time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912704,404000,6026290,1,2,1,3,3932,618,6014564,0,441,213,12,0,2022-07-04T08:31:44,3339,55.656733333333335,1656912713.76366,2022-07-04T08:31:53,3315317,55.25528333333333,19602.229671387122
1656912716,646000,6038290,1,2,1,3,3940,620,6034990,0,429,88,12,0,2022-07-04T08:31:56,3351,55.86076666666667,1656912724.472801,2022-07-04T08:32:04,3327317,55.455283333333334,19662.92844457639
1656912728,528000,6050290,1,2,1,3,3949,621,6043970,0,474,114,12,0,2022-07-04T08:32:08,3363,56.0588,1656912738.223029,2022-07-04T08:32:18,3339317,55.65528333333334,19725.132978434016
1656912738,459000,6060290,1,2,1,3,3954,622,6050852,0,526,24,12,0,2022-07-04T08:32:18,3373,56.22431666666667,1656912748.4128158,2022-07-04T08:32:28,3349317,55.82195,19770.68389485139
1656912762,484000,6084290,1,2,1,3,3973,625,6074609,0,428,230,12,0,2022-07-04T08:32:42,3397,56.62473333333333,1656912772.8334088,2022-07-04T08:32:52,3373317,56.22195,19883.471775179343
1656912772,788000,6094290,1,2,1,3,3982,627,6090563,0,369,55,12,0,2022-07-04T08:32:52,3407,56.79646666666667,1656912783.393457,2022-07-04T08:33:03,3383317,56.388616666666664,19927.9607685752
1656912784,905000,6106290,1,2,1,3,3986,628,6104128,0,647,160,12,0,2022-07-04T08:33:04,3419,56.99841666666667,1656912796.68344,2022-07-04T08:33:16,3395317,56.58861666666667,19983.104809800225
1656912796,910000,6118290,1,2,1,3,3997,629,6113145,0,436,133,12,0,2022-07-04T08:33:16,3431,57.198499999999996,1656912806.9434888,2022-07-04T08:33:26,3407317,56.78861666666667,20037.74653810731
1656912810,430000,6131290,1,2,1,3,4007,630,6125706,1,308,232,12,0,2022-07-04T08:33:30,3445,57.42383333333333,1656912817.7944078,2022-07-04T08:33:37,3420317,57.00528333333333,20099.54021570066
1656912820,785000,6141290,1,2,1,3,4015,632,6139453,0,435,134,12,0,2022-07-04T08:33:40,3455,57.59641666666666,1656912831.2037208,2022-07-04T08:33:51,3430317,57.17195,20144.41015751904
1656912830,385000,6151290,1,2,1,3,4019,632,6139453,0,435,108,12,0,2022-07-04T08:33:50,3465,57.756416666666674,1656912841.858453,2022-07-04T08:34:01,3440317,57.33861666666667,20193.276328097785
1656912835,47000,6161290,1,2,1,3,4021,634,6157953,-5,-578000,173,12,0,2022-07-04T08:33:55,3470,57.83411666666667,1656912852.285084,2022-07-04T08:34:12,3450317,57.50528333333333,20236.927383826314
1656912856,830000,6177290,1,2,1,3,4029,635,6168500,6,423000,60,12,0,2022-07-04T08:34:16,3491,58.19716666666667,1656912865.974648,2022-07-04T08:34:25,3466317,57.77195,20319.34018003568
1656912866,804000,6187290,1,2,1,3,4034,636,6177661,0,414,169,12,0,2022-07-04T08:34:26,3501,58.3634,1656912875.387285,2022-07-04T08:34:35,3476317,57.93861666666667,20364.221931389417
1656912890,148000,6210290,1,2,1,3,4046,639,6209069,1,744,77,12,0,2022-07-04T08:34:50,3525,58.75246666666667,1656912899.562968,2022-07-04T08:34:59,3499317,58.32195,20472.85477861539
1656912901,973000,6222290,1,2,1,3,4055,640,6215827,0,396,68,12,0,2022-07-04T08:35:01,3536,58.94955,1656912910.2752728,2022-07-04T08:35:10,3511317,58.52195,20537.263835389604
1656912914,236000,6234290,1,2,1,3,4064,642,6231866,0,362,172,12,0,2022-07-04T08:35:14,3549,59.153933333333335,1656912923.315264,2022-07-04T08:35:23,3523317,58.72195,20596.842402457612
1656912927,375000,6247290,1,2,1,3,4075,644,6246539,0,281,119,12,0,2022-07-04T08:35:27,3562,59.37291666666667,1656912933.955752,2022-07-04T08:35:33,3536317,58.93861666666667,20665.25000583849
1656912938,294000,6258290,1,2,1,3,4084,645,6258069,0,484,195,12,0,2022-07-04T08:35:38,3573,59.554899999999996,1656912947.54478,2022-07-04T08:35:47,3547317,59.12195,20721.960329093814
1656912949,248000,6269290,1,2,1,3,4091,646,6263675,0,372,105,12,0,2022-07-04T08:35:49,3584,59.73746666666667,1656912958.2962449,2022-07-04T08:35:58,3558317,59.305283333333335,20780.193500920355
1656912956,284000,6276290,1,2,1,3,4097,647,6273883,0,413,30,12,0,2022-07-04T08:35:56,3591,59.854733333333336,1656912972.136976,2022-07-04T08:36:12,3565317,59.42195,20823.03768286762
1656912973,171000,6293290,1,2,1,3,4105,648,6286461,0,881,108,12,0,2022-07-04T08:36:13,3608,60.13618333333333,1656912982.925276,2022-07-04T08:36:22,3582317,59.705283333333334,20912.516803261904
1656912985,381000,6305290,1,2,1,3,4115,650,6303450,0,425,132,12,0,2022-07-04T08:36:25,3620,60.33968333333333,1656912993.4355729,2022-07-04T08:36:33,3594317,59.90528333333334,20983.193507111748
1656912998,370000,6318290,1,2,1,3,4121,651,6317295,0,688,10,12,0,2022-07-04T08:36:38,3633,60.55616666666666,1656913007.196097,2022-07-04T08:36:47,3607317,60.12195,21060.427266329967
1656913010,474000,6330290,1,2,1,3,4126,652,6329980,0,694,34,12,0,2022-07-04T08:36:50,3645,60.7579,1656913017.246412,2022-07-04T08:36:57,3619317,60.32195,21125.407312407522
1656913022,381000,6342290,1,2,1,3,4135,653,6336765,0,502,160,12,0,2022-07-04T08:37:02,3657,60.95635,1656913030.75528,2022-07-04T08:37:10,3631317,60.52195,21186.795247948838
1656913033,284000,6353290,1,2,1,3,4143,654,6346989,0,445,2,12,0,2022-07-04T08:37:13,3668,61.13806666666667,1656913041.686637,2022-07-04T08:37:21,3642317,60.705283333333334,21244.765892765397
1656913046,677000,6366290,1,2,1,3,4155,656,6365083,0,465,120,12,0,2022-07-04T08:37:26,3681,61.36128333333333,1656913055.8864439,2022-07-04T08:37:35,3655317,60.92195,21314.688266751877
1656913056,272000,6376290,1,2,1,3,4163,656,6365083,0,465,129,12,0,2022-07-04T08:37:36,3691,61.5212,1656913066.726836,2022-07-04T08:37:46,3665317,61.08861666666667,21361.12061346301
1656913081,544000,6401290,1,2,1,3,4179,659,6395487,0,434,64,12,0,2022-07-04T08:38:01,3716,61.9424,1656913091.3762,2022-07-04T08:38:11,3690317,61.50528333333333,21480.93992352724
1656913105,383000,6425290,1,2,1,3,4190,661,6417133,0,485,86,12,0,2022-07-04T08:38:25,3740,62.33971666666666,1656913115.066308,2022-07-04T08:38:35,3714317,61.90528333333334,21596.47277772942
1656913117,654000,6437290,1,2,1,3,4195,662,6437083,0,959,69,12,0,2022-07-04T08:38:37,3752,62.54423333333333,1656913125.296556,2022-07-04T08:38:45,3726317,62.10528333333333,21652.77848205653
1656913129,539000,6449290,1,2,1,3,4204,663,6443797,0,489,165,12,0,2022-07-04T08:38:49,3764,62.74231666666667,1656913139.745709,2022-07-04T08:38:59,3738317,62.305283333333335,21704.038033634908
1656913141,756000,6461290,1,2,1,3,4214,665,6460682,0,475,151,12,0,2022-07-04T08:39:01,3776,62.94593333333333,1656913149.80686,2022-07-04T08:39:09,3750317,62.50528333333333,21769.65654856344
1656913153,652000,6473290,1,2,1,3,4224,666,6468638,0,456,168,12,0,2022-07-04T08:39:13,3788,63.1442,1656913164.136901,2022-07-04T08:39:24,3762317,62.705283333333334,21825.175256128194
1656913177,561000,6497290,1,2,1,3,4238,668,6489069,0,521,145,12,0,2022-07-04T08:39:37,3812,63.542683333333336,1656913184.6776679,2022-07-04T08:39:44,3786317,63.10528333333333,21943.516339085978
1656913200,875000,6520290,1,2,1,3,4247,670,6519229,0,538,19,12,0,2022-07-04T08:40:00,3835,63.93125,1656913208.195888,2022-07-04T08:40:08,3809317,63.488616666666665,22071.03840634673
1656913222,385000,6542290,1,2,1,3,4261,671,6529497,0,487,120,12,0,2022-07-04T08:40:22,3857,64.28975,1656913232.4667518,2022-07-04T08:40:32,3831317,63.85528333333333,22183.898097407975
1656913233,816000,6553290,1,2,1,3,4270,673,6550211,0,387,225,12,0,2022-07-04T08:40:33,3868,64.48026666666667,1656913243.0062048,2022-07-04T08:40:43,3842317,64.03861666666667,22250.68610293457
1656913247,241000,6567290,1,2,1,3,4274,673,6550211,0,387,121,12,0,2022-07-04T08:40:47,3882,64.70401666666666,1656913256.81814,2022-07-04T08:40:56,3856317,64.27195,22330.802819257482
1656913260,82000,6579290,1,2,1,3,4283,675,6576853,0,807,70,12,0,2022-07-04T08:41:00,3895,64.91803333333333,1656913267.456409,2022-07-04T08:41:07,3868317,64.47195,22404.833310876482
1656913271,70000,6590290,1,2,1,3,4290,676,6589432,0,481,229,12,0,2022-07-04T08:41:11,3906,65.10116666666667,1656913277.846761,2022-07-04T08:41:17,3879317,64.65528333333333,22467.11087288534
1656913282,62000,6601290,1,2,1,3,4296,677,6600887,0,540,176,12,0,2022-07-04T08:41:22,3917,65.28436666666667,1656913291.68602,2022-07-04T08:41:31,3890317,64.83861666666667,22528.464010419208
1656913293,897000,6613290,1,2,1,3,4306,678,6607683,0,538,122,12,0,2022-07-04T08:41:33,3928,65.48161666666667,1656913301.976289,2022-07-04T08:41:41,3902317,65.03861666666667,22600.174967885414
1656913305,167000,6624290,1,2,1,3,4310,679,6623780,0,886,243,12,0,2022-07-04T08:41:45,3940,65.66945,1656913315.017284,2022-07-04T08:41:55,3913317,65.22195,22660.04621429763
1656913317,81000,6636290,1,2,1,3,4319,680,6635204,0,550,105,12,0,2022-07-04T08:41:57,3952,65.86801666666666,1656913325.686101,2022-07-04T08:42:05,3925317,65.42195,22722.700982801845
1656913322,835000,6642290,1,2,1,3,4324,680,6635204,0,550,53,12,0,2022-07-04T08:42:02,3957,65.96391666666666,1656913339.458356,2022-07-04T08:42:19,3931317,65.52195,22753.76889410474
1656913342,72000,6661290,1,2,1,3,4334,682,6653720,0,478,0,12,0,2022-07-04T08:42:22,3977,66.28453333333333,1656913350.098901,2022-07-04T08:42:30,3950317,65.83861666666667,22853.29277780987
1656913348,783000,6668290,1,2,1,3,4339,682,6653720,0,478,191,12,0,2022-07-04T08:42:28,3983,66.39638333333333,1656913360.027045,2022-07-04T08:42:40,3957317,65.95528333333333,22889.012080716093
1656913365,115000,6684290,1,2,1,3,4348,684,6680100,0,437,116,12,0,2022-07-04T08:42:45,4000,66.66858333333333,1656913373.77616,2022-07-04T08:42:53,3973317,66.22195,22976.90303440172
1656913377,418000,6696290,1,2,1,3,4359,686,6695816,0,325,189,12,0,2022-07-04T08:42:57,4012,66.87363333333333,1656913384.44694,2022-07-04T08:43:04,3985317,66.42195,23031.25200717281
1656913389,304000,6708290,1,2,1,3,4370,687,6705806,0,434,40,12,0,2022-07-04T08:43:09,4024,67.07173333333334,1656913398.266309,2022-07-04T08:43:18,3997317,66.62195,23086.131409129648
1656913401,260000,6720290,1,2,1,3,4380,688,6714732,0,446,26,12,0,2022-07-04T08:43:21,4036,67.271,1656913408.938045,2022-07-04T08:43:28,4009317,66.82195,23140.974956841867
1656913407,339000,6726290,1,2,1,3,4386,689,6721595,0,278,208,12,0,2022-07-04T08:43:27,4042,67.37231666666666,1656913418.896245,2022-07-04T08:43:38,4015317,66.92195,23176.360073358606
1656913424,403000,6743290,1,2,1,3,4394,690,6738962,0,714,61,12,0,2022-07-04T08:43:44,4059,67.65671666666667,1656913432.5364928,2022-07-04T08:43:52,4032317,67.20528333333333,23262.04618527246
1656913436,405000,6755290,1,2,1,3,4404,691,6749127,0,760,169,12,0,2022-07-04T08:43:56,4071,67.85675,1656913443.1085038,2022-07-04T08:44:03,4044317,67.40528333333333,23323.7239951672
1656913447,442000,6766290,1,2,1,3,4411,692,6762620,0,498,155,12,0,2022-07-04T08:44:07,4082,68.0407,1656913456.741036,2022-07-04T08:44:16,4055317,67.58861666666667,23381.244829801464
1656913458,945000,6778290,1,2,1,3,4415,692,6762620,0,498,229,12,0,2022-07-04T08:44:18,4093,68.23241666666667,1656913467.416257,2022-07-04T08:44:27,4067317,67.78861666666667,23442.734660740596
1656913471,423000,6790290,1,2,1,3,4426,694,6784509,0,396,127,12,0,2022-07-04T08:44:31,4106,68.44038333333333,1656913481.127789,2022-07-04T08:44:41,4079317,67.98861666666667,23510.728453761978
1656913482,479000,6801290,1,2,1,3,4435,695,6794620,0,446,113,12,0,2022-07-04T08:44:42,4117,68.62465,1656913491.976145,2022-07-04T08:44:51,4090317,68.17195,23575.3134895966
1656913491,445000,6810290,1,2,1,3,4441,696,6805965,0,437,244,12,0,2022-07-04T08:44:51,4126,68.77408333333332,1656913505.576077,2022-07-04T08:45:05,4099317,68.32195,23626.438276452896
1656913507,250000,6826290,1,2,1,3,4450,697,6819646,0,616,102,12,0,2022-07-04T08:45:07,4142,69.0375,1656913515.4088569,2022-07-04T08:45:15,4115317,68.58861666666667,23709.41001502598
1656913517,323000,6836290,1,2,1,3,4454,698,6832446,1,148,171,12,0,2022-07-04T08:45:17,4152,69.20538333333334,1656913526.176144,2022-07-04T08:45:26,4125317,68.75528333333334,23758.597409074067
1656913530,157000,6849290,1,2,1,3,4460,699,6837980,0,473,111,12,0,2022-07-04T08:45:30,4165,69.41928333333334,1656913539.667181,2022-07-04T08:45:39,4138317,68.97195,23833.747652293394
1656913542,605000,6861290,1,2,1,3,4470,701,6859600,0,418,218,12,0,2022-07-04T08:45:42,4177,69.62674999999999,1656913549.515812,2022-07-04T08:45:49,4150317,69.17195,23911.75490569187
1656913564,714000,6883290,1,2,1,3,4488,703,6876540,0,692,190,12,0,2022-07-04T08:46:04,4199,69.99523333333333,1656913573.8761969,2022-07-04T08:46:13,4172317,69.53861666666667,24025.079088295992
1656913571,816000,6896290,1,2,1,3,4494,704,6890310,-5,-355000,143,12,0,2022-07-04T08:46:11,4206,70.11359999999999,1656913584.72924,2022-07-04T08:46:24,4185317,69.75528333333334,24094.94950892805
1656913603,111000,6921290,1,2,1,3,4513,708,6920968,0,406,211,12,0,2022-07-04T08:46:43,4238,70.63518333333333,1656913608.966116,2022-07-04T08:46:48,4210317,70.17195,24240.09696805186
1656913611,735000,6930290,1,2,1,3,4518,708,6920968,0,406,212,12,0,2022-07-04T08:46:51,4246,70.77891666666666,1656913622.0970569,2022-07-04T08:47:02,4219317,70.32195,24280.931285849943
1656913648,141000,6966290,1,2,1,3,4542,712,6962362,0,335,253,12,0,2022-07-04T08:47:28,4283,71.38568333333333,1656913656.345813,2022-07-04T08:47:36,4255317,70.92195,24472.991087310755
1656913659,263000,6977290,1,2,1,3,4543,714,6975123,6,82000,166,12,0,2022-07-04T08:47:39,4294,71.57105,1656913667.1258519,2022-07-04T08:47:47,4266317,71.10528333333333,24529.61860366276
1656913673,274000,6991290,1,2,1,3,4555,715,6984216,0,681,19,12,0,2022-07-04T08:47:53,4308,71.80456666666667,1656913681.588436,2022-07-04T08:48:01,4280317,71.33861666666667,24598.5305636346
1656913684,124000,7002290,1,2,1,3,4562,716,6994453,0,267,108,12,0,2022-07-04T08:48:04,4319,71.9854,1656913691.876569,2022-07-04T08:48:11,4291317,71.52195,24651.77146038503
1656913697,44000,7015290,1,2,1,3,4572,717,7006904,0,715,194,12,0,2022-07-04T08:48:17,4332,72.20073333333333,1656913705.5358,2022-07-04T08:48:25,4304317,71.73861666666667,24715.85141602811
1656913708,642000,7026290,1,2,1,3,4581,719,7026069,0,811,36,12,0,2022-07-04T08:48:28,4343,72.39403333333333,1656913715.966349,2022-07-04T08:48:35,4315317,71.92195,24761.466366031236
1656913720,138000,7038290,1,2,1,3,4585,719,7026069,0,811,150,12,0,2022-07-04T08:48:40,4355,72.58563333333333,1656913726.478145,2022-07-04T08:48:46,4327317,72.12195,24817.54885802745
1656913756,108000,7074290,1,2,1,3,4602,723,7059568,6,238000,210,12,0,2022-07-04T08:49:16,4391,73.18513333333334,1656913764.836777,2022-07-04T08:49:24,4363317,72.72195,24978.77384760925
1656913766,470000,7084290,1,2,1,3,4609,724,7077904,0,696,185,12,0,2022-07-04T08:49:26,4401,73.35783333333333,1656913774.9256809,2022-07-04T08:49:34,4373317,72.88861666666666,25032.40084134756
1656913774,467000,7092290,1,2,1,3,4615,725,7090599,0,486,1,12,0,2022-07-04T08:49:34,4409,73.49111666666666,1656913788.58668,2022-07-04T08:49:48,4381317,73.02195,25078.601751579074
1656913790,692000,7108290,1,2,1,3,4625,727,7107693,0,448,138,12,0,2022-07-04T08:49:50,4425,73.76153333333333,1656913799.4668329,2022-07-04T08:49:59,4397317,73.28861666666667,25143.860547414213
1656913801,552000,7119290,1,2,1,3,4635,728,7116676,0,428,145,12,0,2022-07-04T08:50:01,4436,73.94253333333333,1656913810.115536,2022-07-04T08:50:10,4408317,73.47195,25202.241091939202
1656913815,382000,7133290,1,2,1,3,4645,729,7123519,0,854,125,12,0,2022-07-04T08:50:15,4450,74.17303333333332,1656913823.5869079,2022-07-04T08:50:23,4422317,73.70528333333333,25273.631315789473
1656913826,362000,7144290,1,2,1,3,4654,730,7134717,0,500,147,12,0,2022-07-04T08:50:26,4461,74.35603333333333,1656913834.635808,2022-07-04T08:50:34,4433317,73.88861666666666,25338.548161269733
1656913832,576000,7150290,1,2,1,3,4658,731,7144951,0,516,223,12,0,2022-07-04T08:50:32,4467,74.4596,1656913848.535817,2022-07-04T08:50:48,4439317,73.98861666666667,25382.33172294867
1656913857,651000,7175290,1,2,1,3,4674,734,7171294,4,389,112,12,0,2022-07-04T08:50:57,4492,74.87751666666666,1656913872.3091888,2022-07-04T08:51:12,4464317,74.40528333333333,25519.384911055284
1656913874,831000,7192290,1,2,1,3,4683,736,7189594,0,564,69,12,0,2022-07-04T08:51:14,4509,75.16385,1656913882.7155569,2022-07-04T08:51:22,4481317,74.68861666666666,25620.621333199848
1656913887,934000,7205290,1,2,1,3,4688,737,7203393,0,661,88,12,0,2022-07-04T08:51:27,4522,75.38223333333333,1656913893.396585,2022-07-04T08:51:33,4494317,74.90528333333333,25683.40563413118
1656913897,950000,7215290,1,2,1,3,4695,738,7214834,0,685,209,12,0,2022-07-04T08:51:37,4532,75.54916666666666,1656913906.5161169,2022-07-04T08:51:46,4504317,75.07195,25746.12285686169
1656913909,838000,7227290,1,2,1,3,4704,739,7222711,0,443,222,12,0,2022-07-04T08:51:49,4544,75.7473,1656913917.17676,2022-07-04T08:51:57,4516317,75.27195,25804.74129648302
1656913922,10000,7239290,1,2,1,3,4714,741,7237527,0,398,73,12,0,2022-07-04T08:52:02,4557,75.95016666666668,1656913930.717128,2022-07-04T08:52:10,4528317,75.47195,25874.248537104242
1656913931,584000,7249290,1,2,1,3,4717,741,7237527,0,398,42,12,0,2022-07-04T08:52:11,4566,76.10973333333332,1656913942.235693,2022-07-04T08:52:22,4538317,75.63861666666666,25917.149158831515
1656913944,848000,7262290,1,2,1,3,4722,742,7257473,1,348,166,12,0,2022-07-04T08:52:24,4579,76.3308,1656913951.458401,2022-07-04T08:52:31,4551317,75.85528333333333,25982.29388194396
1656913955,745000,7273290,1,2,1,3,4726,743,7264340,0,437,111,12,0,2022-07-04T08:52:35,4590,76.51241666666667,1656913965.196296,2022-07-04T08:52:45,4562317,76.03861666666667,26046.084359530272
1656913967,37000,7284290,1,2,1,3,4731,744,7283132,0,931,115,12,0,2022-07-04T08:52:47,4602,76.70061666666668,1656913975.8162088,2022-07-04T08:52:55,4573317,76.22195,26096.281834168305
1656913974,104000,7291290,1,2,1,3,4737,745,7288842,0,620,99,12,0,2022-07-04T08:52:54,4609,76.81840000000001,1656913989.5165238,2022-07-04T08:53:09,4580317,76.33861666666667,26135.687345478218
1656913990,916000,7308290,1,2,1,3,4746,746,7300438,0,802,123,12,0,2022-07-04T08:53:10,4625,77.0986,1656913999.5955799,2022-07-04T08:53:19,4597317,76.62195,26207.333169631045
1656914002,722000,7320290,1,2,1,3,4756,747,7308422,0,426,49,12,0,2022-07-04T08:53:22,4637,77.29536666666667,1656914010.0770729,2022-07-04T08:53:30,4609317,76.82195,26251.58916396808
1656914013,879000,7331290,1,2,1,3,4766,748,7321906,0,581,6,12,0,2022-07-04T08:53:33,4648,77.48131666666667,1656914023.555393,2022-07-04T08:53:43,4620317,77.00528333333334,26304.105849385505
1656914026,825000,7344290,1,2,1,3,4775,749,7336540,0,518,95,12,0,2022-07-04T08:53:46,4661,77.69708333333332,1656914034.4370089,2022-07-04T08:53:54,4633317,77.22195,26361.054843108996
1656914039,105000,7356290,1,2,1,3,4784,751,7352188,0,311,7,12,0,2022-07-04T08:53:59,4674,77.90174999999999,1656914048.386957,2022-07-04T08:54:08,4645317,77.42195,26401.917194618818
1656914050,948000,7368290,1,2,1,3,4795,752,7362311,0,405,241,12,0,2022-07-04T08:54:10,4685,78.09913333333334,1656914059.105224,2022-07-04T08:54:19,4657317,77.62195,26460.403398489103
1656914064,133000,7381290,1,2,1,3,4805,754,7376904,0,345,125,12,0,2022-07-04T08:54:24,4699,78.31888333333333,1656914072.9951248,2022-07-04T08:54:32,4670317,77.83861666666667,26489.4416006571
1656914075,967000,7393290,1,2,1,3,4815,755,7387159,0,450,179,12,0,2022-07-04T08:54:35,4710,78.51611666666666,1656914083.5556169,2022-07-04T08:54:43,4682317,78.03861666666667,26442.217877002982
1656914087,339000,7404290,1,2,1,3,4824,757,7401832,0,470,162,12,0,2022-07-04T08:54:47,4722,78.70565,1656914097.286269,2022-07-04T08:54:57,4693317,78.22195,26184.530401611035
1656914097,869000,7415290,1,2,1,3,4829,757,7401832,0,470,169,12,0,2022-07-04T08:54:57,4732,78.88114999999999,1656914107.5764,2022-07-04T08:55:07,4704317,78.40528333333333,25787.173415098263
1656914105,166000,7422290,1,2,1,3,4835,758,7417633,0,812,110,12,0,2022-07-04T08:55:05,4740,79.00276666666667,1656914118.1053488,2022-07-04T08:55:18,4711317,78.52195,25487.740513457873
1656914122,562000,7439290,1,2,1,3,4842,760,7436173,0,597,125,12,0,2022-07-04T08:55:22,4757,79.2927,1656914132.315213,2022-07-04T08:55:32,4728317,78.80528333333334,24730.75173818225
1656914131,541000,7448290,1,2,1,3,4849,761,7446281,0,405,127,12,0,2022-07-04T08:55:31,4766,79.44235,1656914143.2072768,2022-07-04T08:55:43,4737317,78.95528333333333,24346.48335582925
1656914147,427000,7464290,1,2,1,3,4857,762,7459096,0,845,33,12,0,2022-07-04T08:55:47,4782,79.70711666666666,1656914156.594985,2022-07-04T08:55:56,4753317,79.22195,23671.968438720727
1656914157,365000,7474290,1,2,1,3,4865,763,7467065,0,399,57,12,0,2022-07-04T08:55:57,4792,79.87275,1656914166.9657888,2022-07-04T08:56:06,4763317,79.38861666666666,23244.4639305378
1656914172,613000,7489290,1,2,1,3,4870,765,7483154,6,66000,80,12,0,2022-07-04T08:56:12,4807,80.12688333333334,1656914180.815841,2022-07-04T08:56:20,4778317,79.63861666666666,22654.331394759098
1656914184,534000,7501290,1,2,1,3,4879,766,7492167,0,710,31,12,0,2022-07-04T08:56:24,4819,80.32556666666666,1656914191.746456,2022-07-04T08:56:31,4790317,79.83861666666667,22259.332995990288
1656914196,842000,7513290,1,2,1,3,4889,768,7509080,0,481,139,12,0,2022-07-04T08:56:36,4831,80.5307,1656914202.426537,2022-07-04T08:56:42,4802317,80.03861666666667,21834.17477966737
1656914204,502000,7521290,1,2,1,3,4895,768,7509080,0,481,211,12,0,2022-07-04T08:56:44,4839,80.65836666666668,1656914215.185349,2022-07-04T08:56:55,4810317,80.17195,21569.342850799094
1656914253,54000,7569290,1,2,1,3,4917,773,7569289,0,685,49,12,0,2022-07-04T08:57:33,4888,81.46756666666667,1656914260.155668,2022-07-04T08:57:40,4858317,80.97195,20060.50001147624
1656914279,110000,7595290,1,2,1,3,4929,776,7593368,0,312,246,12,0,2022-07-04T08:57:59,4914,81.90183333333333,1656914284.964877,2022-07-04T08:58:04,4884317,81.40528333333333,19332.1448992776
1656914301,186000,7618290,1,2,1,3,4941,778,7617540,0,579,155,12,0,2022-07-04T08:58:21,4936,82.26976666666665,1656914309.405433,2022-07-04T08:58:29,4907317,81.78861666666667,18743.95069191168
1656914314,203000,7630290,1,2,1,3,4951,780,7630069,0,391,62,12,0,2022-07-04T08:58:34,4949,82.48671666666668,1656914323.248925,2022-07-04T08:58:43,4919317,81.98861666666667,18414.699831011498
1656914325,126000,7641290,1,2,1,3,4960,781,7637918,0,732,220,12,0,2022-07-04T08:58:45,4960,82.66876666666667,1656914333.707572,2022-07-04T08:58:53,4930317,82.17195,18141.11654175457
1656914335,675000,7652290,1,2,1,3,4964,781,7637918,0,732,69,12,0,2022-07-04T08:58:55,4970,82.84458333333333,1656914343.951016,2022-07-04T08:59:03,4941317,82.35528333333333,17883.877517814755
1656914348,222000,7664290,1,2,1,3,4974,783,7659746,0,369,160,12,0,2022-07-04T08:59:08,4983,83.05369999999999,1656914357.777032,2022-07-04T08:59:17,4953317,82.55528333333334,17585.298972193847
1656914361,22000,7677290,1,2,1,3,4984,784,7668612,0,330,64,12,0,2022-07-04T08:59:21,4996,83.26703333333333,1656914368.6264648,2022-07-04T08:59:28,4966317,82.77195,17286.547401377153
1656914372,361000,7688290,1,2,1,3,4994,786,7686737,0,392,117,12,0,2022-07-04T08:59:32,5007,83.45601666666667,1656914382.327008,2022-07-04T08:59:42,4977317,82.95528333333333,17028.110778822123
1656914384,322000,7700290,1,2,1,3,4999,787,7699476,0,543,91,12,0,2022-07-04T08:59:44,5019,83.65536666666667,1656914392.8265078,2022-07-04T08:59:52,4989317,83.15528333333333,16760.06298281258
1656914396,413000,7712290,1,2,1,3,5009,788,7708556,0,602,22,12,0,2022-07-04T08:59:56,5031,83.85688333333333,1656914406.047813,2022-07-04T09:00:06,5001317,83.35528333333333,16492.900331479676
1656914413,183000,7730290,1,2,1,3,5019,789,7725555,0,633,56,12,0,2022-07-04T09:00:13,5048,84.13638333333333,1656914426.5783079,2022-07-04T09:00:26,5019317,83.65528333333333,16131.298635920803
1656914432,864000,7748290,1,2,1,3,5029,792,7747065,5,257000,100,12,0,2022-07-04T09:00:32,5067,84.4644,1656914440.6278648,2022-07-04T09:00:40,5037317,83.95528333333333,15733.820679714354
1656914443,424000,7759290,1,2,1,3,5038,792,7747065,5,257000,214,12,0,2022-07-04T09:00:43,5078,84.6404,1656914451.387341,2022-07-04T09:00:51,5048317,84.13861666666666,15573.811498007102
1656914450,459000,7766290,1,2,1,3,5044,793,7764973,0,410,162,12,0,2022-07-04T09:00:50,5085,84.75765,1656914464.641844,2022-07-04T09:01:04,5055317,84.25528333333334,15452.85148801491
1656914479,513000,7795290,1,2,1,3,5056,795,7792508,0,687,108,12,0,2022-07-04T09:01:19,5114,85.24188333333333,1656914485.918172,2022-07-04T09:01:25,5084317,84.73861666666667,14946.938231939806
1656914491,367000,7807290,1,2,1,3,5064,796,7801547,0,426,169,12,0,2022-07-04T09:01:31,5126,85.43945000000001,1656914499.787832,2022-07-04T09:01:39,5096317,84.93861666666666,14747.03200824092
1656914503,633000,7819290,1,2,1,3,5075,798,7818588,0,440,126,12,0,2022-07-04T09:01:43,5138,85.64388333333333,1656914510.707525,2022-07-04T09:01:50,5108317,85.13861666666666,14543.937204111291
1656914516,120000,7832290,1,2,1,3,5080,798,7818588,0,440,188,12,0,2022-07-04T09:01:56,5151,85.852,1656914524.267892,2022-07-04T09:02:04,5121317,85.35528333333333,14335.569340328942
1656914527,329000,7843290,1,2,1,3,5089,799,7833661,1,121,32,12,0,2022-07-04T09:02:07,5162,86.03881666666666,1656914535.1480238,2022-07-04T09:02:15,5132317,85.53861666666667,14153.442372498814
