time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909328,174764,2673249,0.00457763671875,7.868000030517578,67,10,1,2022-07-04T07:35:28,-37,-0.6137539333333333,1656909336.51048,2022-07-04T07:35:36,-37724,-0.6287333333333333,98.58285142136383
1656909342,708750,2687783,nan,nan,193,10,1,2022-07-04T07:35:42,-23,-0.37152083333333336,1656909352.5910249,2022-07-04T07:35:52,-23190,-0.3865,98.56776842958979
1656909359,88971,2704163,nan,nan,73,10,1,2022-07-04T07:35:59,-6,-0.09851715,1656909368.213605,2022-07-04T07:36:08,-6810,-0.11349999999999999,97.88756715770968
1656909372,528935,2717603,nan,nan,183,10,1,2022-07-04T07:36:12,7,0.12548225,1656909384.144629,2022-07-04T07:36:24,6630,0.1105,133.77070792487686
1656909388,801717,2733876,nan,nan,69,10,1,2022-07-04T07:36:28,23,0.3966952833333333,1656909396.9453318,2022-07-04T07:36:36,22903,0.38171666666666665,228.08910445009403
1656909404,853633,2750173,nan,nan,205,10,1,2022-07-04T07:36:44,39,0.6642272166666667,1656909412.948544,2022-07-04T07:36:52,39200,0.6533333333333334,329.4387325767281
1656909419,906758,2764980,nan,nan,75,10,1,2022-07-04T07:36:59,54,0.9151126333333333,1656909431.0404599,2022-07-04T07:37:11,54007,0.9001166666666667,420.35293764466695
1656909438,271682,2783345,0.00732421875,7.559999942779541,227,10,1,2022-07-04T07:37:18,73,1.2211947,1656909447.4112399,2022-07-04T07:37:27,72372,1.2062,531.4764061588038
1656909454,919955,2799993,nan,nan,113,10,1,2022-07-04T07:37:34,89,1.4986659166666667,1656909463.852973,2022-07-04T07:37:43,89020,1.4836666666666667,637.7042742371298
1656909471,514217,2816587,0.0054931640625,7.464000225067139,249,10,1,2022-07-04T07:37:51,106,1.77523695,1656909479.594596,2022-07-04T07:37:59,105614,1.7602333333333333,744.4901490313044
1656909502,918661,2847992,0.00457763671875,7.564000129699707,5,10,1,2022-07-04T07:38:22,137,2.2986443499999996,1656909511.7383249,2022-07-04T07:38:31,137019,2.28365,925.555713380074
1656909517,809920,2862883,nan,nan,131,10,1,2022-07-04T07:38:37,152,2.546832,1656909527.909149,2022-07-04T07:38:47,151910,2.531833333333333,1017.3469044378381
1656909533,559711,2878633,0.00457763671875,7.627999782562256,1,10,1,2022-07-04T07:38:53,168,2.8093285166666666,1656909540.9738529,2022-07-04T07:39:00,167660,2.7943333333333333,1109.0395656512533
1656909550,200375,2895274,nan,nan,143,10,1,2022-07-04T07:39:10,185,3.0866729166666667,1656909557.253069,2022-07-04T07:39:17,184301,3.071683333333333,1212.528311031978
1656909565,845334,2910919,nan,nan,19,10,1,2022-07-04T07:39:25,200,3.3474222333333334,1656909573.392268,2022-07-04T07:39:33,199946,3.3324333333333334,1300.3239966901008
1656909581,31995,2926105,nan,nan,145,10,1,2022-07-04T07:39:41,216,3.60053325,1656909589.504236,2022-07-04T07:39:49,215132,3.5855333333333332,1406.8449167247463
1656909596,320988,2941393,0.00457763671875,7.607999801635742,15,10,1,2022-07-04T07:39:56,231,3.8553498,1656909605.9944649,2022-07-04T07:40:05,230420,3.840333333333333,1493.1779893904536
1656909611,895099,2956968,0.00457763671875,7.4079999923706055,147,10,1,2022-07-04T07:40:11,246,4.1149183166666665,1656909621.56612,2022-07-04T07:40:21,245995,4.099916666666667,1577.5736043337652
1656909627,304226,2972377,nan,nan,17,10,1,2022-07-04T07:40:27,262,4.371737100000001,1656909637.559749,2022-07-04T07:40:37,261404,4.356733333333334,1672.0541399770489
1656909644,365229,2989438,nan,nan,159,10,1,2022-07-04T07:40:44,279,4.65608715,1656909653.9173958,2022-07-04T07:40:53,278465,4.641083333333333,1776.2644592315646
1656909658,213223,3003286,nan,nan,19,10,1,2022-07-04T07:40:58,293,4.88688705,1656909665.788064,2022-07-04T07:41:05,292313,4.871883333333333,1858.982057583192
1656909674,785888,3019858,0.00457763671875,7.599999904632568,155,10,1,2022-07-04T07:41:14,309,5.1630981333333335,1656909682.218752,2022-07-04T07:41:22,308885,5.148083333333333,1967.259256552638
1656909691,543024,3036615,nan,nan,41,10,1,2022-07-04T07:41:31,326,5.442383733333333,1656909698.439508,2022-07-04T07:41:38,325642,5.427366666666667,2077.8558180433356
1656909707,494847,3052636,nan,nan,173,10,1,2022-07-04T07:41:47,342,5.70824745,1656909714.890637,2022-07-04T07:41:54,341663,5.694383333333334,2181.061503548944
1656909720,673941,3065815,nan,nan,29,10,1,2022-07-04T07:42:00,355,5.927899016666667,1656909730.800777,2022-07-04T07:42:10,354842,5.914033333333333,2264.838561878999
1656909737,890187,3083031,0.00457763671875,7.576000213623047,175,10,1,2022-07-04T07:42:17,372,6.214836450000001,1656909746.65154,2022-07-04T07:42:26,372058,6.200966666666667,2370.8191033268486
1656909753,669436,3098810,0.0054931640625,7.380000114440918,47,10,1,2022-07-04T07:42:33,388,6.477823933333334,1656909762.740613,2022-07-04T07:42:42,387837,6.46395,2464.2607413487704
1656909783,22235,3128163,0.00457763671875,7.576000213623047,37,10,1,2022-07-04T07:43:03,418,6.967037250000001,1656909794.523496,2022-07-04T07:43:14,417190,6.953166666666666,2636.1510572649004
1656909799,523245,3144886,0.00457763671875,7.576000213623047,173,10,1,2022-07-04T07:43:19,434,7.242054083333333,1656909807.141312,2022-07-04T07:43:27,433913,7.231883333333333,2733.9040079991037
1656909815,40731,3160403,nan,nan,49,10,1,2022-07-04T07:43:35,450,7.50067885,1656909822.9721038,2022-07-04T07:43:42,449430,7.4905,2828.991383212423
1656909830,209397,3175572,nan,nan,175,10,1,2022-07-04T07:43:50,465,7.7534899500000005,1656909838.8431358,2022-07-04T07:43:58,464599,7.743316666666667,2918.9944799966356
1656909847,404144,3192476,0.00457763671875,7.515999794006348,61,10,1,2022-07-04T07:44:07,482,8.040069066666666,1656909855.6025128,2022-07-04T07:44:15,481503,8.02505,3034.2603775427965
1656909862,511618,3207583,0.00457763671875,7.544000148773193,187,10,1,2022-07-04T07:44:22,497,8.2918603,1656909871.714412,2022-07-04T07:44:31,496610,8.276833333333334,3106.1126195973866
1656909879,244768,3224316,0.00457763671875,7.544000148773193,73,10,1,2022-07-04T07:44:39,514,8.570746133333333,1656909887.535713,2022-07-04T07:44:47,513343,8.555716666666665,3206.5146721174224
1656909895,412815,3240484,nan,nan,205,10,1,2022-07-04T07:44:55,530,8.840213583333334,1656909903.273597,2022-07-04T07:45:03,529511,8.825183333333333,3307.589102593868
1656909924,201731,3269273,nan,nan,191,10,1,2022-07-04T07:45:24,559,9.32002885,1656909931.333725,2022-07-04T07:45:31,558300,9.305,3478.7130250302184
1656909938,664655,3283736,0.00457763671875,7.372000217437744,56,10,1,2022-07-04T07:45:38,573,9.561077583333335,1656909947.276437,2022-07-04T07:45:47,572763,9.546050000000001,3561.522610618476
1656909970,140259,3315211,0.00457763671875,7.515999794006348,59,10,1,2022-07-04T07:46:10,605,10.085670983333333,1656909979.096408,2022-07-04T07:46:19,604238,10.070633333333335,3758.388906800641
1656909983,762022,3328833,nan,nan,171,10,1,2022-07-04T07:46:23,618,10.312700366666666,1656909994.0443408,2022-07-04T07:46:34,617860,10.297666666666666,3840.4660352838737
1656909999,93948,3344165,nan,nan,41,10,1,2022-07-04T07:46:39,634,10.568232466666666,1656910007.205056,2022-07-04T07:46:47,633192,10.5532,3927.2356396276696
1656910015,721849,3360793,0.00457763671875,7.504000186920166,177,10,1,2022-07-04T07:46:55,650,10.84536415,1656910023.094769,2022-07-04T07:47:03,649820,10.830333333333334,4025.837111717368
1656910046,77305,3391148,nan,nan,179,10,1,2022-07-04T07:47:26,681,11.351288416666668,1656910054.445448,2022-07-04T07:47:34,680175,11.33625,4206.569094436354
1656910061,758423,3406829,nan,nan,49,10,1,2022-07-04T07:47:41,696,11.612640383333334,1656910070.6248488,2022-07-04T07:47:50,695856,11.5976,4297.853474099551
1656910078,415077,3423486,nan,nan,191,10,1,2022-07-04T07:47:58,713,11.890251283333333,1656910087.504917,2022-07-04T07:48:07,712513,11.875216666666667,4399.838353342658
1656910094,744769,3439816,0.00732421875,7.28000020980835,71,10,1,2022-07-04T07:48:14,729,12.162412816666667,1656910103.755821,2022-07-04T07:48:23,728843,12.147383333333332,4498.663180752241
1656910109,467320,3454852,0.00640869140625,7.28000020980835,197,10,1,2022-07-04T07:48:29,744,12.407788666666667,1656910119.895885,2022-07-04T07:48:39,743879,12.397983333333334,4593.414598370491
1656910141,252826,3486323,0.00457763671875,7.495999813079834,209,10,1,2022-07-04T07:49:01,776,12.9375471,1656910148.626329,2022-07-04T07:49:08,775350,12.922500000000001,4780.868194207134
1656910173,112806,3518183,0.00457763671875,7.4679999351501465,217,10,1,2022-07-04T07:49:33,808,13.468546766666666,1656910181.1054878,2022-07-04T07:49:41,807210,13.4535,4973.487161461315
1656910188,149955,3533220,nan,nan,87,10,1,2022-07-04T07:49:48,823,13.719165916666666,1656910195.76756,2022-07-04T07:49:55,822247,13.704116666666666,5068.161874858379
1656910202,849799,3547920,nan,nan,207,10,1,2022-07-04T07:50:02,837,13.964163316666665,1656910212.554636,2022-07-04T07:50:12,836947,13.949116666666667,5157.091011386354
1656910219,443164,3564513,0.00640869140625,7.452000141143799,93,10,1,2022-07-04T07:50:19,854,14.2407194,1656910228.485201,2022-07-04T07:50:28,853540,14.225666666666665,5263.870704831584
1656910266,52868,3612123,0.0054931640625,7.271999835968018,237,10,1,2022-07-04T07:51:06,901,15.0175478,1656910276.5535128,2022-07-04T07:51:16,901150,15.019166666666667,5567.146154122153
1656910281,302900,3627373,nan,nan,107,10,1,2022-07-04T07:51:21,916,15.271715,1656910289.744329,2022-07-04T07:51:29,916400,15.273333333333333,5663.776072406671
1656910297,340105,3643410,nan,nan,239,10,1,2022-07-04T07:51:37,932,15.53900175,1656910305.424664,2022-07-04T07:51:45,932437,15.540616666666667,5754.664163140935
1656910312,587621,3658658,nan,nan,109,10,1,2022-07-04T07:51:52,947,15.793127016666666,1656910321.902773,2022-07-04T07:52:01,947685,15.794749999999999,5841.6888245093005
1656910327,551367,3673621,0.00732421875,7.223999977111816,235,10,1,2022-07-04T07:52:07,962,16.042522783333332,1656910337.745281,2022-07-04T07:52:17,962648,16.044133333333335,5945.490623118826
1656910357,53014,3703123,nan,nan,222,10,1,2022-07-04T07:52:37,992,16.5342169,1656910368.5015528,2022-07-04T07:52:48,992150,16.535833333333333,6129.251356635485
1656910372,816343,3718886,nan,nan,97,10,1,2022-07-04T07:52:52,1007,16.79693905,1656910381.752909,2022-07-04T07:53:01,1007913,16.79855,6226.453202151294
1656910389,790244,3735860,nan,nan,239,10,1,2022-07-04T07:53:09,1024,17.0798374,1656910397.6764889,2022-07-04T07:53:17,1024887,17.08145,6324.294500517785
1656910404,482856,3750553,nan,nan,109,10,1,2022-07-04T07:53:24,1039,17.324714266666668,1656910413.393173,2022-07-04T07:53:33,1039580,17.32633333333333,6411.4032352875165
1656910421,83598,3767154,0.00457763671875,7.400000095367432,245,10,1,2022-07-04T07:53:41,1056,17.601393299999998,1656910429.3209488,2022-07-04T07:53:49,1056181,17.60301666666667,6514.2217452372715
1656910437,483091,3783553,nan,nan,131,10,1,2022-07-04T07:53:57,1072,17.874718183333336,1656910445.8801079,2022-07-04T07:54:05,1072580,17.87633333333333,6618.571171188784
1656910452,483114,3798553,nan,nan,1,10,1,2022-07-04T07:54:12,1087,18.124718566666665,1656910461.911641,2022-07-04T07:54:21,1087580,18.12633333333333,6714.193822078725
1656910467,667494,3813738,nan,nan,127,10,1,2022-07-04T07:54:27,1102,18.377791566666666,1656910477.3116798,2022-07-04T07:54:37,1102765,18.379416666666668,6806.559895264115
1656910481,372864,3827443,nan,nan,243,10,1,2022-07-04T07:54:41,1116,18.6062144,1656910493.119508,2022-07-04T07:54:53,1116470,18.607833333333335,6892.06189315338
1656910495,992860,3842063,0.00457763671875,7.383999824523926,107,10,1,2022-07-04T07:54:55,1130,18.849881,1656910505.7605128,2022-07-04T07:55:05,1131090,18.851499999999998,6974.180183751966
1656910512,762012,3858832,0.00457763671875,7.375999927520752,249,10,1,2022-07-04T07:55:12,1147,19.129366866666665,1656910522.419124,2022-07-04T07:55:22,1147859,19.130983333333333,7075.080150484648
1656910527,863776,3873934,0.0054931640625,7.375999927520752,119,10,1,2022-07-04T07:55:27,1162,19.381062933333332,1656910538.4284248,2022-07-04T07:55:38,1162961,19.382683333333333,7165.752567642292
1656910562,557690,3908628,nan,nan,157,10,1,2022-07-04T07:56:02,1197,19.959294833333335,1656910571.0180478,2022-07-04T07:56:11,1197655,19.960916666666666,7374.290598886363
1656910577,593080,3923663,nan,nan,27,10,1,2022-07-04T07:56:17,1212,20.209884666666667,1656910586.557713,2022-07-04T07:56:26,1212690,20.2115,7488.9131719436255
1656910592,536713,3938607,nan,nan,153,10,1,2022-07-04T07:56:32,1227,20.458945216666667,1656910602.001632,2022-07-04T07:56:42,1227634,20.46056666666667,7594.7308753600455
1656910607,394778,3953465,0.00457763671875,7.3480000495910645,23,10,1,2022-07-04T07:56:47,1242,20.706579633333334,1656910618.227161,2022-07-04T07:56:58,1242492,20.708199999999998,7688.459075797873
1656910639,344067,3985414,0.00457763671875,7.343999862670898,35,10,1,2022-07-04T07:57:19,1274,21.239067783333333,1656910651.227953,2022-07-04T07:57:31,1274441,21.240683333333333,7882.943914640573
1656910656,122873,4002193,nan,nan,177,10,1,2022-07-04T07:57:36,1291,21.518714550000002,1656910663.65712,2022-07-04T07:57:43,1291220,21.520333333333333,7983.748829959063
1656910671,133674,4017204,nan,nan,46,10,1,2022-07-04T07:57:51,1306,21.768894566666667,1656910679.816001,2022-07-04T07:57:59,1306231,21.770516666666666,8081.168440302991
1656910686,463194,4032533,nan,nan,173,10,1,2022-07-04T07:58:06,1321,22.024386566666667,1656910695.825852,2022-07-04T07:58:15,1321560,22.026,8192.598210006036
1656910734,956654,4080253,0.00732421875,7.111999988555908,61,10,1,2022-07-04T07:58:54,1369,22.832610900000002,1656910744.1873689,2022-07-04T07:59:04,1369280,22.82133333333333,8506.311286837848
1656910797,56910,4142353,0.00457763671875,7.291999816894531,69,10,1,2022-07-04T07:59:57,1432,23.867615166666667,1656910805.3062088,2022-07-04T08:00:05,1431380,23.856333333333335,8912.223839395254
1656910812,821623,4157976,nan,nan,195,10,1,2022-07-04T08:00:12,1447,24.130360383333333,1656910821.275553,2022-07-04T08:00:21,1447003,24.116716666666665,9006.83306944274
1656910829,531885,4174686,nan,nan,81,10,1,2022-07-04T08:00:29,1464,24.408864750000003,1656910837.4156969,2022-07-04T08:00:37,1463713,24.395216666666666,9123.947481426727
1656910839,302415,4190374,nan,nan,213,10,1,2022-07-04T08:00:39,1474,24.571706916666667,1656910853.653149,2022-07-04T08:00:53,1479401,24.656683333333334,9213.97797006981
1656910860,247007,4205318,0.00732421875,7.276000022888184,83,10,1,2022-07-04T08:01:00,1495,24.92078345,1656910869.8527958,2022-07-04T08:01:09,1494345,24.90575,9316.325284919563
1656910892,201709,4237273,0.00640869140625,7.271999835968018,91,10,1,2022-07-04T08:01:32,1527,25.453361816666664,1656910901.724753,2022-07-04T08:01:41,1526300,25.438333333333333,9523.320188298158
1656910906,934976,4252006,nan,nan,211,10,1,2022-07-04T08:01:46,1541,25.698916266666668,1656910914.822885,2022-07-04T08:01:54,1541033,25.68388333333333,9635.533937628106
1656910924,7405,4269079,0.00457763671875,7.260000228881836,97,10,1,2022-07-04T08:02:04,1559,25.983456750000002,1656910931.89388,2022-07-04T08:02:11,1558106,25.968433333333333,9745.688049363958
1656910940,581888,4285653,nan,nan,239,10,1,2022-07-04T08:02:20,1575,26.259698133333334,1656910948.082324,2022-07-04T08:02:28,1574680,26.244666666666667,9853.630845157662
1656910955,812283,4300883,0.00732421875,7.251999855041504,109,10,1,2022-07-04T08:02:35,1590,26.51353805,1656910963.7014089,2022-07-04T08:02:43,1589910,26.4985,9974.07674676673
1656910971,138364,4316209,nan,nan,235,10,1,2022-07-04T08:02:51,1606,26.76897273333333,1656910980.11162,2022-07-04T08:03:00,1605236,26.753933333333336,10074.143090061234
1656910987,722381,4332793,nan,nan,121,10,1,2022-07-04T08:03:07,1622,27.045373016666666,1656910997.140473,2022-07-04T08:03:17,1621820,27.03033333333333,10178.649149481007
1656911034,771478,4379843,nan,nan,255,10,1,2022-07-04T08:03:54,1669,27.82952463333333,1656911044.1801128,2022-07-04T08:04:04,1668870,27.8145,10524.355779861211
1656911064,733678,4409805,nan,nan,251,10,1,2022-07-04T08:04:24,1699,28.328894633333334,1656911073.060853,2022-07-04T08:04:33,1698832,28.31386666666667,10703.406160439048
1656911082,21336,4427093,0.00457763671875,7.21999979019165,137,10,1,2022-07-04T08:04:42,1717,28.617022266666666,1656911089.210425,2022-07-04T08:04:49,1716120,28.601999999999997,10795.175018950707
1656911096,780831,4441853,nan,nan,7,10,1,2022-07-04T08:04:56,1731,28.86301385,1656911104.930305,2022-07-04T08:05:04,1730880,28.848000000000003,10884.75963894914
1656911111,921010,4456993,nan,nan,133,10,1,2022-07-04T08:05:11,1746,29.115350166666666,1656911120.6696608,2022-07-04T08:05:20,1746020,29.10033333333333,10994.797817156494
1656911120,445008,4471517,0.00457763671875,7.208000183105469,3,10,1,2022-07-04T08:05:20,1755,29.257416799999998,1656911136.708824,2022-07-04T08:05:36,1760544,29.3424,11070.517316925683
1656911141,920475,4486993,nan,nan,125,10,1,2022-07-04T08:05:41,1776,29.615341249999997,1656911149.138716,2022-07-04T08:05:49,1776020,29.60033333333333,11181.855996198283
1656911157,110385,4502183,nan,nan,251,10,1,2022-07-04T08:05:57,1792,29.868506416666666,1656911165.078461,2022-07-04T08:06:05,1791210,29.8535,11271.770484018409
1656911173,808405,4518881,0.00457763671875,7.199999809265137,137,10,1,2022-07-04T08:06:13,1808,30.14680675,1656911181.8375678,2022-07-04T08:06:21,1807908,30.1318,11360.748651260648
1656911190,241037,4535313,0.00457763671875,7.191999912261963,17,10,1,2022-07-04T08:06:30,1825,30.42068395,1656911198.2184448,2022-07-04T08:06:38,1824340,30.405666666666665,11450.7676739269
1656911207,310595,4552383,nan,nan,159,10,1,2022-07-04T08:06:47,1842,30.705176583333333,1656911213.846937,2022-07-04T08:06:53,1841410,30.690166666666666,11550.78513805771
1656911222,299383,4567372,0.0054931640625,7.179999828338623,29,10,1,2022-07-04T08:07:02,1857,30.954989716666667,1656911230.228812,2022-07-04T08:07:10,1856399,30.93998333333333,11634.434590698203
1656911238,531577,4583604,nan,nan,171,10,1,2022-07-04T08:07:18,1873,31.225526283333334,1656911246.566221,2022-07-04T08:07:26,1872631,31.210516666666667,11735.497697897023
1656911268,866833,4613940,0.00457763671875,7.171999931335449,167,10,1,2022-07-04T08:07:48,1903,31.731113883333332,1656911278.767364,2022-07-04T08:07:58,1902967,31.716116666666668,11928.819613995103
1656911285,912481,4630985,nan,nan,53,10,1,2022-07-04T08:08:05,1920,32.01520801666667,1656911291.7875838,2022-07-04T08:08:11,1920012,32.0002,12036.939395215593
1656911331,405258,4676478,0.0054931640625,7.1519999504089355,171,10,1,2022-07-04T08:08:51,1966,32.77342096666667,1656911340.964725,2022-07-04T08:09:00,1965505,32.75841666666667,12311.947195621113
1656911349,893115,4694966,nan,nan,69,10,1,2022-07-04T08:09:09,1984,33.08155191666667,1656911357.016332,2022-07-04T08:09:17,1983993,33.06655,12409.475450656917
1656911379,619642,4724693,nan,nan,64,10,1,2022-07-04T08:09:39,2014,33.576994033333335,1656911390.15362,2022-07-04T08:09:50,2013720,33.562,12604.393949876236
1656911396,614596,4741688,0.0054931640625,7.131999969482422,207,10,1,2022-07-04T08:09:56,2031,33.860243266666664,1656911406.564908,2022-07-04T08:10:06,2030715,33.84525,12700.43945010872
1656911412,777374,4757851,nan,nan,83,10,1,2022-07-04T08:10:12,2047,34.1296229,1656911422.794549,2022-07-04T08:10:22,2046878,34.11463333333333,12806.634346453679
1656911429,78664,4774153,0.00457763671875,7.124000072479248,219,10,1,2022-07-04T08:10:29,2064,34.40131106666667,1656911439.12702,2022-07-04T08:10:39,2063180,34.38633333333333,12918.478279575098
1656911444,619064,4789693,nan,nan,89,10,1,2022-07-04T08:10:44,2079,34.660317733333336,1656911456.0348198,2022-07-04T08:10:56,2078720,34.64533333333333,13009.443640919833
1656911476,458627,4821533,nan,nan,101,10,1,2022-07-04T08:11:16,2111,35.190977116666666,1656911484.413668,2022-07-04T08:11:24,2110560,35.176,13184.068702833001
1656911493,468210,4838543,0.00457763671875,7.104000091552734,243,10,1,2022-07-04T08:11:33,2128,35.47447016666667,1656911501.153064,2022-07-04T08:11:41,2127570,35.459500000000006,13266.180473132388
1656911526,74109,4871149,nan,nan,5,10,1,2022-07-04T08:12:06,2161,36.01790181666667,1656911534.102061,2022-07-04T08:12:14,2160176,36.00293333333333,13447.843313087466
1656911542,490929,4887565,nan,nan,141,10,1,2022-07-04T08:12:22,2177,36.291515483333335,1656911550.2308478,2022-07-04T08:12:30,2176592,36.27653333333333,13528.938936172031
1656911557,299569,4902375,0.0091552734375,7.079999923706055,11,10,1,2022-07-04T08:12:37,2192,36.538326149999996,1656911565.6913168,2022-07-04T08:12:45,2191402,36.52336666666667,13584.14405840417
1656911572,285193,4917360,nan,nan,137,10,1,2022-07-04T08:12:52,2207,36.78808655,1656911581.8901649,2022-07-04T08:13:01,2206387,36.77311666666667,13649.775695618178
1656911587,247642,4932323,nan,nan,7,10,1,2022-07-04T08:13:07,2222,37.0374607,1656911595.049716,2022-07-04T08:13:15,2221350,37.0225,13718.722978915275
1656911602,580580,4947656,0.00457763671875,7.072000026702881,133,10,1,2022-07-04T08:13:22,2237,37.29300966666666,1656911610.4394438,2022-07-04T08:13:30,2236683,37.27805,13793.305640978508
1656911618,589081,4963665,0.00457763671875,6.895999908447266,9,10,1,2022-07-04T08:13:38,2253,37.55981801666667,1656911626.649569,2022-07-04T08:13:46,2252692,37.544866666666664,13895.053162971444
1656911627,468869,4978545,nan,nan,135,10,1,2022-07-04T08:13:47,2262,37.70781448333333,1656911642.0395489,2022-07-04T08:14:02,2267572,37.79286666666667,13981.987925469713
1656911648,198054,4993274,nan,nan,5,10,1,2022-07-04T08:14:08,2283,38.053300899999996,1656911658.416533,2022-07-04T08:14:18,2282301,38.03835,14106.460175310589
1656911674,891162,5024967,nan,nan,17,10,1,2022-07-04T08:14:34,2309,38.49818603333333,1656911690.909965,2022-07-04T08:14:50,2313994,38.56656666666667,14220.399780042715
1656911710,282559,5056359,0.01007080078125,6.920000076293945,19,10,1,2022-07-04T08:15:10,2345,39.088042650000006,1656911721.958068,2022-07-04T08:15:21,2345386,39.08976666666667,14385.19794140434
1656911726,852216,5072928,0.00457763671875,6.9079999923706055,161,10,1,2022-07-04T08:15:26,2361,39.3642036,1656911738.217396,2022-07-04T08:15:38,2361955,39.365916666666664,14458.547367931436
1656911743,887340,5089963,nan,nan,47,10,1,2022-07-04T08:15:43,2378,39.64812233333334,1656911754.66956,2022-07-04T08:15:54,2378990,39.649833333333326,14543.53135819924
1656911762,647246,5108723,nan,nan,199,10,1,2022-07-04T08:16:02,2397,39.96078743333333,1656911771.5267558,2022-07-04T08:16:11,2397750,39.9625,14647.834290213012
1656911777,477110,5123553,0.00457763671875,7.019999980926514,72,10,1,2022-07-04T08:16:17,2412,40.20795183333333,1656911787.8369808,2022-07-04T08:16:27,2412580,40.209666666666664,14727.496481881904
1656911794,276374,5140352,0.00457763671875,6.783999919891357,211,10,1,2022-07-04T08:16:34,2429,40.48793956666667,1656911803.8860009,2022-07-04T08:16:43,2429379,40.48965,14817.923762001466
1656911809,246618,5155323,nan,nan,81,10,1,2022-07-04T08:16:49,2444,40.737443633333335,1656911819.4859278,2022-07-04T08:16:59,2444350,40.73916666666666,14895.50736189508
1656911839,515749,5185593,nan,nan,73,10,1,2022-07-04T08:17:19,2474,41.241929150000004,1656911848.456229,2022-07-04T08:17:28,2474620,41.24366666666666,15107.257380408179
1656911856,248343,5202325,nan,nan,215,10,1,2022-07-04T08:17:36,2491,41.52080571666667,1656911864.8050408,2022-07-04T08:17:44,2491352,41.52253333333333,15214.62827653482
1656911872,896053,5218973,0.00457763671875,6.995999813079834,101,10,1,2022-07-04T08:17:52,2507,41.79826755,1656911881.785693,2022-07-04T08:18:01,2508000,41.8,15294.147537708512
1656911887,800247,5233877,nan,nan,227,10,1,2022-07-04T08:18:07,2522,42.04667078333333,1656911897.2345488,2022-07-04T08:18:17,2522904,42.0484,15369.522137134683
1656911903,888907,5249966,0.00640869140625,6.74399995803833,103,10,1,2022-07-04T08:18:23,2538,42.314815116666665,1656911914.07498,2022-07-04T08:18:34,2538993,42.31655,15474.416637936843
1656911918,912608,5264990,0.0054931640625,6.980000019073486,229,10,1,2022-07-04T08:18:38,2553,42.56521013333334,1656911930.4748008,2022-07-04T08:18:50,2554017,42.56695,15568.934525637436
1656911951,606006,5297683,0.00457763671875,6.771999835968018,241,10,1,2022-07-04T08:19:11,2586,43.1101001,1656911962.6892319,2022-07-04T08:19:22,2586710,43.11183333333334,15728.942912017945
1656911967,997506,5314075,nan,nan,127,10,1,2022-07-04T08:19:27,2602,43.383291766666666,1656911978.983517,2022-07-04T08:19:38,2603102,43.38503333333333,15812.265120886379
1656911983,585636,5329663,0.003662109375,6.9720001220703125,253,10,1,2022-07-04T08:19:43,2618,43.64309393333333,1656911991.3828318,2022-07-04T08:19:51,2618690,43.64483333333333,15896.824399086174
