time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910288,80000,3616290,2463,2463,2608,2606,0,0,57321,57307,57256,57252,2,2,16576,44885,8361,57256,2463,62,20,20,0,0,16576,0,0,62,157,12,0,2022-07-04T07:51:28,923,15.384666666666668,1656910296.254016,2022-07-04T07:51:36,905317,15.088616666666667,5702.248470358124
1656910299,346000,3627290,2473,2473,3094,3092,0,0,57530,57516,57465,57461,2,2,16634,46297,8628,57465,2473,62,20,20,0,0,16634,0,0,62,122,12,0,2022-07-04T07:51:39,934,15.572433333333333,1656910306.5529048,2022-07-04T07:51:46,916317,15.27195,5766.040035736599
1656910310,204000,3638290,2481,2481,3540,3538,0,0,57724,57710,57659,57655,2,2,16684,55422,8872,57659,2481,62,20,20,0,0,16684,0,0,62,104,12,0,2022-07-04T07:51:50,945,15.7534,1656910320.24246,2022-07-04T07:52:00,927317,15.455283333333334,5826.531928460212
1656910322,109000,3650290,2487,2487,3855,3853,0,0,57861,57847,57796,57792,2,2,16718,57226,9043,57796,2487,63,20,20,0,0,16718,0,0,63,121,12,0,2022-07-04T07:52:02,957,15.951816666666668,1656910331.182956,2022-07-04T07:52:11,939317,15.655283333333333,5908.794608364864
1656910334,350000,3662290,2496,2496,4391,4389,0,0,58093,58079,58028,58024,2,2,16781,62215,9338,58028,2496,63,20,20,0,0,16781,0,0,63,90,12,0,2022-07-04T07:52:14,969,16.155833333333334,1656910344.732828,2022-07-04T07:52:24,951317,15.855283333333334,5989.469233199262
1656910342,378000,3670290,2503,2503,4753,4751,0,0,58250,58236,58185,58181,2,2,16822,65182,9536,58185,2503,63,20,20,0,0,16822,0,0,63,54,12,0,2022-07-04T07:52:22,977,16.289633333333335,1656910354.471801,2022-07-04T07:52:34,959317,15.988616666666667,6040.098797788098
1656910352,899000,3681290,2505,2505,5019,5017,0,0,58368,58354,58303,58299,2,2,16850,61555,9682,58303,2505,63,20,20,0,0,16850,0,0,63,10,12,0,2022-07-04T07:52:32,987,16.464983333333333,1656910364.3554208,2022-07-04T07:52:44,970317,16.17195,6104.877597576504
1656910368,725000,3696290,2511,2511,5462,5460,0,0,58562,58548,58497,58493,2,2,16899,61320,9925,58497,2511,63,20,20,0,0,16899,0,0,63,57,12,0,2022-07-04T07:52:48,1003,16.72875,1656910378.081784,2022-07-04T07:52:58,985317,16.42195,6201.52980665559
1656910392,553000,3720290,2528,2528,6489,6487,0,0,59003,58989,58938,58934,2,2,17027,62503,10494,58938,2528,63,20,20,0,0,17027,0,0,63,138,12,0,2022-07-04T07:53:12,1027,17.125883333333334,1656910402.421372,2022-07-04T07:53:22,1009317,16.82195,6340.65307686961
1656910400,510000,3728290,2535,2535,6842,6840,0,0,59155,59141,59089,59084,2,2,17069,63758,10688,59089,2535,64,20,20,0,0,17069,0,0,64,175,12,0,2022-07-04T07:53:20,1035,17.2585,1656910412.791885,2022-07-04T07:53:32,1017317,16.955283333333334,6387.857806412619
1656910411,633000,3739290,2540,2540,7122,7120,0,0,59277,59263,59211,59207,2,2,17100,58349,10841,59211,2540,64,20,20,0,0,17100,0,0,64,143,12,0,2022-07-04T07:53:31,1046,17.443883333333336,1656910422.7310169,2022-07-04T07:53:42,1028317,17.138616666666667,6454.316941876928
1656910426,667000,3754290,2549,2549,7602,7600,0,0,59487,59473,59421,59417,2,2,17151,46327,11102,59421,2549,64,20,20,0,0,17151,0,0,64,198,12,0,2022-07-04T07:53:46,1061,17.69445,1656910435.870472,2022-07-04T07:53:55,1043317,17.388616666666667,6552.503608719034
1656910438,822000,3766290,2554,2554,7903,7901,0,0,59619,59605,59553,59549,2,2,17183,48374,11266,59553,2554,64,20,20,0,0,17183,0,0,64,198,12,0,2022-07-04T07:53:58,1073,17.897033333333333,1656910447.0900638,2022-07-04T07:54:07,1055317,17.588616666666667,6626.4901043110085
1656910449,816000,3777290,2561,2561,8384,8382,0,0,59827,59813,59761,59757,2,2,17241,51193,11532,59761,2561,64,20,20,0,0,17241,0,0,64,32,12,0,2022-07-04T07:54:09,1084,18.080266666666667,1656910460.822036,2022-07-04T07:54:20,1066317,17.77195,6697.923593915843
1656910458,867000,3786290,2568,2568,8790,8788,0,0,60002,59988,59936,59932,2,2,17290,53088,11756,59936,2568,64,20,20,0,0,17290,0,0,64,210,12,0,2022-07-04T07:54:18,1093,18.231116666666665,1656910471.2399569,2022-07-04T07:54:31,1075317,17.92195,6752.130527933578
1656910473,824000,3801290,2576,2576,9244,9242,0,0,60200,60186,60134,60130,2,2,17340,53849,12004,60134,2576,64,20,20,0,0,17340,0,0,64,237,12,0,2022-07-04T07:54:33,1108,18.4804,1656910485.039912,2022-07-04T07:54:45,1090317,18.17195,6843.027188399337
1656910484,728000,3812290,2584,2584,9730,9728,0,0,60410,60396,60344,60340,2,2,17398,58555,12272,60344,2584,64,20,20,0,0,17398,0,0,64,168,12,0,2022-07-04T07:54:44,1119,18.662133333333333,1656910494.9107919,2022-07-04T07:54:54,1101317,18.355283333333333,6913.855649560923
1656910495,621000,3823290,2589,2589,9984,9982,0,0,60520,60506,60454,60450,2,2,17427,63538,12411,60454,2589,64,20,20,0,0,17427,0,0,64,19,12,0,2022-07-04T07:54:55,1130,18.843683333333335,1656910505.160917,2022-07-04T07:55:05,1112317,18.538616666666666,6972.193916204928
1656910507,27000,3834290,2599,2599,10480,10478,0,0,60733,60719,60667,60663,2,2,17487,3504,12684,60667,2599,64,20,20,0,0,17487,0,0,64,237,12,0,2022-07-04T07:55:07,1142,19.033783333333336,1656910519.490717,2022-07-04T07:55:19,1123317,18.72195,7041.477874249165
1656910519,991000,3847290,2606,2606,11048,11046,0,0,60978,60964,60912,60908,2,2,17558,7600,13000,60912,2606,64,20,20,0,0,17558,0,0,64,84,12,0,2022-07-04T07:55:19,1154,19.24985,1656910529.519224,2022-07-04T07:55:29,1136317,18.938616666666668,7118.424512533171
1656910532,150000,3859290,2616,2616,11585,11583,0,0,61208,61194,61142,61138,2,2,17625,10640,13297,61142,2616,64,20,20,0,0,17625,0,0,64,149,12,0,2022-07-04T07:55:32,1167,19.4525,1656910543.218705,2022-07-04T07:55:43,1148317,19.138616666666667,7191.519672623057
1656910545,272000,3872290,2622,2622,11997,11995,0,0,61390,61376,61324,61320,2,2,17666,62019,13520,61324,2622,65,20,20,0,0,17666,0,0,65,112,12,0,2022-07-04T07:55:45,1180,19.6712,1656910553.769748,2022-07-04T07:55:53,1161317,19.355283333333333,7266.7883878687835
1656910556,185000,3883290,2632,2632,12484,12482,0,0,61599,61584,61532,61528,2,2,17726,63279,13789,61532,2632,65,21,21,0,0,17726,0,0,65,178,12,0,2022-07-04T07:55:56,1191,19.853083333333334,1656910567.450037,2022-07-04T07:56:07,1172317,19.538616666666666,7336.031625740392
1656910568,50000,3895290,2642,2642,13000,12998,0,0,61819,61804,61752,61748,2,2,17792,6,14075,61752,2642,65,21,21,0,0,17792,0,0,65,226,12,0,2022-07-04T07:56:08,1203,20.050833333333333,1656910577.8892598,2022-07-04T07:56:17,1184317,19.738616666666665,7414.526263718501
1656910591,962000,3919290,2652,2652,13640,13638,0,0,62100,62085,62032,62028,2,2,17860,56479,14424,62032,2652,66,21,21,0,0,17860,0,0,66,140,12,0,2022-07-04T07:56:31,1226,20.449366666666666,1656910602.001632,2022-07-04T07:56:42,1208317,20.138616666666667,7591.055743098007
1656910603,357000,3930290,2662,2662,14129,14127,0,0,62310,62295,62242,62238,2,2,17919,56800,14693,62242,2662,66,21,21,0,0,17919,0,0,66,37,12,0,2022-07-04T07:56:43,1238,20.63928333333333,1656910612.1591718,2022-07-04T07:56:52,1219317,20.32195,7663.290080618351
1656910615,608000,3942290,2671,2671,14660,14658,0,0,62539,62524,62471,62467,2,2,17983,57189,14986,62471,2671,66,21,21,0,0,17983,0,0,66,11,12,0,2022-07-04T07:56:55,1250,20.843466666666664,1656910625.9199889,2022-07-04T07:57:05,1231317,20.52195,7738.3784113379015
1656910627,420000,3954290,2681,2681,15188,15186,0,0,62765,62750,62697,62693,2,2,18049,58354,15278,62697,2681,66,21,21,0,0,18049,0,0,66,246,12,0,2022-07-04T07:57:07,1262,21.040333333333333,1656910636.537773,2022-07-04T07:57:16,1243317,20.72195,7808.611250822765
1656910639,238000,3966290,2690,2690,15714,15712,0,0,62991,62976,62922,62918,2,2,18114,58725,15569,62922,2690,67,21,21,0,0,18114,0,0,67,198,12,0,2022-07-04T07:57:19,1274,21.2373,1656910647.515529,2022-07-04T07:57:27,1255317,20.92195,7882.255598562762
1656910650,941000,3977290,2699,2699,16213,16211,0,0,63206,63191,63137,63133,2,2,18174,59283,15844,63137,2699,67,21,21,0,0,18174,0,0,67,81,12,0,2022-07-04T07:57:30,1285,21.43235,1656910660.946368,2022-07-04T07:57:40,1266317,21.105283333333333,7952.774807966499
1656910658,591000,3985290,2704,2704,16492,16490,0,0,63328,63313,63259,63255,2,2,18204,12893,15996,63259,2704,67,21,21,0,0,18204,0,0,67,62,12,0,2022-07-04T07:57:38,1293,21.559849999999997,1656910670.776985,2022-07-04T07:57:50,1274317,21.238616666666665,7999.112556165088
1656910668,155000,3995290,2708,2708,16737,16735,0,0,63436,63421,63367,63363,2,2,18229,5025,16129,63367,2708,67,21,21,0,0,18229,0,0,67,128,12,0,2022-07-04T07:57:48,1303,21.71925,1656910684.177397,2022-07-04T07:58:04,1284317,21.405283333333333,8059.516558323618
1656910685,621000,4012290,2718,2718,17268,17266,0,0,63667,63652,63597,63593,2,2,18288,5647,16419,63597,2718,68,21,21,0,0,18288,0,0,68,25,12,0,2022-07-04T07:58:05,1320,22.010350000000003,1656910694.576097,2022-07-04T07:58:14,1301317,21.688616666666668,8186.47632990377
1656910721,564000,4047290,2739,2739,18505,18503,0,0,64203,64188,64132,64127,2,2,18431,39591,17098,64132,2739,70,21,21,0,0,18431,0,0,70,70,12,0,2022-07-04T07:58:41,1356,22.6094,1656910729.805709,2022-07-04T07:58:49,1336317,22.27195,8416.248745007155
1656910733,371000,4059290,2749,2749,19023,19021,0,0,64425,64410,64354,64350,2,2,18495,46959,17384,64354,2749,70,21,21,0,0,18495,0,0,70,105,12,0,2022-07-04T07:58:53,1368,22.806183333333333,1656910743.546813,2022-07-04T07:59:03,1348317,22.47195,8495.197058424324
1656910746,522000,4072290,2760,2760,19592,19590,0,0,64671,64656,64600,64596,2,2,18561,51027,17696,64600,2760,70,21,21,0,0,18561,0,0,70,181,12,0,2022-07-04T07:59:06,1381,23.025366666666667,1656910754.2453358,2022-07-04T07:59:14,1361317,22.688616666666668,8579.024768903775
1656910792,494000,4118290,2789,2789,21214,21212,0,0,65374,65359,65302,65298,2,2,18748,46173,18586,65302,2789,71,21,21,0,0,18748,0,0,71,131,12,0,2022-07-04T07:59:52,1427,23.791566666666665,1656910802.4461,2022-07-04T08:00:02,1407317,23.455283333333334,8885.05474931318
1656910804,637000,4130290,2800,2800,21752,21750,0,0,69,54,65532,65528,2,2,18813,48260,18882,65532,2800,72,21,21,0,0,18813,0,0,72,12,12,0,2022-07-04T08:00:04,1439,23.993949999999998,1656910813.1540048,2022-07-04T08:00:13,1419317,23.655283333333333,8956.718311668916
1656910810,827000,4136290,2805,2805,22015,22013,0,0,182,167,109,105,2,2,18845,50520,19027,109,2805,72,21,21,0,0,18845,0,0,72,15,12,0,2022-07-04T08:00:10,1445,24.09711666666667,1656910826.746456,2022-07-04T08:00:26,1425317,23.755283333333335,8992.937548402524
1656910827,60000,4152290,2813,2813,22506,22504,0,0,396,381,323,319,2,2,18900,49952,19296,323,2813,72,21,21,0,0,18900,0,0,72,252,12,0,2022-07-04T08:00:27,1462,24.367666666666665,1656910837.4156969,2022-07-04T08:00:37,1441317,24.02195,9107.481795159898
1656910837,224000,4162290,2818,2818,22754,22752,0,0,505,490,432,428,2,2,18925,45925,19430,432,2818,72,21,21,0,0,18925,0,0,72,63,12,0,2022-07-04T08:00:37,1472,24.537066666666664,1656910847.695288,2022-07-04T08:00:47,1451317,24.188616666666668,9175.61084191341
1656910852,131000,4177290,2825,2825,23204,23202,0,0,703,688,630,626,2,2,18972,46466,19675,630,2825,72,21,21,0,0,18972,0,0,72,125,12,0,2022-07-04T08:00:52,1487,24.78551666666667,1656910861.554744,2022-07-04T08:01:01,1466317,24.438616666666668,9271.356683446329
1656910888,101000,4213290,2845,2845,24394,24392,0,0,1221,1206,1147,1143,2,2,19106,35388,20327,1147,2845,73,21,21,0,0,19106,0,0,73,178,12,0,2022-07-04T08:01:28,1523,25.38501666666667,1656910895.84384,2022-07-04T08:01:35,1502317,25.038616666666666,9490.772411438254
1656910899,515000,4224290,2855,2855,24884,24882,0,0,1432,1417,1358,1354,2,2,19164,37059,20596,1358,2855,73,21,21,0,0,19164,0,0,73,146,12,0,2022-07-04T08:01:39,1534,25.57525,1656910906.272637,2022-07-04T08:01:46,1513317,25.22195,9579.525275679624
1656910911,331000,4236290,2866,2866,25422,25420,0,0,1663,1648,1589,1585,2,2,19229,38896,20892,1589,2866,73,21,21,0,0,19229,0,0,73,34,12,0,2022-07-04T08:01:51,1546,25.77218333333333,1656910920.3242168,2022-07-04T08:02:00,1525317,25.42195,9667.099371598992
1656910923,205000,4248290,2875,2875,25958,25956,0,0,1895,1880,1821,1817,2,2,19292,39300,21187,1821,2875,73,21,21,0,0,19292,0,0,73,27,12,0,2022-07-04T08:02:03,1558,25.97008333333333,1656910931.332393,2022-07-04T08:02:11,1537317,25.621950000000002,9740.590178614711
1656910947,254000,4272290,2895,2895,27019,27017,0,0,2353,2338,2277,2272,2,2,19417,42888,21770,2277,2895,75,22,22,0,0,19417,0,0,75,221,12,0,2022-07-04T08:02:27,1582,26.3709,1656910955.989169,2022-07-04T08:02:35,1561317,26.02195,9906.771582426263
1656910959,530000,4284290,2903,2903,27533,27531,0,0,2575,2560,2499,2494,2,2,19479,46027,22054,2499,2903,75,22,22,0,0,19479,0,0,75,124,12,0,2022-07-04T08:02:39,1594,26.575499999999998,1656910969.831768,2022-07-04T08:02:49,1573317,26.22195,10000.054757418207
1656910970,537000,4295290,2912,2912,28015,28013,0,0,2784,2769,2708,2703,2,2,19534,47178,22318,2708,2912,75,22,22,0,0,19534,0,0,75,82,12,0,2022-07-04T08:02:50,1605,26.758950000000002,1656910980.671169,2022-07-04T08:03:00,1584317,26.405283333333333,10070.259919187289
1656910984,733000,4309290,2923,2923,28630,28628,0,0,3048,3033,2972,2967,2,2,19610,48073,22658,2972,2923,75,22,22,0,0,19610,0,0,75,62,12,0,2022-07-04T08:03:04,1619,26.995549999999998,1656910994.800993,2022-07-04T08:03:14,1598317,26.638616666666667,10158.84531486793
1656910994,804000,4319290,2931,2931,29067,29065,0,0,3237,3222,3161,3156,2,2,19661,48904,22898,3161,2931,75,22,22,0,0,19661,0,0,75,205,12,0,2022-07-04T08:03:14,1629,27.163400000000003,1656911004.680629,2022-07-04T08:03:24,1608317,26.805283333333332,10225.507550136525
1656911004,378000,4329290,2935,2935,29284,29282,0,0,3333,3317,3256,3251,2,2,19683,52569,23016,3256,2935,75,23,23,0,0,19683,0,0,75,14,12,0,2022-07-04T08:03:24,1639,27.322966666666666,1656911015.2626529,2022-07-04T08:03:35,1618317,26.97195,10296.150056185072
1656911019,651000,4344290,2942,2942,29715,29713,0,0,3521,3504,3443,3438,2,2,19732,47529,23253,3443,2942,75,24,24,0,0,19732,0,0,75,116,12,0,2022-07-04T08:03:39,1654,27.577516666666668,1656911028.3702998,2022-07-04T08:03:48,1633317,27.22195,10415.970314983111
1656911030,793000,4355290,2946,2946,29983,29981,0,0,3639,3622,3560,3555,2,2,19760,40706,23399,3561,2946,75,24,24,0,0,19760,0,0,75,202,12,0,2022-07-04T08:03:50,1665,27.763216666666665,1656911038.88254,2022-07-04T08:03:58,1644317,27.405283333333333,10494.37278105076
1656911036,539000,4361290,2951,2951,30239,30237,0,0,3748,3731,3670,3665,2,2,19793,40838,23541,3670,2951,75,24,24,0,0,19793,0,0,75,121,12,0,2022-07-04T08:03:56,1671,27.858983333333335,1656911048.770985,2022-07-04T08:04:08,1650317,27.505283333333335,10537.67635371469
1656911052,742000,4377290,2959,2959,30677,30675,0,0,3939,3922,3861,3856,2,2,19841,50110,23780,3861,2959,75,24,24,0,0,19841,0,0,75,192,12,0,2022-07-04T08:04:12,1687,28.129033333333332,1656911062.534389,2022-07-04T08:04:22,1666317,27.77195,10638.231479270116
1656911062,97000,4387290,2963,2963,30901,30899,0,0,4037,4020,3959,3954,2,2,19865,49113,23902,3959,2963,75,24,24,0,0,19865,0,0,75,207,12,0,2022-07-04T08:04:22,1697,28.28495,1656911073.060853,2022-07-04T08:04:33,1676317,27.938616666666668,10690.475158122004
1656911075,625000,4402290,2970,2970,31354,31352,0,0,4235,4218,4156,4151,2,2,19915,44973,24150,4156,2970,76,24,24,0,0,19915,0,0,76,195,12,0,2022-07-04T08:04:35,1710,28.510416666666668,1656911087.001421,2022-07-04T08:04:47,1691317,28.188616666666668,10758.617329526605
1656911090,791000,4415290,2980,2980,31925,31923,0,0,4480,4463,4401,4396,2,2,19986,48218,24466,4401,2980,76,24,24,0,0,19986,0,0,76,214,12,0,2022-07-04T08:04:50,1725,28.763183333333334,1656911097.6197689,2022-07-04T08:04:57,1704317,28.405283333333333,10848.740624068429
1656911110,850000,4435290,2990,2990,32596,32594,0,0,4774,4757,4695,4690,2,2,20059,49839,24833,4695,2990,76,24,24,0,0,20059,0,0,76,117,12,0,2022-07-04T08:05:10,1745,29.0975,1656911121.288724,2022-07-04T08:05:21,1724317,28.738616666666665,10981.46921655323
1656911137,72000,4461290,3001,3001,33317,33315,0,0,5088,5071,5009,5004,2,2,20141,41429,25229,5009,3001,76,24,24,0,0,20141,0,0,76,183,12,0,2022-07-04T08:05:37,1772,29.534533333333332,1656911145.629077,2022-07-04T08:05:45,1750317,29.17195,11149.492611157177
1656911147,613000,4472290,3004,3004,33586,33584,0,0,5208,5191,5127,5122,2,2,20167,38669,25375,5127,3004,78,24,24,0,0,20167,0,0,78,238,12,0,2022-07-04T08:05:47,1782,29.710216666666668,1656911156.130868,2022-07-04T08:05:56,1761317,29.355283333333333,11218.785064754493
1656911159,210000,4483290,3012,3012,34070,34068,0,0,5416,5399,5335,5330,2,2,20227,38773,25643,5335,3012,78,24,24,0,0,20227,0,0,78,172,12,0,2022-07-04T08:05:59,1794,29.9035,1656911169.8592238,2022-07-04T08:06:09,1772317,29.538616666666666,11282.128162315112
1656911171,75000,4495290,3023,3023,34599,34597,0,0,5644,5627,5562,5557,2,2,20290,39154,25934,5562,3023,78,24,24,0,0,20290,0,0,78,136,12,0,2022-07-04T08:06:11,1806,30.10125,1656911180.749356,2022-07-04T08:06:20,1784317,29.738616666666665,11345.286221680044
1656911183,382000,4507290,3033,3033,35125,35123,0,0,5869,5852,5788,5783,2,2,20355,39679,26224,5788,3033,78,24,24,0,0,20355,0,0,78,242,12,0,2022-07-04T08:06:23,1818,30.30636666666667,1656911190.899881,2022-07-04T08:06:30,1796317,29.938616666666668,11413.17152196259
1656911206,152000,4530290,3051,3051,36134,36132,0,0,6303,6286,6222,6217,2,2,20477,39969,26780,6222,3051,79,24,24,0,0,20477,0,0,79,201,12,0,2022-07-04T08:06:46,1841,30.685866666666666,1656911214.9872248,2022-07-04T08:06:54,1819317,30.32195,11543.996459999695
1656911219,218000,4544290,3058,3058,36541,36539,0,0,6481,6464,6400,6394,2,2,20521,37319,27002,6400,3058,79,24,24,0,0,20521,0,0,79,134,12,0,2022-07-04T08:06:59,1854,30.903633333333335,1656911228.496948,2022-07-04T08:07:08,1833317,30.555283333333332,11616.62489218746
1656911244,127000,4568290,3078,3078,37598,37596,0,0,6936,6919,6854,6849,2,2,20648,46001,27584,6854,3078,80,24,24,0,0,20648,0,0,80,46,12,0,2022-07-04T08:07:24,1879,31.318783333333332,1656911250.037472,2022-07-04T08:07:30,1857317,30.955283333333334,11773.749143666075
1656911254,980000,4579290,3082,3082,37877,37875,0,0,7059,7042,6976,6971,2,2,20677,44748,27736,6976,3082,81,24,24,0,0,20677,0,0,81,75,12,0,2022-07-04T08:07:34,1889,31.499666666666666,1656911264.195912,2022-07-04T08:07:44,1868317,31.138616666666667,11843.37893178157
1656911267,436000,4591290,3091,3091,38416,38414,0,0,7291,7274,7207,7202,2,2,20743,46858,28034,7207,3091,82,24,24,0,0,20743,0,0,82,237,12,0,2022-07-04T08:07:47,1902,31.707266666666666,1656911274.4022279,2022-07-04T08:07:54,1880317,31.338616666666667,11919.748227084658
1656911280,444000,4604290,3102,3102,38993,38991,0,0,7540,7523,7456,7451,2,2,20811,49719,28351,7456,3102,82,24,24,0,0,20811,0,0,82,132,12,0,2022-07-04T08:08:00,1915,31.924066666666665,1656911288.166641,2022-07-04T08:08:08,1893317,31.555283333333332,12002.218089696913
1656911290,443000,4614290,3110,3110,39438,39436,0,0,7732,7715,7648,7643,2,2,20864,52564,28596,7648,3110,82,24,24,0,0,20864,0,0,82,242,12,0,2022-07-04T08:08:10,1925,32.090716666666665,1656911299.085573,2022-07-04T08:08:19,1903317,31.72195,12065.791886527393
1656911303,530000,4627290,3122,3122,40014,40012,0,0,7979,7962,7895,7890,2,2,20934,58020,28913,7895,3122,82,24,24,0,0,20934,0,0,82,171,12,0,2022-07-04T08:08:23,1938,32.30883333333333,1656911313.27702,2022-07-04T08:08:33,1916317,31.938616666666668,12138.641475235949
1656911314,508000,4638290,3130,3130,40500,40498,0,0,8188,8171,8104,8099,2,2,20994,60257,29182,8104,3130,82,24,24,0,0,20994,0,0,82,191,12,0,2022-07-04T08:08:34,1949,32.4918,1656911324.2471728,2022-07-04T08:08:44,1927317,32.12195,12201.573486697887
1656911339,133000,4663290,3142,3142,41281,41279,0,0,8531,8514,8444,8439,2,2,21077,25844,29608,8444,3142,85,24,24,0,0,21077,0,0,85,147,12,0,2022-07-04T08:08:59,1974,32.90221666666667,1656911348.836653,2022-07-04T08:09:08,1952317,32.53861666666667,12354.658168932036
1656911352,374000,4676290,3154,3154,41862,41860,0,0,8782,8765,8695,8690,2,2,21144,26589,29926,8695,3154,85,24,24,0,0,21144,0,0,85,231,12,0,2022-07-04T08:09:12,1987,33.1229,1656911359.234052,2022-07-04T08:09:19,1965317,32.75528333333333,12422.498862032135
1656911375,640000,4699290,3168,3168,42658,42656,0,0,9127,9108,9037,9032,2,2,21238,32199,30365,9037,3168,86,26,26,0,0,21238,0,0,86,42,12,0,2022-07-04T08:09:35,2010,33.510666666666665,1656911383.413832,2022-07-04T08:09:43,1988317,33.138616666666664,12580.670513551533
1656911387,765000,4711290,3179,3179,43190,43188,0,0,9356,9337,9266,9260,2,2,21301,37368,30657,9266,3179,86,26,26,0,0,21301,0,0,86,188,12,0,2022-07-04T08:09:47,2022,33.71275,1656911397.335064,2022-07-04T08:09:57,2000317,33.33861666666667,12651.450167447829
1656911405,805000,4729290,3193,3193,43994,43992,0,0,9704,9685,9614,9609,2,2,21395,44357,31099,9614,3193,86,26,26,0,0,21395,0,0,86,160,12,0,2022-07-04T08:10:05,2040,34.013416666666664,1656911422.143924,2022-07-04T08:10:22,2018317,33.638616666666664,12757.211323932985
1656911422,592000,4746290,3200,3200,44533,44531,0,0,9941,9921,9850,9845,2,2,21454,43748,31395,9850,3200,86,27,27,0,0,21454,0,0,86,112,12,0,2022-07-04T08:10:22,2057,34.2932,1656911433.008389,2022-07-04T08:10:33,2035317,33.92195,12876.204407071513
1656911434,606000,4758290,3207,3207,44903,44901,0,0,10103,10083,10012,10007,2,2,21492,25043,31595,10012,3207,87,27,27,0,0,21492,0,0,87,125,12,0,2022-07-04T08:10:34,2069,34.493433333333336,1656911443.21538,2022-07-04T08:10:43,2047317,34.12195,12948.86074555631
1656911460,698000,4784290,3224,3224,45937,45935,0,0,10553,10533,10462,10457,2,2,21609,64222,32162,10462,3224,87,27,27,0,0,21609,0,0,87,44,12,0,2022-07-04T08:11:00,2095,34.9283,1656911467.733028,2022-07-04T08:11:07,2073317,34.555283333333335,13112.953566427643
1656911472,628000,4796290,3234,3234,46461,46459,0,0,10779,10759,10688,10683,2,2,21671,65112,32450,10688,3234,87,27,27,0,0,21671,0,0,87,4,12,0,2022-07-04T08:11:12,2107,35.12713333333333,1656911481.3718688,2022-07-04T08:11:21,2085317,34.75528333333333,13165.964625295326
1656911484,509000,4808290,3238,3238,46772,46770,0,0,10916,10896,10825,10820,2,2,21704,63097,32620,10825,3238,87,27,27,0,0,21704,0,0,87,43,12,0,2022-07-04T08:11:24,2119,35.32515,1656911492.352028,2022-07-04T08:11:32,2097317,34.955283333333334,13222.115888580714
1656911496,896000,4820290,3247,3247,47289,47287,0,0,11138,11118,11047,11042,2,2,21768,64810,32906,11047,3247,87,27,27,0,0,21768,0,0,87,53,12,0,2022-07-04T08:11:36,2131,35.531600000000005,1656911506.7631888,2022-07-04T08:11:46,2109317,35.15528333333334,13283.1847178971
1656911521,124000,4844290,3267,3267,48347,48345,0,0,11594,11574,11502,11497,2,2,21894,3788,33488,11502,3267,88,27,27,0,0,21894,0,0,88,150,12,0,2022-07-04T08:12:01,2156,35.935399999999994,1656911531.761412,2022-07-04T08:12:11,2133317,35.555283333333335,13419.4157372997
1656911534,52000,4857290,3278,3278,48928,48926,0,0,11845,11825,11753,11748,2,2,21962,6413,33807,11753,3278,88,27,27,0,0,21962,0,0,88,67,12,0,2022-07-04T08:12:14,2169,36.150866666666666,1656911541.993345,2022-07-04T08:12:21,2146317,35.77195,13486.924770585318
1656911539,813000,4863290,3282,3282,49184,49182,0,0,11955,11935,11863,11858,2,2,21994,6983,33949,11863,3282,88,27,27,0,0,21994,0,0,88,170,12,0,2022-07-04T08:12:19,2174,36.24688333333334,1656911551.971436,2022-07-04T08:12:31,2152317,35.87195,13511.82705233135
1656911552,152000,4878290,3290,3290,49613,49611,0,0,12141,12121,12049,12044,2,2,22043,8977,34184,12049,3290,88,27,27,0,0,22043,0,0,88,136,12,0,2022-07-04T08:12:32,2187,36.452533333333335,1656911565.6913168,2022-07-04T08:12:45,2167317,36.12195,13567.644960638096
1656911566,850000,4890290,3298,3298,50120,50118,0,0,12360,12340,12267,12262,2,2,22104,9318,34464,12267,3298,89,27,27,0,0,22104,0,0,89,52,12,0,2022-07-04T08:12:46,2201,36.6975,1656911575.8805768,2022-07-04T08:12:55,2179317,36.32195,13624.510184326993
1656911601,808000,4925290,3323,3323,51405,51403,0,0,12912,12892,12819,12814,2,2,22260,7982,35172,12819,3323,89,27,27,0,0,22260,0,0,89,162,12,0,2022-07-04T08:13:21,2236,37.28013333333333,1656911610.4394438,2022-07-04T08:13:30,2214317,36.90528333333334,13789.541660522063
1656911609,199000,4932290,3329,3329,51720,51718,0,0,13047,13027,12954,12949,2,2,22299,11116,35346,12954,3329,89,27,27,0,0,22299,0,0,89,26,12,0,2022-07-04T08:13:29,2244,37.40331666666667,1656911623.6794598,2022-07-04T08:13:43,2221317,37.02195,13837.137225632441
