time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909784,159400,3129551,3129503,3129503,2078,0,0,0,0,0,195,13,0,2022-07-04T07:43:04,419,6.98599,1656909791.001345,2022-07-04T07:43:11,418578,6.976299999999999,2642.734911162767
1656909823,525400,3169138,3169090,3169090,2103,0,0,0,0,0,162,13,0,2022-07-04T07:43:43,458,7.64209,1656909830.652237,2022-07-04T07:43:50,458165,7.636083333333334,2879.0036796599084
1656909861,314000,3206635,3206587,3206587,2128,0,0,0,0,0,127,13,0,2022-07-04T07:44:21,496,8.2719,1656909870.642848,2022-07-04T07:44:30,495662,8.261033333333334,3099.7478257130197
1656909940,969100,3286289,3286241,3286241,2178,0,0,0,0,0,59,13,0,2022-07-04T07:45:40,575,9.599485,1656909947.8262448,2022-07-04T07:45:47,575316,9.588600000000001,3576.0383774845604
1656910016,658400,3361977,3361929,3361929,2228,0,0,0,0,0,245,13,0,2022-07-04T07:46:56,651,10.860973333333334,1656910023.094769,2022-07-04T07:47:03,651004,10.850066666666667,4031.142792383351
1656910056,647800,3401966,3401918,3401918,2253,0,0,0,0,0,212,13,0,2022-07-04T07:47:36,691,11.527463333333333,1656910063.580412,2022-07-04T07:47:43,690993,11.51655,4265.360510447991
1656910093,825200,3439143,3439095,3439095,2278,0,0,0,0,0,177,13,0,2022-07-04T07:48:13,728,12.147086666666667,1656910103.186009,2022-07-04T07:48:23,728170,12.136166666666666,4492.502330593918
1656910132,559700,3478191,3478143,3478143,2303,0,0,0,0,0,142,13,0,2022-07-04T07:48:52,767,12.792661666666667,1656910144.215229,2022-07-04T07:49:04,767218,12.786966666666666,4753.9546174778925
1656910172,645900,3517962,3517914,3517914,2328,0,0,0,0,0,109,13,0,2022-07-04T07:49:32,807,13.460765,1656910180.0174,2022-07-04T07:49:40,806989,13.449816666666667,4970.590996167268
1656910210,591200,3555907,3555859,3555859,2353,0,0,0,0,0,74,13,0,2022-07-04T07:50:10,845,14.093186666666666,1656910219.484952,2022-07-04T07:50:19,844934,14.082233333333333,5207.7638352519525
1656910248,325200,3594640,3594592,3594592,2378,0,0,0,0,0,39,13,0,2022-07-04T07:50:48,883,14.722086666666666,1656910256.9624128,2022-07-04T07:50:56,883667,14.727783333333333,5467.211575746323
1656910287,344200,3633763,3633715,3633715,2403,0,0,0,0,0,6,13,0,2022-07-04T07:51:27,922,15.372403333333333,1656910295.1237319,2022-07-04T07:51:35,922790,15.379833333333332,5698.088622031645
1656910325,803800,3672118,3672070,3672070,2428,0,0,0,0,0,227,13,0,2022-07-04T07:52:05,960,16.01339666666667,1656910335.339633,2022-07-04T07:52:15,961145,16.019083333333334,5934.074186710387
1656910365,524200,3711838,3711790,3711790,2453,0,0,0,0,0,192,13,0,2022-07-04T07:52:45,1000,16.675403333333332,1656910373.271749,2022-07-04T07:52:53,1000865,16.681083333333333,6180.362090324001
1656910442,375200,3788688,3788640,3788640,2503,0,0,0,0,0,124,13,0,2022-07-04T07:54:02,1077,17.956253333333333,1656910451.250056,2022-07-04T07:54:11,1077715,17.961916666666664,6647.505388523671
1656910520,861900,3867174,3867126,3867126,2553,0,0,0,0,0,56,13,0,2022-07-04T07:55:20,1155,19.264365,1656910530.180729,2022-07-04T07:55:30,1156201,19.270016666666667,7123.66002325957
1656910559,155400,3905831,3905522,3905522,2578,0,0,0,0,0,21,13,0,2022-07-04T07:55:59,1194,19.90259,1656910568.60986,2022-07-04T07:56:08,1194858,19.9143,7353.864668589298
1656910597,926700,3944238,3944190,3944190,2603,0,0,0,0,0,242,13,0,2022-07-04T07:56:37,1232,20.548778333333335,1656910604.8385758,2022-07-04T07:56:44,1233265,20.55441666666667,7629.19836629146
1656910636,453400,3983118,3982807,3982807,2628,0,0,0,0,0,209,13,0,2022-07-04T07:57:16,1271,21.190890000000003,1656910645.5979638,2022-07-04T07:57:25,1272145,21.202416666666668,7864.185086996748
1656910675,9500,4021320,4021272,4021272,2653,0,0,0,0,0,174,13,0,2022-07-04T07:57:55,1310,21.833491666666664,1656910685.2675,2022-07-04T07:58:05,1310347,21.839116666666666,8109.341690254005
1656910791,777200,4137313,4137265,4137265,2728,0,0,0,0,0,71,13,0,2022-07-04T07:59:51,1426,23.77962,1656910798.1150239,2022-07-04T07:59:58,1426340,23.772333333333332,8880.786682712956
1656910831,149600,4176543,4176495,4176495,2753,0,0,0,0,0,36,13,0,2022-07-04T08:00:31,1466,24.435826666666667,1656910839.273969,2022-07-04T08:00:39,1465570,24.426166666666667,9134.72338227128
1656910869,798900,4215109,4215061,4215061,2778,0,0,0,0,0,3,13,0,2022-07-04T08:01:09,1504,25.079981666666665,1656910880.952664,2022-07-04T08:01:20,1504136,25.068933333333334,9372.35484375
1656910908,323500,4253633,4253585,4253585,2803,0,0,0,0,0,224,13,0,2022-07-04T08:01:48,1543,25.722058333333333,1656910914.822885,2022-07-04T08:01:54,1542660,25.711000000000002,9646.015018877339
1656910946,600800,4291910,4291862,4291862,2828,0,0,0,0,0,189,13,0,2022-07-04T08:02:26,1581,26.36001333333333,1656910954.161505,2022-07-04T08:02:34,1580937,26.34895,9901.259992406951
1656910984,52200,4329361,4329313,4329313,2853,0,0,0,0,0,156,13,0,2022-07-04T08:03:04,1619,26.984203333333333,1656910990.3115559,2022-07-04T08:03:10,1618388,26.973133333333333,10154.335200364432
1656911061,139200,4406448,4406400,4406400,2903,0,0,0,0,0,86,13,0,2022-07-04T08:04:21,1696,28.268986666666667,1656911069.639364,2022-07-04T08:04:29,1695475,28.257916666666667,10685.466588622943
1656911216,115700,4561424,4561376,4561376,3003,0,0,0,0,0,206,13,0,2022-07-04T08:06:56,1851,30.851928333333333,1656911222.416744,2022-07-04T08:07:02,1850451,30.84085,11600.33009739926
1656911255,58100,4600366,4600318,4600318,3028,0,0,0,0,0,171,13,0,2022-07-04T08:07:35,1890,31.500968333333333,1656911263.0979998,2022-07-04T08:07:43,1889393,31.489883333333335,11843.86306649435
1656911293,85400,4638393,4638345,4638345,3053,0,0,0,0,0,136,13,0,2022-07-04T08:08:13,1928,32.13475666666667,1656911300.205693,2022-07-04T08:08:20,1927420,32.123666666666665,12080.115970833122
1656911331,559500,4676867,4676819,4676819,3078,0,0,0,0,0,103,13,0,2022-07-04T08:08:51,1966,32.77599166666667,1656911339.8545449,2022-07-04T08:08:59,1965894,32.7649,12312.83701892255
1656911369,221200,4714529,4714481,4714481,3103,0,0,0,0,0,68,13,0,2022-07-04T08:09:29,2004,33.403686666666665,1656911379.6264799,2022-07-04T08:09:39,2003556,33.3926,12542.009373204784
1656911406,773500,4752375,4752327,4752327,3128,0,0,0,0,0,33,13,0,2022-07-04T08:10:06,2041,34.029558333333334,1656911421.5732129,2022-07-04T08:10:21,2041402,34.02336666666667,12764.076445814182
1656911445,151600,4790459,4790411,4790411,3153,0,0,0,0,0,0,13,0,2022-07-04T08:10:45,2080,34.66919333333333,1656911451.684188,2022-07-04T08:10:51,2079486,34.6581,13012.871900208274
1656911484,606400,4829914,4829866,4829866,3178,0,0,0,0,0,221,13,0,2022-07-04T08:11:24,2119,35.326773333333335,1656911491.773077,2022-07-04T08:11:31,2118941,35.31568333333333,13222.57621456708
1656911521,402900,4866710,4866662,4866662,3203,0,0,0,0,0,186,13,0,2022-07-04T08:12:01,2156,35.94004833333334,1656911527.92094,2022-07-04T08:12:07,2155737,35.92895,13421.085854785368
1656911561,206700,4906514,4906466,4906466,3228,0,0,0,0,0,153,13,0,2022-07-04T08:12:41,2196,36.603445,1656911568.0616958,2022-07-04T08:12:48,2195541,36.59235,13599.862288847478
1656911630,759200,4982067,4982019,4982019,3278,0,0,0,0,0,83,13,0,2022-07-04T08:13:50,2265,37.76265333333333,1656911643.919765,2022-07-04T08:14:03,2271094,37.85156666666667,14028.329123084963
1656911675,171000,5020478,5020430,5020430,3303,0,0,0,0,0,50,13,0,2022-07-04T08:14:35,2310,38.502849999999995,1656911684.121085,2022-07-04T08:14:44,2309505,38.49175,14221.576373798278
1656911750,6200,5096313,5096265,5096265,3353,0,0,0,0,0,236,13,0,2022-07-04T08:15:50,2385,39.75010333333333,1656911761.439349,2022-07-04T08:16:01,2385340,39.75566666666667,14575.732272341784
1656911789,43600,5135454,5135406,5135406,3378,0,0,0,0,0,203,13,0,2022-07-04T08:16:29,2424,40.400726666666664,1656911798.9660249,2022-07-04T08:16:38,2424481,40.40801666666667,14790.771903569117
1656911825,474900,5171781,5171733,5171733,3403,0,0,0,0,0,168,13,0,2022-07-04T08:17:05,2460,41.007915000000004,1656911831.715792,2022-07-04T08:17:11,2460808,41.013466666666666,14986.305351131861
1656911864,604200,5211085,5211037,5211037,3428,0,0,0,0,0,133,13,0,2022-07-04T08:17:44,2499,41.660070000000005,1656911873.386576,2022-07-04T08:17:53,2500112,41.668533333333336,15255.803123268857
1656911903,352500,5249659,5249611,5249611,3453,0,0,0,0,0,100,13,0,2022-07-04T08:18:23,2538,42.305875,1656911913.004096,2022-07-04T08:18:33,2538686,42.31143333333333,15471.027871015178
1656912019,995500,5365525,5365477,5365477,3528,0,0,0,0,0,253,13,0,2022-07-04T08:20:19,2654,44.249925,1656912029.473433,2022-07-04T08:20:29,2654552,44.242533333333334,16067.705171045065
1656912059,638800,5405168,5405120,5405120,3553,0,0,0,0,0,218,13,0,2022-07-04T08:20:59,2694,44.91064666666667,1656912067.1725008,2022-07-04T08:21:07,2694195,44.90325,16240.441450689292
1656912097,957700,5443721,5443673,5443673,3578,0,0,0,0,0,183,13,0,2022-07-04T08:21:37,2732,45.549295,1656912106.781513,2022-07-04T08:21:46,2732748,45.5458,16413.08637918485
1656912136,64600,5481645,5481597,5481597,3603,0,0,0,0,0,150,13,0,2022-07-04T08:22:16,2771,46.18441,1656912143.080224,2022-07-04T08:22:23,2770672,46.17786666666667,16600.64967847384
1656912175,735800,5521430,5521382,5521382,3628,0,0,0,0,0,115,13,0,2022-07-04T08:22:55,2810,46.845596666666665,1656912183.440125,2022-07-04T08:23:03,2810457,46.84095,16856.87072584766
1656912213,913200,5559314,5559266,5559266,3653,0,0,0,0,0,80,13,0,2022-07-04T08:23:33,2848,47.48188666666667,1656912223.0198278,2022-07-04T08:23:43,2848341,47.47235,17211.659948063574
1656912293,95800,5638496,5638448,5638448,3703,0,0,0,0,0,12,13,0,2022-07-04T08:24:53,2928,48.80159666666667,1656912300.7151449,2022-07-04T08:25:00,2927523,48.79205,17650.109380909646
1656912331,165400,5676565,5676517,5676517,3728,0,0,0,0,0,233,13,0,2022-07-04T08:25:31,2966,49.43609,1656912342.4939718,2022-07-04T08:25:42,2965592,49.42653333333333,17816.878363957752
1656912369,848300,5715248,5715200,5715200,3753,0,0,0,0,0,200,13,0,2022-07-04T08:26:09,3004,50.080805000000005,1656912378.0254679,2022-07-04T08:26:18,3004275,50.07125,17993.762205987252
1656912408,88600,5753672,5753624,5753624,3778,0,0,0,0,0,165,13,0,2022-07-04T08:26:48,3043,50.71814333333334,1656912420.8627088,2022-07-04T08:27:00,3042699,50.71165,18190.745827755607
1656912484,787100,5830186,5830138,5830138,3828,0,0,0,0,0,97,13,0,2022-07-04T08:28:04,3119,51.996451666666665,1656912495.4690568,2022-07-04T08:28:15,3119213,51.98688333333334,18560.812585102187
1656912523,443200,5868985,5868937,5868937,3853,0,0,0,0,0,62,13,0,2022-07-04T08:28:43,3158,52.64072,1656912537.280397,2022-07-04T08:28:57,3158012,52.63353333333334,18740.47318210494
1656912561,425000,5907101,5907053,5907053,3878,0,0,0,0,0,27,13,0,2022-07-04T08:29:21,3196,53.27375,1656912570.7830758,2022-07-04T08:29:30,3196128,53.268800000000006,18920.502972725466
1656912637,929800,5983460,5983412,5983412,3928,0,0,0,0,0,215,13,0,2022-07-04T08:30:37,3272,54.548829999999995,1656912649.592617,2022-07-04T08:30:49,3272487,54.541450000000005,19293.250652539577
1656912675,163900,6021784,6021736,6021736,3953,0,0,0,0,0,180,13,0,2022-07-04T08:31:15,3310,55.16939833333333,1656912688.374024,2022-07-04T08:31:28,3310811,55.18018333333334,19455.690228030682
1656912714,854200,6061160,6061112,6061112,3978,0,0,0,0,0,147,13,0,2022-07-04T08:31:54,3349,55.83090333333334,1656912723.904208,2022-07-04T08:32:03,3350187,55.83645,19654.044270274764
1656912753,286500,6099592,6099544,6099544,4003,0,0,0,0,0,112,13,0,2022-07-04T08:32:33,3388,56.47144166666667,1656912763.5539649,2022-07-04T08:32:43,3388619,56.47698333333334,19839.834242981648
1656912791,714300,6138134,6138086,6138086,4028,0,0,0,0,0,77,13,0,2022-07-04T08:33:11,3426,57.111905,1656912799.6641169,2022-07-04T08:33:19,3427161,57.119350000000004,20014.59580284379
1656912832,35000,6177514,6177466,6177466,4053,0,0,0,0,0,44,13,0,2022-07-04T08:33:52,3467,57.78391666666666,1656912847.2845929,2022-07-04T08:34:07,3466541,57.77568333333333,20208.72554344572
1656912909,865300,6255171,6255123,6255123,4103,0,0,0,0,0,230,13,0,2022-07-04T08:35:09,3544,59.081088333333334,1656912917.305013,2022-07-04T08:35:17,3544198,59.069966666666666,20576.715846389037
1656912948,412500,6293718,6293407,6293407,4128,0,0,0,0,0,197,13,0,2022-07-04T08:35:48,3583,59.72354166666666,1656912957.0356529,2022-07-04T08:35:57,3582745,59.71241666666666,20775.64250512797
1656912987,53700,6332359,6332311,6332311,4153,0,0,0,0,0,162,13,0,2022-07-04T08:36:27,3622,60.36756166666667,1656912993.4355729,2022-07-04T08:36:33,3621386,60.356433333333335,20991.120903629126
1656913026,609000,6371939,6371891,6371891,4178,0,0,0,0,0,127,13,0,2022-07-04T08:37:06,3661,61.02681666666667,1656913033.125377,2022-07-04T08:37:13,3660966,61.0161,21209.90210525778
1656913063,925100,6409255,6409207,6409207,4203,0,0,0,0,0,94,13,0,2022-07-04T08:37:43,3698,61.64875166666666,1656913072.715405,2022-07-04T08:37:52,3698282,61.63803333333333,21396.693534008413
1656913142,139300,6487803,6487755,6487755,4253,0,0,0,0,0,24,13,0,2022-07-04T08:39:02,3777,62.95232166666666,1656913149.80686,2022-07-04T08:39:09,3776830,62.94716666666667,21771.715284486505
1656913180,206900,6525536,6525488,6525488,4278,0,0,0,0,0,247,13,0,2022-07-04T08:39:40,3815,63.58678166666667,1656913189.4989839,2022-07-04T08:39:49,3814563,63.57605,21959.975536151964
1656913219,448500,6564893,6564845,6564845,4303,0,0,0,0,0,212,13,0,2022-07-04T08:40:19,3854,64.24080833333333,1656913226.357565,2022-07-04T08:40:26,3853920,64.232,22167.091521901824
1656913258,495700,6604196,6604148,6604148,4328,0,0,0,0,0,177,13,0,2022-07-04T08:40:58,3893,64.891595,1656913266.9264278,2022-07-04T08:41:06,3893223,64.88705,22394.852220164885
1656913296,436100,6641880,6641832,6641832,4353,0,0,0,0,0,144,13,0,2022-07-04T08:41:36,3931,65.523935,1656913302.506737,2022-07-04T08:41:42,3930907,65.51511666666667,22613.826142069815
1656913335,965300,6681409,6681361,6681361,4378,0,0,0,0,0,109,13,0,2022-07-04T08:42:15,3970,66.182755,1656913342.9680638,2022-07-04T08:42:22,3970436,66.17393333333334,22820.789862140457
1656913374,210000,6719808,6719504,6719504,4403,0,0,0,0,0,74,13,0,2022-07-04T08:42:54,4009,66.82016666666667,1656913382.627836,2022-07-04T08:43:02,4008835,66.81391666666667,23016.44020156306
1656913450,975700,6796439,6796391,6796391,4453,0,0,0,0,0,6,13,0,2022-07-04T08:44:10,4085,68.099595,1656913464.506152,2022-07-04T08:44:24,4085466,68.0911,23399.992183911316
1656913488,498400,6833961,6833678,6833678,4478,0,0,0,0,0,227,13,0,2022-07-04T08:44:48,4123,68.72497333333334,1656913497.826781,2022-07-04T08:44:57,4122988,68.71646666666668,23610.16737363121
1656913567,464300,6913011,6912963,6912963,4528,0,0,0,0,0,159,13,0,2022-07-04T08:46:07,4202,70.04107166666667,1656913580.4974408,2022-07-04T08:46:20,4202038,70.03396666666666,24038.113012971695
1656913605,689700,6950994,6950946,6950946,4553,0,0,0,0,0,124,13,0,2022-07-04T08:46:45,4240,70.67816166666667,1656913613.977088,2022-07-04T08:46:53,4240021,70.66701666666667,24252.81730438818
1656913644,242000,6989546,6989498,6989498,4578,0,0,0,0,0,91,13,0,2022-07-04T08:47:24,4279,71.3207,1656913650.4864929,2022-07-04T08:47:30,4278573,71.30955,24446.345789930558
1656913683,291900,7028700,7028652,7028652,4603,0,0,0,0,0,56,13,0,2022-07-04T08:48:03,4318,71.97153166666666,1656913691.307184,2022-07-04T08:48:11,4317727,71.96211666666666,24647.91783689272
1656913721,28100,7066332,7066284,7066284,4628,0,0,0,0,0,21,13,0,2022-07-04T08:48:41,4356,72.60046833333334,1656913726.478145,2022-07-04T08:48:46,4355359,72.58931666666668,24823.146881417688
1656913759,848200,7105152,7105104,7105104,4653,0,0,0,0,0,244,13,0,2022-07-04T08:49:19,4394,73.24747,1656913767.186725,2022-07-04T08:49:27,4394179,73.23631666666667,24995.27828712462
1656913798,482300,7143786,7143473,7143473,4678,0,0,0,0,0,209,13,0,2022-07-04T08:49:58,4433,73.89137166666666,1656913807.356441,2022-07-04T08:50:07,4432813,73.88021666666667,25185.03572194392
1656913876,818700,7222122,7222074,7222074,4728,0,0,0,0,0,141,13,0,2022-07-04T08:51:16,4511,75.19697833333333,1656913888.595301,2022-07-04T08:51:28,4511149,75.18581666666667,25628.777463942642
1656913914,743400,7260411,7260363,7260363,4753,0,0,0,0,0,106,13,0,2022-07-04T08:51:54,4549,75.82905666666667,1656913923.115432,2022-07-04T08:52:03,4549438,75.82396666666666,25831.47898844443
1656913993,148200,7338451,7338403,7338403,4803,0,0,0,0,0,38,13,0,2022-07-04T08:53:13,4628,77.13580333333333,1656914000.696717,2022-07-04T08:53:20,4627478,77.12463333333334,26216.61954282977
1656914030,708800,7376492,7376444,7376444,4828,0,0,0,0,0,3,13,0,2022-07-04T08:53:50,4665,77.76181333333334,1656914039.776533,2022-07-04T08:53:59,4665519,77.75865,26382.198572254
1656914069,81200,7414630,7414582,7414582,4853,0,0,0,0,0,224,13,0,2022-07-04T08:54:29,4704,78.40135333333333,1656914075.795929,2022-07-04T08:54:35,4703657,78.39428333333333,26469.695747236
1656914108,201000,7454101,7454053,7454053,4878,0,0,0,0,0,191,13,0,2022-07-04T08:55:08,4743,79.05335,1656914118.1053488,2022-07-04T08:55:18,4743128,79.05213333333333,25355.143413883685
1656914145,706200,7491102,7491054,7491054,4903,0,0,0,0,0,156,13,0,2022-07-04T08:55:45,4780,79.67843666666666,1656914152.3556519,2022-07-04T08:55:52,4780129,79.66881666666667,23745.99236281825
1656914299,516100,7644992,7644944,7644944,5003,0,0,0,0,0,18,13,0,2022-07-04T08:58:19,4934,82.241935,1656914307.6154568,2022-07-04T08:58:27,4934019,82.23365,18786.346726322157
1656914337,517500,7682819,7682771,7682771,5028,0,0,0,0,0,241,13,0,2022-07-04T08:58:57,4972,82.87529166666667,1656914343.951016,2022-07-04T08:59:03,4971846,82.8641,17838.582162302533
1656914413,221800,7758794,7758746,7758746,5078,0,0,0,0,0,171,13,0,2022-07-04T09:00:13,5048,84.13703000000001,1656914422.57776,2022-07-04T09:00:22,5047821,84.13034999999999,16130.46706385864
1656914452,803100,7798100,7798052,7798052,5103,0,0,0,0,0,138,13,0,2022-07-04T09:00:52,5087,84.79671833333333,1656914465.179221,2022-07-04T09:01:05,5087127,84.78545000000001,15411.578972065074
1656914491,328400,7836625,7836577,7836577,5128,0,0,0,0,0,103,13,0,2022-07-04T09:01:31,5126,85.43880666666668,1656914499.248353,2022-07-04T09:01:39,5125652,85.42753333333333,14747.687525868409
1656914529,362900,7874659,7874611,7874611,5153,0,0,0,0,0,68,13,0,2022-07-04T09:02:09,5164,86.072715,1656914536.2798638,2022-07-04T09:02:16,5163686,86.06143333333333,14119.961578525032
1656914568,247000,7913815,7913767,7913767,5178,0,0,0,0,0,35,13,0,2022-07-04T09:02:48,5203,86.72078333333334,1656914576.011569,2022-07-04T09:02:56,5202842,86.71403333333333,13520.53197060072
1656914605,756400,7951164,7951116,7951116,5203,0,0,0,0,0,0,13,0,2022-07-04T09:03:25,5240,87.34594,1656914615.758648,2022-07-04T09:03:35,5240191,87.33651666666667,12975.371553573865
1656914644,374900,7990027,7989979,7989979,5228,0,0,0,0,0,221,13,0,2022-07-04T09:04:04,5279,87.98958166666667,1656914652.318457,2022-07-04T09:04:12,5279054,87.98423333333334,12424.593013555526
1656914682,535900,8027943,8027895,8027895,5253,0,0,0,0,0,188,13,0,2022-07-04T09:04:42,5317,88.62559833333333,1656914692.1092079,2022-07-04T09:04:52,5316970,88.61616666666667,11899.531267712515
1656914710,583400,8056146,8056098,8056098,5278,0,0,0,0,0,153,13,0,2022-07-04T09:05:10,5345,89.09305666666667,1656914718.8514569,2022-07-04T09:05:18,5345173,89.08621666666666,11533.573882941477
1656914738,895600,8084458,8084410,8084410,5303,0,0,0,0,0,118,13,0,2022-07-04T09:05:38,5373,89.56492666666666,1656914745.8483238,2022-07-04T09:05:45,5373485,89.55808333333333,11166.954853350033
1656914767,101900,8112664,8112616,8112616,5328,0,0,0,0,0,85,13,0,2022-07-04T09:06:07,5402,90.03503166666665,1656914777.548333,2022-07-04T09:06:17,5401691,90.02818333333333,10819.985946726823
1656914795,274200,8140836,8140788,8140788,5353,0,0,0,0,0,50,13,0,2022-07-04T09:06:35,5430,90.50457,1656914803.828492,2022-07-04T09:06:43,5429863,90.49771666666668,10481.134428877407
1656914823,885100,8169176,8169128,8169128,5378,0,0,0,0,0,15,13,0,2022-07-04T09:07:03,5458,90.98141833333334,1656914831.2088158,2022-07-04T09:07:11,5458203,90.97005,10144.334833330988
1656914852,51100,8197342,8197294,8197294,5403,0,0,0,0,0,238,13,0,2022-07-04T09:07:32,5487,91.45085166666667,1656914858.518436,2022-07-04T09:07:38,5486369,91.43948333333333,9815.51404246354
1656914880,397500,8225688,8225640,8225640,5428,0,0,0,0,0,203,13,0,2022-07-04T09:08:00,5515,91.92329166666667,1656914889.5986,2022-07-04T09:08:09,5514715,91.91191666666667,9492.543761927476
1656914908,566500,8253857,8253809,8253809,5453,0,0,0,0,0,168,13,0,2022-07-04T09:08:28,5543,92.392775,1656914916.7197208,2022-07-04T09:08:36,5542884,92.3814,9175.328632015304
1656914936,909500,8282200,8282152,8282152,5478,0,0,0,0,0,135,13,0,2022-07-04T09:08:56,5571,92.86515833333333,1656914943.948756,2022-07-04T09:09:03,5571227,92.85378333333333,8864.787113746761
1656914965,72500,8310363,8310315,8310315,5503,0,0,0,0,0,100,13,0,2022-07-04T09:09:25,5600,93.33454166666667,1656914975.018245,2022-07-04T09:09:35,5599390,93.32316666666667,8562.5916275325
1656914993,418500,8338709,8338661,8338661,5528,0,0,0,0,0,65,13,0,2022-07-04T09:09:53,5628,93.806975,1656915001.4681568,2022-07-04T09:10:01,5627736,93.7956,8260.072867474824
1656915021,587500,8366878,8366830,8366830,5553,0,0,0,0,0,32,13,0,2022-07-04T09:10:21,5656,94.27645833333332,1656915028.87932,2022-07-04T09:10:28,5655905,94.26508333333332,7970.476343692798
1656915049,933500,8395224,8395176,8395176,5578,0,0,0,0,0,253,13,0,2022-07-04T09:10:49,5684,94.74889166666667,1656915059.908396,2022-07-04T09:10:59,5684251,94.73751666666666,7684.314750074733
1656915078,96500,8423387,8423339,8423339,5603,0,0,0,0,0,218,13,0,2022-07-04T09:11:18,5713,95.21827499999999,1656915086.518553,2022-07-04T09:11:26,5712414,95.20689999999999,7400.38232572875
1656915106,331900,8451730,8451682,8451682,5628,0,0,0,0,0,185,13,0,2022-07-04T09:11:46,5741,95.688865,1656915113.667477,2022-07-04T09:11:53,5740757,95.67928333333333,7124.836067274004
1656915134,600900,8479899,8479851,8479851,5653,0,0,0,0,0,150,13,0,2022-07-04T09:12:14,5769,96.160015,1656915144.960613,2022-07-04T09:12:24,5768926,96.14876666666667,6853.8543311298445
1656915162,947200,8508245,8508197,8508197,5678,0,0,0,0,0,115,13,0,2022-07-04T09:12:42,5797,96.63245333333333,1656915172.0274038,2022-07-04T09:12:52,5797272,96.6212,6587.064585911198
1656915191,113500,8536411,8536363,8536363,5703,0,0,0,0,0,82,13,0,2022-07-04T09:13:11,5826,97.10189166666667,1656915197.929045,2022-07-04T09:13:17,5825438,97.09063333333333,6320.769676328808
1656915219,276500,8564574,8564526,8564526,5728,0,0,0,0,0,47,13,0,2022-07-04T09:13:39,5854,97.571275,1656915225.023913,2022-07-04T09:13:45,5853601,97.56001666666666,6064.603445262639
1656915247,622500,8592920,8592872,8592872,5753,0,0,0,0,0,12,13,0,2022-07-04T09:14:07,5882,98.04370833333334,1656915255.9971519,2022-07-04T09:14:15,5881947,98.03245,5817.534596302987
