time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911110,781000,4455596,7.728936672210693,3.2909998893737793,3.092893600463867,73,11,0,2022-07-04T08:05:10,1745,29.096349999999997,1656911121.288724,2022-07-04T08:05:21,1744623,29.07705,10980.610519209951
1656911127,82000,4471898,7.142856121063232,3.2950000762939453,2.9865200519561768,19,11,0,2022-07-04T08:05:27,1762,29.368033333333337,1656911137.8893569,2022-07-04T08:05:37,1760925,29.34875,11100.846004488647
1656911136,267000,4481082,6.849815845489502,3.2909998893737793,3.0509889125823975,24,11,0,2022-07-04T08:05:36,1771,29.521116666666668,1656911145.629077,2022-07-04T08:05:45,1770109,29.501816666666667,11144.119266969967
1656911150,541000,4495356,6.5567755699157715,3.2929999828338623,2.9849085807800293,175,11,0,2022-07-04T08:05:50,1785,29.759016666666664,1656911161.5776088,2022-07-04T08:06:01,1784383,29.739716666666666,11236.378719796992
1656911157,674000,4502490,5.67765474319458,3.2950000762939453,2.9832966327667236,122,11,0,2022-07-04T08:05:57,1792,29.8779,1656911165.627537,2022-07-04T08:06:05,1791517,29.858616666666666,11274.55087130522
1656911165,831000,4510646,5.38461446762085,3.2950000762939453,2.9849085807800293,99,11,0,2022-07-04T08:06:05,1800,30.013849999999998,1656911174.073325,2022-07-04T08:06:14,1799673,29.99455,11316.50356077072
1656911175,14000,4519830,5.38461446762085,3.2929999828338623,2.9881317615509033,100,11,0,2022-07-04T08:06:15,1810,30.1669,1656911182.527725,2022-07-04T08:06:22,1808857,30.147616666666668,11367.568507004758
1656911183,165000,4527980,5.38461446762085,3.2950000762939453,2.9832966327667236,72,11,0,2022-07-04T08:06:23,1818,30.30275,1656911190.2898998,2022-07-04T08:06:30,1817007,30.283450000000002,11412.027019565769
1656911192,345000,4537161,5.091574192047119,3.2950000762939453,2.981684923171997,78,11,0,2022-07-04T08:06:32,1827,30.455750000000002,1656911198.7593958,2022-07-04T08:06:38,1826188,30.436466666666668,11463.095646560114
1656911206,623000,4551439,5.091574192047119,3.2950000762939453,2.9832966327667236,228,11,0,2022-07-04T08:06:46,1841,30.693716666666667,1656911214.4568448,2022-07-04T08:06:54,1840466,30.674433333333333,11546.756240048224
1656911216,833000,4561649,4.505493640899658,3.2950000762939453,2.9832966327667236,7,11,0,2022-07-04T08:06:56,1851,30.863883333333334,1656911222.9475288,2022-07-04T08:07:02,1850676,30.8446,11604.006548485177
1656911223,960000,4568776,4.505493640899658,3.2950000762939453,2.98974347114563,209,11,0,2022-07-04T08:07:03,1858,30.982666666666667,1656911231.469156,2022-07-04T08:07:11,1857803,30.963383333333336,11644.032582285688
