time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909910,317282,3255389,0.00732421875,7.3480000495910645,77,10,3,2022-07-04T07:45:10,545,9.088621366666667,1656909919.3335478,2022-07-04T07:45:19,544416,9.0736,3400.5906333303824
1656909919,738512,3270810,0.00457763671875,7.547999858856201,203,10,3,2022-07-04T07:45:19,554,9.245641866666666,1656909932.3837879,2022-07-04T07:45:32,559837,9.330616666666666,3452.6826210403246
1656909938,664655,3283736,0.00457763671875,7.5279998779296875,59,10,3,2022-07-04T07:45:38,573,9.561077583333335,1656909948.4044359,2022-07-04T07:45:48,572763,9.546050000000001,3561.522610618476
1656909954,493044,3299564,nan,nan,185,10,3,2022-07-04T07:45:54,589,9.824884066666668,1656909964.1841278,2022-07-04T07:46:04,588591,9.80985,3661.2280243143387
1656909971,865019,3316936,nan,nan,77,10,3,2022-07-04T07:46:11,606,10.114416983333333,1656909980.834249,2022-07-04T07:46:20,605963,10.099383333333332,3769.2301944374317
1656909985,928755,3331000,nan,nan,199,10,3,2022-07-04T07:46:25,620,10.348812583333334,1656909995.184448,2022-07-04T07:46:35,620027,10.333783333333335,3852.8841949665093
1656910000,711876,3345783,nan,nan,53,10,3,2022-07-04T07:46:40,635,10.595197933333333,1656910011.354629,2022-07-04T07:46:51,634810,10.580166666666665,3937.0906989481614
1656910018,975315,3364046,0.00457763671875,7.507999897003174,211,10,3,2022-07-04T07:46:58,653,10.899588583333333,1656910028.344913,2022-07-04T07:47:08,653073,10.884549999999999,4045.8729522760614
1656910047,666780,3392738,nan,nan,191,10,3,2022-07-04T07:47:27,682,11.377779666666667,1656910055.6573398,2022-07-04T07:47:35,681765,11.36275,4215.229223297951
1656910065,34652,3410106,0.003662109375,7.495999813079834,78,10,3,2022-07-04T07:47:45,700,11.6672442,1656910073.1662638,2022-07-04T07:47:53,699133,11.652216666666668,4316.679074248002
1656910080,59492,3425131,nan,nan,209,10,3,2022-07-04T07:48:00,715,11.9176582,1656910088.236264,2022-07-04T07:48:08,714158,11.902633333333334,4409.7141225786645
1656910094,744769,3439816,0.00457763671875,7.48799991607666,73,10,3,2022-07-04T07:48:14,729,12.162412816666667,1656910104.315208,2022-07-04T07:48:24,728843,12.147383333333332,4498.663180752241
1656910111,114210,3456499,0.00732421875,7.276000022888184,215,10,3,2022-07-04T07:48:31,746,12.435236833333333,1656910121.147589,2022-07-04T07:48:41,745526,12.425433333333332,4603.113210320332
1656910127,741980,3473127,nan,nan,101,10,3,2022-07-04T07:48:47,762,12.712366333333334,1656910136.857533,2022-07-04T07:48:56,762154,12.702566666666666,4725.237036065877
1656910142,889819,3487960,nan,nan,221,10,3,2022-07-04T07:49:02,777,12.964830316666667,1656910152.7765288,2022-07-04T07:49:12,776987,12.949783333333333,4785.936260252735
1656910159,281677,3504352,nan,nan,103,10,3,2022-07-04T07:49:19,794,13.23802795,1656910168.596657,2022-07-04T07:49:28,793379,13.222983333333334,4888.267624596285
1656910174,726039,3519796,0.00457763671875,7.4679999351501465,229,10,3,2022-07-04T07:49:34,809,13.495433983333333,1656910181.645385,2022-07-04T07:49:41,808823,13.480383333333332,4983.493863936355
1656910189,731340,3534802,nan,nan,99,10,3,2022-07-04T07:49:49,824,13.745522333333334,1656910197.4849958,2022-07-04T07:49:57,823829,13.730483333333332,5078.13954034032
1656910204,662641,3549733,nan,nan,225,10,3,2022-07-04T07:50:04,839,13.99437735,1656910214.275492,2022-07-04T07:50:14,838760,13.979333333333333,5168.95731612398
1656910221,218159,3566289,0.003662109375,7.363999843597412,111,10,3,2022-07-04T07:50:21,856,14.27030265,1656910230.195184,2022-07-04T07:50:30,855316,14.255266666666667,5274.806761056426
1656910230,392002,3581462,0.00732421875,7.260000228881836,237,10,3,2022-07-04T07:50:30,865,14.423200033333334,1656910245.593813,2022-07-04T07:50:45,870489,14.50815,5357.347139639261
1656910252,224775,3598295,0.003662109375,7.443999767303467,123,10,3,2022-07-04T07:50:52,887,14.787079583333334,1656910261.654769,2022-07-04T07:51:01,887322,14.7887,5486.660495159764
1656910269,471714,3615542,0.00732421875,7.236000061035156,9,10,3,2022-07-04T07:51:09,904,15.074528566666666,1656910278.404453,2022-07-04T07:51:18,904569,15.07615,5588.6781244927815
1656910285,119231,3631189,0.00640869140625,7.23199987411499,141,10,3,2022-07-04T07:51:25,920,15.335320516666666,1656910294.473928,2022-07-04T07:51:34,920216,15.336933333333333,5685.480010399058
1656910300,811789,3646882,nan,nan,11,10,3,2022-07-04T07:51:40,935,15.596863149999999,1656910310.8133519,2022-07-04T07:51:50,935909,15.598483333333332,5774.352848179985
1656910314,93018,3660163,nan,nan,127,10,3,2022-07-04T07:51:54,949,15.818216966666666,1656910323.182837,2022-07-04T07:52:03,949190,15.819833333333333,5852.298721006312
1656910330,923085,3676993,0.003662109375,7.432000160217285,7,10,3,2022-07-04T07:52:10,965,16.098718083333335,1656910339.4322839,2022-07-04T07:52:19,966020,16.10033333333333,5967.517248784217
1656910347,353002,3693423,nan,nan,145,10,3,2022-07-04T07:52:27,982,16.372550033333333,1656910355.111821,2022-07-04T07:52:35,982450,16.374166666666667,6070.73035928462
1656910360,482585,3706553,0.0054931640625,7.440000057220459,255,10,3,2022-07-04T07:52:40,995,16.591376416666666,1656910371.002528,2022-07-04T07:52:51,995580,16.593,6149.26717628238
1656910376,172890,3722243,nan,nan,131,10,3,2022-07-04T07:52:56,1011,16.852881500000002,1656910387.2010279,2022-07-04T07:53:07,1011270,16.854499999999998,6244.600620212399
1656910391,334755,3737405,nan,nan,1,10,3,2022-07-04T07:53:11,1026,17.10557925,1656910402.9508278,2022-07-04T07:53:22,1026432,17.1072,6333.439716787239
1656910407,729138,3753799,0.003662109375,7.420000076293945,137,10,3,2022-07-04T07:53:27,1042,17.378818966666664,1656910418.731376,2022-07-04T07:53:38,1042826,17.380433333333333,6430.642568890056
1656910440,776544,3786847,nan,nan,159,10,3,2022-07-04T07:54:00,1075,17.929609066666668,1656910447.649992,2022-07-04T07:54:07,1075874,17.931233333333335,6638.050190336608
1656910455,763837,3801834,0.003662109375,7.392000198364258,29,10,3,2022-07-04T07:54:15,1090,18.179397283333333,1656910464.101472,2022-07-04T07:54:24,1090861,18.181016666666668,6733.475209076467
1656910471,183190,3817253,nan,nan,161,10,3,2022-07-04T07:54:31,1106,18.4363865,1656910479.7314,2022-07-04T07:54:39,1106280,18.438,6827.282739333137
1656910486,139575,3832210,nan,nan,31,10,3,2022-07-04T07:54:46,1121,18.685659583333333,1656910495.486285,2022-07-04T07:54:55,1121237,18.687283333333333,6921.5494619017745
1656910500,921809,3846992,nan,nan,157,10,3,2022-07-04T07:55:00,1135,18.93203015,1656910511.7701359,2022-07-04T07:55:11,1136019,18.93365,7004.606693131172
1656910515,933620,3862004,0.00640869140625,7.176000118255615,27,10,3,2022-07-04T07:55:15,1150,19.182227,1656910527.8086638,2022-07-04T07:55:27,1151031,19.18385,7094.059493892808
1656910532,895668,3878966,0.003662109375,7.372000217437744,167,10,3,2022-07-04T07:55:32,1167,19.464927799999998,1656910543.7903209,2022-07-04T07:55:43,1167993,19.466549999999998,7195.847729041145
1656910549,105200,3895175,nan,7.164000034332275,49,10,3,2022-07-04T07:55:49,1184,19.735086666666668,1656910559.781333,2022-07-04T07:55:59,1184202,19.7367,7291.420158475352
1656910565,733893,3911804,nan,nan,185,10,3,2022-07-04T07:56:05,1200,20.012231550000003,1656910575.7485929,2022-07-04T07:56:15,1200831,20.013849999999998,7397.305104528852
1656910595,923057,3941993,0.003662109375,7.355999946594238,181,10,3,2022-07-04T07:56:35,1230,20.515384283333333,1656910603.723373,2022-07-04T07:56:43,1231020,20.517,7616.385617961586
1656910610,935626,3957006,nan,nan,56,10,3,2022-07-04T07:56:50,1245,20.765593766666665,1656910619.948752,2022-07-04T07:56:59,1246033,20.767216666666666,7710.1488151661615
1656910625,950204,3972020,0.003662109375,7.372000217437744,182,10,3,2022-07-04T07:57:05,1260,21.015836733333334,1656910635.9477959,2022-07-04T07:57:15,1261047,21.01745,7799.88027996818
1656910640,901387,3986971,0.003662109375,7.159999847412109,47,10,3,2022-07-04T07:57:20,1275,21.26502311666667,1656910652.3578238,2022-07-04T07:57:32,1275998,21.266633333333335,7892.764229965294
1656910658,111388,4004181,nan,nan,195,10,3,2022-07-04T07:57:38,1293,21.551856466666667,1656910667.9578888,2022-07-04T07:57:47,1293208,21.55346666666667,7996.121704119021
1656910671,133674,4017204,nan,nan,49,10,3,2022-07-04T07:57:51,1306,21.768894566666667,1656910680.447136,2022-07-04T07:58:00,1306231,21.770516666666666,8081.168440302991
1656910688,73746,4034144,nan,nan,191,10,3,2022-07-04T07:58:08,1323,22.0512291,1656910697.1062999,2022-07-04T07:58:17,1323171,22.05285,8204.305258788698
1656910736,646699,4081943,0.003662109375,7.315999984741211,73,10,3,2022-07-04T07:58:56,1371,22.860778316666664,1656910745.2853558,2022-07-04T07:59:05,1370970,22.8495,8517.819943121885
1656910768,576722,4113873,0.003662109375,7.308000087738037,85,10,3,2022-07-04T07:59:28,1403,23.392945366666666,1656910777.535641,2022-07-04T07:59:37,1402900,23.381666666666668,8730.571592652344
1656910783,717282,4129014,0.0054931640625,7.099999904632568,211,10,3,2022-07-04T07:59:43,1418,23.645288033333333,1656910793.4256718,2022-07-04T07:59:53,1418041,23.634016666666664,8832.73476468347
1656910798,689555,4143986,nan,nan,81,10,3,2022-07-04T07:59:58,1433,23.894825916666665,1656910806.4139369,2022-07-04T08:00:06,1433013,23.88355,8921.918324849026
1656910814,578604,4159733,nan,nan,213,10,3,2022-07-04T08:00:14,1449,24.1596434,1656910822.454412,2022-07-04T08:00:22,1448760,24.146,9019.318831661967
1656910829,531885,4174686,nan,nan,83,10,3,2022-07-04T08:00:29,1464,24.408864750000003,1656910838.62466,2022-07-04T08:00:38,1463713,24.395216666666666,9123.947481426727
1656910839,302415,4190374,nan,nan,215,10,3,2022-07-04T08:00:39,1474,24.571706916666667,1656910854.2733889,2022-07-04T08:00:54,1479401,24.656683333333334,9213.97797006981
1656910862,182695,4207254,nan,nan,101,10,3,2022-07-04T08:01:02,1497,24.953044916666666,1656910870.5136409,2022-07-04T08:01:10,1496281,24.938016666666666,9328.389735729908
1656910892,201709,4237273,0.0054931640625,7.056000232696533,93,10,3,2022-07-04T08:01:32,1527,25.453361816666664,1656910902.315672,2022-07-04T08:01:42,1526300,25.438333333333333,9523.320188298158
1656910908,403611,4253475,0.00640869140625,7.047999858856201,229,10,3,2022-07-04T08:01:48,1543,25.723393516666665,1656910918.502573,2022-07-04T08:01:58,1542502,25.708366666666667,9646.619725673878
1656910924,7405,4269079,nan,nan,99,10,3,2022-07-04T08:02:04,1559,25.983456750000002,1656910931.89388,2022-07-04T08:02:11,1558106,25.968433333333333,9745.688049363958
1656910940,581888,4285653,nan,nan,241,10,3,2022-07-04T08:02:20,1575,26.259698133333334,1656910948.65378,2022-07-04T08:02:28,1574680,26.244666666666667,9853.630845157662
1656910955,812283,4300883,0.0054931640625,7.104000091552734,111,10,3,2022-07-04T08:02:35,1590,26.51353805,1656910964.973996,2022-07-04T08:02:44,1589910,26.4985,9974.07674676673
1656910972,757025,4317828,0.00640869140625,7.228000164031982,253,10,3,2022-07-04T08:02:52,1607,26.795950416666667,1656910981.3010008,2022-07-04T08:03:01,1606855,26.780916666666666,10084.595224292736
1656911004,76263,4349148,0.0054931640625,7.0279998779296875,255,10,3,2022-07-04T08:03:24,1639,27.317937716666666,1656911013.5208318,2022-07-04T08:03:33,1638175,27.302916666666665,10289.77926048927
1656911019,21217,4364093,nan,nan,125,10,3,2022-07-04T08:03:39,1654,27.56702028333333,1656911029.002209,2022-07-04T08:03:49,1653120,27.552,10413.215744992953
1656911036,563961,4381635,0.003662109375,7.23199987411499,17,10,3,2022-07-04T08:03:56,1671,27.85939935,1656911045.4132838,2022-07-04T08:04:05,1670662,27.844366666666666,10537.864467267991
1656911051,201233,4396273,0.003662109375,7.223999977111816,143,10,3,2022-07-04T08:04:11,1686,28.103353883333334,1656911060.821404,2022-07-04T08:04:20,1685300,28.08833333333333,10629.441883193687
1656911066,250903,4411323,nan,nan,10,10,3,2022-07-04T08:04:26,1701,28.35418171666667,1656911073.6311479,2022-07-04T08:04:33,1700350,28.339166666666664,10710.847053862695
1656911083,530795,4428603,nan,nan,155,10,3,2022-07-04T08:04:43,1718,28.642179916666667,1656911089.7791278,2022-07-04T08:04:49,1717630,28.627166666666668,10804.587554911934
1656911098,503545,4443575,nan,nan,25,10,3,2022-07-04T08:04:58,1733,28.89172575,1656911106.1001399,2022-07-04T08:05:06,1732602,28.876700000000003,10895.548618867551
1656911113,580952,4458653,nan,nan,151,10,3,2022-07-04T08:05:13,1748,29.143015866666666,1656911121.8288689,2022-07-04T08:05:21,1747680,29.128,11015.455611147754
1656911122,60760,4473133,nan,nan,21,10,3,2022-07-04T08:05:22,1757,29.284346000000003,1656911137.8893569,2022-07-04T08:05:37,1762160,29.369333333333334,11077.900727601369
1656911143,473183,4488545,nan,nan,143,10,3,2022-07-04T08:05:43,1778,29.64121971666667,1656911153.969961,2022-07-04T08:05:53,1777572,29.626199999999997,11192.22026266566
1656911157,110385,4502183,0.003662109375,7.203999996185303,253,10,3,2022-07-04T08:05:57,1792,29.868506416666666,1656911169.289624,2022-07-04T08:06:09,1791210,29.8535,11271.770484018409
1656911191,770401,4536843,nan,nan,35,10,3,2022-07-04T08:06:31,1826,30.44617335,1656911199.3589609,2022-07-04T08:06:39,1825870,30.431166666666666,11459.728837948425
1656911207,310595,4552383,nan,nan,161,10,3,2022-07-04T08:06:47,1842,30.705176583333333,1656911214.4568448,2022-07-04T08:06:54,1841410,30.690166666666666,11550.78513805771
1656911223,902827,4568975,0.003662109375,7.184000015258789,47,10,3,2022-07-04T08:07:03,1858,30.98171378333333,1656911231.469156,2022-07-04T08:07:11,1858002,30.9667,11643.702135245201
1656911238,531577,4583604,nan,nan,173,10,3,2022-07-04T08:07:18,1873,31.225526283333334,1656911247.72692,2022-07-04T08:07:27,1872631,31.210516666666667,11735.497697897023
1656911255,614782,4600688,0.00640869140625,6.943999767303467,59,10,3,2022-07-04T08:07:35,1890,31.510246366666667,1656911263.638437,2022-07-04T08:07:43,1889715,31.49525,11847.313886983213
1656911270,851284,4615924,nan,nan,185,10,3,2022-07-04T08:07:50,1905,31.76418806666667,1656911280.538756,2022-07-04T08:08:00,1904951,31.749183333333335,11941.400902535292
1656911287,525408,4632598,nan,nan,71,10,3,2022-07-04T08:08:07,1922,32.04209013333333,1656911296.216812,2022-07-04T08:08:16,1921625,32.02708333333333,12047.211278470926
1656911316,559952,4661633,nan,nan,63,10,3,2022-07-04T08:08:36,1951,32.5259992,1656911329.005977,2022-07-04T08:08:49,1950660,32.511,12216.092017752977
1656911333,219931,4678293,nan,nan,195,10,3,2022-07-04T08:08:53,1968,32.80366551666667,1656911342.08498,2022-07-04T08:09:02,1967320,32.788666666666664,12322.043199011769
1656911349,893115,4694966,nan,nan,71,10,3,2022-07-04T08:09:09,1984,33.08155191666667,1656911357.564904,2022-07-04T08:09:17,1983993,33.06655,12409.475450656917
1656911365,159176,4710233,0.003662109375,6.960000038146973,197,10,3,2022-07-04T08:09:25,2000,33.335986266666666,1656911374.105264,2022-07-04T08:09:34,1999260,33.321,12516.717745723452
1656911379,619642,4724693,nan,nan,67,10,3,2022-07-04T08:09:39,2014,33.576994033333335,1656911390.7534928,2022-07-04T08:09:50,2013720,33.562,12604.393949876236
1656911396,614596,4741688,nan,nan,209,10,3,2022-07-04T08:09:56,2031,33.860243266666664,1656911406.564908,2022-07-04T08:10:06,2030715,33.84525,12700.43945010872
1656911414,361373,4759435,0.003662109375,7.124000072479248,95,10,3,2022-07-04T08:10:14,2049,34.156022883333335,1656911423.8640049,2022-07-04T08:10:23,2048462,34.14103333333333,12817.862375565395
1656911429,78664,4774153,nan,nan,221,10,3,2022-07-04T08:10:29,2064,34.40131106666667,1656911439.757217,2022-07-04T08:10:39,2063180,34.38633333333333,12918.478279575098
1656911446,291221,4791365,0.003662109375,7.119999885559082,107,10,3,2022-07-04T08:10:46,2081,34.68818701666667,1656911456.0348198,2022-07-04T08:10:56,2080392,34.673199999999994,13020.208336202368
1656911478,38639,4823113,nan,nan,119,10,3,2022-07-04T08:11:18,2113,35.217310649999995,1656911484.413668,2022-07-04T08:11:24,2112140,35.20233333333333,13191.536059941498
1656911493,468210,4838543,0.003662109375,7.107999801635742,245,10,3,2022-07-04T08:11:33,2128,35.47447016666667,1656911501.7145479,2022-07-04T08:11:41,2127570,35.459500000000006,13266.180473132388
1656911511,188411,4856263,nan,nan,137,10,3,2022-07-04T08:11:51,2146,35.76980685,1656911518.152168,2022-07-04T08:11:58,2145290,35.75483333333333,13360.943940337007
1656911526,74109,4871149,nan,nan,7,10,3,2022-07-04T08:12:06,2161,36.01790181666667,1656911534.681769,2022-07-04T08:12:14,2160176,36.00293333333333,13447.843313087466
1656911542,490929,4887565,nan,nan,143,10,3,2022-07-04T08:12:22,2177,36.291515483333335,1656911550.850744,2022-07-04T08:12:30,2176592,36.27653333333333,13528.938936172031
1656911557,299569,4902375,nan,nan,13,10,3,2022-07-04T08:12:37,2192,36.538326149999996,1656911566.231117,2022-07-04T08:12:46,2191402,36.52336666666667,13584.14405840417
1656911572,285193,4917360,0.0054931640625,6.860000133514404,139,10,3,2022-07-04T08:12:52,2207,36.78808655,1656911582.461421,2022-07-04T08:13:02,2206387,36.77311666666667,13649.775695618178
1656911588,823389,4933898,0.00640869140625,6.831999778747559,25,10,3,2022-07-04T08:13:08,2223,37.06372315,1656911598.7223089,2022-07-04T08:13:18,2222925,37.048750000000005,13726.136746968648
1656911604,107275,4949183,0.003662109375,7.072000026702881,151,10,3,2022-07-04T08:13:24,2239,37.31845458333333,1656911611.659492,2022-07-04T08:13:31,2238210,37.3035,13800.743641111767
1656911620,97153,4965173,nan,nan,27,10,3,2022-07-04T08:13:40,2255,37.584952550000004,1656911627.740356,2022-07-04T08:13:47,2254200,37.57,13904.304161454544
1656911630,746493,4981823,0.003662109375,7.056000232696533,163,10,3,2022-07-04T08:13:50,2265,37.76244155,1656911643.919765,2022-07-04T08:14:03,2270850,37.8475,14028.150157017995
1656911651,627381,4996703,0.003662109375,7.047999858856201,33,10,3,2022-07-04T08:14:11,2286,38.11045635,1656911660.068816,2022-07-04T08:14:20,2285730,38.0955,14117.62450740713
1656911668,175508,5013251,nan,nan,175,10,3,2022-07-04T08:14:28,2303,38.38625846666666,1656911676.4792168,2022-07-04T08:14:36,2302278,38.3713,14191.625522005752
1656911683,596816,5028673,0.00457763671875,7.035999774932861,45,10,3,2022-07-04T08:14:43,2318,38.64328026666667,1656911692.588969,2022-07-04T08:14:52,2317700,38.62833333333333,14258.249692729543
1656911698,570820,5043647,0.0054931640625,6.800000190734863,171,10,3,2022-07-04T08:14:58,2333,38.892846999999996,1656911707.973433,2022-07-04T08:15:07,2332674,38.8779,14323.124823381828
1656911713,506879,5059583,nan,nan,47,10,3,2022-07-04T08:15:13,2348,39.141781316666666,1656911726.840013,2022-07-04T08:15:26,2348610,39.1435,14396.304933194695
1656911728,722985,5074799,0.00457763671875,6.796000003814697,179,10,3,2022-07-04T08:15:28,2363,39.39538308333333,1656911739.538185,2022-07-04T08:15:39,2363826,39.3971,14467.292338393449
