time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,lat,lon,h,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909112,152000,2456969,102731000,-273436,2217,0,92,269233738,226324013,530301488,22225646,0,0,0,17690,9999,0,0,2,11,0,2022-07-04T07:31:52,-253,-4.214133333333334,1656909120.19314,2022-07-04T07:32:00,56.622634773027386,40.05117370523658,140.74321997696632,-254004,-4.2334,96.86972946836785
1656909120,194000,2465011,102739000,-240976,2217,3,93,269234265,226322879,530302771,6947,-24,-8,84,272,215,0,4,232,11,0,2022-07-04T07:32:00,-245,-4.0801,1656909127.973737,2022-07-04T07:32:07,56.622722628304686,40.05097705979074,149.66201675709218,-245962,-4.099366666666667,96.44951945254535
1656909128,191000,2473008,102747000,-208854,2217,3,93,269234008,226322733,530302305,2804,-51,-19,7,204,215,0,4,205,11,0,2022-07-04T07:32:08,-237,-3.9468166666666664,1656909136.3462489,2022-07-04T07:32:16,56.62272140351743,40.0509857932981,144.17147328217837,-237965,-3.966083333333333,97.13690051642801
1656909135,166000,2479984,102754000,-180894,2217,3,93,269234344,226323410,530302222,2568,0,3,113,226,215,0,4,149,11,0,2022-07-04T07:32:15,-230,-3.830566666666667,1656909144.846108,2022-07-04T07:32:24,56.622665347186704,40.051034992219336,147.28995831382355,-230989,-3.849816666666667,97.29312444096028
1656909143,118000,2487935,102762000,-148938,2217,0,92,269234017,226324312,530302240,5908,-76,140,1,1090,9999,0,0,121,11,0,2022-07-04T07:32:23,-222,-3.6980333333333335,1656909152.309188,2022-07-04T07:32:32,56.62264148188198,40.0511817438549,149.25632612011538,-223038,-3.7173000000000003,97.4108747321658
1656909151,163000,2495980,102770000,-116942,2217,0,92,269232781,226322936,530302625,7741,-226,19,35,1059,9999,0,0,95,11,0,2022-07-04T07:32:31,-214,-3.5639499999999997,1656909160.4345489,2022-07-04T07:32:40,56.62279785138637,40.051139722679636,142.39513198521274,-214993,-3.5832166666666665,97.29992287810693
1656909158,142000,2502959,102777000,-88965,2217,0,92,269231200,226323068,530302868,21693,0,0,0,1704,9999,0,0,34,11,0,2022-07-04T07:32:38,-207,-3.4476333333333335,1656909169.357545,2022-07-04T07:32:49,56.62289424182857,40.05132190656515,138.23370405798192,-208014,-3.4669000000000003,97.06291693528925
1656909168,122000,2512939,102787000,-48548,2217,0,92,269205113,226321882,530288889,13355,-372,-54,-280,666,9999,0,0,54,11,0,2022-07-04T07:32:48,-197,-3.2813,1656909177.018889,2022-07-04T07:32:57,56.62375833109384,40.05390867858739,-92.55384958993037,-198034,-3.3005666666666666,97.05970748726372
1656909185,150000,2529967,102804000,19002,2217,0,92,269202512,226321507,530286929,52789,0,0,0,2319,9999,0,0,29,11,0,2022-07-04T07:33:05,-180,-2.9975,1656909193.404028,2022-07-04T07:33:13,56.62382890164948,40.05413459257804,-121.20155057851836,-181006,-3.016766666666667,96.65605661398119
1656909202,155000,2546971,102821000,85696,2217,3,93,269233948,226322006,530303729,5207,-69,-24,125,283,214,0,4,4,11,0,2022-07-04T07:33:22,-163,-2.7140833333333334,1656909213.539461,2022-07-04T07:33:33,56.622830280811186,40.05090142867819,153.23654271394432,-164002,-2.733366666666667,96.84094601533175
1656909222,154000,2566971,102841000,165258,2217,3,93,269233804,226322803,530303290,3126,1,9,-9,330,214,0,4,50,11,0,2022-07-04T07:33:42,-143,-2.3807666666666667,1656909230.174008,2022-07-04T07:33:50,56.62277839962778,40.05101590556289,151.7855873511519,-144002,-2.4000333333333335,96.59381866455078
1656909231,119000,2575936,102850000,201091,2217,0,92,269233838,226323476,530302840,13366,6,70,-39,1513,9999,0,0,51,11,0,2022-07-04T07:33:51,-134,-2.23135,1656909239.016077,2022-07-04T07:33:59,56.62272174062345,40.05109626172786,150.55342091367504,-135037,-2.2506166666666667,96.59381866455078
1656909243,138000,2587955,102862000,249395,2217,0,92,269235357,226323222,530301686,12012,143,-111,81,1370,9999,0,0,139,11,0,2022-07-04T07:34:03,-122,-2.0310333333333332,1656909254.659756,2022-07-04T07:34:14,56.62258978834577,40.05090536580168,146.4144792948924,-123018,-2.0503,97.59036870954489
1656909263,199000,2608015,102882000,330957,2217,3,93,269234338,226322779,530303236,3052,47,55,159,172,214,0,4,201,11,0,2022-07-04T07:34:23,-102,-1.6966833333333333,1656909271.16466,2022-07-04T07:34:31,56.6227462364561,40.0509569382774,153.4984913592591,-102958,-1.7159666666666666,97.73614393759235
1656909271,195000,2616011,102890000,363870,2217,3,93,269234233,226322774,530302906,2435,-8,65,9,181,214,0,4,166,11,0,2022-07-04T07:34:31,-94,-1.5634166666666667,1656909279.07544,2022-07-04T07:34:39,56.62273620154849,40.05096732102816,150.28289206663823,-94962,-1.5827,97.77300985392382
1656909283,145000,2627962,102902000,413157,2217,3,93,269234303,226323008,530302665,2669,-14,0,-2,175,214,0,4,245,11,0,2022-07-04T07:34:43,-82,-1.36425,1656909295.218876,2022-07-04T07:34:55,56.6227089852709,40.050989162314266,149.39353950389562,-83011,-1.3835166666666665,97.59462329998034
1656909293,176000,2637992,102912000,454235,2217,3,93,269234352,226322807,530302618,2138,30,19,3,190,213,0,4,20,11,0,2022-07-04T07:34:53,-72,-1.1970666666666667,1656909302.7319279,2022-07-04T07:35:02,56.6227135495926,40.050958962258775,148.49586087965184,-72981,-1.2163499999999998,97.68368612835975
1656909301,170000,2645986,102920000,487220,2217,3,93,269234247,226322938,530302657,2001,-18,5,6,158,213,0,4,249,11,0,2022-07-04T07:35:01,-64,-1.0638333333333334,1656909311.0217118,2022-07-04T07:35:11,56.622715182425374,40.050986303614025,148.84310156803153,-64987,-1.0831166666666665,97.91023942930222
1656909316,147000,2660962,102935000,-450955,2217,3,93,269233922,226323018,530302453,1850,35,-2,10,135,213,0,4,166,11,0,2022-07-04T07:35:16,-49,-0.8142166666666667,1656909326.434908,2022-07-04T07:35:26,56.62271989962393,40.05103034619557,146.05411698157675,-50011,-0.8335166666666667,97.91061656905624
1656909325,158000,2669974,102944000,-413859,2217,3,93,269233803,226322843,530302469,1952,-2,4,37,224,213,0,4,162,11,0,2022-07-04T07:35:25,-40,-0.6640333333333334,1656909334.7790408,2022-07-04T07:35:34,56.62273596562272,40.05102099821158,145.0670822906183,-40999,-0.6833166666666667,98.45823302184364
1656909332,187000,2677002,102951000,-384987,2217,3,93,269233991,226322962,530302577,2005,-17,-1,8,155,213,0,4,102,11,0,2022-07-04T07:35:32,-33,-0.5468833333333334,1656909342.418005,2022-07-04T07:35:42,56.62272476721901,40.05101613056605,147.1819319641831,-33971,-0.5661833333333333,98.373692743258
1656909340,171000,2684987,102959000,-352023,2217,3,93,269234278,226323045,530302532,2122,8,-5,31,179,213,0,4,71,11,0,2022-07-04T07:35:40,-25,-0.41381666666666667,1656909350.9006639,2022-07-04T07:35:50,56.62270206411716,40.05099639658075,148.30860235577097,-25986,-0.4331,98.4307262471513
1656909348,168000,2692984,102967000,-319095,2217,3,93,269234256,226323249,530302494,2025,-19,-5,17,153,213,0,4,44,11,0,2022-07-04T07:35:48,-17,-0.28053333333333336,1656909355.476708,2022-07-04T07:35:55,56.62269160573013,40.0510241405298,148.62079948105966,-17989,-0.2998166666666667,98.50228852402867
1656909358,152000,2702968,102977000,-277978,2217,3,93,269234300,226323099,530302544,2256,-25,12,40,157,213,0,4,74,11,0,2022-07-04T07:35:58,-7,-0.11413333333333334,1656909371.062104,2022-07-04T07:36:11,56.62269878836649,40.05100082407176,148.69262007684603,-8005,-0.13341666666666668,97.74776002403968
1656909368,183000,2712998,102987000,-236873,2217,3,93,269235226,226323335,530303879,2033,266,16,440,159,213,0,4,105,11,0,2022-07-04T07:36:08,3,0.05305,1656909379.3649929,2022-07-04T07:36:19,56.62270020011406,40.050933187902864,164.57581342037636,2025,0.033749999999999995,109.21443459999226
1656909378,175000,2722990,102997000,-196445,2217,3,93,269239913,226325494,530308175,2199,588,299,192,204,213,0,4,131,11,0,2022-07-04T07:36:18,13,0.21958333333333335,1656909387.072989,2022-07-04T07:36:27,56.62253921377272,40.05071111297203,227.83134986780186,12017,0.2002833333333333,165.67323646017815
1656909387,143000,2731959,103006000,-160939,2217,3,93,269243351,226327700,530311071,2282,489,285,332,190,213,0,4,122,11,0,2022-07-04T07:36:27,22,0.36905,1656909395.3561518,2022-07-04T07:36:35,56.62237849211239,40.0506258215616,274.30254623823015,20986,0.34976666666666667,218.163778305511
1656909393,122000,2737937,103012000,-137927,2217,0,92,269245873,226329896,530313493,2264,224,250,494,207,9999,0,0,37,11,0,2022-07-04T07:36:33,28,0.4687,1656909403.5770478,2022-07-04T07:36:43,56.6222474179002,40.050635296932974,312.92263518729754,26964,0.44939999999999997,253.9435484298984
1656909403,163000,2747978,103022000,-100989,2217,3,93,269250275,226333468,530315968,3385,538,542,59,210,212,0,4,68,11,0,2022-07-04T07:36:43,38,0.6360499999999999,1656909411.81586,2022-07-04T07:36:51,56.62194465433056,40.05061929292847,364.7738121648873,37005,0.61675,317.9813678885757
1656909410,197000,2755012,103029000,-76324,2217,3,93,269252901,226337071,530318622,2792,357,450,284,192,212,0,4,13,11,0,2022-07-04T07:36:50,45,0.7532833333333334,1656909419.3082929,2022-07-04T07:36:59,56.62175118668538,40.050793303474556,410.750261148892,44039,0.7339833333333333,364.14329101173746
1656909419,155000,2763970,103038000,-45166,2217,0,92,269256629,226340227,530321706,10719,371,331,313,691,9999,0,0,14,11,0,2022-07-04T07:36:59,54,0.9025833333333334,1656909429.8994489,2022-07-04T07:37:09,56.62153727877924,40.05079607156721,463.37603194321355,52997,0.8832833333333333,416.00102160994413
1656909428,182000,2772997,103047000,-16753,2217,3,221,269262856,226344740,530323566,2579,385,79,-8,182,178,0,5,15,11,0,2022-07-04T07:37:08,63,1.0530333333333333,1656909438.8301718,2022-07-04T07:37:18,56.62105398736793,40.050706114131266,521.1092296666146,62024,1.0337333333333334,472.3544027040105
1656909437,165000,2781980,103056000,10332,2217,3,221,269266644,226349627,530325717,2153,-74,401,237,182,178,0,5,8,11,0,2022-07-04T07:37:17,72,1.2027500000000002,1656909446.251457,2022-07-04T07:37:26,56.62070703054668,40.050918418041604,572.3250940525229,71007,1.1834500000000001,525.1636075975382
1656909446,171000,2790986,103065000,35590,2217,3,221,269271376,226353543,530328632,2105,644,378,239,280,177,0,5,6,11,0,2022-07-04T07:37:26,81,1.35285,1656909454.3722088,2022-07-04T07:37:34,56.62039049055025,40.05091071402158,630.4590120803357,80013,1.33355,580.5393277528747
1656909455,153000,2799968,103074000,59545,2217,3,221,269277555,226359248,530330954,1906,603,733,191,170,177,0,5,7,11,0,2022-07-04T07:37:35,90,1.50255,1656909463.325645,2022-07-04T07:37:43,56.61987528968044,40.05097440338673,696.0690450071367,88995,1.4832500000000002,639.2310482899015
1656909462,187000,2807002,103081000,77317,2217,3,221,269281768,226363732,530333019,2105,409,534,294,239,177,0,5,208,11,0,2022-07-04T07:37:42,97,1.6197833333333334,1656909470.618372,2022-07-04T07:37:50,56.6195191533306,40.05109190574287,746.9307703487045,96029,1.6004833333333333,685.6357928727784
1656909470,183000,2814997,103089000,96382,2217,3,221,269287557,226367131,530335039,1932,839,540,83,171,177,0,5,181,11,0,2022-07-04T07:37:50,105,1.7530500000000002,1656909478.494664,2022-07-04T07:37:58,56.61912269305898,40.05090896981813,800.2132096291166,104024,1.7337333333333333,736.2005776004074
1656909479,156000,2823970,103098000,116653,2217,3,221,269295457,226371075,530335034,1854,784,359,33,207,177,0,5,182,11,0,2022-07-04T07:37:59,114,1.9026,1656909486.796257,2022-07-04T07:38:06,56.61847874004686,40.050572757569135,847.4071528558252,112997,1.8832833333333334,790.0594117212299
1656909486,141000,2830956,103105000,131136,2217,3,221,269299443,226373627,530336168,2095,536,417,147,280,275,0,4,119,11,0,2022-07-04T07:38:06,121,2.019016666666667,1656909494.4668999,2022-07-04T07:38:14,56.61818286686938,40.05047319205952,882.6995543161688,119983,1.9997166666666668,829.9237239778631
1656909493,162000,2837977,103112000,145250,2217,3,221,269305347,226375979,530337937,2247,834,102,196,364,648,0,4,57,11,0,2022-07-04T07:38:13,128,2.1360333333333332,1656909503.0164049,2022-07-04T07:38:23,56.61781793664904,40.05014770212793,930.664705637404,127004,2.1167333333333334,868.7777219199082
1656909502,137000,2846951,103121000,162423,2217,0,220,269313167,226375437,530340149,8866,885,-79,217,1037,9999,0,0,58,11,0,2022-07-04T07:38:22,137,2.285616666666667,1656909511.7383249,2022-07-04T07:38:31,56.617504548396084,40.04926066585775,980.1533310756996,135978,2.2663,920.894207822691
1656909506,113000,2850927,103125000,169777,2217,0,220,269316707,226375121,530341017,17518,885,-79,217,1329,9999,0,0,172,11,0,2022-07-04T07:38:26,141,2.3518833333333333,1656909519.4888449,2022-07-04T07:38:39,56.617359502012036,40.04885031990473,1001.1928069224202,139954,2.3325666666666667,944.6054408203147
1656909518,146000,2862960,103137000,188800,2217,3,221,269325082,226384759,530344285,3145,815,420,246,139,176,0,5,4,11,0,2022-07-04T07:38:38,153,2.552433333333333,1656909524.182061,2022-07-04T07:38:44,56.616575330232365,40.04917423390444,1097.8792437084235,151987,2.5331166666666665,1019.5999015588743
1656909526,152000,2870967,103145000,200740,2217,0,220,269330106,226388590,530345745,3341,609,347,204,525,9999,0,0,233,11,0,2022-07-04T07:38:46,161,2.6858666666666666,1656909536.380841,2022-07-04T07:38:56,56.61617431071862,40.04912536928863,1144.7953924479216,159994,2.6665666666666668,1064.958223486952
1656909533,149000,2877963,103152000,210364,2217,0,220,269336140,226390792,530347010,4994,893,317,202,689,9999,0,0,175,11,0,2022-07-04T07:38:53,168,2.8024833333333334,1656909540.9738529,2022-07-04T07:39:00,56.61578428161914,40.04876761318309,1188.5703292438723,166990,2.783166666666667,1106.4981764169895
1656909542,175000,2886989,103161000,222218,2217,3,221,269343140,226392060,530349491,3236,1018,282,7,238,176,0,5,169,11,0,2022-07-04T07:39:02,177,2.952916666666667,1656909548.875592,2022-07-04T07:39:08,56.61544395013676,40.048192226447355,1243.2613404390913,176016,2.9335999999999998,1162.0770924893914
1656909550,120000,2894934,103169000,231874,2217,3,221,269340295,226393702,530347605,3509,-1726,198,-354,294,176,0,5,137,11,0,2022-07-04T07:39:10,185,3.0853333333333333,1656909557.253069,2022-07-04T07:39:17,56.61543483881521,40.0486950030575,1221.343134860497,183961,3.066016666666667,1212.0192613346146
1656909558,122000,2902936,103177000,240516,2217,0,220,269338210,226396250,530346843,4413,-70,395,-311,541,9999,0,0,110,11,0,2022-07-04T07:39:18,193,3.2187,1656909564.912493,2022-07-04T07:39:24,56.615393935104194,40.04923108684256,1215.2194611613195,191963,3.199383333333333,1258.2458703164116
1656909565,162000,2909976,103184000,247630,2217,3,221,269346603,226399551,530349043,5170,1030,174,21,464,644,0,4,55,11,0,2022-07-04T07:39:25,200,3.3360333333333334,1656909573.392268,2022-07-04T07:39:33,56.61486171245712,40.048763164826916,1280.6299561817566,199003,3.3167166666666663,1296.601068948346
1656909590,148000,2934961,103209000,268689,2217,0,220,269286870,226410878,530345208,12986,-7576,1012,-487,1645,9999,0,0,251,11,0,2022-07-04T07:39:50,225,3.7524666666666664,1656909597.044529,2022-07-04T07:39:57,56.617553776304156,40.05643452438795,1037.126314858796,223988,3.7331333333333334,1472.056243556987
1656909598,140000,2942954,103217000,274122,2217,0,220,269241416,226416950,530342283,45529,0,0,0,2777,9999,0,0,217,11,0,2022-07-04T07:39:58,233,3.8856666666666664,1656909605.384368,2022-07-04T07:40:05,56.619724726357845,40.06195566414817,842.7874633035188,231981,3.8663499999999997,1499.4019945451737
1656909605,123000,2949936,103224000,277423,2217,0,220,269241416,226416950,530342283,84778,0,0,0,3434,9999,0,0,161,11,0,2022-07-04T07:40:05,240,4.00205,1656909613.2042558,2022-07-04T07:40:13,56.619724726357845,40.06195566414817,842.7874633035188,238963,3.9827166666666667,1534.171420367598
1656909612,157000,2956970,103231000,280154,2217,0,220,269241416,226416950,530342283,131634,0,0,0,3984,9999,0,0,106,11,0,2022-07-04T07:40:12,247,4.119283333333334,1656909621.56612,2022-07-04T07:40:21,56.619724726357845,40.06195566414817,842.7874633035188,245997,4.099950000000001,1579.3816544084154
1656909621,184000,2965998,103240000,279150,2217,3,221,269408953,226427222,530359486,3463,840,465,-2,175,175,0,5,108,11,0,2022-07-04T07:40:21,256,4.269733333333334,1656909629.935752,2022-07-04T07:40:29,56.610464837148584,40.04568018566006,1728.45619259365,255025,4.250416666666667,1635.411164015201
1656909628,184000,2972997,103247000,280543,2217,3,221,269414971,226432492,530359970,2259,796,829,-35,177,175,0,5,52,11,0,2022-07-04T07:40:28,263,4.3864,1656909637.559749,2022-07-04T07:40:37,56.609889234123585,40.045706622050425,1776.511147304298,262024,4.367066666666667,1677.3215169552616
1656909637,161000,2981974,103256000,281856,2217,3,221,269421849,226439647,530359400,2112,936,675,-110,256,175,0,5,50,11,0,2022-07-04T07:40:37,272,4.536016666666667,1656909645.676432,2022-07-04T07:40:45,56.60912130014291,40.04587790003193,1826.0644050191158,271001,4.516683333333333,1730.6069507441246
1656909643,172000,2987986,103262000,282289,2217,3,221,269427525,226443078,530359834,1883,1080,477,40,144,175,0,5,216,11,0,2022-07-04T07:40:43,278,4.6362000000000005,1656909653.9173958,2022-07-04T07:40:53,56.6086515623904,40.045710967220565,1865.7506343989223,277013,4.616883333333333,1768.437044029597
1656909653,146000,2997960,103272000,281500,2217,3,221,269436764,226449159,530358775,1866,862,508,-11,182,175,0,5,240,11,0,2022-07-04T07:40:53,288,4.802433333333334,1656909661.6675608,2022-07-04T07:41:01,56.607775803531396,40.045501103223536,1917.3673164276731,286987,4.783116666666667,1827.961580987972
1656909670,178000,3014991,103289000,276308,2217,3,221,269450778,226461169,530360422,2023,723,350,223,282,400,0,4,215,11,0,2022-07-04T07:41:10,305,5.0863,1656909678.1786568,2022-07-04T07:41:18,56.606473839783554,40.045529999051105,2032.692500957148,304018,5.066966666666667,1937.8057235314243
1656909677,171000,3021984,103296000,272888,2217,3,221,269457302,226465013,530361113,1949,1099,477,-6,199,174,0,5,159,11,0,2022-07-04T07:41:17,312,5.20285,1656909682.7989728,2022-07-04T07:41:22,56.60594825679007,40.04532574310227,2079.562416555665,311011,5.183516666666667,1982.480352511621
1656909694,157000,3038969,103313000,261765,2217,3,221,269474420,226474042,530363355,1801,1330,367,82,185,174,0,5,125,11,0,2022-07-04T07:41:34,329,5.48595,1656909699.65812,2022-07-04T07:41:39,56.60464140977578,40.04465812719877,2202.382327023352,327996,5.4666,2094.651128402398
1656909710,163000,3054976,103329000,248286,2217,3,221,269488738,226483006,530364649,1903,997,725,-177,257,174,0,5,65,11,0,2022-07-04T07:41:50,345,5.752716666666667,1656909716.0868568,2022-07-04T07:41:56,56.6034515556117,40.04427569248003,2305.2622649635227,344003,5.733383333333333,2198.254729546781
1656909715,164000,3059977,103334000,243650,2217,3,221,269493885,226485371,530363888,2134,1112,215,-77,241,397,0,4,208,11,0,2022-07-04T07:41:55,350,5.8360666666666665,1656909724.199457,2022-07-04T07:42:04,56.60300459124099,40.0440313973803,2328.972801249563,349004,5.8167333333333335,2230.7774884811415
1656909724,140000,3068952,103343000,234477,2217,3,221,269501458,226488101,530366602,1938,934,285,99,184,174,0,5,209,11,0,2022-07-04T07:42:04,359,5.985666666666666,1656909731.421929,2022-07-04T07:42:11,56.60257254816218,40.04357855449931,2393.2112135251887,357979,5.966316666666667,2286.2648693476817
1656909730,165000,3074978,103349000,227807,2217,3,221,269506168,226489722,530367767,1887,895,333,78,182,174,0,5,125,11,0,2022-07-04T07:42:10,365,6.086083333333334,1656909739.509961,2022-07-04T07:42:19,56.60228171106857,40.0432873370287,2428.525868317703,364005,6.06675,2325.358914631684
1656909740,187000,3084999,103359000,215913,2217,3,221,269513514,226494661,530369184,1902,806,502,70,327,395,0,4,151,11,0,2022-07-04T07:42:20,375,6.253116666666667,1656909747.949944,2022-07-04T07:42:27,56.601692101675205,40.04313352604916,2488.803288085558,374026,6.233766666666667,2384.335093603525
1656909748,139000,3092952,103367000,205693,2217,3,221,269520407,226500323,530369206,2553,845,852,-198,208,174,0,5,113,11,0,2022-07-04T07:42:28,383,6.38565,1656909755.530588,2022-07-04T07:42:35,56.601024699865036,40.043117234133334,2538.0866150745383,381979,6.366316666666666,2431.1300023227504
1656909756,150000,3100962,103375000,194710,2217,3,221,269526681,226505742,530369725,2089,795,634,102,179,173,0,5,86,11,0,2022-07-04T07:42:36,391,6.519166666666666,1656909763.940461,2022-07-04T07:42:43,56.600429098334956,40.04313547871491,2588.0508206921654,389989,6.499816666666666,2479.2936522663786
1656909765,184000,3109996,103384000,181926,2217,3,221,269534407,226508907,530372277,1857,913,169,209,188,173,0,5,88,11,0,2022-07-04T07:42:45,400,6.669733333333334,1656909772.270684,2022-07-04T07:42:52,56.59995933855125,40.042720880582316,2653.124550222097,399023,6.650383333333334,2535.791139802164
1656909772,176000,3116988,103391000,171642,2217,3,221,269540890,226510902,530372598,1846,912,327,86,193,173,0,5,32,11,0,2022-07-04T07:42:52,407,6.786266666666666,1656909779.948876,2022-07-04T07:42:59,56.59950706504108,40.0422906739002,2690.191350450596,406015,6.766916666666666,2575.0542352360903
1656909779,179000,3123991,103398000,161149,2217,3,221,269546832,226515576,530372538,1792,738,766,-59,243,173,0,5,232,11,0,2022-07-04T07:42:59,414,6.902983333333333,1656909787.6322849,2022-07-04T07:43:07,56.59893784389091,40.0422508810785,2731.285885839886,413018,6.883633333333333,2614.102542239998
1656909787,139000,3131951,103406000,148295,2217,3,221,269553206,226519398,530373691,1831,864,476,176,213,173,0,5,202,11,0,2022-07-04T07:43:07,422,7.03565,1656909796.131321,2022-07-04T07:43:16,56.59844486447338,40.04205972059178,2781.3107315641664,420978,7.0163,2659.9859266918093
1656909795,140000,3139952,103414000,135130,2217,3,221,269561745,226523788,530373042,1851,986,596,-166,257,173,0,5,167,11,0,2022-07-04T07:43:15,430,7.169,1656909804.062908,2022-07-04T07:43:24,56.59771125162932,40.04171267797505,2827.4287548527873,428979,7.149649999999999,2707.4392317694756
1656909803,185000,3147997,103422000,121277,2217,3,221,269569040,226528596,530372403,1894,814,650,-11,230,173,0,5,136,11,0,2022-07-04T07:43:23,438,7.303083333333333,1656909812.052088,2022-07-04T07:43:32,56.597029359234945,40.04154795410345,2869.868743548768,437024,7.283733333333333,2756.3423508868786
1656909814,169000,3158981,103433000,101456,2217,3,221,269578482,226535455,530373336,1808,1154,486,-93,199,173,0,5,194,11,0,2022-07-04T07:43:34,449,7.486149999999999,1656909824.5721009,2022-07-04T07:43:44,56.59620311170183,40.04141398368399,2941.7463081444957,448008,7.4668,2823.649627938271
1656909826,150000,3170961,103445000,78575,2217,3,221,269590820,226540943,530374005,2019,1004,421,13,211,389,0,4,25,11,0,2022-07-04T07:43:46,461,7.685833333333333,1656909832.931937,2022-07-04T07:43:52,56.59526379051896,40.04080609573932,3018.7718019656277,459988,7.6664666666666665,2893.7373925668758
1656909830,182000,3174994,103449000,70625,2217,3,221,269593777,226543318,530373955,2002,783,755,-93,191,173,0,5,140,11,0,2022-07-04T07:43:50,465,7.753033333333334,1656909841.1421678,2022-07-04T07:44:01,56.59497718981971,40.040792417272975,3039.2299787652573,464021,7.7336833333333335,2918.719891039915
1656909849,205000,3194017,103468000,30364,2217,3,221,269613968,226553068,530374021,2006,1217,457,-66,207,172,0,5,162,11,0,2022-07-04T07:44:09,484,8.070083333333333,1656909857.332432,2022-07-04T07:44:17,56.593352143237276,40.0398935043824,3159.4216221439456,483044,8.050733333333334,3040.065248141867
1656909858,162000,3202974,103477000,10092,2217,3,221,269623543,226555808,530373662,2035,1159,267,-132,189,172,0,5,159,11,0,2022-07-04T07:44:18,493,8.219366666666666,1656909865.642741,2022-07-04T07:44:25,56.592653039857126,40.03923263500235,3206.4909559410494,492001,8.200016666666667,3082.63956135478
1656909866,180000,3210991,103485000,-8438,2217,3,221,269632638,226560199,530372938,1874,979,672,-41,171,172,0,5,132,11,0,2022-07-04T07:44:26,501,8.353,1656909873.3445928,2022-07-04T07:44:33,56.59188385905585,40.03882767797184,3254.3390630953445,500018,8.333633333333333,3125.6083981504166
1656909881,170000,3225981,103500000,-45055,2217,3,221,269648402,226567432,530374159,1828,1231,536,-22,181,172,0,5,49,11,0,2022-07-04T07:44:41,516,8.602833333333333,1656909889.203848,2022-07-04T07:44:49,56.590691263316494,40.03807878690613,3356.6048198486383,515008,8.583466666666668,3218.4269573584347
1656909888,158000,3232970,103507000,-62775,2217,3,221,269656460,226572027,530373373,1852,954,684,-81,246,172,0,5,249,11,0,2022-07-04T07:44:48,523,8.7193,1656909897.264636,2022-07-04T07:44:57,56.58996870105612,40.03780782079015,3400.289489535877,521997,8.69995,3261.766991935761
1656909897,187000,3241998,103516000,-85998,2217,3,221,269665633,226576285,530373381,1866,1160,415,10,187,172,0,5,242,11,0,2022-07-04T07:44:57,532,8.869783333333334,1656909905.033457,2022-07-04T07:45:05,56.58923767248325,40.03737821743175,3454.1100037374194,531025,8.850416666666666,3318.7950260251278
1656909906,179000,3250990,103525000,-110142,2217,3,221,269675424,226581917,530373060,1871,988,710,-129,250,172,0,5,238,11,0,2022-07-04T07:45:06,541,9.01965,1656909912.807116,2022-07-04T07:45:12,56.58838872260482,40.037055091604095,3512.6578467862714,540017,9.000283333333334,3375.589364548949
1656909913,170000,3257981,103532000,-129459,2217,3,221,269680484,226585381,530373568,2329,643,208,185,239,383,0,4,182,11,0,2022-07-04T07:45:13,548,9.136166666666666,1656909921.065377,2022-07-04T07:45:21,56.587956626429566,40.036957025594035,3550.501420957278,547008,9.116800000000001,3416.5288714228714
1656909919,141000,3263952,103538000,-146177,2217,3,221,269685642,226586991,530374477,2284,1050,339,13,209,172,0,5,97,11,0,2022-07-04T07:45:19,554,9.235683333333332,1656909928.975188,2022-07-04T07:45:28,56.58762808621035,40.03661781337738,3585.538392426694,552979,9.216316666666668,3449.197809125693
1656909928,164000,3272975,103547000,-171772,2217,3,221,269695425,226591783,530373954,2048,759,772,-70,199,171,0,5,99,11,0,2022-07-04T07:45:28,563,9.386066666666666,1656909936.49416,2022-07-04T07:45:36,56.586810123958074,40.03619095856525,3639.393617906407,562002,9.3667,3501.8028788998736
1656909929,183000,3273994,103548000,-174659,2217,3,221,269696149,226592589,530373882,2038,699,818,-81,241,171,0,5,128,11,0,2022-07-04T07:45:29,564,9.40305,1656909944.24364,2022-07-04T07:45:44,56.58672619204626,40.036215580850225,3644.7002382491855,563021,9.383683333333332,3507.557190268807
1656909943,164000,3287975,103562000,-215898,2217,3,221,269709641,226599356,530374672,1848,1057,445,76,140,171,0,5,11,11,0,2022-07-04T07:45:43,578,9.636066666666666,1656909952.5563838,2022-07-04T07:45:52,56.58566521166955,40.03564664046197,3732.1512425557485,577002,9.6167,3589.8641171721506
1656909951,164000,3295975,103570000,-240463,2217,3,221,269718147,226602520,530374947,1889,1227,463,-147,169,171,0,5,232,11,0,2022-07-04T07:45:51,586,9.7694,1656909960.68408,2022-07-04T07:46:00,56.58503842525495,40.035150716415096,3781.51931817542,585002,9.750033333333333,3640.2575425588707
1656909955,145000,3299956,103574000,-253037,2217,3,221,269722730,226605228,530374300,2044,1078,791,-183,342,171,0,5,90,11,0,2022-07-04T07:45:55,590,9.835749999999999,1656909969.135133,2022-07-04T07:46:09,56.58461306956468,40.03500845736423,3805.0356860470984,588983,9.816383333333333,3665.3348584094624
