time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch
1656909871,810800,3217154,35.209999084472656,68703,3160.517333984375,181,13,2,2022-07-04T07:44:31,506,8.446846666666666,1656909882.772269,2022-07-04T07:44:42,506181,8.43635
1656909887,364300,3232977,35.18000030517578,67864,3256.75390625,13,13,2,2022-07-04T07:44:47,522,8.706071666666666,1656909898.516232,2022-07-04T07:44:58,522004,8.700066666666666
1656909908,758400,3254101,34.9900016784668,66700,3391.881103515625,138,13,2,2022-07-04T07:45:08,543,9.06264,1656909914.663488,2022-07-04T07:45:14,543128,9.052133333333334
1656909915,719400,3261062,34.849998474121094,66368,3430.7724609375,172,13,2,2022-07-04T07:45:15,550,9.178656666666665,1656909922.6534438,2022-07-04T07:45:22,550089,9.16815
1656909917,935400,3263278,34.84000015258789,66271,3442.16650390625,191,13,2,2022-07-04T07:45:17,552,9.215589999999999,1656909930.225569,2022-07-04T07:45:30,552305,9.205083333333333
1656909928,61900,3273404,34.400001525878906,65770,3501.226318359375,244,13,2,2022-07-04T07:45:28,563,9.384365,1656909938.315008,2022-07-04T07:45:38,562431,9.373850000000001
1656909938,16900,3283359,34.279998779296875,65296,3557.4423828125,41,13,2,2022-07-04T07:45:38,573,9.550281666666667,1656909946.655853,2022-07-04T07:45:46,572386,9.539766666666667
1656909945,778900,3291121,34.150001525878906,64886,3606.33544921875,86,13,2,2022-07-04T07:45:45,580,9.679648333333335,1656909954.194877,2022-07-04T07:45:54,580148,9.669133333333333
1656909957,515400,3303201,34.130001068115234,64270,3680.2666015625,156,13,2,2022-07-04T07:45:57,592,9.875256666666667,1656909970.915809,2022-07-04T07:46:10,592228,9.870466666666665
1656909968,175500,3313517,33.709999084472656,63726,3746.0390625,219,13,2,2022-07-04T07:46:08,603,10.052925,1656909978.386505,2022-07-04T07:46:18,602544,10.042399999999999
1656909973,27800,3318646,33.84000015258789,63475,3776.5390625,246,13,2,2022-07-04T07:46:13,608,10.133796666666665,1656909986.185037,2022-07-04T07:46:26,607673,10.127883333333333
1656909984,616600,3329958,33.47999954223633,62910,3845.555419921875,59,13,2,2022-07-04T07:46:24,619,10.326943333333332,1656909994.0443408,2022-07-04T07:46:34,618985,10.316416666666667
1656909992,404600,3337746,33.599998474121094,62556,3889.0537109375,104,13,2,2022-07-04T07:46:32,627,10.456743333333332,1656909998.934649,2022-07-04T07:46:38,626773,10.446216666666666
1656909999,128800,3344470,33.45000076293945,62245,3927.4345703125,139,13,2,2022-07-04T07:46:39,634,10.568813333333333,1656910007.205056,2022-07-04T07:46:47,633497,10.558283333333332
1656910009,257900,3354599,33.279998779296875,61747,3989.218017578125,203,13,2,2022-07-04T07:46:49,644,10.737631666666665,1656910015.4853969,2022-07-04T07:46:55,643626,10.7271
1656910016,833200,3362174,33.18000030517578,61403,4032.133056640625,246,13,2,2022-07-04T07:46:56,651,10.863886666666668,1656910023.094769,2022-07-04T07:47:03,651201,10.85335
1656910024,416200,3370201,32.95000076293945,61015,4080.771728515625,35,13,2,2022-07-04T07:47:04,659,10.99027,1656910031.2756128,2022-07-04T07:47:11,659228,10.987133333333333
1656910043,314400,3389018,32.369998931884766,60139,4191.515625,141,13,2,2022-07-04T07:47:23,678,11.30524,1656910054.445448,2022-07-04T07:47:34,678045,11.300749999999999
1656910055,329600,3400670,32.220001220703125,59626,4256.9794921875,202,13,2,2022-07-04T07:47:35,690,11.505493333333334,1656910062.955113,2022-07-04T07:47:42,689697,11.49495
1656910062,537400,3408062,32.16999816894531,59269,4302.80615234375,247,13,2,2022-07-04T07:47:42,697,11.625623333333333,1656910071.224973,2022-07-04T07:47:51,697089,11.618150000000002
1656910070,82400,3415567,32.060001373291016,58944,4344.720703125,36,13,2,2022-07-04T07:47:50,705,11.751373333333333,1656910079.196485,2022-07-04T07:47:59,704594,11.743233333333334
1656910079,158800,3424643,31.899999618530273,58481,4404.7578125,90,13,2,2022-07-04T07:47:59,714,11.902646666666667,1656910087.504917,2022-07-04T07:48:07,713670,11.894499999999999
1656910086,692900,3432033,31.799999237060547,58163,4446.21630859375,133,13,2,2022-07-04T07:48:06,721,12.028215,1656910095.8751209,2022-07-04T07:48:15,721060,12.017666666666665
1656910094,0,3439340,31.719999313354492,57801,4493.63671875,178,13,2,2022-07-04T07:48:14,729,12.15,1656910104.315208,2022-07-04T07:48:24,728367,12.13945
1656910102,823400,3449185,31.459999084472656,57349,4553.18603515625,231,13,2,2022-07-04T07:48:22,737,12.297056666666666,1656910112.185137,2022-07-04T07:48:32,738212,12.303533333333332
1656910110,591700,3456602,31.260000228881836,56994,4600.22265625,20,13,2,2022-07-04T07:48:30,745,12.426528333333332,1656910120.546181,2022-07-04T07:48:40,745629,12.427150000000001
1656910118,462200,3464380,31.059999465942383,56667,4643.7626953125,63,13,2,2022-07-04T07:48:38,753,12.557703333333334,1656910128.786845,2022-07-04T07:48:48,753407,12.556783333333334
1656910130,170300,3481509,30.889999389648438,55901,4746.55712890625,161,13,2,2022-07-04T07:48:50,765,12.752838333333333,1656910144.779897,2022-07-04T07:49:04,770536,12.842266666666665
1656910143,931300,3489270,30.68000030517578,55586,4789.16064453125,206,13,2,2022-07-04T07:49:03,778,12.982188333333333,1656910152.7765288,2022-07-04T07:49:12,778297,12.971616666666668
1656910151,514400,3497317,30.520000457763672,55210,4840.271484375,249,13,2,2022-07-04T07:49:11,786,13.108573333333334,1656910160.455745,2022-07-04T07:49:20,786344,13.105733333333335
1656910155,236500,3500899,30.489999771118164,55040,4863.47509765625,11,13,2,2022-07-04T07:49:15,790,13.170608333333332,1656910168.596657,2022-07-04T07:49:28,789926,13.165433333333334
1656910167,32700,3512371,30.399999618530273,54513,4935.77294921875,83,13,2,2022-07-04T07:49:27,802,13.367211666666666,1656910173.415412,2022-07-04T07:49:33,801398,13.356633333333333
1656910175,2700,3520341,30.329999923706055,54155,4985.2099609375,126,13,2,2022-07-04T07:49:35,810,13.500045,1656910181.645385,2022-07-04T07:49:41,809368,13.489466666666667
1656910191,155700,3536494,30.06999969482422,53423,5087.12646484375,216,13,2,2022-07-04T07:49:51,826,13.769261666666667,1656910197.4849958,2022-07-04T07:49:57,825521,13.758683333333332
1656910198,936100,3544274,29.93000030517578,53107,5131.47314453125,3,13,2,2022-07-04T07:49:58,833,13.898935,1656910206.094893,2022-07-04T07:50:06,833301,13.88835
1656910214,670000,3560008,29.65999984741211,52379,5234.46240234375,93,13,2,2022-07-04T07:50:14,849,14.161166666666666,1656910221.866376,2022-07-04T07:50:21,849035,14.150583333333334
1656910223,354200,3568692,29.56999969482422,52004,5287.96728515625,146,13,2,2022-07-04T07:50:23,858,14.305903333333333,1656910230.195184,2022-07-04T07:50:30,857719,14.295316666666668
1656910228,126200,3573464,29.15999984741211,51786,5319.21533203125,173,13,2,2022-07-04T07:50:28,863,14.385436666666667,1656910238.395253,2022-07-04T07:50:38,862491,14.37485
1656910232,116700,3583454,29.010000228881836,51320,5386.37255859375,226,13,2,2022-07-04T07:50:32,867,14.451945,1656910246.144913,2022-07-04T07:50:46,872481,14.54135
1656910254,409000,3600746,28.719999313354492,50556,5497.55419921875,66,13,2,2022-07-04T07:50:54,889,14.823483333333334,1656910262.8852198,2022-07-04T07:51:02,889773,14.829550000000001
1656910261,831700,3608033,28.760000228881836,50261,5540.84912109375,111,13,2,2022-07-04T07:51:01,896,14.947194999999999,1656910270.694108,2022-07-04T07:51:10,897060,14.950999999999999
1656910268,719900,3615331,28.6200008392334,49970,5583.76123046875,156,13,2,2022-07-04T07:51:08,903,15.061998333333333,1656910278.404453,2022-07-04T07:51:18,904358,15.072633333333332
1656910278,631500,3625100,28.270000457763672,49533,5648.58349609375,209,13,2,2022-07-04T07:51:18,913,15.227191666666666,1656910287.433965,2022-07-04T07:51:27,914127,15.235449999999998
1656910286,3900,3632445,28.219999313354492,49252,5690.51123046875,252,13,2,2022-07-04T07:51:26,921,15.350065,1656910295.1237319,2022-07-04T07:51:35,921472,15.357866666666666
1656910293,747300,3640084,27.969999313354492,48960,5734.28857421875,41,13,2,2022-07-04T07:51:33,928,15.479121666666666,1656910303.1237009,2022-07-04T07:51:43,929111,15.485183333333334
1656910309,30400,3655367,27.850000381469727,48386,5820.96240234375,129,13,2,2022-07-04T07:51:49,944,15.733839999999999,1656910319.112836,2022-07-04T07:51:59,944394,15.7399
1656910310,917500,3657523,27.889999389648438,48327,5829.91796875,140,13,2,2022-07-04T07:51:50,945,15.765291666666666,1656910326.90338,2022-07-04T07:52:06,946550,15.775833333333333
1656910324,326500,3670663,27.729999542236328,47708,5924.42333984375,219,13,2,2022-07-04T07:52:04,959,15.988775,1656910335.339633,2022-07-04T07:52:15,959690,15.994833333333334
1656910332,266500,3678603,27.579999923706055,47371,5976.29345703125,6,13,2,2022-07-04T07:52:12,967,16.121108333333332,1656910339.972229,2022-07-04T07:52:19,967630,16.127166666666668
1656910341,547900,3688008,27.309999465942383,46992,6034.98779296875,60,13,2,2022-07-04T07:52:21,976,16.275798333333334,1656910356.251909,2022-07-04T07:52:36,977035,16.283916666666666
1656910353,303900,3699640,27.0,46528,6107.37060546875,123,13,2,2022-07-04T07:52:33,988,16.471731666666667,1656910363.774173,2022-07-04T07:52:43,988667,16.477783333333335
1656910363,373900,3709710,26.899999618530273,46154,6166.1416015625,176,13,2,2022-07-04T07:52:43,998,16.639565,1656910371.6113448,2022-07-04T07:52:51,998737,16.645616666666665
1656910371,48100,3717778,26.600000381469727,45833,6216.89306640625,219,13,2,2022-07-04T07:52:51,1006,16.767468333333333,1656910379.93164,2022-07-04T07:52:59,1006805,16.780083333333334
1656910378,602200,3725062,26.600000381469727,45576,6257.73486328125,8,13,2,2022-07-04T07:52:58,1013,16.89337,1656910387.7527368,2022-07-04T07:53:07,1014089,16.901483333333335
1656910386,857300,3733193,26.15999984741211,45268,6306.92822265625,53,13,2,2022-07-04T07:53:06,1021,17.030955,1656910395.9140608,2022-07-04T07:53:15,1022220,17.037
1656910394,205300,3740736,26.25,44997,6350.4365234375,96,13,2,2022-07-04T07:53:14,1029,17.153421666666667,1656910404.190852,2022-07-04T07:53:24,1029763,17.162716666666665
1656910399,882300,3746218,25.979999542236328,44788,6384.1376953125,133,13,2,2022-07-04T07:53:19,1034,17.248038333333334,1656910411.662292,2022-07-04T07:53:31,1035245,17.25408333333333
1656910409,453200,3755993,25.770000457763672,44438,6440.8603515625,186,13,2,2022-07-04T07:53:29,1044,17.407553333333333,1656910419.2717729,2022-07-04T07:53:39,1045020,17.416999999999998
1656910418,939200,3765469,25.770000457763672,44079,6499.42041015625,239,13,2,2022-07-04T07:53:38,1053,17.565653333333334,1656910428.1816719,2022-07-04T07:53:48,1054496,17.574933333333334
1656910426,286700,3772736,25.600000381469727,43770,6550.13525390625,26,13,2,2022-07-04T07:53:46,1061,17.688111666666668,1656910435.870472,2022-07-04T07:53:55,1061763,17.69605
1656910433,361200,3780027,25.5,43503,6594.1923828125,71,13,2,2022-07-04T07:53:53,1068,17.80602,1656910444.18014,2022-07-04T07:54:04,1069054,17.817566666666668
1656910442,787900,3789123,25.149999618530273,43167,6649.9462890625,125,13,2,2022-07-04T07:54:02,1077,17.963131666666666,1656910452.450913,2022-07-04T07:54:12,1078150,17.96916666666667
1656910450,442900,3796932,25.079999923706055,42854,6702.203125,170,13,2,2022-07-04T07:54:10,1085,18.090715,1656910460.260149,2022-07-04T07:54:20,1085959,18.099316666666667
1656910457,783100,3804118,25.0,42597,6745.3427734375,213,13,2,2022-07-04T07:54:17,1092,18.21305166666667,1656910468.269901,2022-07-04T07:54:28,1093145,18.219083333333334
1656910465,813100,3812148,24.739999771118164,42299,6795.62939453125,2,13,2,2022-07-04T07:54:25,1100,18.346885,1656910476.761965,2022-07-04T07:54:36,1101175,18.352916666666665
1656910473,527100,3819862,24.829999923706055,42031,6841.0986328125,47,13,2,2022-07-04T07:54:33,1108,18.475451666666668,1656910484.4816048,2022-07-04T07:54:44,1108889,18.481483333333333
1656910484,861400,3831370,24.399999618530273,41600,6914.72216796875,108,13,2,2022-07-04T07:54:44,1119,18.664356666666666,1656910497.229688,2022-07-04T07:54:57,1120397,18.673283333333334
1656910496,107400,3842442,24.34000015258789,41251,6974.7919921875,169,13,2,2022-07-04T07:54:56,1131,18.85179,1656910505.160917,2022-07-04T07:55:05,1131469,18.85781666666667
1656910504,218500,3850553,24.1200008392334,40961,7025.0224609375,214,13,2,2022-07-04T07:55:04,1139,18.986974999999997,1656910513.440697,2022-07-04T07:55:13,1139580,18.993
1656910513,198600,3859533,24.020000457763672,40659,7077.63818359375,12,13,2,2022-07-04T07:55:13,1148,19.136643333333332,1656910521.789801,2022-07-04T07:55:21,1148560,19.142666666666667
1656910519,440600,3865775,23.75,40445,7115.11572265625,46,13,2,2022-07-04T07:55:19,1154,19.240676666666666,1656910529.519224,2022-07-04T07:55:29,1154802,19.246699999999997
1656910532,342800,3878991,23.510000228881836,40005,7192.6787109375,126,13,2,2022-07-04T07:55:32,1167,19.455713333333332,1656910546.008425,2022-07-04T07:55:46,1168018,19.466966666666668
1656910545,403900,3891952,23.329999923706055,39584,7267.54443359375,198,13,2,2022-07-04T07:55:45,1180,19.673398333333335,1656910553.769748,2022-07-04T07:55:53,1180979,19.682983333333333
1656910553,819000,3900153,23.010000228881836,39281,7321.8271484375,243,13,2,2022-07-04T07:55:53,1188,19.81365,1656910562.1330318,2022-07-04T07:56:02,1189180,19.819666666666667
1656910562,978000,3909312,23.040000915527344,38976,7376.81396484375,40,13,2,2022-07-04T07:56:02,1197,19.9663,1656910570.4378889,2022-07-04T07:56:10,1198339,19.972316666666664
1656910568,683400,3915351,22.559999465942383,38742,7419.23583984375,75,13,2,2022-07-04T07:56:08,1203,20.06139,1656910577.8892598,2022-07-04T07:56:17,1204378,20.072966666666666
1656910578,229300,3924927,22.559999465942383,38333,7493.888671875,128,13,2,2022-07-04T07:56:18,1213,20.220488333333332,1656910586.557713,2022-07-04T07:56:26,1213954,20.232566666666667
1656910583,822700,3930451,22.3700008392334,38097,7537.2587890625,163,13,2,2022-07-04T07:56:23,1218,20.313711666666666,1656910594.747673,2022-07-04T07:56:34,1219478,20.324633333333335
1656910591,843100,3938579,22.209999084472656,37810,7590.29541015625,208,13,2,2022-07-04T07:56:31,1226,20.447385,1656910602.001632,2022-07-04T07:56:42,1227606,20.4601
1656910599,430300,3945948,22.200000762939453,37549,7638.8134765625,253,13,2,2022-07-04T07:56:39,1234,20.573838333333335,1656910609.697521,2022-07-04T07:56:49,1234975,20.582916666666666
1656910608,943100,3955411,22.049999237060547,37232,7698.1103515625,50,13,2,2022-07-04T07:56:48,1243,20.732385,1656910618.767009,2022-07-04T07:56:58,1244438,20.740633333333335
1656910616,262700,3962596,21.760000228881836,36997,7742.333984375,93,13,2,2022-07-04T07:56:56,1251,20.854378333333333,1656910626.5377479,2022-07-04T07:57:06,1251623,20.860383333333335
1656910632,969900,3979303,21.43000030517578,36474,7841.5791015625,191,13,2,2022-07-04T07:57:12,1267,21.132831666666668,1656910642.586753,2022-07-04T07:57:22,1268330,21.13883333333333
1656910640,343200,3986920,21.389999389648438,36224,7889.427734375,236,13,2,2022-07-04T07:57:20,1275,21.25572,1656910651.227953,2022-07-04T07:57:31,1275947,21.26578333333333
1656910656,229100,4002562,21.329999923706055,35732,7984.3837890625,68,13,2,2022-07-04T07:57:36,1291,21.520485,1656910663.65712,2022-07-04T07:57:43,1291589,21.52648333333333
1656910667,416300,4014070,20.8799991607666,35374,8054.14697265625,130,13,2,2022-07-04T07:57:47,1302,21.706938333333333,1656910680.447136,2022-07-04T07:58:00,1303097,21.718283333333332
1656910688,767300,4035100,20.719999313354492,34588,8209.3466796875,254,13,2,2022-07-04T07:58:08,1323,22.062788333333334,1656910696.507257,2022-07-04T07:58:16,1324127,22.068783333333332
1656910693,678200,4040383,20.43000030517578,34443,8238.291015625,25,13,2,2022-07-04T07:58:13,1328,22.144636666666667,1656910704.193193,2022-07-04T07:58:24,1329410,22.156833333333335
1656910727,634600,4073193,19.579999923706055,33373,8454.9892578125,211,13,2,2022-07-04T07:58:47,1362,22.710576666666668,1656910736.9770288,2022-07-04T07:58:56,1362220,22.703666666666667
1656910736,328900,4082152,19.600000381469727,33077,8515.9296875,8,13,2,2022-07-04T07:58:56,1371,22.855481666666666,1656910744.7251449,2022-07-04T07:59:04,1371179,22.852983333333334
1656910744,621200,4090179,19.139999389648438,32839,8565.251953125,53,13,2,2022-07-04T07:59:04,1379,22.99368666666667,1656910753.1061049,2022-07-04T07:59:13,1379206,22.986766666666664
1656910757,659600,4103218,19.290000915527344,32387,8659.7255859375,133,13,2,2022-07-04T07:59:17,1392,23.21099333333333,1656910768.9267569,2022-07-04T07:59:28,1392245,23.204083333333333
1656910767,751000,4113309,18.739999771118164,32081,8724.2958984375,186,13,2,2022-07-04T07:59:27,1402,23.379183333333334,1656910776.955004,2022-07-04T07:59:36,1402336,23.37226666666667
1656910774,993000,4120551,18.799999237060547,31822,8779.3369140625,229,13,2,2022-07-04T07:59:34,1409,23.499883333333333,1656910785.256445,2022-07-04T07:59:45,1409578,23.492966666666668
1656910784,81000,4129639,18.399999618530273,31562,8834.9609375,27,13,2,2022-07-04T07:59:44,1419,23.651349999999997,1656910793.4256718,2022-07-04T07:59:53,1418666,23.644433333333332
1656910798,429300,4143987,18.40999984741211,31166,8920.3955078125,106,13,2,2022-07-04T07:59:58,1433,23.890488333333334,1656910806.4139369,2022-07-04T08:00:06,1433014,23.883566666666663
1656910811,49300,4156465,17.959999084472656,30827,8994.23828125,178,13,2,2022-07-04T08:00:11,1446,24.100821666666665,1656910822.454412,2022-07-04T08:00:22,1445492,24.091533333333334
1656910825,859400,4171275,17.690000534057617,30349,9099.484375,10,13,2,2022-07-04T08:00:25,1460,24.34765666666667,1656910838.62466,2022-07-04T08:00:38,1460302,24.338366666666666
1656910837,188000,4183033,17.260000228881836,30010,9174.9462890625,73,13,2,2022-07-04T08:00:37,1472,24.53646666666667,1656910847.035168,2022-07-04T08:00:47,1472060,24.534333333333333
1656910839,641600,4190974,17.190000534057617,29808,9220.2392578125,116,13,2,2022-07-04T08:00:39,1474,24.57736,1656910854.883132,2022-07-04T08:00:54,1480001,24.66668333333333
1656910854,805900,4200509,16.959999084472656,29533,9282.3046875,170,13,2,2022-07-04T08:00:54,1489,24.830098333333336,1656910863.305109,2022-07-04T08:01:03,1489536,24.8256
1656910862,108900,4207763,16.850000381469727,29332,9327.966796875,215,13,2,2022-07-04T08:01:02,1497,24.951815,1656910871.1136808,2022-07-04T08:01:11,1496790,24.9465
1656910867,923700,4213256,16.799999237060547,29186,9361.29296875,249,13,2,2022-07-04T08:01:07,1502,25.048728333333333,1656910879.262641,2022-07-04T08:01:19,1502283,25.03805
1656910879,643700,4224976,16.520000457763672,28885,9430.4296875,57,13,2,2022-07-04T08:01:19,1514,25.244061666666667,1656910886.893693,2022-07-04T08:01:26,1514003,25.233383333333332
1656910885,596700,4230929,16.209999084472656,28710,9470.8955078125,92,13,2,2022-07-04T08:01:25,1520,25.343278333333334,1656910895.292577,2022-07-04T08:01:35,1519956,25.3326
1656910894,778500,4240375,16.110000610351562,28397,9543.7724609375,145,13,2,2022-07-04T08:01:34,1529,25.49630833333333,1656910902.895532,2022-07-04T08:01:42,1529402,25.490033333333333
1656910910,256300,4255588,15.699999809265137,27901,9660.6044921875,233,13,2,2022-07-04T08:01:50,1545,25.754271666666668,1656910919.062348,2022-07-04T08:01:59,1544615,25.743583333333333
1656910917,617400,4262949,15.569999694824219,27714,9705.0908203125,22,13,2,2022-07-04T08:01:57,1552,25.87695666666667,1656910927.732645,2022-07-04T08:02:07,1551976,25.866266666666668
1656910926,319900,4271766,15.550000190734863,27483,9760.3798828125,75,13,2,2022-07-04T08:02:06,1561,26.021998333333332,1656910936.1525528,2022-07-04T08:02:16,1560793,26.013216666666665
1656910933,898500,4279230,15.4399995803833,27295,9805.6591796875,120,13,2,2022-07-04T08:02:13,1568,26.148308333333333,1656910944.033284,2022-07-04T08:02:24,1568257,26.137616666666666
1656910943,87600,4288419,14.819999694824219,27023,9871.6162109375,173,13,2,2022-07-04T08:02:23,1578,26.301460000000002,1656910952.4402409,2022-07-04T08:02:32,1577446,26.290766666666666
1656910951,987600,4297630,14.90999984741211,26716,9946.712890625,226,13,2,2022-07-04T08:02:31,1586,26.449793333333332,1656910960.831516,2022-07-04T08:02:40,1586657,26.44428333333333
1656910958,774700,4304106,14.800000190734863,26519,9995.271484375,5,13,2,2022-07-04T08:02:38,1593,26.562911666666665,1656910965.5417159,2022-07-04T08:02:45,1593133,26.552216666666666
1656910966,527900,4311859,14.729999542236328,26321,10044.3720703125,50,13,2,2022-07-04T08:02:46,1601,26.69213166666667,1656910973.511649,2022-07-04T08:02:53,1600886,26.681433333333334
1656910974,411000,4319742,14.430000305175781,26117,10095.275390625,93,13,2,2022-07-04T08:02:54,1609,26.823516666666666,1656910981.8512049,2022-07-04T08:03:01,1608769,26.812816666666667
1656910983,136000,4328467,14.430000305175781,25906,10148.265625,146,13,2,2022-07-04T08:03:03,1618,26.968933333333332,1656910989.6873,2022-07-04T08:03:09,1617494,26.958233333333332
1656910994,370100,4340025,14.09000015258789,25612,10222.6884765625,218,13,2,2022-07-04T08:03:14,1629,27.156168333333333,1656911006.480556,2022-07-04T08:03:26,1629052,27.150866666666666
1656911003,800600,4349376,13.970000267028809,25372,10283.958984375,15,13,2,2022-07-04T08:03:23,1638,27.313343333333332,1656911014.072221,2022-07-04T08:03:34,1638403,27.306716666666667
1656911007,545200,4358998,13.489999771118164,25065,10363.021484375,68,13,2,2022-07-04T08:03:27,1642,27.375753333333332,1656911021.911248,2022-07-04T08:03:41,1648025,27.467083333333335
1656911021,26900,4366358,13.460000038146973,24838,10421.98828125,113,13,2,2022-07-04T08:03:41,1656,27.600448333333336,1656911030.0720088,2022-07-04T08:03:50,1655385,27.58975
1656911028,826900,4374492,13.25,24618,10479.5556640625,156,13,2,2022-07-04T08:03:48,1663,27.730448333333335,1656911037.64114,2022-07-04T08:03:57,1663519,27.725316666666668
1656911036,732000,4382063,13.109999656677246,24392,10539.130859375,201,13,2,2022-07-04T08:03:56,1671,27.862199999999998,1656911046.010236,2022-07-04T08:04:06,1671090,27.851499999999998
1656911046,234000,4391699,13.020000457763672,24165,10599.4208984375,255,13,2,2022-07-04T08:04:06,1681,28.020566666666664,1656911054.281492,2022-07-04T08:04:14,1680726,28.0121
1656911051,494100,4397344,13.010000228881836,24046,10631.2119140625,33,13,2,2022-07-04T08:04:11,1686,28.108234999999997,1656911061.9995968,2022-07-04T08:04:21,1686371,28.106183333333334
1656911061,571000,4406902,12.539999961853027,23835,10687.8955078125,87,13,2,2022-07-04T08:04:21,1696,28.276183333333332,1656911070.16978,2022-07-04T08:04:30,1695929,28.265483333333336
1656911069,396000,4414727,12.380000114440918,23693,10726.271484375,132,13,2,2022-07-04T08:04:29,1704,28.4066,1656911078.6396968,2022-07-04T08:04:38,1703754,28.395899999999997
1656911078,816000,4424147,12.239999771118164,23513,10775.1875,185,13,2,2022-07-04T08:04:38,1713,28.5636,1656911086.461292,2022-07-04T08:04:46,1713174,28.5529
1656911086,621200,4431952,12.130000114440918,23335,10823.8583984375,230,13,2,2022-07-04T08:04:46,1721,28.693686666666668,1656911094.301981,2022-07-04T08:04:54,1720979,28.682983333333333
1656911095,846200,4441521,12.020000457763672,23135,10878.90625,27,13,2,2022-07-04T08:04:55,1730,28.847436666666667,1656911103.141149,2022-07-04T08:05:03,1730548,28.842466666666667
1656911109,459300,4454790,12.0,22828,10964.162109375,107,13,2,2022-07-04T08:05:09,1744,29.074321666666666,1656911115.2194848,2022-07-04T08:05:15,1743817,29.063616666666668
1656911116,589800,4468265,11.630000114440918,22512,11052.900390625,176,13,2,2022-07-04T08:05:16,1751,29.193163333333334,1656911131.259589,2022-07-04T08:05:31,1757292,29.2882
1656911135,649000,4481614,11.380000114440918,22206,11139.994140625,0,13,2,2022-07-04T08:05:35,1770,29.510816666666663,1656911147.958456,2022-07-04T08:05:47,1770641,29.510683333333336
1656911146,9400,4491340,11.15999984741211,21966,11209.1494140625,53,13,2,2022-07-04T08:05:46,1781,29.68349,1656911155.048164,2022-07-04T08:05:55,1780367,29.67278333333333
1656911153,315300,4498930,10.899999618530273,21815,11253.048828125,98,13,2,2022-07-04T08:05:53,1788,29.805255,1656911163.307813,2022-07-04T08:06:03,1787957,29.799283333333335
1656911162,514300,4507968,10.920000076293945,21660,11298.4287109375,152,13,2,2022-07-04T08:06:02,1797,29.958571666666668,1656911171.6977239,2022-07-04T08:06:11,1796995,29.949916666666663
1656911170,87000,4515570,10.59000015258789,21520,11339.697265625,197,13,2,2022-07-04T08:06:10,1805,30.084783333333334,1656911179.6384559,2022-07-04T08:06:19,1804597,30.076616666666666
1656911178,851800,4524483,10.510000228881836,21353,11389.2783203125,250,13,2,2022-07-04T08:06:18,1813,30.230863333333332,1656911187.9875798,2022-07-04T08:06:27,1813510,30.225166666666667
1656911187,814200,4533533,10.40999984741211,21195,11436.5478515625,47,13,2,2022-07-04T08:06:27,1822,30.38023666666667,1656911196.307008,2022-07-04T08:06:36,1822560,30.375999999999998
1656911213,325900,4558656,9.760000228881836,20703,11586.03125,188,13,2,2022-07-04T08:06:53,1848,30.805431666666667,1656911220.53686,2022-07-04T08:07:00,1847683,30.794716666666666
1656911218,615500,4563946,9.90999984741211,20615,11613.142578125,223,13,2,2022-07-04T08:06:58,1853,30.89359166666667,1656911228.496948,2022-07-04T08:07:08,1852973,30.882883333333332
1656911226,334700,4571665,9.75,20471,11657.7578125,12,13,2,2022-07-04T08:07:06,1861,31.022245,1656911236.9878838,2022-07-04T08:07:16,1860692,31.011533333333333
1656911235,471700,4580802,9.600000381469727,20289,11714.6005859375,65,13,2,2022-07-04T08:07:15,1870,31.174528333333335,1656911245.42714,2022-07-04T08:07:25,1869829,31.163816666666666
1656911243,637800,4588968,9.34000015258789,20112,11770.3701171875,110,13,2,2022-07-04T08:07:23,1878,31.31063,1656911250.037472,2022-07-04T08:07:30,1877995,31.299916666666665
1656911247,448900,4592779,9.149999618530273,20029,11796.6943359375,127,13,2,2022-07-04T08:07:27,1882,31.374148333333334,1656911257.677268,2022-07-04T08:07:37,1881806,31.363433333333333
1656911259,619800,4604950,9.109999656677246,19793,11872.140625,198,13,2,2022-07-04T08:07:39,1894,31.576996666666666,1656911266.616461,2022-07-04T08:07:46,1893977,31.566283333333335
1656911266,491900,4611822,8.979999542236328,19664,11913.7626953125,233,13,2,2022-07-04T08:07:46,1901,31.691531666666666,1656911274.4022279,2022-07-04T08:07:54,1900849,31.680816666666665
1656911284,108100,4629438,8.739999771118164,19322,12025.4482421875,83,13,2,2022-07-04T08:08:04,1919,31.985135,1656911291.086257,2022-07-04T08:08:11,1918465,31.974416666666666
1656911290,907800,4636374,8.529999732971191,19191,12068.751953125,120,13,2,2022-07-04T08:08:10,1925,32.098463333333335,1656911298.475764,2022-07-04T08:08:18,1925401,32.09001666666667
1656911299,775200,4645105,8.489999771118164,19052,12115.02734375,173,13,2,2022-07-04T08:08:19,1934,32.246253333333335,1656911306.976161,2022-07-04T08:08:26,1934132,32.235533333333336
1656911307,401300,4653075,8.130000114440918,18909,12162.98828125,216,13,2,2022-07-04T08:08:27,1942,32.373355,1656911315.686328,2022-07-04T08:08:35,1942102,32.36836666666667
1656911314,928300,4660258,8.199999809265137,18788,12203.85546875,5,13,2,2022-07-04T08:08:34,1949,32.498805,1656911323.715972,2022-07-04T08:08:43,1949285,32.488083333333336
