time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912067,309000,5412838,5412816,2581225,3558,2683,-4,1835,818,5408915,7,13,1,2022-07-04T08:21:07,2702,45.03848333333334,1656912075.061724,2022-07-04T08:21:15,2701865,45.03108333333333,16274.303953754059
1656912105,635300,5451164,5451142,2581225,3583,2708,-4,1860,826,5449693,228,13,1,2022-07-04T08:21:45,2740,45.677254999999995,1656912114.061537,2022-07-04T08:21:54,2740191,45.66985,16450.71897363909
1656912144,113600,5489694,5489672,2581225,3608,2733,-4,1885,833,5485256,193,13,1,2022-07-04T08:22:24,2779,46.318560000000005,1656912151.240937,2022-07-04T08:22:31,2778721,46.312016666666665,16640.379982161754
1656912183,848100,5529428,5529406,2581225,3633,2758,-4,1910,841,5526081,160,13,1,2022-07-04T08:23:03,2818,46.98080166666667,1656912191.3234959,2022-07-04T08:23:11,2818455,46.97425,16941.15239361657
1656912261,212500,5606613,5606591,2581225,3683,2808,-4,1960,856,5602883,90,13,1,2022-07-04T08:24:21,2896,48.270208333333336,1656912272.351465,2022-07-04T08:24:32,2895640,48.260666666666665,17511.729221920352
1656912300,860700,5646645,5646623,2581225,3708,2833,-4,1985,864,5643472,57,13,1,2022-07-04T08:25:00,2935,48.93101166666667,1656912314.1935608,2022-07-04T08:25:14,2935672,48.92786666666667,17685.389463553474
1656912338,842100,5684242,5684220,2581225,3733,2858,-4,2010,871,5679528,22,13,1,2022-07-04T08:25:38,2973,49.564035,1656912346.484025,2022-07-04T08:25:46,2973269,49.55448333333333,17851.97726130968
1656912377,597200,5722997,5722975,2581225,3758,2883,-4,2035,879,5720196,243,13,1,2022-07-04T08:26:17,3012,50.20995333333334,1656912388.7172048,2022-07-04T08:26:28,3012024,50.200399999999995,18033.09054340616
1656912415,691600,5761275,5761253,2581225,3783,2908,-4,2060,886,5756251,210,13,1,2022-07-04T08:26:55,3050,50.844860000000004,1656912422.977969,2022-07-04T08:27:02,3050302,50.838366666666666,18226.602128428724
1656912492,660200,5838059,5838037,2581225,3833,2958,-4,2110,902,5837936,140,13,1,2022-07-04T08:28:12,3127,52.127669999999995,1656912499.618656,2022-07-04T08:28:19,3127086,52.1181,18596.50844571245
1656912530,841100,5876383,5876361,2581225,3858,2983,-4,2135,909,5873583,107,13,1,2022-07-04T08:28:50,3165,52.76401833333333,1656912539.5091279,2022-07-04T08:28:59,3165410,52.75683333333333,18776.89845048482
1656912569,2500,5914544,5914522,2581225,3883,3008,-4,2160,916,5909661,72,13,1,2022-07-04T08:29:29,3204,53.40004166666667,1656912580.0304399,2022-07-04T08:29:40,3203571,53.392849999999996,18956.634734793544
1656912639,346800,5990653,5990631,2581225,3933,3058,-4,2210,931,5986776,4,13,1,2022-07-04T08:30:39,3274,54.572446666666664,1656912654.5631368,2022-07-04T08:30:54,3279680,54.66133333333333,19304.279769897625
1656912683,190100,6029496,6029474,2581225,3958,3083,-4,2235,939,6027557,225,13,1,2022-07-04T08:31:23,3318,55.30316833333333,1656912691.292376,2022-07-04T08:31:31,3318523,55.30871666666667,19495.95671336535
1656912722,672400,6068978,6068956,2581225,3983,3108,-4,2260,947,6068281,190,13,1,2022-07-04T08:32:02,3357,55.96120666666666,1656912731.153044,2022-07-04T08:32:11,3358005,55.966750000000005,19692.808781673906
1656912760,900500,6107206,6107184,2581225,4008,3133,-4,2285,954,6104083,157,13,1,2022-07-04T08:32:40,3395,56.59834166666667,1656912771.703312,2022-07-04T08:32:51,3396233,56.603883333333336,19877.037080329334
1656912799,941700,6146247,6146225,2581225,4033,3158,-4,2310,962,6145166,122,13,1,2022-07-04T08:33:19,3434,57.24902833333333,1656912808.2569208,2022-07-04T08:33:28,3435274,57.25456666666666,20050.607711626784
1656912833,813000,6185119,6185097,2581225,4058,3183,-4,2335,969,6180764,87,13,1,2022-07-04T08:33:53,3468,57.81355,1656912848.876381,2022-07-04T08:34:08,3474146,57.902433333333335,20225.373243378224
1656912917,986300,6263292,6263270,2581225,4108,3233,-4,2385,985,6262385,19,13,1,2022-07-04T08:35:17,3552,59.216438333333336,1656912924.975096,2022-07-04T08:35:24,3552319,59.20531666666667,20616.92346512441
1656912955,691300,6301361,6301339,2581225,4133,3258,-4,2410,992,6298172,240,13,1,2022-07-04T08:35:55,3590,59.844855,1656912964.835137,2022-07-04T08:36:04,3590388,59.8398,20819.601959764837
1656912995,24700,6340330,6340308,2581225,4158,3283,-4,2435,1000,6339364,207,13,1,2022-07-04T08:36:35,3630,60.500411666666665,1656913001.255797,2022-07-04T08:36:41,3629357,60.48928333333333,21039.873307834594
1656913034,20000,6379514,6379492,2581225,4183,3308,-4,2460,1007,6375334,172,13,1,2022-07-04T08:37:14,3669,61.150333333333336,1656913041.686637,2022-07-04T08:37:21,3668541,61.14235,21248.44691943766
1656913071,344300,6416674,6416652,2581225,4208,3333,-4,2485,1015,6416388,137,13,1,2022-07-04T08:37:51,3706,61.772405000000006,1656913080.9956448,2022-07-04T08:38:00,3705701,61.76168333333333,21434.61303246657
1656913110,662300,6455992,6455970,2581225,4233,3358,-4,2510,1022,6452013,104,13,1,2022-07-04T08:38:30,3745,62.427704999999996,1656913122.907672,2022-07-04T08:38:42,3745019,62.41698333333333,21617.281705191115
1656913149,536700,6494980,6494958,2581225,4258,3383,-4,2535,1030,6492652,69,13,1,2022-07-04T08:39:09,3784,63.07561166666667,1656913157.735957,2022-07-04T08:39:17,3784007,63.06678333333333,21807.955590227913
1656913227,334500,6572779,6572757,2581225,4308,3433,-4,2585,1045,6569057,1,13,1,2022-07-04T08:40:27,3862,64.37224166666667,1656913234.786044,2022-07-04T08:40:34,3861806,64.36343333333333,22212.816585147797
1656913304,357100,6649801,6649779,2581225,4358,3483,-4,2635,1060,6645247,187,13,1,2022-07-04T08:41:44,3939,65.65595166666667,1656913314.4761639,2022-07-04T08:41:54,3938828,65.64713333333333,22655.75872543654
1656913343,275700,6688914,6688892,2581225,4383,3508,-4,2660,1068,6685744,154,13,1,2022-07-04T08:42:23,3978,66.304595,1656913350.675901,2022-07-04T08:42:30,3977941,66.29901666666666,22859.699472029544
1656913381,547600,6726991,6726969,2581225,4408,3533,-4,2685,1076,6726387,119,13,1,2022-07-04T08:43:01,4016,66.94246,1656913390.546092,2022-07-04T08:43:10,4016018,66.93363333333333,23050.318974892896
1656913419,508500,6764972,6764950,2581225,4433,3558,-4,2710,1083,6762204,84,13,1,2022-07-04T08:43:39,4054,67.57514166666667,1656913426.556233,2022-07-04T08:43:46,4053999,67.56665,23238.411021324937
1656913458,733700,6804197,6804175,2581225,4458,3583,-4,2735,1091,6803106,51,13,1,2022-07-04T08:44:18,4093,68.22889500000001,1656913466.175976,2022-07-04T08:44:26,4093224,68.2204,23441.601376091505
1656913535,835200,6881382,6881360,2581225,4508,3633,-4,2785,1106,6879724,237,13,1,2022-07-04T08:45:35,4170,69.51392000000001,1656913542.396829,2022-07-04T08:45:42,4170409,69.50681666666667,23870.554116565098
1656913569,168300,6920697,6920675,2581225,4533,3658,-4,2810,1113,6915794,204,13,1,2022-07-04T08:46:09,4204,70.06947166666667,1656913582.836241,2022-07-04T08:46:22,4209724,70.16206666666668,24059.44646756707
1656913612,988800,6958547,6958525,2581225,4558,3683,-4,2835,1121,6956563,169,13,1,2022-07-04T08:46:52,4247,70.79981333333333,1656913625.0162039,2022-07-04T08:47:05,4247574,70.79289999999999,24286.76214783475
1656913652,215000,6997519,6997497,2581225,4583,3708,-4,2860,1128,6992535,134,13,1,2022-07-04T08:47:32,4287,71.45358333333334,1656913663.566784,2022-07-04T08:47:43,4286546,71.44243333333334,24493.12166286966
1656913690,284900,7035753,7035731,2581225,4608,3733,-4,2885,1136,7033404,101,13,1,2022-07-04T08:48:10,4325,72.08808166666667,1656913698.4668689,2022-07-04T08:48:18,4324780,72.07966666666667,24680.30383506808
1656913728,882300,7074186,7074164,2581225,4633,3758,-4,2910,1144,7073800,66,13,1,2022-07-04T08:48:48,4363,72.73137166666667,1656913738.495836,2022-07-04T08:48:58,4363213,72.72021666666666,24852.6492222268
1656913767,379300,7112683,7112661,2581225,4658,3783,-4,2935,1151,7109761,31,13,1,2022-07-04T08:49:27,4402,73.37298833333332,1656913774.9256809,2022-07-04T08:49:34,4401710,73.36183333333334,25038.09808670409
1656913805,681400,7151199,7151177,2581225,4683,3808,-4,2960,1159,7150599,254,13,1,2022-07-04T08:50:05,4440,74.01135666666667,1656913814.326536,2022-07-04T08:50:14,4440226,74.00376666666666,25224.048295447486
1656913840,204500,7190508,7190486,2581225,4708,3833,-4,2985,1166,7186253,219,13,1,2022-07-04T08:50:40,4475,74.58674166666667,1656913852.030825,2022-07-04T08:50:52,4479535,74.65891666666667,25435.020966884003
1656913884,203600,7229631,7229609,2581225,4733,3858,-4,3010,1174,7226949,184,13,1,2022-07-04T08:51:24,4519,75.32006,1656913890.995545,2022-07-04T08:51:30,4518658,75.31096666666667,25661.465096244385
1656913922,809900,7268113,7268091,2581225,4758,3883,-4,3035,1182,7267917,151,13,1,2022-07-04T08:52:02,4557,75.96349833333333,1656913934.367084,2022-07-04T08:52:14,4557140,75.95233333333334,25877.64162640736
1656913961,639100,7306942,7306920,2581225,4783,3908,-4,3060,1189,7303630,116,13,1,2022-07-04T08:52:41,4596,76.61065166666667,1656913968.6956558,2022-07-04T08:52:48,4595969,76.59948333333334,26072.286000981214
1656914038,628000,7384177,7384155,2581225,4833,3958,-4,3110,1204,7380339,48,13,1,2022-07-04T08:53:58,4673,77.8938,1656914047.6553118,2022-07-04T08:54:07,4673204,77.88673333333332,26400.217541126913
1656914077,106200,7422655,7422633,2581225,4858,3983,-4,3135,1212,7420912,13,13,1,2022-07-04T08:54:37,4712,78.53510333333334,1656914084.105808,2022-07-04T08:54:44,4711682,78.52803333333333,26437.671885285323
1656914115,621000,7461151,7461129,2581225,4883,4008,-4,3160,1219,7456540,234,13,1,2022-07-04T08:55:15,4750,79.17701666666667,1656914124.2554798,2022-07-04T08:55:24,4750178,79.16963333333334,25030.968626786314
1656914153,761100,7499157,7499135,2581225,4908,4033,-4,3185,1227,7497948,201,13,1,2022-07-04T08:55:53,4788,79.812685,1656914160.4858088,2022-07-04T08:56:00,4788184,79.80306666666667,23399.493463345254
1656914192,838700,7538304,7538282,2581225,4933,4058,-4,3210,1234,7533928,166,13,1,2022-07-04T08:56:32,4827,80.46397833333334,1656914199.955097,2022-07-04T08:56:39,4827331,80.45551666666667,21972.461738345082
1656914268,947100,7614563,7614541,2581225,4983,4108,-4,3260,1249,7610729,98,13,1,2022-07-04T08:57:48,4903,81.73245166666668,1656914276.6245239,2022-07-04T08:57:56,4903590,81.7265,19611.731796297474
1656914306,945400,7652247,7652225,2581225,5008,4133,-4,3285,1257,7651551,63,13,1,2022-07-04T08:58:26,4941,82.36575666666666,1656914315.465637,2022-07-04T08:58:35,4941274,82.35456666666667,18598.950917858838
1656914383,314700,7729010,7728988,2581225,5058,4183,-4,3335,1272,7728458,251,13,1,2022-07-04T08:59:43,5018,83.63857833333333,1656914391.6901278,2022-07-04T08:59:51,5018037,83.63395,16782.63672622203
1656914420,864800,7766437,7766415,2581225,5083,4208,-4,3360,1279,7765198,216,13,1,2022-07-04T09:00:20,5055,84.26441333333334,1656914430.8985999,2022-07-04T09:00:30,5055464,84.25773333333333,15866.605714773132
1656914460,598100,7805895,7805873,2581225,5108,4233,-4,3385,1287,7805847,181,13,1,2022-07-04T09:01:00,5095,84.926635,1656914467.561245,2022-07-04T09:01:07,5094922,84.91536666666666,15274.332582478906
1656914498,766100,7844317,7844295,2581225,5133,4258,-4,3410,1294,7841444,148,13,1,2022-07-04T09:01:38,5133,85.56276833333332,1656914507.897537,2022-07-04T09:01:47,5133344,85.55573333333334,14624.693845891803
1656914575,522700,7921033,7921011,2581225,5183,4308,-4,3460,1309,7918159,78,13,1,2022-07-04T09:02:55,5210,86.84204500000001,1656914583.218468,2022-07-04T09:03:03,5210060,86.83433333333333,13415.524213466531
1656914613,552400,7958960,7958938,2581225,5208,4333,-4,3485,1316,7953956,45,13,1,2022-07-04T09:03:33,5248,87.47587333333333,1656914620.258221,2022-07-04T09:03:40,5247987,87.46645,12865.131630460095
1656914652,494700,7997902,7997880,2581225,5233,4358,-4,3510,1324,7994511,10,13,1,2022-07-04T09:04:12,5287,88.12491166666668,1656914662.218397,2022-07-04T09:04:22,5286929,88.11548333333333,12309.088958291653
1656914688,173900,8033581,8033559,2581225,5258,4383,-4,3535,1331,8030162,231,13,1,2022-07-04T09:04:48,5323,88.719565,1656914695.0277438,2022-07-04T09:04:55,5322608,88.71013333333333,11825.967501938512
1656914716,218400,8061781,8061759,2581225,5283,4408,-4,3560,1337,8060467,198,13,1,2022-07-04T09:05:16,5351,89.18697333333333,1656914725.5206409,2022-07-04T09:05:25,5350808,89.18013333333333,11460.23339285221
1656914744,527600,8090090,8090068,2581225,5308,4433,-4,3585,1342,8085733,163,13,1,2022-07-04T09:05:44,5379,89.65879333333334,1656914752.9287329,2022-07-04T09:05:52,5379117,89.65195,11097.10839640171
1656914772,633600,8118296,8118274,2581225,5333,4458,-4,3610,1348,8116041,128,13,1,2022-07-04T09:06:12,5407,90.12722666666667,1656914780.428453,2022-07-04T09:06:20,5407323,90.12205,10752.922417147554
1656914801,83200,8146645,8146623,2581225,5358,4483,-4,3635,1354,8146359,95,13,1,2022-07-04T09:06:41,5436,90.60138666666667,1656914811.249389,2022-07-04T09:06:51,5435672,90.59453333333333,10411.972282140201
1656914829,520100,8174811,8174789,2581225,5383,4508,-4,3660,1359,8172218,60,13,1,2022-07-04T09:07:09,5464,91.075335,1656914837.868664,2022-07-04T09:07:17,5463838,91.06396666666666,10078.48172740071
1656914857,683100,8202974,8202952,2581225,5408,4533,-4,3685,1364,8197993,25,13,1,2022-07-04T09:07:37,5492,91.54471833333334,1656914864.579088,2022-07-04T09:07:44,5492001,91.53335,9752.179590069478
1656914886,29500,8231320,8231298,2581225,5433,4558,-4,3710,1370,8228990,248,13,1,2022-07-04T09:08:06,5521,92.01715833333333,1656914893.198472,2022-07-04T09:08:13,5520347,92.00578333333333,9428.062788444618
1656914914,198500,8259489,8259467,2581225,5458,4583,-4,3735,1375,8254839,213,13,1,2022-07-04T09:08:34,5549,92.48664166666667,1656914923.448561,2022-07-04T09:08:43,5548516,92.47526666666666,9112.893750602147
1656914942,544500,8287835,8287813,2581225,5483,4608,-4,3760,1381,8285876,178,13,1,2022-07-04T09:09:02,5577,92.959075,1656914950.8582919,2022-07-04T09:09:10,5576862,92.9477,8803.794335498846
1656914970,707500,8315998,8315976,2581225,5508,4633,-4,3785,1386,8311659,145,13,1,2022-07-04T09:09:30,5605,93.42845833333334,1656914977.919468,2022-07-04T09:09:37,5605025,93.41708333333332,8501.994492079648
1656914999,50500,8344341,8344319,2581225,5533,4658,-4,3810,1392,8342633,110,13,1,2022-07-04T09:09:59,5634,93.90084166666666,1656915005.0194008,2022-07-04T09:10:05,5633368,93.88946666666668,8201.876938221589
1656915027,219500,8372510,8372488,2581225,5558,4683,-4,3835,1397,8368469,75,13,1,2022-07-04T09:10:27,5662,94.37032500000001,1656915036.258316,2022-07-04T09:10:36,5661537,94.35895000000001,7913.490951174485
1656915055,565500,8400856,8400834,2581225,5583,4708,-4,3860,1403,8399479,42,13,1,2022-07-04T09:10:55,5690,94.84275833333332,1656915062.867969,2022-07-04T09:11:02,5689883,94.83138333333333,7626.1516417847815
