time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909868,332132,3213613,24.5,235,10,3,2022-07-04T07:44:28,503,8.388868866666666,1656909878.2429159,2022-07-04T07:44:38,502640,8.377333333333333,3137.469834297995
1656909915,392114,3260707,23.25,113,10,3,2022-07-04T07:45:15,550,9.1732019,1656909922.6534438,2022-07-04T07:45:22,549734,9.162233333333335,3428.9439022813913
1656909929,392399,3274676,23.0,230,10,3,2022-07-04T07:45:29,564,9.406539983333333,1656909937.7691839,2022-07-04T07:45:37,563703,9.39505,3508.7396701965235
1656909945,392429,3290605,22.625,105,10,3,2022-07-04T07:45:45,580,9.67320715,1656909953.644176,2022-07-04T07:45:53,579632,9.660533333333332,3603.9010570173728
1656909960,402423,3305619,22.25,231,10,3,2022-07-04T07:46:00,595,9.923373716666667,1656909970.3425128,2022-07-04T07:46:10,594646,9.910766666666666,3698.079437041826
1656909974,402386,3319631,21.9375,91,10,3,2022-07-04T07:46:14,609,10.156706433333333,1656909985.566161,2022-07-04T07:46:25,608658,10.1443,3784.7253215331275
1656909992,402415,3337743,21.5,235,10,3,2022-07-04T07:46:32,627,10.456706916666667,1656909998.244477,2022-07-04T07:46:38,626770,10.446166666666667,3889.041507064122
1656910007,403761,3352622,21.1875,105,10,3,2022-07-04T07:46:47,642,10.70672935,1656910014.9154809,2022-07-04T07:46:54,641649,10.69415,3977.908513364559
1656910022,402390,3367640,20.75,231,10,3,2022-07-04T07:47:02,657,10.9567065,1656910030.174577,2022-07-04T07:47:10,656667,10.94445,4067.854803313384
1656910054,402382,3399616,20.0625,243,10,3,2022-07-04T07:47:34,689,11.4900397,1656910062.335841,2022-07-04T07:47:42,688643,11.477383333333334,4251.927618227361
1656910085,402427,3430661,19.3125,249,10,3,2022-07-04T07:48:05,720,12.006707116666666,1656910094.154829,2022-07-04T07:48:14,719688,11.9948,4439.1151193568685
1656910101,88408,3446614,18.9375,125,10,3,2022-07-04T07:48:21,736,12.268140133333333,1656910110.8898568,2022-07-04T07:48:30,735641,12.260683333333333,4541.4765368256385
1656910116,88136,3461639,18.5625,251,10,3,2022-07-04T07:48:36,751,12.518135599999999,1656910123.307,2022-07-04T07:48:43,750666,12.5111,4630.6292426351765
1656910131,98360,3476624,18.1875,121,10,3,2022-07-04T07:48:51,766,12.768305999999999,1656910139.225652,2022-07-04T07:48:59,765651,12.76085,4749.430366222647
1656910148,413155,3493629,17.9375,7,10,3,2022-07-04T07:49:08,783,13.056885916666666,1656910155.1554968,2022-07-04T07:49:15,782656,13.044266666666665,4819.368788048797
1656910164,413160,3509668,17.4375,139,10,3,2022-07-04T07:49:24,799,13.323552666666666,1656910170.945441,2022-07-04T07:49:30,798695,13.311583333333335,4919.718023557772
1656910179,413165,3524640,17.0625,9,10,3,2022-07-04T07:49:39,814,13.573552750000001,1656910187.065984,2022-07-04T07:49:47,813667,13.561116666666667,5013.037557879299
1656910194,413191,3539638,16.6875,135,10,3,2022-07-04T07:49:54,829,13.823553183333333,1656910203.045801,2022-07-04T07:50:03,828665,13.811083333333332,5105.693493526326
1656910209,413147,3554616,16.25,5,10,3,2022-07-04T07:50:09,844,14.07355245,1656910218.938513,2022-07-04T07:50:18,843643,14.060716666666668,5200.052663569548
1656910226,426449,3571746,15.75,147,10,3,2022-07-04T07:50:26,861,14.357107483333333,1656910235.374384,2022-07-04T07:50:35,860773,14.346216666666667,5308.085009540926
1656910240,433406,3586687,15.25,17,10,3,2022-07-04T07:50:40,875,14.590556766666667,1656910247.864081,2022-07-04T07:50:47,875714,14.595233333333335,5427.851679979869
1656910257,433386,3603667,14.875,159,10,3,2022-07-04T07:50:57,892,14.873889766666668,1656910264.593953,2022-07-04T07:51:04,892694,14.878233333333332,5515.194755295359
1656910289,453441,3635737,13.9375,171,10,3,2022-07-04T07:51:29,924,15.40755735,1656910296.8549929,2022-07-04T07:51:36,924764,15.412733333333334,5710.013224700834
1656910305,453576,3651706,13.5625,47,10,3,2022-07-04T07:51:45,940,15.674226266666667,1656910313.203505,2022-07-04T07:51:53,940733,15.678883333333333,5800.67744519439
1656910319,453400,3665690,13.25,163,10,3,2022-07-04T07:51:59,954,15.907556666666666,1656910328.7302809,2022-07-04T07:52:08,954717,15.91195,5890.078189282414
1656910335,453405,3681764,12.8125,43,10,3,2022-07-04T07:52:15,970,16.174223416666667,1656910344.732828,2022-07-04T07:52:24,970791,16.179850000000002,5996.447019281653
1656910364,453397,3710792,12.1875,29,10,3,2022-07-04T07:52:44,999,16.657556616666668,1656910372.741832,2022-07-04T07:52:52,999819,16.66365,6173.280593775947
1656910396,463419,3742699,11.5,37,10,3,2022-07-04T07:53:16,1031,17.191056983333333,1656910404.720772,2022-07-04T07:53:24,1031726,17.195433333333334,6363.841712187403
1656910411,463393,3757710,11.125,163,10,3,2022-07-04T07:53:31,1046,17.44105655,1656910419.8218439,2022-07-04T07:53:39,1046737,17.44561666666667,6453.269904573754
1656910427,463442,3773683,10.6875,43,10,3,2022-07-04T07:53:47,1062,17.70772403333333,1656910435.870472,2022-07-04T07:53:55,1062710,17.711833333333335,6557.463527845524
1656910443,464015,3789689,10.3125,179,10,3,2022-07-04T07:54:03,1078,17.97440025,1656910452.450913,2022-07-04T07:54:12,1078716,17.978599999999997,6654.561786205529
1656910457,463426,3803735,9.8125,39,10,3,2022-07-04T07:54:17,1092,18.207723766666668,1656910467.729817,2022-07-04T07:54:27,1092762,18.212699999999998,6743.4639930262565
1656910488,463406,3834662,9.0,45,10,3,2022-07-04T07:54:48,1123,18.7243901,1656910497.229688,2022-07-04T07:54:57,1123689,18.728150000000003,6933.9620636876625
1656910504,473407,3850722,8.6875,177,10,3,2022-07-04T07:55:04,1139,18.99122345,1656910513.440697,2022-07-04T07:55:13,1139749,18.995816666666666,7026.515998427632
1656910519,473328,3865685,8.1875,47,10,3,2022-07-04T07:55:19,1154,19.241222133333334,1656910529.519224,2022-07-04T07:55:29,1154712,19.2452,7115.31247061245
1656910536,473426,3882702,7.8125,189,10,3,2022-07-04T07:55:36,1171,19.5245571,1656910545.4790199,2022-07-04T07:55:45,1171729,19.528816666666668,7216.355300237996
1656910553,473438,3899707,7.375,79,10,3,2022-07-04T07:55:53,1188,19.807890633333333,1656910561.4984999,2022-07-04T07:56:01,1188734,19.81223333333333,7319.598055080697
1656910569,473435,3915700,6.875,211,10,3,2022-07-04T07:56:09,1204,20.07455725,1656910577.359269,2022-07-04T07:56:17,1204727,20.078783333333334,7425.4142358204335
1656910586,483426,3932749,6.25,101,10,3,2022-07-04T07:56:26,1221,20.3580571,1656910594.0974479,2022-07-04T07:56:34,1221776,20.362933333333334,7554.853412360128
1656910599,525675,3945751,5.9375,207,10,3,2022-07-04T07:56:39,1234,20.57542791666667,1656910609.169008,2022-07-04T07:56:49,1234778,20.579633333333334,7639.4079849567825
1656910614,483591,3960729,5.375,77,10,3,2022-07-04T07:56:54,1249,20.824726516666665,1656910625.9199889,2022-07-04T07:57:05,1249756,20.82926666666667,7731.58494574592
1656910631,483406,3977697,4.875,223,10,3,2022-07-04T07:57:11,1266,21.108056766666667,1656910638.807864,2022-07-04T07:57:18,1266724,21.112066666666667,7832.748940241123
1656910646,503451,3992739,4.4375,89,10,3,2022-07-04T07:57:26,1281,21.35839085,1656910655.1166968,2022-07-04T07:57:35,1281766,21.36276666666667,7926.249893072004
1656910662,503381,4008714,4.0,225,10,3,2022-07-04T07:57:42,1297,21.62505635,1656910670.776985,2022-07-04T07:57:50,1297741,21.629016666666665,8023.510095673785
1656910677,503451,4023725,3.5625,95,10,3,2022-07-04T07:57:57,1312,21.87505751666667,1656910686.366164,2022-07-04T07:58:06,1312752,21.8792,8127.470136909914
1656910726,287203,4071807,1.75,239,10,3,2022-07-04T07:58:46,1361,22.688120050000002,1656910735.285264,2022-07-04T07:58:55,1360834,22.680566666666667,8446.39062658455
1656910743,287218,4088773,1.3125,125,10,3,2022-07-04T07:59:03,1378,22.971453633333333,1656910751.3251529,2022-07-04T07:59:11,1377800,22.96333333333333,8557.317482044242
1656910758,287235,4103775,0.75,251,10,3,2022-07-04T07:59:18,1393,23.22145391666667,1656910764.035652,2022-07-04T07:59:24,1392802,23.213366666666666,8663.74153893569
1656910789,317210,4134754,-0.375,1,10,3,2022-07-04T07:59:49,1424,23.738620166666667,1656910796.9746559,2022-07-04T07:59:56,1423781,23.729683333333334,8866.139080653964
1656910804,459176,4149806,-0.8125,123,10,3,2022-07-04T08:00:04,1439,23.990986266666667,1656910812.533861,2022-07-04T08:00:12,1438833,23.98055,8955.677819010933
1656910821,459203,4166795,-1.3125,9,10,3,2022-07-04T08:00:21,1456,24.274320049999996,1656910829.136157,2022-07-04T08:00:29,1455822,24.263699999999996,9068.214934146767
1656910852,542094,4197757,-2.4375,15,10,3,2022-07-04T08:00:52,1487,24.79236823333333,1656910861.554744,2022-07-04T08:01:01,1486784,24.779733333333336,9273.039235608443
1656910870,542031,4215746,-3.0,163,10,3,2022-07-04T08:01:10,1505,25.092367183333334,1656910878.032728,2022-07-04T08:01:18,1504773,25.079549999999998,9376.738601338857
1656910882,542064,4227753,-3.3125,3,10,3,2022-07-04T08:01:22,1517,25.292367733333332,1656910889.8030288,2022-07-04T08:01:29,1516780,25.279666666666667,9450.13146422169
1656910897,562200,4242885,-3.6875,130,10,3,2022-07-04T08:01:37,1532,25.542703333333336,1656910905.114853,2022-07-04T08:01:45,1531912,25.531866666666666,9564.784835137363
1656910914,592230,4259827,-4.375,19,10,3,2022-07-04T08:01:54,1549,25.826537166666665,1656910921.4841728,2022-07-04T08:02:01,1548854,25.814233333333334,9686.808402568697
1656910930,602216,4275873,-4.9375,151,10,3,2022-07-04T08:02:10,1565,26.093370266666668,1656910937.921768,2022-07-04T08:02:17,1564900,26.081666666666667,9785.965117219457
1656910946,652208,4291904,-5.5,31,10,3,2022-07-04T08:02:26,1581,26.360870133333332,1656910954.161505,2022-07-04T08:02:34,1580931,26.348850000000002,9901.693764329353
1656910961,652235,4306982,-6.125,157,10,3,2022-07-04T08:02:41,1596,26.610870583333334,1656910970.561853,2022-07-04T08:02:50,1596009,26.60015,10013.494754064375
1656910977,672243,4322934,-6.75,33,10,3,2022-07-04T08:02:57,1612,26.877870716666667,1656910986.6636329,2022-07-04T08:03:06,1611961,26.866016666666667,10115.082156346929
1656910993,672236,4338885,-7.125,169,10,3,2022-07-04T08:03:13,1628,27.144537266666667,1656911003.081405,2022-07-04T08:03:23,1627912,27.131866666666667,10218.065317708402
1656911008,671730,4353902,-7.6875,35,10,3,2022-07-04T08:03:28,1643,27.394528833333332,1656911015.2626529,2022-07-04T08:03:35,1642929,27.382150000000003,10367.948746195363
1656911024,691770,4369906,-8.375,171,10,3,2022-07-04T08:03:44,1659,27.661529499999997,1656911031.6799638,2022-07-04T08:03:51,1658933,27.648883333333334,10449.0366112818
1656911039,691762,4384903,-9.0625,37,10,3,2022-07-04T08:03:59,1674,27.911529366666667,1656911047.1399238,2022-07-04T08:04:07,1673930,27.898833333333336,10557.910502249732
1656911053,691724,4398903,-9.5,157,10,3,2022-07-04T08:04:13,1688,28.14486206666667,1656911062.534389,2022-07-04T08:04:22,1687930,28.132166666666667,10643.573773962991
1656911066,691415,4416925,-9.9375,49,10,3,2022-07-04T08:04:26,1701,28.361523583333334,1656911079.199105,2022-07-04T08:04:39,1705952,28.432533333333332,10713.007447241289
1656911087,691355,4432934,-10.3125,185,10,3,2022-07-04T08:04:47,1722,28.71152258333333,1656911095.419201,2022-07-04T08:04:55,1721961,28.69935,10830.244277417323
1656911111,701141,4462914,-11.375,181,10,3,2022-07-04T08:05:11,1746,29.111685683333334,1656911124.240969,2022-07-04T08:05:24,1751941,29.19901666666667,10992.06157184969
1656911146,740967,4491971,-12.1875,163,10,3,2022-07-04T08:05:46,1781,29.695682783333332,1656911155.048164,2022-07-04T08:05:55,1780998,29.6833,11213.545226029193
1656911162,800953,4508056,-12.6875,43,10,3,2022-07-04T08:06:02,1797,29.963349216666664,1656911171.6977239,2022-07-04T08:06:11,1797083,29.951383333333336,11299.99086908543
1656911178,820976,4524096,-12.9375,175,10,3,2022-07-04T08:06:18,1813,30.2303496,1656911187.9875798,2022-07-04T08:06:27,1813123,30.21871666666667,11389.103953934524
1656911207,870538,4558171,-13.375,207,10,3,2022-07-04T08:06:47,1842,30.714508966666664,1656911220.53686,2022-07-04T08:07:00,1847198,30.786633333333334,11554.066071220584
1656911225,850573,4571162,-13.5,61,10,3,2022-07-04T08:07:05,1860,31.014176216666666,1656911233.196709,2022-07-04T08:07:13,1860189,31.00315,11654.959667669931
1656911242,870598,4588192,-13.6875,203,10,3,2022-07-04T08:07:22,1877,31.2978433,1656911249.477265,2022-07-04T08:07:29,1877219,31.286983333333335,11765.130590863544
1656911258,870291,4604143,-13.875,79,10,3,2022-07-04T08:07:38,1893,31.56450485,1656911266.066725,2022-07-04T08:07:46,1893170,31.552833333333336,11867.494487683209
1656911290,880333,4636157,-14.125,91,10,3,2022-07-04T08:08:10,1925,32.09800555,1656911298.475764,2022-07-04T08:08:18,1925184,32.0864,12068.577030256592
1656911307,880334,4653180,-14.375,233,10,3,2022-07-04T08:08:27,1942,32.381338899999996,1656911315.686328,2022-07-04T08:08:35,1942207,32.37011666666667,12165.589154412863
1656911322,900354,4668142,-14.625,99,10,3,2022-07-04T08:08:42,1957,32.631672566666666,1656911331.496192,2022-07-04T08:08:51,1957169,32.619483333333335,12262.882338087558
1656911336,900283,4682120,-14.8125,215,10,3,2022-07-04T08:08:56,1971,32.86500471666667,1656911347.074293,2022-07-04T08:09:07,1971147,32.85245,12342.414524370537
1656911356,20291,4701310,-15.0,117,10,3,2022-07-04T08:09:16,1991,33.18367151666667,1656911363.465772,2022-07-04T08:09:23,1990337,33.17228333333333,12450.27602471646
1656911385,19681,4730282,-15.1875,103,10,3,2022-07-04T08:09:45,2020,33.666994683333336,1656911396.0835679,2022-07-04T08:09:56,2019309,33.65515,12635.790296634015
1656911402,39582,4747287,-15.3125,245,10,3,2022-07-04T08:10:02,2037,33.9506597,1656911413.0233,2022-07-04T08:10:13,2036314,33.93856666666667,12730.852600402788
1656911418,39203,4763355,-15.375,121,10,3,2022-07-04T08:10:18,2053,34.21732005,1656911425.592949,2022-07-04T08:10:25,2052382,34.20636666666667,12843.932330349413
1656911434,39236,4779276,-15.5,1,10,3,2022-07-04T08:10:34,2069,34.48398726666667,1656911442.032857,2022-07-04T08:10:42,2068303,34.471716666666666,12945.745377149291
1656911451,49168,4796320,-15.5,143,10,3,2022-07-04T08:10:51,2086,34.767486133333335,1656911458.762693,2022-07-04T08:10:58,2085347,34.75578333333333,13050.838145260635
1656911483,48739,4828254,-15.3125,155,10,3,2022-07-04T08:11:23,2118,35.300812316666665,1656911490.632525,2022-07-04T08:11:30,2117281,35.288016666666664,13215.21449140233
1656911500,116391,4845452,-15.125,41,10,3,2022-07-04T08:11:40,2135,35.585273183333335,1656911507.311676,2022-07-04T08:11:47,2134479,35.57465,13299.171797824143
1656911515,98750,4860377,-15.0,167,10,3,2022-07-04T08:11:55,2150,35.83497916666667,1656911524.4610639,2022-07-04T08:12:04,2149404,35.8234,13383.486933992666
1656911530,108730,4875425,-15.0625,37,10,3,2022-07-04T08:12:10,2165,36.085145499999996,1656911540.8413649,2022-07-04T08:12:20,2164452,36.074200000000005,13467.88620421255
1656911546,108770,4891334,-15.0,169,10,3,2022-07-04T08:12:26,2181,36.351812833333334,1656911552.540428,2022-07-04T08:12:32,2180361,36.339349999999996,13550.785511886928
1656911561,118177,4906390,-14.8125,43,10,3,2022-07-04T08:12:41,2196,36.601969616666665,1656911569.272472,2022-07-04T08:12:49,2195417,36.59028333333333,13599.506164388498
1656911577,118157,4922342,-14.6875,175,10,3,2022-07-04T08:12:57,2212,36.86863595,1656911584.8399808,2022-07-04T08:13:04,2211369,36.85615,13673.01695651352
1656911594,138206,4939392,-14.5625,61,10,3,2022-07-04T08:13:14,2229,37.15230343333334,1656911601.551637,2022-07-04T08:13:21,2228419,37.14031666666666,13752.174715065337
1656911610,167966,4955411,-14.4375,197,10,3,2022-07-04T08:13:30,2245,37.4194661,1656911617.510385,2022-07-04T08:13:37,2244438,37.4073,13843.395336229085
1656911625,167819,4970444,-14.5,63,10,3,2022-07-04T08:13:45,2260,37.66946365,1656911633.0594568,2022-07-04T08:13:53,2259471,37.65785,13949.579814318415
1656911634,167034,4985399,-14.6875,189,10,3,2022-07-04T08:13:54,2269,37.81945056666667,1656911649.339141,2022-07-04T08:14:09,2274426,37.9071,14050.926851783339
1656911657,167503,5002475,-14.625,79,10,3,2022-07-04T08:14:17,2292,38.20279171666667,1656911666.068481,2022-07-04T08:14:26,2291502,38.1917,14141.281155371595
1656911687,167260,5032463,-14.1875,75,10,3,2022-07-04T08:14:47,2322,38.70278766666667,1656911694.3678448,2022-07-04T08:14:54,2321490,38.6915,14272.201563971683
1656911704,167299,5049477,-13.9375,213,10,3,2022-07-04T08:15:04,2339,38.98612165,1656911710.868845,2022-07-04T08:15:10,2338504,38.97506666666666,14364.132370178193
1656911716,167155,5062426,-13.75,67,10,3,2022-07-04T08:15:16,2351,39.186119250000004,1656911729.147225,2022-07-04T08:15:29,2351453,39.19088333333333,14408.083329851299
1656911734,167145,5080385,-13.625,215,10,3,2022-07-04T08:15:34,2369,39.48611908333333,1656911745.0997438,2022-07-04T08:15:45,2369412,39.490199999999994,14493.959500822693
1656911751,167142,5097532,-13.5,103,10,3,2022-07-04T08:15:51,2386,39.76945236666666,1656911762.0365648,2022-07-04T08:16:02,2386559,39.775983333333336,14582.045887035052
1656911816,167186,5162416,-13.1875,135,10,3,2022-07-04T08:16:56,2451,40.852786433333335,1656911823.446729,2022-07-04T08:17:03,2451443,40.85738333333334,14932.279344793682
1656911832,187155,5178404,-13.125,11,10,3,2022-07-04T08:17:12,2467,41.119785916666665,1656911839.5168688,2022-07-04T08:17:19,2467431,41.12385,15040.63082364444
1656911847,178352,5193398,-13.3125,137,10,3,2022-07-04T08:17:27,2482,41.3696392,1656911855.655201,2022-07-04T08:17:35,2482425,41.37375,15164.363966946803
1656911862,176198,5208530,-13.1875,7,10,3,2022-07-04T08:17:42,2497,41.6196033,1656911872.10588,2022-07-04T08:17:52,2497557,41.625949999999996,15244.90033159033
1656911879,176191,5225494,-13.0625,149,10,3,2022-07-04T08:17:59,2514,41.902936516666664,1656911888.354557,2022-07-04T08:18:08,2514521,41.908683333333336,15324.29013526993
1656911896,176162,5242457,-13.0,35,10,3,2022-07-04T08:18:16,2531,42.18626936666667,1656911905.0649998,2022-07-04T08:18:25,2531484,42.1914,15425.691145668377
1656911910,176167,5256425,-13.0625,151,10,3,2022-07-04T08:18:30,2545,42.41960278333333,1656911919.9894528,2022-07-04T08:18:39,2545452,42.424200000000006,15514.136586997762
1656911925,176157,5271406,-13.125,21,10,3,2022-07-04T08:18:45,2560,42.669602616666666,1656911933.334652,2022-07-04T08:18:53,2560433,42.673883333333336,15606.764918289564
1656911942,176230,5288429,-13.1875,163,10,3,2022-07-04T08:19:02,2577,42.952937166666665,1656911950.067261,2022-07-04T08:19:10,2577456,42.9576,15686.756245857074
1656911958,175854,5304394,-12.9375,39,10,3,2022-07-04T08:19:18,2593,43.21959756666667,1656911966.168844,2022-07-04T08:19:26,2593421,43.223683333333334,15758.644368824143
1656911974,176193,5320521,-12.875,175,10,3,2022-07-04T08:19:34,2609,43.48626988333333,1656911982.362957,2022-07-04T08:19:42,2609548,43.492466666666665,15848.818123827587
1656912005,2227,5350552,-12.75,168,10,3,2022-07-04T08:20:05,2640,44.00003711666667,1656912014.221704,2022-07-04T08:20:14,2639579,43.992983333333335,16001.497876033169
1656912021,2202,5366576,-12.625,43,10,3,2022-07-04T08:20:21,2656,44.26670336666667,1656912030.6229968,2022-07-04T08:20:30,2655603,44.26005,16072.379262626611
