time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910906,873000,4251685,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,183,11,0,2022-07-04T08:01:46,1541,25.697883333333333,1656910914.272217,2022-07-04T08:01:54,1540712,25.678533333333334,9635.066120369276
1656910920,140000,4264953,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,42,11,0,2022-07-04T08:02:00,1555,25.919,1656910928.31182,2022-07-04T08:02:08,1553980,25.89966666666667,9721.117501043613
1656910932,373000,4277186,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,135,11,0,2022-07-04T08:02:12,1567,26.122883333333334,1656910939.05672,2022-07-04T08:02:19,1566213,26.10355,9796.544888475031
1656910943,584000,4288397,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,198,11,0,2022-07-04T08:02:23,1578,26.309733333333334,1656910953.021961,2022-07-04T08:02:33,1577424,26.290399999999998,9875.804749341643
1656910955,822000,4300635,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,35,11,0,2022-07-04T08:02:35,1590,26.513699999999996,1656910963.7014089,2022-07-04T08:02:43,1589662,26.494366666666668,9974.146267453836
1656910967,40000,4311853,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,93,11,0,2022-07-04T08:02:47,1602,26.700666666666667,1656910977.7913089,2022-07-04T08:02:57,1600880,26.681333333333335,10047.678839265327
1656910980,292000,4325106,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,212,11,0,2022-07-04T08:03:00,1615,26.921533333333333,1656910988.470928,2022-07-04T08:03:08,1614133,26.902216666666668,10130.992934276504
1656911015,956000,4360770,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,204,11,0,2022-07-04T08:03:35,1650,27.515933333333333,1656911023.040385,2022-07-04T08:03:43,1649797,27.496616666666668,10399.808976690972
1656911028,191000,4373005,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,33,11,0,2022-07-04T08:03:48,1663,27.71985,1656911036.470664,2022-07-04T08:03:56,1662032,27.700533333333333,10474.862446276542
1656911037,365000,4382179,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,39,11,0,2022-07-04T08:03:57,1672,27.87275,1656911046.610733,2022-07-04T08:04:06,1671206,27.85343333333333,10543.147234319913
1656911061,825000,4406639,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,224,11,0,2022-07-04T08:04:21,1696,28.280416666666667,1656911070.7024958,2022-07-04T08:04:30,1695666,28.2611,10689.141194463858
1656911087,324000,4432138,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,174,11,0,2022-07-04T08:04:47,1722,28.7054,1656911094.859076,2022-07-04T08:04:54,1721165,28.686083333333332,10828.052179475779
1656911096,513000,4441328,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,180,11,0,2022-07-04T08:04:56,1731,28.858549999999997,1656911105.549444,2022-07-04T08:05:05,1730355,28.83925,10883.082272142734
1656911109,761000,4454576,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,45,11,0,2022-07-04T08:05:09,1744,29.079349999999998,1656911115.749053,2022-07-04T08:05:15,1743603,29.06005,10967.916732396265
1656911154,617000,4499433,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,36,11,0,2022-07-04T08:05:54,1789,29.82695,1656911163.307813,2022-07-04T08:06:03,1788460,29.807666666666666,11259.470286267953
1656911165,831000,4510646,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,100,11,0,2022-07-04T08:06:05,1800,30.013849999999998,1656911174.073325,2022-07-04T08:06:14,1799673,29.99455,11316.50356077072
1656911179,93000,4523909,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,213,11,0,2022-07-04T08:06:19,1814,30.234883333333336,1656911187.9875798,2022-07-04T08:06:27,1812936,30.2156,11390.550458460486
1656911192,345000,4537161,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,79,11,0,2022-07-04T08:06:32,1827,30.455750000000002,1656911198.7593958,2022-07-04T08:06:38,1826188,30.436466666666668,11463.095646560114
1656911216,833000,4561649,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,8,11,0,2022-07-04T08:06:56,1851,30.863883333333334,1656911222.9475288,2022-07-04T08:07:02,1850676,30.8446,11604.006548485177
1656911227,19000,4571835,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,38,11,0,2022-07-04T08:07:07,1862,31.03365,1656911236.9878838,2022-07-04T08:07:16,1860862,31.014366666666668,11662.014954873128
1656911240,272000,4585088,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,156,11,0,2022-07-04T08:07:20,1875,31.25453333333333,1656911247.72692,2022-07-04T08:07:27,1874115,31.23525,11747.38373589395
1656911248,424000,4593241,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,133,11,0,2022-07-04T08:07:28,1883,31.3904,1656911258.2266839,2022-07-04T08:07:38,1882268,31.371133333333333,11802.738891103087
1656911262,695000,4607511,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,27,11,0,2022-07-04T08:07:42,1897,31.628249999999998,1656911272.1561599,2022-07-04T08:07:52,1896538,31.608966666666667,11890.766109295193
1656911288,179000,4632995,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,234,11,0,2022-07-04T08:08:08,1923,32.05298333333334,1656911296.745924,2022-07-04T08:08:16,1922022,32.033699999999996,12051.373661964177
1656911299,394000,4644211,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,42,11,0,2022-07-04T08:08:19,1934,32.2399,1656911306.976161,2022-07-04T08:08:26,1933238,32.22063333333333,12113.03801441939
1656911310,624000,4655441,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,105,11,0,2022-07-04T08:08:30,1945,32.42706666666667,1656911321.375025,2022-07-04T08:08:41,1944468,32.4078,12180.485648747841
1656911323,879000,4668696,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,227,11,0,2022-07-04T08:08:43,1958,32.64798333333333,1656911332.704845,2022-07-04T08:08:52,1957723,32.62871666666667,12268.528154497217
1656911332,27000,4676845,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,198,11,0,2022-07-04T08:08:52,1967,32.78378333333333,1656911345.8958359,2022-07-04T08:09:05,1965872,32.76453333333333,12315.440138888289
1656911361,577000,4706394,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,13,11,0,2022-07-04T08:09:21,1996,33.27628333333333,1656911367.614809,2022-07-04T08:09:27,1995421,33.257016666666665,12492.606603894716
1656911371,770000,4716587,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,47,11,0,2022-07-04T08:09:31,2006,33.44616666666666,1656911380.853509,2022-07-04T08:09:40,2005614,33.4269,12557.600674963891
1656911382,981000,4727799,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,109,11,0,2022-07-04T08:09:42,2017,33.63301666666667,1656911391.843633,2022-07-04T08:09:51,2016826,33.61376666666667,12623.952695116688
1656911396,240000,4741058,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,225,11,0,2022-07-04T08:09:56,2031,33.854,1656911405.955101,2022-07-04T08:10:05,2030085,33.83475,12698.339418063006
1656911405,419000,4750237,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,231,11,0,2022-07-04T08:10:05,2040,34.00698333333334,1656911415.4431958,2022-07-04T08:10:15,2039264,33.98773333333333,12754.475198949875
1656911431,933000,4776751,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,217,11,0,2022-07-04T08:10:31,2066,34.448883333333335,1656911440.972648,2022-07-04T08:10:40,2065778,34.42963333333333,12934.167893236896
1656911444,167000,4788985,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,46,11,0,2022-07-04T08:10:44,2079,34.65278333333333,1656911451.684188,2022-07-04T08:10:51,2078012,34.63353333333334,13006.546598796444
1656911454,374000,4799193,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,81,11,0,2022-07-04T08:10:54,2089,34.8229,1656911465.372357,2022-07-04T08:11:05,2088220,34.803666666666665,13072.242118300019
1656911469,686000,4814504,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,4,11,0,2022-07-04T08:11:09,2104,35.0781,1656911475.371989,2022-07-04T08:11:15,2103531,35.05885,13156.669629537106
1656911480,895000,4825714,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,68,11,0,2022-07-04T08:11:20,2115,35.264916666666664,1656911489.361773,2022-07-04T08:11:29,2114741,35.24568333333333,13205.035620462426
1656911493,127000,4837947,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,152,11,0,2022-07-04T08:11:33,2128,35.468783333333334,1656911500.610457,2022-07-04T08:11:40,2126974,35.44956666666667,13264.500225783004
1656911506,385000,4851204,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,18,11,0,2022-07-04T08:11:46,2141,35.689750000000004,1656911514.632889,2022-07-04T08:11:54,2140231,35.67051666666667,13333.252411879112
1656911517,606000,4862426,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,81,11,0,2022-07-04T08:11:57,2152,35.87676666666667,1656911525.5611398,2022-07-04T08:12:05,2151453,35.857549999999996,13398.349142410572
1656911528,861000,4873680,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,145,11,0,2022-07-04T08:12:08,2163,36.06435,1656911536.6908119,2022-07-04T08:12:16,2162707,36.045116666666665,13461.68782361038
1656911541,99000,4885919,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,229,11,0,2022-07-04T08:12:21,2176,36.26831666666667,1656911549.1327598,2022-07-04T08:12:29,2174946,36.2491,13518.629618330104
1656911563,526000,4908346,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,101,11,0,2022-07-04T08:12:43,2198,36.6421,1656911573.591197,2022-07-04T08:12:53,2197373,36.622883333333334,13609.192739213016
1656911576,784000,4921604,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,222,11,0,2022-07-04T08:12:56,2211,36.86306666666667,1656911584.219977,2022-07-04T08:13:04,2210631,36.843849999999996,13671.40754413783
1656911586,995000,4931815,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,255,11,0,2022-07-04T08:13:06,2221,37.033249999999995,1656911595.049716,2022-07-04T08:13:15,2220842,37.01403333333334,13717.642572397775
1656911593,135000,4937955,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,169,11,0,2022-07-04T08:13:13,2228,37.13558333333334,1656911607.560792,2022-07-04T08:13:27,2226982,37.116366666666664,13747.287133484417
1656911609,484000,4954304,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,122,11,0,2022-07-04T08:13:29,2244,37.40806666666666,1656911618.0803049,2022-07-04T08:13:38,2243331,37.388850000000005,13839.199668894573
1656911633,955000,4978775,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,51,11,0,2022-07-04T08:13:53,2268,37.815916666666666,1656911642.629473,2022-07-04T08:14:02,2267802,37.7967,14049.60627121289
1656911645,171000,4989992,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,107,11,0,2022-07-04T08:14:05,2280,38.002849999999995,1656911653.429473,2022-07-04T08:14:13,2279019,37.98365,14096.60546150518
1656911682,902000,5027723,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,158,11,0,2022-07-04T08:14:42,2317,38.6317,1656911690.909965,2022-07-04T08:14:50,2316750,38.6125,14255.219971013248
1656911694,98000,5038919,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,1,2,212,11,0,2022-07-04T08:14:54,2329,38.8183,1656911701.459508,2022-07-04T08:15:01,2327946,38.799099999999996,14299.253253291357
1656911704,951000,5050772,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,2022-07-04T08:15:04,2339,38.999183333333335,1656911712.578109,2022-07-04T08:15:12,2339799,38.99665,14366.832027958157
1656911715,362000,5061184,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,28,11,0,2022-07-04T08:15:15,2350,39.1727,1656911727.958397,2022-07-04T08:15:27,2350211,39.17018333333333,14404.26838975352
1656911730,804000,5075626,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,183,11,0,2022-07-04T08:15:30,2365,39.43006666666667,1656911738.868341,2022-07-04T08:15:38,2364653,39.41088333333333,14477.020110612255
1656911743,55000,5087876,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,15,11,0,2022-07-04T08:15:43,2378,39.634249999999994,1656911752.928417,2022-07-04T08:15:52,2376903,39.61505,14539.222539645523
1656911755,290000,5100112,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,2022-07-04T08:15:55,2390,39.838166666666666,1656911763.828101,2022-07-04T08:16:03,2389139,39.818983333333335,14604.467452321744
1656911780,794000,5125616,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,63,11,0,2022-07-04T08:16:20,2415,40.26323333333333,1656911788.396613,2022-07-04T08:16:28,2414643,40.24405,14746.033540597495
1656911786,918000,5131741,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,238,11,0,2022-07-04T08:16:26,2421,40.365300000000005,1656911798.9660249,2022-07-04T08:16:38,2420768,40.346133333333334,14779.742573755944
1656911803,246000,5148068,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,183,11,0,2022-07-04T08:16:43,2438,40.637433333333334,1656911812.686064,2022-07-04T08:16:52,2437095,40.618249999999996,14864.448981584492
1656911816,496000,5161319,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,49,11,0,2022-07-04T08:16:56,2451,40.858266666666665,1656911823.446729,2022-07-04T08:17:03,2450346,40.8391,14934.189445404876
1656911840,999000,5185822,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,231,11,0,2022-07-04T08:17:20,2475,41.26665,1656911847.370256,2022-07-04T08:17:27,2474849,41.247483333333335,15119.243110721716
1656911852,222000,5197045,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,2022-07-04T08:17:32,2487,41.453700000000005,1656911861.238453,2022-07-04T08:17:41,2486072,41.434533333333334,15192.822609065515
1656911864,486000,5209309,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,127,11,0,2022-07-04T08:17:44,2499,41.6581,1656911872.10588,2022-07-04T08:17:52,2498336,41.63893333333333,15255.272353534563
1656911876,722000,5221546,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,219,11,0,2022-07-04T08:17:56,2511,41.862033333333336,1656911882.9945009,2022-07-04T08:18:02,2510573,41.84288333333333,15312.460581458856
1656911888,952000,5233775,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,55,11,0,2022-07-04T08:18:08,2523,42.06586666666667,1656911896.6745808,2022-07-04T08:18:16,2522802,42.0467,15376.72647545613
1656911897,112000,5241936,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,23,11,0,2022-07-04T08:18:17,2532,42.20186666666667,1656911907.525152,2022-07-04T08:18:27,2530963,42.18271666666667,15431.603329622798
1656911912,410000,5257233,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T08:18:32,2547,42.45683333333333,1656911921.204876,2022-07-04T08:18:41,2546260,42.43766666666667,15528.189272662403
1656911923,615000,5268439,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,11,11,0,2022-07-04T08:18:43,2558,42.64358333333333,1656911932.154749,2022-07-04T08:18:52,2557466,42.62443333333333,15598.3996497273
1656911936,871000,5281695,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,133,11,0,2022-07-04T08:18:56,2571,42.86451666666667,1656911946.0246398,2022-07-04T08:19:06,2570722,42.84536666666667,15662.908000115278
1656911948,102000,5292926,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,188,11,0,2022-07-04T08:19:08,2583,43.0517,1656911956.713289,2022-07-04T08:19:16,2581953,43.03255,15713.393963575127
1656911959,320000,5304144,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,2022-07-04T08:19:19,2594,43.23866666666667,1656911966.168844,2022-07-04T08:19:26,2593171,43.219516666666664,15764.482843135162
1656911972,584000,5317408,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,118,11,0,2022-07-04T08:19:32,2607,43.45973333333333,1656911980.632884,2022-07-04T08:19:40,2606435,43.44058333333333,15839.398738218319
1656911983,797000,5328621,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,2022-07-04T08:19:43,2618,43.64661666666667,1656911990.26264,2022-07-04T08:19:50,2617648,43.62746666666667,15897.898362669337
1656911995,20000,5339845,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,241,11,0,2022-07-04T08:19:55,2630,43.833666666666666,1656912004.1757689,2022-07-04T08:20:04,2628872,43.81453333333333,15954.923652188008
1656912014,387000,5359211,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,22,11,0,2022-07-04T08:20:14,2649,44.15645,1656912025.74332,2022-07-04T08:20:25,2648238,44.137299999999996,16041.728869104189
1656912029,681000,5374506,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,201,11,0,2022-07-04T08:20:29,2664,44.41135,1656912039.482501,2022-07-04T08:20:39,2663533,44.39221666666666,16111.803186463032
1656912041,935000,5386760,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,37,11,0,2022-07-04T08:20:41,2676,44.61558333333333,1656912050.27294,2022-07-04T08:20:50,2675787,44.59645,16164.889456501607
1656912066,414000,5411239,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,215,11,0,2022-07-04T08:21:06,2701,45.02356666666667,1656912075.061724,2022-07-04T08:21:15,2700266,45.00443333333333,16270.284158695718
1656912074,576000,5419401,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,191,11,0,2022-07-04T08:21:14,2709,45.1596,1656912088.362161,2022-07-04T08:21:28,2708428,45.14046666666666,16309.105791435215
1656912090,905000,5435730,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,145,11,0,2022-07-04T08:21:30,2725,45.43175,1656912099.113088,2022-07-04T08:21:39,2724757,45.412616666666665,16381.494266154641
1656912104,169000,5448995,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:21:44,2739,45.652816666666666,1656912109.6808438,2022-07-04T08:21:49,2738022,45.6337,16442.633800004714
1656912115,410000,5460236,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,2022-07-04T08:21:55,2750,45.84016666666666,1656912123.573768,2022-07-04T08:22:03,2749263,45.82105,16500.799697318085
1656912139,943000,5484769,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,251,11,0,2022-07-04T08:22:19,2774,46.249050000000004,1656912147.933445,2022-07-04T08:22:27,2773796,46.22993333333333,16620.186058718267
1656912151,168000,5495994,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,51,11,0,2022-07-04T08:22:31,2786,46.43613333333334,1656912158.4757888,2022-07-04T08:22:38,2785021,46.41701666666667,16673.673114354515
1656912162,385000,5507211,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T08:22:42,2797,46.623083333333334,1656912172.1721609,2022-07-04T08:22:52,2796238,46.603966666666665,16743.105563172667
1656912174,599000,5519425,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T08:22:54,2809,46.82665,1656912182.840693,2022-07-04T08:23:02,2808452,46.80753333333334,16845.089895355475
1656912186,827000,5531653,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,44,11,0,2022-07-04T08:23:06,2821,47.03045,1656912196.839421,2022-07-04T08:23:16,2820680,47.01133333333333,16972.463049865924
1656912199,81000,5543907,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,130,11,0,2022-07-04T08:23:19,2834,47.23468333333334,1656912207.5399048,2022-07-04T08:23:27,2832934,47.21556666666667,17081.457589051144
1656912210,302000,5555128,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,193,11,0,2022-07-04T08:23:30,2845,47.4217,1656912218.1491358,2022-07-04T08:23:38,2844155,47.40258333333334,17176.624680471534
1656912223,553000,5568380,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,59,11,0,2022-07-04T08:23:43,2858,47.64255,1656912231.838764,2022-07-04T08:23:51,2857407,47.623450000000005,17295.17104938461
1656912244,979000,5589805,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,155,11,0,2022-07-04T08:24:04,2879,47.999649999999995,1656912255.2112758,2022-07-04T08:24:15,2878832,47.980533333333334,17435.101472420614
1656912269,466000,5614293,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,78,11,0,2022-07-04T08:24:29,2904,48.40776666666667,1656912276.685217,2022-07-04T08:24:36,2903320,48.38866666666667,17544.923291311083
1656912280,678000,5625505,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,141,11,0,2022-07-04T08:24:40,2915,48.594633333333334,1656912290.0526688,2022-07-04T08:24:50,2914532,48.57553333333333,17595.488612991718
1656912292,917000,5637744,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,234,11,0,2022-07-04T08:24:52,2927,48.79861666666667,1656912301.2718248,2022-07-04T08:25:01,2926771,48.77951666666667,17649.28392687245
1656912300,61000,5644888,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,175,11,0,2022-07-04T08:25:00,2935,48.917683333333336,1656912314.1935608,2022-07-04T08:25:14,2933915,48.898583333333335,17682.074802892872
1656912329,630000,5674457,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,248,11,0,2022-07-04T08:25:29,2964,49.4105,1656912338.193409,2022-07-04T08:25:38,2963484,49.3914,17810.116231381857
1656912342,879000,5687706,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,114,11,0,2022-07-04T08:25:42,2977,49.63131666666666,1656912352.003865,2022-07-04T08:25:52,2976733,49.61221666666667,17870.497070759277
1656912355,115000,5699943,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,198,11,0,2022-07-04T08:25:55,2990,49.835249999999995,1656912362.555208,2022-07-04T08:26:02,2988970,49.81616666666666,17925.806410584326
1656912379,616000,5724444,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,128,11,0,2022-07-04T08:26:19,3014,50.2436,1656912389.28706,2022-07-04T08:26:29,3013471,50.224516666666666,18043.69717787759
1656912391,885000,5736713,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,221,11,0,2022-07-04T08:26:31,3026,50.44808333333334,1656912399.865584,2022-07-04T08:26:39,3025740,50.428999999999995,18108.234893085908
1656912404,132000,5748960,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T08:26:44,3039,50.6522,1656912413.666597,2022-07-04T08:26:53,3037987,50.633116666666666,18171.425298767816
1656912416,371000,5761199,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,143,11,0,2022-07-04T08:26:56,3051,50.856183333333334,1656912424.1677759,2022-07-04T08:27:04,3050226,50.8371,18229.907838478917
1656912427,568000,5772396,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,206,11,0,2022-07-04T08:27:07,3062,51.04280000000001,1656912436.957176,2022-07-04T08:27:16,3061423,51.023716666666665,18287.26786049877
1656912438,771000,5783599,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,13,11,0,2022-07-04T08:27:18,3073,51.22951666666667,1656912447.257993,2022-07-04T08:27:27,3072626,51.210433333333334,18348.846498906085
1656912447,945000,5792773,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,19,11,0,2022-07-04T08:27:27,3082,51.38241666666667,1656912457.857293,2022-07-04T08:27:37,3081800,51.36333333333334,18391.677625437158
1656912463,236000,5808065,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,191,11,0,2022-07-04T08:27:43,3098,51.63726666666666,1656912471.4891129,2022-07-04T08:27:51,3097092,51.6182,18463.89187950689
1656912473,415000,5818244,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T08:27:53,3108,51.806916666666666,1656912482.4878,2022-07-04T08:28:02,3107271,51.787850000000006,18511.89319166477
1656912485,645000,5830474,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,62,11,0,2022-07-04T08:28:05,3120,52.01075,1656912496.028508,2022-07-04T08:28:16,3119501,51.991683333333334,18564.570261535184
1656912499,903000,5844732,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,214,11,0,2022-07-04T08:28:19,3134,52.24838333333333,1656912506.738529,2022-07-04T08:28:26,3133759,52.22931666666667,18630.355646721408
1656912511,118000,5855947,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,12,11,0,2022-07-04T08:28:31,3146,52.4353,1656912520.4097278,2022-07-04T08:28:40,3144974,52.41623333333334,18679.818800546644
1656912521,315000,5866144,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,47,11,0,2022-07-04T08:28:41,3156,52.60525,1656912531.209972,2022-07-04T08:28:51,3155171,52.58618333333333,18729.99449813164
1656912546,807000,5891637,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,5,11,0,2022-07-04T08:29:06,3181,53.030116666666665,1656912555.2108488,2022-07-04T08:29:15,3180664,53.01106666666667,18853.603883566717
1656912552,947000,5897777,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,180,11,0,2022-07-04T08:29:12,3187,53.13245,1656912565.8465998,2022-07-04T08:29:25,3186804,53.1134,18880.66934647198
1656912568,301000,5913130,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,97,11,0,2022-07-04T08:29:28,3203,53.388349999999996,1656912579.3806329,2022-07-04T08:29:39,3202157,53.369283333333335,18953.218956752105
1656912579,558000,5924388,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,161,11,0,2022-07-04T08:29:39,3214,53.575966666666666,1656912589.690477,2022-07-04T08:29:49,3213415,53.556916666666666,19007.39262875545
1656912589,790000,5934620,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,195,11,0,2022-07-04T08:29:49,3224,53.7465,1656912600.4104888,2022-07-04T08:30:00,3223647,53.72745,19050.35061533132
1656912605,110000,5949940,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,111,11,0,2022-07-04T08:30:05,3240,54.00183333333334,1656912614.4811919,2022-07-04T08:30:14,3238967,53.98278333333334,19132.443595535715
1656912617,349000,5962178,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T08:30:17,3252,54.20581666666667,1656912625.152169,2022-07-04T08:30:25,3251205,54.186749999999996,19177.69623753318
1656912630,609000,5975439,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,70,11,0,2022-07-04T08:30:30,3265,54.42681666666667,1656912639.0417528,2022-07-04T08:30:39,3264466,54.40776666666667,19236.26973344655
