time_s,time_us,time_steady,is_open[0],is_open[1],is_open[2],is_open[3],seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911176,768000,4500877,1,1,1,1,95,12,0,2022-07-04T08:06:16,1811,30.196133333333332,1656911186.787204,2022-07-04T08:06:26,1789904,29.831733333333332,11377.490601053896
1656911190,271000,4514477,1,1,1,1,245,12,0,2022-07-04T08:06:30,1825,30.42118333333333,1656911197.6069,2022-07-04T08:06:37,1803504,30.0584,11450.943239297589
1656911202,232000,4526577,1,1,1,1,122,12,0,2022-07-04T08:06:42,1837,30.620533333333334,1656911211.1871889,2022-07-04T08:06:51,1815604,30.260066666666667,11521.027589956733
1656911213,999000,4538477,1,1,1,1,253,12,0,2022-07-04T08:06:53,1848,30.81665,1656911221.727644,2022-07-04T08:07:01,1827504,30.458399999999997,11589.481158303262
1656911225,519000,4549577,1,1,1,1,119,12,0,2022-07-04T08:07:05,1860,31.00865,1656911232.6384249,2022-07-04T08:07:12,1838604,30.6434,11653.043250540251
1656911237,831000,4562077,1,1,1,1,0,12,0,2022-07-04T08:07:17,1872,31.213849999999997,1656911245.976181,2022-07-04T08:07:25,1851104,30.851733333333335,11730.713180086252
1656911248,447000,4572477,1,1,1,1,115,12,0,2022-07-04T08:07:28,1883,31.39078333333333,1656911256.576741,2022-07-04T08:07:36,1861504,31.025066666666664,11802.881465986491
1656911259,410000,4584277,1,1,1,1,244,12,0,2022-07-04T08:07:39,1894,31.573500000000003,1656911266.616461,2022-07-04T08:07:46,1873304,31.221733333333336,11870.840094107025
1656911272,506000,4596577,1,1,1,1,124,12,0,2022-07-04T08:07:52,1907,31.791766666666668,1656911280.538756,2022-07-04T08:08:00,1885604,31.426733333333335,11951.891692909085
1656911285,323000,4609377,1,1,1,1,9,12,0,2022-07-04T08:08:05,1920,32.005383333333334,1656911291.086257,2022-07-04T08:08:11,1898404,31.640066666666666,12033.185300942736
1656911296,924000,4620677,1,1,1,1,133,12,0,2022-07-04T08:08:16,1931,32.19873333333333,1656911305.1256049,2022-07-04T08:08:25,1909704,31.8284,12100.148078830181
1656911308,601000,4632577,1,1,1,1,8,12,0,2022-07-04T08:08:28,1943,32.393350000000005,1656911316.236196,2022-07-04T08:08:36,1921604,32.02673333333333,12169.501947364488
1656911320,731000,4644777,1,1,1,1,142,12,0,2022-07-04T08:08:40,1955,32.59551666666667,1656911330.204629,2022-07-04T08:08:50,1933804,32.230066666666666,12247.372727883425
1656911332,21000,4655877,1,1,1,1,8,12,0,2022-07-04T08:08:52,1967,32.783683333333336,1656911340.964725,2022-07-04T08:09:00,1944904,32.41506666666667,12315.406927947555
1656911352,841000,4676777,1,1,1,1,238,12,0,2022-07-04T08:09:12,1987,33.13068333333333,1656911364.614848,2022-07-04T08:09:24,1965804,32.763400000000004,12426.056431895202
1656911380,329000,4704177,1,1,1,1,27,12,0,2022-07-04T08:09:40,2015,33.588816666666666,1656911389.563449,2022-07-04T08:09:49,1993204,33.22006666666667,12608.553856738366
1656911393,222000,4716977,1,1,1,1,168,12,0,2022-07-04T08:09:53,2028,33.8037,1656911401.005497,2022-07-04T08:10:01,2006004,33.4334,12681.536428218771
1656911404,544000,4727977,1,1,1,1,33,12,0,2022-07-04T08:10:04,2039,33.9924,1656911414.3230119,2022-07-04T08:10:14,2017004,33.61673333333333,12747.870143447042
1656911417,491000,4740977,1,1,1,1,176,12,0,2022-07-04T08:10:17,2052,34.20818333333333,1656911425.005532,2022-07-04T08:10:25,2030004,33.8334,12840.046444535643
1656911430,179000,4753677,1,1,1,1,60,12,0,2022-07-04T08:10:30,2065,34.419650000000004,1656911439.12702,2022-07-04T08:10:39,2042704,34.04506666666666,12924.526567771782
1656911442,296000,4765977,1,1,1,1,195,12,0,2022-07-04T08:10:42,2077,34.621599999999994,1656911449.942344,2022-07-04T08:10:49,2055004,34.25006666666666,12995.218128039445
1656911454,926000,4778277,1,1,1,1,74,12,0,2022-07-04T08:10:54,2089,34.8321,1656911463.703181,2022-07-04T08:11:03,2067304,34.45506666666667,13075.795679237155
1656911473,746000,4797078,1,1,1,1,25,12,0,2022-07-04T08:11:13,2108,35.14576666666667,1656911483.814673,2022-07-04T08:11:23,2086105,34.76841666666667,13171.248449245588
1656911489,61000,4813478,1,1,1,1,206,12,0,2022-07-04T08:11:29,2124,35.40101666666667,1656911498.79216,2022-07-04T08:11:38,2102505,35.04175,13244.477700878719
1656911502,977000,4826278,1,1,1,1,90,12,0,2022-07-04T08:11:42,2137,35.63295,1656911509.094641,2022-07-04T08:11:49,2115305,35.25508333333333,13313.605388340105
1656911515,165000,4838578,1,1,1,1,226,12,0,2022-07-04T08:11:55,2150,35.836083333333335,1656911523.8209488,2022-07-04T08:12:03,2127605,35.46008333333334,13383.868863367506
1656911526,297000,4849678,1,1,1,1,92,12,0,2022-07-04T08:12:06,2161,36.02161666666667,1656911534.102061,2022-07-04T08:12:14,2138705,35.64508333333333,13448.950574474782
1656911538,553000,4861978,1,1,1,1,227,12,0,2022-07-04T08:12:18,2173,36.22588333333333,1656911544.761405,2022-07-04T08:12:24,2151005,35.85008333333334,13506.38062375992
1656911550,101000,4873678,1,1,1,1,100,12,0,2022-07-04T08:12:30,2185,36.418350000000004,1656911558.041852,2022-07-04T08:12:38,2162705,36.04508333333333,13561.923065329023
1656911561,750000,4884978,1,1,1,1,224,12,0,2022-07-04T08:12:41,2196,36.6125,1656911568.701041,2022-07-04T08:12:48,2174005,36.23341666666667,13602.04796283687
1656911573,668000,4896878,1,1,1,1,99,12,0,2022-07-04T08:12:53,2208,36.81113333333334,1656911582.461421,2022-07-04T08:13:02,2185905,36.43175,13656.399841283617
1656911585,909000,4909178,1,1,1,1,234,12,0,2022-07-04T08:13:05,2220,37.01515,1656911593.250613,2022-07-04T08:13:13,2198205,36.63675,13712.998366454165
1656911593,827000,4916978,1,1,1,1,64,12,0,2022-07-04T08:13:13,2228,37.14711666666667,1656911606.999668,2022-07-04T08:13:26,2206005,36.76675,13750.658531237219
1656911609,859000,4932978,1,1,1,1,240,12,0,2022-07-04T08:13:29,2244,37.414316666666664,1656911617.510385,2022-07-04T08:13:37,2222005,37.03341666666667,13841.500039454575
1656911627,445000,4956378,1,1,1,1,242,12,0,2022-07-04T08:13:47,2262,37.70741666666667,1656911641.4488878,2022-07-04T08:14:01,2245405,37.42341666666667,13981.651753198334
1656911645,68000,4967978,1,1,1,1,113,12,0,2022-07-04T08:14:05,2280,38.001133333333335,1656911652.2599878,2022-07-04T08:14:12,2257005,37.61675,14096.2701402582
1656911657,910000,4980878,1,1,1,1,255,12,0,2022-07-04T08:14:17,2292,38.21516666666666,1656911666.068481,2022-07-04T08:14:26,2269905,37.83175000000001,14144.676915202077
1656911670,34000,4993178,1,1,1,1,134,12,0,2022-07-04T08:14:30,2305,38.417233333333336,1656911676.4792168,2022-07-04T08:14:36,2282205,38.03675,14199.97758406161
1656911681,666000,5004878,1,1,1,1,7,12,0,2022-07-04T08:14:41,2316,38.6111,1656911687.070133,2022-07-04T08:14:47,2293905,38.231750000000005,14249.830434731213
1656911698,750000,5021578,1,1,1,1,191,12,0,2022-07-04T08:14:58,2333,38.895833333333336,1656911711.441184,2022-07-04T08:15:11,2310605,38.510083333333334,14325.18412270643
1656911714,830000,5038678,1,1,1,1,123,12,0,2022-07-04T08:15:14,2349,39.16383333333333,1656911727.39726,2022-07-04T08:15:27,2327705,38.79508333333333,14401.747697300492
1656911728,919000,5052878,1,1,1,1,23,12,0,2022-07-04T08:15:28,2363,39.398649999999996,1656911738.217396,2022-07-04T08:15:38,2341905,39.03175,14468.208616878452
1656911740,339000,5063978,1,1,1,1,145,12,0,2022-07-04T08:15:40,2375,39.58898333333333,1656911748.446924,2022-07-04T08:15:48,2353005,39.216750000000005,14525.162478622513
1656911752,588000,5076378,1,1,1,1,26,12,0,2022-07-04T08:15:52,2387,39.79313333333334,1656911762.5975559,2022-07-04T08:16:02,2365405,39.42341666666667,14589.773017198188
1656911765,527000,5089378,1,1,1,1,169,12,0,2022-07-04T08:16:05,2400,40.008783333333334,1656911773.306537,2022-07-04T08:16:13,2378405,39.64008333333334,14664.486414209174
1656911777,535000,5101178,1,1,1,1,42,12,0,2022-07-04T08:16:17,2412,40.20891666666667,1656911787.2272558,2022-07-04T08:16:27,2390205,39.83675,14727.820010949508
1656911786,421000,5110078,1,1,1,1,140,12,0,2022-07-04T08:16:26,2421,40.35701666666667,1656911797.806136,2022-07-04T08:16:37,2399105,39.985083333333336,14777.163736290217
1656911814,654000,5138378,1,1,1,1,196,12,0,2022-07-04T08:16:54,2449,40.82756666666667,1656911822.3269808,2022-07-04T08:17:02,2427405,40.45675000000001,14923.495233584397
1656911837,121000,5160978,1,1,1,1,188,12,0,2022-07-04T08:17:17,2472,41.202016666666665,1656911845.5656528,2022-07-04T08:17:25,2450005,40.83341666666667,15086.678779700542
1656911848,586000,5171979,1,1,1,1,53,12,0,2022-07-04T08:17:28,2483,41.3931,1656911856.2351038,2022-07-04T08:17:36,2461006,41.01676666666666,15172.30658123335
1656911860,447000,5183979,1,1,1,1,185,12,0,2022-07-04T08:17:40,2495,41.590783333333334,1656911870.4797728,2022-07-04T08:17:50,2473006,41.216766666666665,15236.233260063373
1656911872,952000,5196679,1,1,1,1,69,12,0,2022-07-04T08:17:52,2507,41.799200000000006,1656911881.1656358,2022-07-04T08:18:01,2485706,41.42843333333334,15294.415330194583
1656911883,744000,5207479,1,1,1,1,188,12,0,2022-07-04T08:18:03,2518,41.97906666666667,1656911894.9048,2022-07-04T08:18:14,2496506,41.60843333333333,15347.221058118792
1656911896,147000,5219879,1,1,1,1,68,12,0,2022-07-04T08:18:16,2531,42.18578333333333,1656911905.6245918,2022-07-04T08:18:25,2508906,41.8151,15425.506913879884
1656911919,635000,5243380,1,1,1,1,71,12,0,2022-07-04T08:18:39,2554,42.57725000000001,1656911929.92394,2022-07-04T08:18:49,2532407,42.206783333333334,15573.461024049633
1656911932,391000,5255880,1,1,1,1,208,12,0,2022-07-04T08:18:52,2567,42.78985,1656911940.5135329,2022-07-04T08:19:00,2544907,42.41511666666667,15642.548929631139
1656911943,696000,5266980,1,1,1,1,74,12,0,2022-07-04T08:19:03,2578,42.97826666666666,1656911954.4353728,2022-07-04T08:19:14,2556007,42.600116666666665,15693.587966334979
1656911956,870000,5280380,1,1,1,1,222,12,0,2022-07-04T08:19:16,2591,43.19783333333333,1656911965.063109,2022-07-04T08:19:25,2569407,42.82345,15752.263515878998
1656911964,436000,5287880,1,1,1,1,48,12,0,2022-07-04T08:19:24,2599,43.323933333333336,1656911978.983517,2022-07-04T08:19:38,2576907,42.94845,15791.195314422133
1656911992,701000,5316282,1,1,1,1,104,12,0,2022-07-04T08:19:52,2627,43.79501666666667,1656911999.918956,2022-07-04T08:19:59,2605309,43.42181666666667,15943.140559753383
1656912014,315000,5337082,1,1,1,1,77,12,0,2022-07-04T08:20:14,2649,44.15525,1656912024.092113,2022-07-04T08:20:24,2626109,43.76848333333333,16041.420216832992
1656912028,187000,5350682,1,1,1,1,227,12,0,2022-07-04T08:20:28,2663,44.386449999999996,1656912037.71218,2022-07-04T08:20:37,2639709,43.995149999999995,16105.033092662536
1656912039,807000,5362282,1,1,1,1,98,12,0,2022-07-04T08:20:39,2674,44.58011666666666,1656912048.5017009,2022-07-04T08:20:48,2651309,44.18848333333334,16155.814510431379
1656912051,279000,5373882,1,1,1,1,226,12,0,2022-07-04T08:20:51,2686,44.771316666666664,1656912059.151373,2022-07-04T08:20:59,2662909,44.381816666666666,16204.762330721855
1656912064,811000,5387282,1,1,1,1,117,12,0,2022-07-04T08:21:04,2699,44.99685,1656912073.351373,2022-07-04T08:21:13,2676309,44.60515,16263.084458719717
1656912074,629000,5397082,1,1,1,1,225,12,0,2022-07-04T08:21:14,2709,45.16048333333333,1656912083.952308,2022-07-04T08:21:23,2686109,44.76848333333333,16309.340746984246
1656912088,845000,5411382,1,1,1,1,127,12,0,2022-07-04T08:21:28,2723,45.397416666666665,1656912097.991613,2022-07-04T08:21:37,2700409,45.006816666666666,16372.362031607392
1656912101,664000,5423982,1,1,1,1,9,12,0,2022-07-04T08:21:41,2736,45.61106666666667,1656912108.57072,2022-07-04T08:21:48,2713009,45.216816666666666,16429.805244876254
1656912114,199000,5436382,1,1,1,1,146,12,0,2022-07-04T08:21:54,2749,45.81998333333333,1656912122.4416769,2022-07-04T08:22:02,2725409,45.42348333333334,16495.312063140966
1656912135,514000,5457782,1,1,1,1,125,12,0,2022-07-04T08:22:15,2770,46.17523333333334,1656912143.080224,2022-07-04T08:22:23,2746809,45.780150000000006,16597.876181422846
1656912159,259000,5481682,1,1,1,1,132,12,0,2022-07-04T08:22:39,2794,46.57098333333333,1656912167.261677,2022-07-04T08:22:47,2770709,46.17848333333333,16723.75584087566
1656912171,170000,5493682,1,1,1,1,8,12,0,2022-07-04T08:22:51,2806,46.7695,1656912180.647889,2022-07-04T08:23:00,2782709,46.37848333333333,16813.373964216706
1656912183,847000,5505982,1,1,1,1,143,12,0,2022-07-04T08:23:03,2818,46.980783333333335,1656912191.901568,2022-07-04T08:23:11,2795009,46.583483333333334,16941.140831723966
1656912195,237000,5517482,1,1,1,1,14,12,0,2022-07-04T08:23:15,2830,47.17061666666667,1656912205.17154,2022-07-04T08:23:25,2806509,46.775150000000004,17049.784201631115
1656912208,31000,5529982,1,1,1,1,151,12,0,2022-07-04T08:23:28,2843,47.38385,1656912215.830205,2022-07-04T08:23:35,2819009,46.98348333333333,17154.59181253247
1656912216,761000,5538682,1,1,1,1,247,12,0,2022-07-04T08:23:36,2851,47.52935,1656912226.358837,2022-07-04T08:23:46,2827709,47.12848333333333,17233.393319147184
1656912232,373000,5554382,1,1,1,1,164,12,0,2022-07-04T08:23:52,2867,47.78955,1656912240.193444,2022-07-04T08:24:00,2843409,47.39015,17369.158021283452
1656912242,872000,5564682,1,1,1,1,21,12,0,2022-07-04T08:24:02,2877,47.96453333333333,1656912250.330261,2022-07-04T08:24:10,2853709,47.561816666666665,17424.297221344856
1656912255,546000,5577582,1,1,1,1,163,12,0,2022-07-04T08:24:15,2890,48.17576666666666,1656912263.9605849,2022-07-04T08:24:23,2866609,47.77681666666667,17487.362519082068
1656912266,563000,5588482,1,1,1,1,27,12,0,2022-07-04T08:24:26,2901,48.359383333333334,1656912274.240597,2022-07-04T08:24:34,2877509,47.958483333333334,17533.078962518477
1656912277,760000,5599682,1,1,1,1,150,12,0,2022-07-04T08:24:37,2912,48.54600000000001,1656912285.101325,2022-07-04T08:24:45,2888709,48.145149999999994,17581.064978469927
1656912290,580000,5612282,1,1,1,1,32,12,0,2022-07-04T08:24:50,2925,48.75966666666667,1656912299.094429,2022-07-04T08:24:59,2901309,48.35515,17639.041244903678
1656912300,600000,5622382,1,1,1,1,144,12,0,2022-07-04T08:25:00,2935,48.92666666666666,1656912309.4028199,2022-07-04T08:25:09,2911409,48.52348333333334,17684.308893296853
1656912323,461000,5645283,1,1,1,1,139,12,0,2022-07-04T08:25:23,2958,49.30768333333333,1656912336.5138838,2022-07-04T08:25:36,2934310,48.905166666666666,17782.947027356382
1656912339,713000,5661283,1,1,1,1,59,12,0,2022-07-04T08:25:39,2974,49.57855,1656912347.0440478,2022-07-04T08:25:47,2950310,49.17183333333333,17855.992097546397
1656912352,460000,5674083,1,1,1,1,200,12,0,2022-07-04T08:25:52,2987,49.791000000000004,1656912360.954108,2022-07-04T08:26:00,2963110,49.38516666666667,17913.903082739926
1656912363,620000,5685283,1,1,1,1,67,12,0,2022-07-04T08:26:03,2998,49.977,1656912370.795269,2022-07-04T08:26:10,2974310,49.57183333333333,17963.93740995029
1656912374,697000,5696283,1,1,1,1,188,12,0,2022-07-04T08:26:14,3009,50.16161666666667,1656912386.953045,2022-07-04T08:26:26,2985310,49.75516666666667,18018.19569618241
1656912387,862000,5709683,1,1,1,1,80,12,0,2022-07-04T08:26:27,3022,50.381033333333335,1656912397.6156409,2022-07-04T08:26:37,2998710,49.978500000000004,18087.113426028965
1656912414,7000,5735483,1,1,1,1,108,12,0,2022-07-04T08:26:54,3049,50.81678333333333,1656912421.826541,2022-07-04T08:27:01,3024510,50.408500000000004,18218.657432372704
1656912436,373000,5757983,1,1,1,1,99,12,0,2022-07-04T08:27:16,3071,51.189550000000004,1656912445.547349,2022-07-04T08:27:25,3047010,50.783500000000004,18336.26738385239
1656912447,796000,5769084,1,1,1,1,221,12,0,2022-07-04T08:27:27,3082,51.379933333333334,1656912456.137776,2022-07-04T08:27:36,3058111,50.968516666666666,18390.973755843188
1656912483,14000,5804484,1,1,1,1,99,12,0,2022-07-04T08:28:03,3118,51.9669,1656912491.108208,2022-07-04T08:28:11,3093511,51.55851666666667,18553.558710864927
1656912496,828000,5818084,1,1,1,1,248,12,0,2022-07-04T08:28:16,3131,52.19713333333333,1656912505.079056,2022-07-04T08:28:25,3107111,51.78518333333333,18615.690732961906
1656912508,537000,5829984,1,1,1,1,123,12,0,2022-07-04T08:28:28,3143,52.39228333333333,1656912515.519141,2022-07-04T08:28:35,3119011,51.98351666666667,18668.22521142366
1656912520,978000,5842184,1,1,1,1,1,12,0,2022-07-04T08:28:40,3155,52.59963333333334,1656912529.55918,2022-07-04T08:28:49,3131211,52.18685,18728.825754310346
1656912544,21000,5865684,1,1,1,1,4,12,0,2022-07-04T08:29:04,3179,52.98368333333334,1656912554.1306849,2022-07-04T08:29:14,3154711,52.578516666666665,18840.72616549051
1656912553,311000,5874485,1,1,1,1,101,12,0,2022-07-04T08:29:13,3188,53.13851666666667,1656912564.6206279,2022-07-04T08:29:24,3163512,52.7252,18882.379589448654
1656912567,548000,5888685,1,1,1,1,1,12,0,2022-07-04T08:29:27,3202,53.3758,1656912575.6102169,2022-07-04T08:29:35,3177712,52.961866666666666,18949.55241239686
1656912589,770000,5911385,1,1,1,1,251,12,0,2022-07-04T08:29:49,3224,53.74616666666667,1656912599.1004438,2022-07-04T08:29:59,3200412,53.340199999999996,19050.252951325696
1656912601,643000,5923985,1,1,1,1,133,12,0,2022-07-04T08:30:01,3236,53.94405,1656912612.6212769,2022-07-04T08:30:12,3213012,53.550200000000004,19120.122478954083
1656912615,629000,5936685,1,1,1,1,17,12,0,2022-07-04T08:30:15,3250,54.17715,1656912623.3513799,2022-07-04T08:30:23,3225712,53.76186666666667,19170.7318431251
1656912627,515000,5948685,1,1,1,1,149,12,0,2022-07-04T08:30:27,3262,54.37525,1656912634.101301,2022-07-04T08:30:34,3237712,53.961866666666666,19221.92790451915
1656912637,378000,5958085,1,1,1,1,252,12,0,2022-07-04T08:30:37,3272,54.539633333333335,1656912647.7616398,2022-07-04T08:30:47,3247112,54.11853333333333,19288.95575701511
1656912649,613000,5971185,1,1,1,1,140,12,0,2022-07-04T08:30:49,3284,54.74355,1656912657.9167569,2022-07-04T08:30:57,3260212,54.336866666666666,19333.68856587582
1656912661,957000,5983685,1,1,1,1,22,12,0,2022-07-04T08:31:01,3296,54.949283333333334,1656912672.374449,2022-07-04T08:31:12,3272712,54.5452,19391.087227408123
1656912673,113000,5994885,1,1,1,1,145,12,0,2022-07-04T08:31:13,3308,55.135216666666665,1656912682.312564,2022-07-04T08:31:22,3283912,54.73186666666666,19445.401108052
1656912694,317000,6015785,1,1,1,1,119,12,0,2022-07-04T08:31:34,3329,55.488616666666665,1656912706.382673,2022-07-04T08:31:46,3304812,55.0802,19551.779039705383
1656912722,762000,6044285,1,1,1,1,176,12,0,2022-07-04T08:32:02,3357,55.962700000000005,1656912731.712872,2022-07-04T08:32:11,3333312,55.5552,19693.253039971387
1656912730,965000,6052485,1,1,1,1,11,12,0,2022-07-04T08:32:10,3365,56.09941666666667,1656912741.773064,2022-07-04T08:32:21,3341512,55.69186666666667,19738.49570881458
1656912745,825000,6067285,1,1,1,1,173,12,0,2022-07-04T08:32:25,3380,56.34708333333333,1656912755.672868,2022-07-04T08:32:35,3356312,55.93853333333333,19803.02354000495
1656912757,486000,6079085,1,1,1,1,47,12,0,2022-07-04T08:32:37,3392,56.54143333333333,1656912766.293236,2022-07-04T08:32:46,3368112,56.135200000000005,19862.723296657798
1656912770,287000,6091685,1,1,1,1,186,12,0,2022-07-04T08:32:50,3405,56.75478333333333,1656912779.903265,2022-07-04T08:32:59,3380712,56.3452,19916.92426407119
1656912779,793000,6101585,1,1,1,1,39,12,0,2022-07-04T08:32:59,3414,56.91321666666667,1656912789.604168,2022-07-04T08:33:09,3390612,56.510200000000005,19959.837060764443
1656912792,681000,6113885,1,1,1,1,174,12,0,2022-07-04T08:33:12,3427,57.12801666666667,1656912800.883873,2022-07-04T08:33:20,3402912,56.715199999999996,20019.10173393919
1656912804,13000,6125687,1,1,1,1,48,12,0,2022-07-04T08:33:24,3439,57.31688333333333,1656912814.315188,2022-07-04T08:33:34,3414714,56.911899999999996,20067.879109109992
1656912829,232000,6150089,1,1,1,1,60,12,0,2022-07-04T08:33:49,3464,57.7372,1656912835.1247919,2022-07-04T08:33:55,3439116,57.318599999999996,20182.941825445894
1656912851,645000,6171889,1,1,1,1,44,12,0,2022-07-04T08:34:11,3486,58.11075,1656912859.055229,2022-07-04T08:34:19,3460916,57.68193333333333,20287.751115607705
1656912857,874000,6177989,1,1,1,1,111,12,0,2022-07-04T08:34:17,3492,58.21456666666666,1656912868.827256,2022-07-04T08:34:28,3467016,57.7836,20324.055856675637
1656912872,123000,6193289,1,1,1,1,23,12,0,2022-07-04T08:34:32,3507,58.45205,1656912882.4052799,2022-07-04T08:34:42,3482316,58.038599999999995,20385.860536632925
1656912884,174000,6205589,1,1,1,1,159,12,0,2022-07-04T08:34:44,3519,58.6529,1656912892.894541,2022-07-04T08:34:52,3494616,58.2436,20443.340855773095
1656912909,302000,6229489,1,1,1,1,166,12,0,2022-07-04T08:35:09,3544,59.0717,1656912917.305013,2022-07-04T08:35:17,3518516,58.641933333333334,20574.121916576092
1656912921,719000,6241689,1,1,1,1,44,12,0,2022-07-04T08:35:21,3556,59.27865,1656912930.40534,2022-07-04T08:35:30,3530716,58.84526666666667,20636.945112508096
1656912933,709000,6253889,1,1,1,1,178,12,0,2022-07-04T08:35:33,3568,59.47848333333333,1656912941.715216,2022-07-04T08:35:41,3542916,59.0486,20697.97721676316
1656912945,504000,6265389,1,1,1,1,49,12,0,2022-07-04T08:35:45,3580,59.675066666666666,1656912951.707973,2022-07-04T08:35:51,3554416,59.24026666666667,20759.799810619108
1656912957,51000,6277089,1,1,1,1,177,12,0,2022-07-04T08:35:57,3592,59.86751666666667,1656912965.416328,2022-07-04T08:36:05,3566116,59.435266666666664,20827.064355539223
1656912969,427000,6289389,1,1,1,1,57,12,0,2022-07-04T08:36:09,3604,60.07378333333334,1656912976.305296,2022-07-04T08:36:16,3578416,59.64026666666667,20892.037107799697
1656912981,212000,6301289,1,1,1,1,187,12,0,2022-07-04T08:36:21,3616,60.2702,1656912990.2460358,2022-07-04T08:36:30,3590316,59.8386,20958.298375203456
1656912988,547000,6308589,1,1,1,1,12,12,0,2022-07-04T08:36:28,3623,60.392450000000004,1656913000.685253,2022-07-04T08:36:40,3597616,59.96026666666667,20999.906505825384
1656913006,333000,6326589,1,1,1,1,210,12,0,2022-07-04T08:36:46,3641,60.68888333333334,1656913014.345273,2022-07-04T08:36:54,3615616,60.260266666666666,21103.287528783352
1656913017,870000,6337589,1,1,1,1,75,12,0,2022-07-04T08:36:57,3652,60.881166666666665,1656913024.245185,2022-07-04T08:37:04,3626616,60.443599999999996,21162.473589451944
1656913030,212000,6350089,1,1,1,1,212,12,0,2022-07-04T08:37:10,3665,61.086866666666666,1656913038.7067199,2022-07-04T08:37:18,3639116,60.65193333333333,21228.81505953641
1656913042,41000,6361989,1,1,1,1,87,12,0,2022-07-04T08:37:22,3677,61.284016666666666,1656913049.7617729,2022-07-04T08:37:29,3651016,60.85026666666667,21288.742610276728
1656913052,721000,6372589,1,1,1,1,204,12,0,2022-07-04T08:37:32,3687,61.46201666666666,1656913059.815973,2022-07-04T08:37:39,3661616,61.02693333333333,21344.614956819725
1656913064,284000,6384189,1,1,1,1,75,12,0,2022-07-04T08:37:44,3699,61.65473333333333,1656913073.815949,2022-07-04T08:37:53,3673216,61.22026666666667,21398.361762724064
1656913076,458000,6395989,1,1,1,1,205,12,0,2022-07-04T08:37:56,3711,61.85763333333333,1656913083.917757,2022-07-04T08:38:03,3685016,61.41693333333333,21458.56371660445
1656913087,587000,6407589,1,1,1,1,77,12,0,2022-07-04T08:38:07,3722,62.04311666666667,1656913098.0070848,2022-07-04T08:38:18,3696616,61.61026666666667,21511.31917804336
1656913098,282000,6417889,1,1,1,1,190,12,0,2022-07-04T08:38:18,3733,62.22136666666667,1656913108.7057638,2022-07-04T08:38:28,3706916,61.781933333333335,21565.35112948101
1656913108,260000,6428289,1,1,1,1,48,12,0,2022-07-04T08:38:28,3743,62.38766666666667,1656913122.3166358,2022-07-04T08:38:42,3717316,61.95526666666667,21607.83955562371
1656913125,509000,6445089,1,1,1,1,233,12,0,2022-07-04T08:38:45,3760,62.67515,1656913133.05672,2022-07-04T08:38:53,3734116,62.23526666666667,21687.919842617026
1656913137,298000,6456989,1,1,1,1,108,12,0,2022-07-04T08:38:57,3772,62.87163333333333,1656913143.846364,2022-07-04T08:39:03,3746016,62.4336,21745.71226276894
1656913148,758000,6468589,1,1,1,1,236,12,0,2022-07-04T08:39:08,3783,63.06263333333333,1656913157.735957,2022-07-04T08:39:17,3757616,62.626933333333334,21804.697272769514
1656913160,738000,6480189,1,1,1,1,107,12,0,2022-07-04T08:39:20,3795,63.262299999999996,1656913168.305985,2022-07-04T08:39:28,3769216,62.82026666666666,21861.403638980264
1656913171,517000,6490989,1,1,1,1,226,12,0,2022-07-04T08:39:31,3806,63.44195,1656913180.997128,2022-07-04T08:39:40,3780016,63.00026666666667,21914.483383620853
1656913192,226000,6511789,1,1,1,1,199,12,0,2022-07-04T08:39:52,3827,63.7871,1656913201.633313,2022-07-04T08:40:01,3800816,63.34693333333333,22024.409679542645
1656913206,629000,6526289,1,1,1,1,102,12,0,2022-07-04T08:40:06,3841,64.02714999999999,1656913215.406028,2022-07-04T08:40:15,3815316,63.5886,22098.986134026076
1656913229,394000,6548990,1,1,1,1,96,12,0,2022-07-04T08:40:29,3864,64.40656666666666,1656913239.696197,2022-07-04T08:40:39,3838017,63.96695,22224.849644143687
1656913241,679000,6561490,1,1,1,1,234,12,0,2022-07-04T08:40:41,3876,64.61131666666667,1656913250.0762799,2022-07-04T08:40:50,3850517,64.17528333333333,22297.421309656762
1656913253,339000,6572790,1,1,1,1,102,12,0,2022-07-04T08:40:53,3888,64.80565,1656913260.237268,2022-07-04T08:41:00,3861817,64.36361666666667,22364.08727963426
1656913277,878000,6597390,1,1,1,1,117,12,0,2022-07-04T08:41:17,3912,65.21463333333334,1656913284.5660279,2022-07-04T08:41:24,3886417,64.77361666666667,22504.272985528823
1656913287,337000,6606790,1,1,1,1,220,12,0,2022-07-04T08:41:27,3922,65.37228333333333,1656913298.076644,2022-07-04T08:41:38,3895817,64.93028333333334,22560.426435483358
1656913297,62000,6616590,1,1,1,1,72,12,0,2022-07-04T08:41:37,3932,65.53436666666667,1656913308.567505,2022-07-04T08:41:48,3905617,65.09361666666668,22617.139562588593
1656913310,632000,6629990,1,1,1,1,219,12,0,2022-07-04T08:41:50,3945,65.76053333333333,1656913318.479333,2022-07-04T08:41:58,3919017,65.31694999999999,22688.910375603555
1656913322,451000,6641890,1,1,1,1,94,12,0,2022-07-04T08:42:02,3957,65.95751666666666,1656913332.228245,2022-07-04T08:42:12,3930917,65.51528333333333,22751.815380203887
