time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909698,933500,3044650,3044650,3044650,19676,857,-11,0,201,3034409,220,13,4,2022-07-04T07:41:38,333,5.565558333333333,1656909706.3996398,2022-07-04T07:41:46,333677,5.561283333333334,2125.6542240938466
1656909737,577800,3082970,3082970,3082970,19897,881,-11,0,206,3081578,185,13,4,2022-07-04T07:42:17,372,6.209630000000001,1656909746.102136,2022-07-04T07:42:26,371997,6.19995,2368.98080841361
1656909815,110500,3160988,3160988,3160988,20341,904,-11,0,215,3159987,117,13,4,2022-07-04T07:43:35,450,7.5018416666666665,1656909828.163352,2022-07-04T07:43:48,450015,7.500249999999999,2829.4189106534827
1656909853,423900,3199099,3199099,3199099,20562,927,-11,0,219,3191607,82,13,4,2022-07-04T07:44:13,488,8.140398333333334,1656909862.7335958,2022-07-04T07:44:22,488126,8.135433333333333,3056.4540527030263
1656909932,798100,3278118,3278118,3278118,21006,968,-11,0,227,3275274,14,13,4,2022-07-04T07:45:32,567,9.463301666666666,1656909944.793721,2022-07-04T07:45:44,567145,9.452416666666666,3527.9717251361594
1656909970,911000,3316507,3316507,3316507,21227,997,-11,0,230,3306736,235,13,4,2022-07-04T07:46:10,605,10.098516666666665,1656909979.6443439,2022-07-04T07:46:19,605534,10.092233333333333,3763.233537285153
1656910009,83100,3354402,3354402,3354402,21450,1016,-11,0,234,3348769,202,13,4,2022-07-04T07:46:49,644,10.734718333333332,1656910015.4853969,2022-07-04T07:46:55,643429,10.723816666666666,3988.1518076895827
1656910048,710700,3394029,3394029,3394029,21671,1031,-11,0,241,3391262,167,13,4,2022-07-04T07:47:28,683,11.395178333333332,1656910060.414988,2022-07-04T07:47:40,683056,11.384266666666667,4220.916938877747
1656910086,518100,3431836,3431836,3431836,21892,1048,-11,0,243,3417485,132,13,4,2022-07-04T07:48:06,721,12.025301666666667,1656910095.325132,2022-07-04T07:48:15,720863,12.014383333333335,4445.254422619687
1656910124,883700,3470515,3470515,3470515,22115,1048,-11,0,244,3443294,99,13,4,2022-07-04T07:48:44,759,12.664728333333333,1656910131.647068,2022-07-04T07:48:51,759542,12.659033333333333,4700.141993005744
1656910164,294700,3509815,3509815,3509815,22336,1090,-11,0,250,3506569,64,13,4,2022-07-04T07:49:24,799,13.321578333333333,1656910170.945441,2022-07-04T07:49:30,798842,13.314033333333333,4918.991992844823
1656910203,160700,3548631,3548631,3548631,22557,1097,-11,0,255,3548558,29,13,4,2022-07-04T07:50:03,838,13.969345,1656910211.975333,2022-07-04T07:50:11,837658,13.960966666666668,5159.1260734652515
1656910240,649000,3586964,3586964,3586964,22780,1111,-11,0,258,3579877,252,13,4,2022-07-04T07:50:40,875,14.59415,1656910251.474053,2022-07-04T07:50:51,875991,14.59985,5428.92694339499
1656910279,745800,3626192,3626192,3626192,23001,1111,-11,0,261,3606087,217,13,4,2022-07-04T07:51:19,914,15.245763333333334,1656910288.623028,2022-07-04T07:51:28,915219,15.25365,5654.920655555264
1656910318,396800,3664711,3664711,3664711,23222,1125,-11,0,265,3663579,182,13,4,2022-07-04T07:51:58,953,15.889946666666667,1656910328.142464,2022-07-04T07:52:08,953738,15.895633333333334,5882.63137183908
1656910434,854500,3781402,3781402,3781402,23887,1192,-11,0,278,3779135,79,13,4,2022-07-04T07:53:54,1069,17.830908333333333,1656910443.520681,2022-07-04T07:54:03,1070429,17.840483333333335,6603.024456412288
1656910512,679800,3859336,3859336,3859336,24331,1222,-11,0,286,3837552,11,13,4,2022-07-04T07:55:12,1147,19.127996666666665,1656910521.789801,2022-07-04T07:55:21,1148363,19.139383333333335,7074.598458321864
1656910551,305300,3897617,3897617,3897617,24552,1228,-11,0,289,3884992,232,13,4,2022-07-04T07:55:51,1186,19.771755,1656910560.381393,2022-07-04T07:56:00,1186644,19.7774,7305.612194330866
1656910628,720600,3975136,3975136,3975136,24996,1261,-11,0,297,3973758,164,13,4,2022-07-04T07:57:08,1263,21.06201,1656910637.1468039,2022-07-04T07:57:17,1264163,21.069383333333334,7816.337153392559
1656910666,972600,4013604,4013604,4013604,25217,1273,-11,0,301,4010338,129,13,4,2022-07-04T07:57:46,1301,21.699543333333335,1656910676.1466968,2022-07-04T07:57:56,1302631,21.710516666666667,8051.380067214267
1656910746,67800,4091604,4091604,4091604,25661,1302,-11,0,310,4088681,61,13,4,2022-07-04T07:59:06,1381,23.017796666666666,1656910753.1061049,2022-07-04T07:59:13,1380631,23.010516666666668,8575.733726749568
1656910861,809100,4207441,4207441,4207441,26326,1361,-11,0,324,4199244,214,13,4,2022-07-04T08:01:01,1496,24.946818333333333,1656910870.5136409,2022-07-04T08:01:10,1496468,24.941133333333333,9326.092293192865
1656910938,832500,4284256,4284256,4284256,26770,1388,-11,0,331,4283381,146,13,4,2022-07-04T08:02:18,1573,26.230541666666667,1656910947.532801,2022-07-04T08:02:27,1573283,26.221383333333332,9841.074181394686
1656910976,418200,4321727,4321727,4321727,26991,1388,-11,0,333,4309333,111,13,4,2022-07-04T08:02:56,1611,26.85697,1656910986.084509,2022-07-04T08:03:06,1610754,26.845899999999997,10107.465877551935
1656911014,796100,4360309,4360309,4360309,27212,1417,-11,0,338,4356211,76,13,4,2022-07-04T08:03:34,1649,27.496601666666667,1656911021.911248,2022-07-04T08:03:41,1649336,27.488933333333332,10394.735759834395
1656911092,237400,4437546,4437546,4437546,27656,1471,-11,0,348,4425228,8,13,4,2022-07-04T08:04:52,1727,28.78729,1656911098.1890888,2022-07-04T08:04:58,1726573,28.776216666666667,10857.371649813686
1656911169,729000,4515037,4515037,4515037,28100,1516,-11,0,359,4499542,196,13,4,2022-07-04T08:06:09,1804,30.07881666666667,1656911179.6384559,2022-07-04T08:06:19,1804064,30.067733333333333,11337.746291391488
1656911208,168100,4553476,4553476,4553476,28321,1516,-11,0,362,4552046,161,13,4,2022-07-04T08:06:48,1843,30.719468333333335,1656911219.908264,2022-07-04T08:06:59,1842503,30.708383333333334,11555.809607676638
1656911247,274700,4592582,4592582,4592582,28542,1530,-11,0,364,4573362,126,13,4,2022-07-04T08:07:27,1882,31.371245,1656911254.7461798,2022-07-04T08:07:34,1881609,31.360149999999997,11795.491093066346
1656911285,167300,4630475,4630475,4630475,28765,1543,-11,0,368,4625383,93,13,4,2022-07-04T08:08:05,1920,32.002788333333335,1656911291.086257,2022-07-04T08:08:11,1919502,31.991699999999998,12032.193729580327
1656911324,119500,4669701,4669701,4669701,28986,1546,-11,0,371,4664122,58,13,4,2022-07-04T08:08:44,1959,32.65199166666667,1656911332.035697,2022-07-04T08:08:52,1958728,32.64546666666667,12269.915600873665
1656911361,302200,4706610,4706610,4706610,29207,1567,-11,0,376,4703861,23,13,4,2022-07-04T08:09:21,1996,33.271703333333335,1656911367.131017,2022-07-04T08:09:27,1995637,33.260616666666664,12490.513198759018
1656911436,978400,4782286,4782286,4782286,29651,1592,-11,0,382,4773026,211,13,4,2022-07-04T08:10:36,2071,34.53297333333333,1656911446.9739718,2022-07-04T08:10:46,2071313,34.521883333333335,12963.021294208651
1656911476,753800,4822061,4822061,4822061,29872,1592,-11,0,385,4819292,176,13,4,2022-07-04T08:11:16,2111,35.19589666666666,1656911484.974408,2022-07-04T08:11:24,2111088,35.1848,13185.4637316048
1656911513,651500,4859073,4859073,4859073,30095,1607,-11,0,387,4835118,143,13,4,2022-07-04T08:11:53,2148,35.810858333333336,1656911519.401356,2022-07-04T08:11:59,2148100,35.80166666666666,13375.14357870604
1656911590,217500,4935679,4935679,4935679,30537,1620,-11,0,395,4918666,73,13,4,2022-07-04T08:13:10,2225,37.086958333333335,1656911599.331944,2022-07-04T08:13:19,2224706,37.07843333333334,13732.987764408163
1656911699,740900,5051048,5051048,5051048,31202,1678,-11,0,410,5049428,226,13,4,2022-07-04T08:14:59,2334,38.91234833333333,1656911712.048092,2022-07-04T08:15:12,2340075,39.00125,14336.572445626107
1656911742,513200,5088820,5088820,5088820,31425,1678,-11,0,412,5075539,193,13,4,2022-07-04T08:15:42,2377,39.62522,1656911753.567641,2022-07-04T08:15:53,2377847,39.63078333333333,14536.417774895057
1656911818,477900,5164918,5164918,5164918,31867,1705,-11,0,422,5159468,123,13,4,2022-07-04T08:16:58,2453,40.89129833333333,1656911827.758049,2022-07-04T08:17:07,2453945,40.89908333333334,14945.702423566772
1656911856,972200,5203279,5203279,5203279,32090,1718,-11,0,424,5180404,90,13,4,2022-07-04T08:17:36,2491,41.53287,1656911864.8050408,2022-07-04T08:17:44,2492306,41.53843333333334,15218.353019604338
1656911895,478500,5241785,5241785,5241785,32311,1718,-11,0,427,5232330,55,13,4,2022-07-04T08:18:15,2530,42.174641666666666,1656911904.426004,2022-07-04T08:18:24,2530812,42.1802,15420.55662008228
1656911933,924800,5280231,5280231,5280231,32532,1744,-11,0,432,5274346,20,13,4,2022-07-04T08:18:53,2568,42.81541333333333,1656911941.623484,2022-07-04T08:19:01,2569258,42.82096666666666,15649.664144221286
1656911972,418600,5319189,5319189,5319189,32755,1759,-11,0,436,5316457,243,13,4,2022-07-04T08:19:32,2607,43.45697666666667,1656911981.212769,2022-07-04T08:19:41,2608216,43.47026666666667,15838.42023474558
1656912051,700800,5397230,5397230,5397230,33197,1788,-11,0,444,5394653,173,13,4,2022-07-04T08:20:51,2686,44.77834666666667,1656912059.151373,2022-07-04T08:20:59,2686257,44.77095,16206.56254756942
1656912090,380100,5436403,5436403,5436403,33420,1803,-11,0,447,5436355,140,13,4,2022-07-04T08:21:30,2725,45.423001666666664,1656912099.113088,2022-07-04T08:21:39,2725430,45.42383333333333,16379.167319594519
1656912128,540500,5474121,5474121,5474121,33641,1803,-11,0,450,5467524,105,13,4,2022-07-04T08:22:08,2763,46.05900833333333,1656912134.6614518,2022-07-04T08:22:14,2763148,46.05246666666667,16563.685845115477
1656912167,915900,5513496,5513496,5513496,33862,1803,-11,0,452,5509635,70,13,4,2022-07-04T08:22:47,2802,46.715265,1656912176.2008638,2022-07-04T08:22:56,2802523,46.70871666666667,16787.30138274747
1656912206,512600,5552048,5552048,5552048,34085,1817,-11,0,456,5541211,37,13,4,2022-07-04T08:23:26,2841,47.35854333333334,1656912215.269477,2022-07-04T08:23:35,2841075,47.35125,17140.61253065343
1656912245,249400,5590650,5590650,5590650,34306,1843,-11,0,460,5583460,2,13,4,2022-07-04T08:24:05,2880,48.00415666666667,1656912255.2112758,2022-07-04T08:24:15,2879677,47.994616666666666,17436.41213973372
1656912285,156700,5630557,5630557,5630557,34527,1871,-11,0,466,5625410,223,13,4,2022-07-04T08:24:45,2920,48.66927833333333,1656912292.462493,2022-07-04T08:24:52,2919584,48.65973333333333,17616.667441611713
1656912324,130400,5669530,5669530,5669530,34750,1885,-11,0,470,5662139,190,13,4,2022-07-04T08:25:24,2959,49.31884,1656912337.1036649,2022-07-04T08:25:37,2958557,49.30928333333333,17785.8951656567
1656912361,417100,5707071,5707071,5707071,34971,1891,-11,0,474,5704261,155,13,4,2022-07-04T08:26:01,2996,49.940285,1656912371.355125,2022-07-04T08:26:11,2996098,49.93496666666667,17954.061010361427
1656912400,466400,5745866,5745866,5745866,35192,1917,-11,0,480,5741394,120,13,4,2022-07-04T08:26:40,3035,50.59110666666666,1656912407.695765,2022-07-04T08:26:47,3034893,50.58155,18151.954136360884
1656912439,625600,5785025,5785025,5785025,35415,1936,-11,0,485,5783241,87,13,4,2022-07-04T08:27:19,3074,51.243759999999995,1656912447.8168168,2022-07-04T08:27:27,3074052,51.2342,18352.833948537093
1656912515,477000,5861293,5861293,5861293,35857,1981,-11,0,493,5851695,17,13,4,2022-07-04T08:28:35,3150,52.50795,1656912522.859333,2022-07-04T08:28:42,3150320,52.50533333333333,18703.614893578455
1656912554,153200,5899695,5899695,5899695,36080,2007,-11,0,499,5899123,240,13,4,2022-07-04T08:29:14,3189,53.15255333333334,1656912565.8465998,2022-07-04T08:29:25,3188722,53.14536666666667,18886.336640643593
1656912592,339400,5938135,5938135,5938135,36301,2026,-11,0,505,5936041,205,13,4,2022-07-04T08:29:52,3227,53.78899,1656912604.730957,2022-07-04T08:30:04,3227162,53.78603333333333,19062.79984612839
1656912630,82100,5975732,5975732,5975732,36522,2043,-11,0,508,5967186,170,13,4,2022-07-04T08:30:30,3265,54.418035,1656912638.481648,2022-07-04T08:30:38,3264759,54.41265,19233.59326687463
1656912667,661900,6013968,6013968,6013968,36745,2051,-11,0,510,5988097,137,13,4,2022-07-04T08:31:07,3302,55.044365,1656912675.792945,2022-07-04T08:31:15,3302995,55.04991666666667,19419.03474317834
1656912707,402200,6053708,6053708,6053708,36966,2071,-11,0,516,6051252,102,13,4,2022-07-04T08:31:47,3342,55.70670333333333,1656912715.593245,2022-07-04T08:31:55,3342735,55.712250000000004,19617.095466336974
1656912745,387500,6091693,6091693,6091693,37187,2082,-11,0,520,6082676,67,13,4,2022-07-04T08:32:25,3380,56.33979166666666,1656912755.672868,2022-07-04T08:32:35,3380720,56.34533333333333,19801.069486076674
1656912784,356600,6130662,6130662,6130662,37410,2094,-11,0,525,6124913,34,13,4,2022-07-04T08:33:04,3419,56.98927666666667,1656912792.414537,2022-07-04T08:33:12,3419689,56.994816666666665,19980.608709652653
1656912824,244900,6169724,6169724,6169724,37631,2094,-11,0,528,6166619,255,13,4,2022-07-04T08:33:44,3459,57.65408166666667,1656912832.974449,2022-07-04T08:33:52,3458751,57.64585,20158.975030361195
1656912902,177200,6247483,6247483,6247483,38075,2150,-11,0,539,6245228,187,13,4,2022-07-04T08:35:02,3537,58.95295333333333,1656912909.184617,2022-07-04T08:35:09,3536510,58.941833333333335,20538.400392760454
1656912940,202400,6285692,6285692,6285692,38296,2150,-11,0,541,6276617,152,13,4,2022-07-04T08:35:40,3575,59.58670666666667,1656912948.815333,2022-07-04T08:35:48,3574719,59.57865,20731.942743831398
1656912979,105500,6324411,6324411,6324411,38517,2163,-11,0,544,6318448,117,13,4,2022-07-04T08:36:19,3614,60.23509166666667,1656912989.0664759,2022-07-04T08:36:29,3613438,60.22396666666667,20945.719436521566
1656913018,426900,6363757,6363757,6363757,38740,2189,-11,0,549,6349924,84,13,4,2022-07-04T08:36:58,3653,60.89044833333333,1656913024.836021,2022-07-04T08:37:04,3652784,60.879733333333334,21165.26458589408
1656913056,126100,6401456,6401456,6401456,38961,2189,-11,0,549,6349924,49,13,4,2022-07-04T08:37:36,3691,61.518768333333334,1656913064.7680318,2022-07-04T08:37:44,3690483,61.508050000000004,21360.44244525567
1656913134,697700,6480027,6480027,6480027,39405,2227,-11,0,560,6470206,237,13,4,2022-07-04T08:38:54,3769,62.828295000000004,1656913142.116472,2022-07-04T08:39:02,3769054,62.81756666666667,21731.74583693865
1656913251,545800,6596990,6596990,6596990,40070,2284,-11,0,573,6585204,134,13,4,2022-07-04T08:40:51,3886,64.77576333333333,1656913259.046344,2022-07-04T08:40:59,3886017,64.76695,22354.349211989203
1656913288,798000,6634466,6634466,6634466,40291,2287,-11,0,576,6627221,99,13,4,2022-07-04T08:41:28,3923,65.39663333333333,1656913299.216024,2022-07-04T08:41:39,3923493,65.39155,22569.278966861315
1656913366,870500,6712638,6712638,6712638,40735,2324,-11,0,586,6701085,31,13,4,2022-07-04T08:42:46,4001,66.69784166666666,1656913374.9158769,2022-07-04T08:42:54,4001665,66.69441666666667,22984.528272211483
1656913442,499400,6788307,6788307,6788307,41177,2338,-11,0,593,6779397,217,13,4,2022-07-04T08:44:02,4077,67.95832333333334,1656913450.356245,2022-07-04T08:44:10,4077334,67.95556666666667,23355.445938424036
1656913480,661800,6826279,6826279,6826279,41400,2353,-11,0,597,6816604,184,13,4,2022-07-04T08:44:40,4115,68.59436333333333,1656913489.695889,2022-07-04T08:44:49,4115306,68.58843333333333,23563.97575770239
1656913559,70900,6904822,6904822,6904822,41842,2396,-11,0,607,6900565,114,13,4,2022-07-04T08:45:59,4194,69.90118166666666,1656913566.7258039,2022-07-04T08:46:06,4193849,69.89748333333334,23995.746512884558
1656913597,884500,6943483,6943483,6943483,42065,2410,-11,0,611,6942279,81,13,4,2022-07-04T08:46:37,4232,70.548075,1656913606.073288,2022-07-04T08:46:46,4232510,70.54183333333334,24211.44514387953
1656913713,522100,7058826,7058826,7058826,42730,2431,-11,0,622,7057734,234,13,4,2022-07-04T08:48:33,4348,72.47536833333334,1656913724.7556078,2022-07-04T08:48:44,4347853,72.46421666666667,24775.940091655757
1656913790,731300,7136035,7136035,7136035,43172,2474,-11,0,629,7123341,164,13,4,2022-07-04T08:49:50,4425,73.76218833333334,1656913798.875701,2022-07-04T08:49:58,4425062,73.75103333333333,25144.044899981945
1656913829,59600,7174363,7174363,7174363,43395,2474,-11,0,632,7152369,131,13,4,2022-07-04T08:50:29,4464,74.40099333333333,1656913838.795616,2022-07-04T08:50:38,4463390,74.38983333333334,25356.821222868457
1656913869,122600,7214426,7214426,7214426,43616,2506,-11,0,636,7210151,96,13,4,2022-07-04T08:51:09,4504,75.06871,1656913875.5764768,2022-07-04T08:51:15,4503453,75.05755,25581.5592512201
1656913945,336000,7290639,7290639,7290639,44060,2548,-11,0,644,7283462,28,13,4,2022-07-04T08:52:25,4580,76.33893333333334,1656913951.458401,2022-07-04T08:52:31,4579666,76.32776666666668,25988.165442505844
1656913985,38200,7330341,7330341,7330341,44281,2582,-11,0,649,7325467,249,13,4,2022-07-04T08:53:05,4620,77.00063666666667,1656913992.4452279,2022-07-04T08:53:12,4619368,76.98946666666667,26175.936232865322
1656914023,769900,7369319,7369319,7369319,44502,2582,-11,0,651,7362110,214,13,4,2022-07-04T08:53:43,4658,77.64616500000001,1656914031.495188,2022-07-04T08:53:51,4658346,77.6391,26344.422625458526
1656914060,927200,7406476,7406476,7406476,44725,2582,-11,0,653,7403975,181,13,4,2022-07-04T08:54:20,4695,78.26545333333334,1656914067.457712,2022-07-04T08:54:27,4695503,78.25838333333333,26494.856683647424
1656914101,69000,7446465,7446465,7446465,44946,2593,-11,0,657,7445912,146,13,4,2022-07-04T08:55:01,4736,78.93448333333335,1656914109.1654239,2022-07-04T08:55:09,4735492,78.92486666666667,25658.97292507106
1656914177,259800,7522785,7522785,7522785,45390,2633,-11,0,666,7508913,78,13,4,2022-07-04T08:56:17,4812,80.20433,1656914183.865052,2022-07-04T08:56:23,4811812,80.19686666666666,22516.653208263666
1656914215,777800,7561314,7561314,7561314,45611,2636,-11,0,670,7560957,43,13,4,2022-07-04T08:56:55,4850,80.84629666666666,1656914231.6149158,2022-07-04T08:57:11,4850341,80.83901666666667,21045.05695832414
1656914253,586100,7598888,7598888,7598888,45832,2679,-11,0,675,7592349,8,13,4,2022-07-04T08:57:33,4888,81.47643500000001,1656914260.155668,2022-07-04T08:57:40,4887915,81.46525,20044.844243260333
1656914292,30000,7637706,7637706,7637706,46055,2693,-11,0,680,7634882,231,13,4,2022-07-04T08:58:12,4927,82.11716666666666,1656914301.602861,2022-07-04T08:58:21,4926733,82.11221666666667,18976.406582122097
1656914367,581300,7713117,7713117,7713117,46497,2715,-11,0,687,7713066,161,13,4,2022-07-04T08:59:27,5002,83.376355,1656914375.266253,2022-07-04T08:59:35,5002144,83.36906666666667,17135.05045331516
1656914483,909300,7829206,7829206,7829206,47162,2777,-11,0,701,7828443,58,13,4,2022-07-04T09:01:23,5118,85.315155,1656914492.058269,2022-07-04T09:01:32,5118233,85.30388333333333,14873.551971742208
1656914521,758000,7867054,7867054,7867054,47385,2792,-11,0,703,7859936,25,13,4,2022-07-04T09:02:01,5156,85.94596666666666,1656914527.888017,2022-07-04T09:02:07,5156081,85.93468333333334,14244.45136385151
1656914637,102500,7982510,7982510,7982510,48050,2809,-11,0,709,7982359,178,13,4,2022-07-04T09:03:57,5272,87.868375,1656914643.718353,2022-07-04T09:04:03,5271537,87.85895000000001,12530.807268149956
1656914675,400900,8021132,8021132,8021132,48271,2840,-11,0,713,8012044,143,13,4,2022-07-04T09:04:35,5310,88.50668166666667,1656914684.208469,2022-07-04T09:04:44,5310159,88.50264999999999,11992.333517022924
1656914733,120600,8078683,8078683,8078683,48715,2840,-11,0,713,8012044,75,13,4,2022-07-04T09:05:33,5368,89.46867666666667,1656914743.0989769,2022-07-04T09:05:43,5367710,89.46183333333333,11241.764336565453
1656914761,469900,8107032,8107032,8107032,48936,2840,-11,0,713,8012044,40,13,4,2022-07-04T09:06:01,5396,89.941165,1656914770.188601,2022-07-04T09:06:10,5396059,89.93431666666667,10887.652396238991
1656914789,536100,8135198,8135198,8135198,49157,2840,-11,0,713,8012044,5,13,4,2022-07-04T09:06:29,5424,90.408935,1656914797.8287408,2022-07-04T09:06:37,5424225,90.40375,10549.928537751104
1656914818,250100,8163541,8163541,8163541,49380,2840,-11,0,713,8012044,228,13,4,2022-07-04T09:06:58,5453,90.88750166666667,1656914823.739084,2022-07-04T09:07:03,5452568,90.87613333333334,10211.292910208866
1656914846,419100,8191710,8191710,8191710,49601,2840,-11,0,713,8012044,193,13,4,2022-07-04T09:07:26,5481,91.356985,1656914854.4184358,2022-07-04T09:07:34,5480737,91.34561666666667,9880.232271363873
1656914874,765500,8220056,8220056,8220056,49822,2840,-11,0,713,8012044,158,13,4,2022-07-04T09:07:54,5509,91.829425,1656914882.759729,2022-07-04T09:08:02,5509083,91.81805,9556.872166198586
1656914902,931500,8248222,8248222,8248222,50045,2840,-11,0,713,8012044,125,13,4,2022-07-04T09:08:22,5537,92.29885833333333,1656914910.419261,2022-07-04T09:08:30,5537249,92.28748333333333,9238.118671077807
1656914931,274500,8276565,8276565,8276565,50266,2840,-11,0,713,8012044,90,13,4,2022-07-04T09:08:51,5566,92.77124166666667,1656914940.388309,2022-07-04T09:09:00,5565592,92.75986666666667,8926.083216117511
1656914959,440500,8304731,8304731,8304731,50487,2840,-11,0,713,8012044,55,13,4,2022-07-04T09:09:19,5594,93.240675,1656914967.6298609,2022-07-04T09:09:27,5593758,93.2293,8622.59338867725
1656914987,786500,8333077,8333077,8333077,50710,2840,-11,0,713,8012044,22,13,4,2022-07-04T09:09:47,5622,93.71310833333334,1656914995.238157,2022-07-04T09:09:55,5622104,93.70173333333334,8318.575741190283
1656915015,955500,8361246,8361246,8361246,50931,2840,-11,0,713,8012044,243,13,4,2022-07-04T09:10:15,5650,94.18259166666667,1656915025.7498639,2022-07-04T09:10:25,5650273,94.17121666666667,8027.707274546493
1656915044,298500,8389589,8389589,8389589,51152,2840,-11,0,713,8012044,208,13,4,2022-07-04T09:10:44,5679,94.654975,1656915052.7282119,2022-07-04T09:10:52,5678616,94.6436,7741.352681657475
1656915072,461500,8417752,8417752,8417752,51375,2840,-11,0,713,8012044,175,13,4,2022-07-04T09:11:12,5707,95.12435833333333,1656915079.6479678,2022-07-04T09:11:19,5706779,95.11298333333335,7456.127877685151
1656915100,807500,8446098,8446098,8446098,51596,2840,-11,0,713,8012044,140,13,4,2022-07-04T09:11:40,5735,95.59679166666666,1656915107.048621,2022-07-04T09:11:47,5735125,95.58541666666666,7181.113002632579
1656915185,478500,8530776,8530776,8530776,52261,2840,-11,0,713,8012044,37,13,4,2022-07-04T09:13:05,5820,97.007975,1656915191.618028,2022-07-04T09:13:11,5819803,96.99671666666667,6374.339770049474
1656915213,644500,8558942,8558942,8558942,52482,2840,-11,0,713,8012044,2,13,4,2022-07-04T09:13:33,5848,97.47740833333334,1656915222.096993,2022-07-04T09:13:42,5847969,97.46615,6115.388599552165
1656915241,990500,8587288,8587288,8587288,52705,2840,-11,0,713,8012044,225,13,4,2022-07-04T09:14:01,5876,97.94984166666667,1656915248.987196,2022-07-04T09:14:08,5876315,97.93858333333333,5866.554388554537
1656915270,159500,8615457,8615457,8615457,52926,2840,-11,0,713,8012044,190,13,4,2022-07-04T09:14:30,5905,98.419325,1656915276.907985,2022-07-04T09:14:36,5904484,98.40806666666667,5623.061404987523
1656915298,502500,8643800,8643800,8643800,53147,2840,-11,0,713,8012044,155,13,4,2022-07-04T09:14:58,5933,98.89170833333333,1656915307.226717,2022-07-04T09:15:07,5932827,98.88045000000001,5383.566985423809
1656915326,665500,8671963,8671963,8671963,53370,2840,-11,0,713,8012044,122,13,4,2022-07-04T09:15:26,5961,99.36109166666667,1656915335.19416,2022-07-04T09:15:35,5960990,99.34983333333334,5150.803256399314
1656915360,579000,8705863,8705863,8705863,53591,2862,-11,0,716,8700918,87,13,4,2022-07-04T09:16:00,5995,99.92631666666666,1656915370.177052,2022-07-04T09:16:10,5994890,99.91483333333333,4856.692856835949
1656915393,671000,8743955,8743955,8743955,53812,2890,-11,0,722,8741672,52,13,4,2022-07-04T09:16:33,6028,100.47785,1656915408.496372,2022-07-04T09:16:48,6032982,100.5497,4596.433193468401
