time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909257,70700,2602404,1779,1779,46537,46537,0,0,16377,16377,16371,16371,0,0,12006,765,28384,16374,1779,0,271,106,0,0,11930,0,0,0,241,13,0,2022-07-04T07:34:17,-108,-1.7988216666666665,1656909269.2858489,2022-07-04T07:34:29,-108569,-1.8094833333333333,97.15676791875008
1656909271,470800,2617008,1792,1792,46788,46788,0,0,16457,16457,16451,16451,0,0,12084,765,28542,16454,1792,0,271,106,0,0,12008,0,0,0,65,13,0,2022-07-04T07:34:31,-94,-1.55882,1656909280.2058198,2022-07-04T07:34:40,-93965,-1.5660833333333335,97.75173194913181
1656909280,536100,2625869,1800,1800,46949,46949,0,0,16510,16510,16504,16504,0,0,12131,765,28642,16507,1800,0,272,106,0,0,12055,0,0,0,118,13,0,2022-07-04T07:34:40,-85,-1.4077316666666666,1656909292.867992,2022-07-04T07:34:52,-85104,-1.4183999999999999,97.5714595064444
1656909289,693100,2635026,1803,1803,47058,47058,0,0,16553,16553,16547,16547,0,0,12151,771,28705,16550,1803,0,274,106,0,0,12074,0,0,0,171,13,0,2022-07-04T07:34:49,-76,-1.255115,1656909303.394881,2022-07-04T07:35:03,-75947,-1.2657833333333335,97.65276229973223
1656909313,66600,2658553,1816,1816,47424,47424,0,0,16680,16680,16674,16674,0,0,12250,781,28931,16677,1816,0,277,107,0,0,12172,0,0,0,48,13,0,2022-07-04T07:35:13,-52,-0.8655566666666666,1656909326.9946399,2022-07-04T07:35:26,-52420,-0.8736666666666667,97.79179796374018
1656909326,356400,2671813,1824,1824,47610,47610,0,0,16750,16750,16744,16744,0,0,12288,791,29039,16747,1824,0,279,107,0,0,12209,0,0,0,128,13,0,2022-07-04T07:35:26,-39,-0.64406,1656909337.7466118,2022-07-04T07:35:37,-39160,-0.6526666666666666,98.53106218142864
1656909340,690000,2686022,1834,1834,47857,47857,0,0,16830,16830,16824,16824,0,0,12365,791,29196,16827,1834,0,280,107,0,0,12286,0,0,0,208,13,0,2022-07-04T07:35:40,-25,-0.4051666666666666,1656909351.448628,2022-07-04T07:35:51,-24951,-0.41585,98.45875300025368
1656909349,704500,2695360,1843,1843,48022,48022,0,0,16883,16883,16877,16877,0,0,12415,791,29299,16880,1843,0,281,107,0,0,12336,0,0,0,5,13,0,2022-07-04T07:35:49,-16,-0.254925,1656909361.351541,2022-07-04T07:36:01,-15613,-0.26021666666666665,98.46692201174504
1656909364,974400,2710306,1850,1850,48228,48228,0,0,16958,16958,16952,16952,0,0,12464,796,29423,16955,1850,0,285,108,0,0,12384,0,0,0,85,13,0,2022-07-04T07:36:04,-1,-0.00042666666666666596,1656909371.682601,2022-07-04T07:36:11,-667,-0.011116666666666667,98.76574263903007
1656909370,274400,2715606,1853,1853,48296,48296,0,0,16980,16980,16974,16974,0,0,12485,796,29466,16977,1853,0,286,108,0,0,12404,0,0,0,112,13,0,2022-07-04T07:36:10,5,0.08790666666666666,1656909385.953817,2022-07-04T07:36:25,4633,0.07721666666666667,121.03168221912685
1656909388,412300,2733918,1863,1863,48565,48565,0,0,17077,17077,17071,17071,0,0,12550,810,29628,17074,1863,0,287,108,0,0,12469,0,0,0,218,13,0,2022-07-04T07:36:28,23,0.39020499999999997,1656909396.4167209,2022-07-04T07:36:36,22945,0.3824166666666667,225.75893557183144
1656909397,816000,2743147,1867,1867,48710,48710,0,0,17130,17130,17124,17124,0,0,12585,810,29716,17127,1867,0,289,109,0,0,12503,0,0,0,15,13,0,2022-07-04T07:36:37,32,0.5469333333333334,1656909410.016929,2022-07-04T07:36:50,32174,0.5362333333333333,282.03480669841673
1656909406,585900,2752162,1874,1874,48872,48872,0,0,17183,17183,17177,17177,0,0,12634,810,29818,17180,1874,0,290,109,0,0,12552,0,0,0,68,13,0,2022-07-04T07:36:46,41,0.6930983333333334,1656909420.461061,2022-07-04T07:37:00,41189,0.6864833333333333,341.17824952467106
1656909421,711400,2767041,1882,1882,49057,49057,0,0,17248,17248,17242,17242,0,0,12681,825,29930,17245,1882,0,293,110,0,0,12598,0,0,0,148,13,0,2022-07-04T07:37:01,56,0.94519,1656909436.49994,2022-07-04T07:37:16,56068,0.9344666666666667,431.0828630370778
1656909438,705100,2784329,1897,1897,49377,49377,0,0,17355,17355,17349,17349,0,0,12772,825,30128,17352,1897,0,294,110,0,0,12689,0,0,0,255,13,0,2022-07-04T07:37:18,73,1.2284183333333334,1656909447.4112399,2022-07-04T07:37:27,73356,1.2226,533.9487338254927
1656909447,592700,2793126,1901,1901,49529,49529,0,0,17408,17408,17402,17402,0,0,12814,825,30223,17405,1901,0,295,111,0,0,12731,0,0,0,52,13,0,2022-07-04T07:37:27,82,1.376545,1656909457.833449,2022-07-04T07:37:37,82153,1.3692166666666667,589.7980661982064
1656909461,503200,2806832,1912,1912,49766,49766,0,0,17488,17488,17482,17482,0,0,12880,825,30369,17485,1912,0,298,112,0,0,12796,0,0,0,132,13,0,2022-07-04T07:37:41,96,1.6083866666666669,1656909471.5037599,2022-07-04T07:37:51,95859,1.59765,681.1019127044706
1656909475,120300,2820449,1925,1925,50011,50011,0,0,17567,17567,17561,17561,0,0,12954,825,30522,17564,1925,0,298,112,0,0,12870,0,0,0,211,13,0,2022-07-04T07:37:55,110,1.8353383333333333,1656909481.356865,2022-07-04T07:38:01,109476,1.8246,766.2472393671925
1656909493,17500,2838346,1938,1938,50333,50333,0,0,17674,17674,17668,17668,0,0,13049,825,30724,17671,1938,0,299,113,0,0,12965,0,0,0,62,13,0,2022-07-04T07:38:13,128,2.1336250000000003,1656909505.919025,2022-07-04T07:38:25,127373,2.1228833333333332,867.9834596564049
1656909502,341600,2847670,1946,1946,50495,50495,0,0,17727,17727,17721,17721,0,0,13097,825,30825,17724,1946,0,299,113,0,0,13013,0,0,0,115,13,0,2022-07-04T07:38:22,137,2.2890266666666665,1656909519.4888449,2022-07-04T07:38:39,136697,2.2782833333333334,922.1143582933433
1656909522,320900,2867649,1958,1958,50770,50770,0,0,17819,17819,17813,17813,0,0,13176,839,30996,17816,1958,0,302,113,0,0,13091,0,0,0,221,13,0,2022-07-04T07:38:42,157,2.6220149999999998,1656909530.38942,2022-07-04T07:38:50,156676,2.6112666666666664,1043.6659086637778
1656909531,867100,2877195,1964,1964,50935,50935,0,0,17873,17873,17867,17867,0,0,13227,839,31101,17870,1964,0,302,113,0,0,13142,0,0,0,19,13,0,2022-07-04T07:38:51,166,2.781118333333333,1656909540.9738529,2022-07-04T07:39:00,166222,2.770366666666667,1098.5660614763062
1656909544,885600,2890213,1975,1975,51174,51174,0,0,17952,17952,17946,17946,0,0,13297,839,31250,17949,1975,0,302,113,0,0,13212,0,0,0,98,13,0,2022-07-04T07:39:04,179,2.9980933333333337,1656909554.840736,2022-07-04T07:39:14,179240,2.9873333333333334,1178.8675383376667
1656909558,657500,2903985,1987,1987,51418,51418,0,0,18032,18032,18026,18026,0,0,13369,839,31402,18029,1987,0,303,113,0,0,13284,0,0,0,178,13,0,2022-07-04T07:39:18,193,3.227625,1656909565.472565,2022-07-04T07:39:25,193012,3.2168666666666668,1261.1633715759854
1656909567,340600,2912668,1994,1994,51577,51577,0,0,18085,18085,18079,18079,0,0,13415,839,31501,18082,1994,0,304,113,0,0,13330,0,0,0,231,13,0,2022-07-04T07:39:27,202,3.3723433333333332,1656909579.5227928,2022-07-04T07:39:39,201695,3.3615833333333334,1308.4704774340748
1656909576,326900,2921654,2001,2001,51738,51738,0,0,18139,18139,18133,18133,0,0,13461,839,31601,18136,2001,0,305,113,0,0,13376,0,0,0,29,13,0,2022-07-04T07:39:36,211,3.522115,1656909590.0333638,2022-07-04T07:39:50,210681,3.51135,1362.5989289805725
1656909585,16800,2936343,2009,2009,51928,51928,0,0,18206,18206,18200,18200,0,0,13509,851,31716,18203,2009,0,308,113,0,0,13423,0,0,0,108,13,0,2022-07-04T07:39:45,220,3.6669466666666666,1656909603.0252,2022-07-04T07:40:03,225370,3.7561666666666667,1444.317408394505
1656909603,963700,2949484,2017,2017,52155,52155,0,0,18286,18286,18280,18280,0,0,13567,851,31855,18283,2017,0,309,114,0,0,13481,0,0,0,188,13,0,2022-07-04T07:40:03,238,3.982728333333333,1656909613.815737,2022-07-04T07:40:13,238511,3.9751833333333333,1527.4238575641407
1656909613,292100,2958802,2026,2026,52322,52322,0,0,18339,18339,18333,18333,0,0,13619,851,31960,18336,2026,0,310,114,0,0,13533,0,0,0,241,13,0,2022-07-04T07:40:13,248,4.138201666666666,1656909624.466317,2022-07-04T07:40:24,247829,4.130483333333333,1587.2178888624085
1656909626,792300,2972118,2032,2032,52523,52523,0,0,18413,18413,18407,18407,0,0,13666,857,32081,18410,2032,0,312,115,0,0,13579,0,0,0,65,13,0,2022-07-04T07:40:26,261,4.363205,1656909638.087385,2022-07-04T07:40:38,261145,4.352416666666667,1668.9891400714498
1656909641,242400,2986568,2043,2043,52772,52772,0,0,18493,18493,18487,18487,0,0,13744,857,32239,18490,2043,0,312,115,0,0,13657,0,0,0,145,13,0,2022-07-04T07:40:41,276,4.6040399999999995,1656909648.426025,2022-07-04T07:40:48,275595,4.59325,1755.779138150912
1656909650,336700,2995662,2048,2048,52910,52910,0,0,18546,18546,18540,18540,0,0,13771,857,32319,18543,2048,0,314,116,0,0,13683,0,0,0,198,13,0,2022-07-04T07:40:50,285,4.755611666666667,1656909662.2369728,2022-07-04T07:41:02,284689,4.744816666666667,1812.0886295925536
1656909664,596800,3010356,2059,2059,53156,53156,0,0,18626,18626,18620,18620,0,0,13846,857,32474,18623,2059,0,316,118,0,0,13758,0,0,0,22,13,0,2022-07-04T07:41:04,299,4.9932799999999995,1656909672.797036,2022-07-04T07:41:12,299383,4.989716666666666,1902.0352628112614
1656909678,329300,3023654,2071,2071,53401,53401,0,0,18706,18706,18700,18700,0,0,13919,857,32627,18703,2071,0,316,118,0,0,13831,0,0,0,102,13,0,2022-07-04T07:41:18,313,5.222155,1656909686.470412,2022-07-04T07:41:26,312681,5.2113499999999995,1989.8722885923125
1656909687,701700,3033201,2078,2078,53565,53565,0,0,18759,18759,18753,18753,0,0,13970,857,32731,18756,2078,0,317,118,0,0,13882,0,0,0,155,13,0,2022-07-04T07:41:27,322,5.378361666666667,1656909697.1185808,2022-07-04T07:41:37,322228,5.370466666666667,2053.1745551818112
1656909701,146100,3046539,2089,2089,53807,53807,0,0,18839,18839,18833,18833,0,0,14041,857,32882,18836,2089,0,318,118,0,0,13953,0,0,0,235,13,0,2022-07-04T07:41:41,336,5.602435,1656909708.150116,2022-07-04T07:41:48,335566,5.592766666666666,2140.0318911657
1656909724,943300,3070336,2104,2104,54157,54157,0,0,18959,18959,18953,18953,0,0,14136,870,33097,18956,2104,0,321,118,0,0,14047,0,0,0,112,13,0,2022-07-04T07:42:04,359,5.999055,1656909732.000553,2022-07-04T07:42:12,359363,5.9893833333333335,2291.230668484279
1656909729,57200,3074626,2107,2107,54235,54235,0,0,18985,18985,18979,18979,0,0,14159,870,33146,18982,2107,0,321,118,0,0,14070,0,0,0,138,13,0,2022-07-04T07:42:09,364,6.067620000000001,1656909745.4706118,2022-07-04T07:42:25,363653,6.060883333333334,2318.044255962783
1656909742,902600,3088295,2111,2111,54417,54417,0,0,19054,19054,19048,19048,0,0,14199,881,33255,19051,2111,0,323,118,0,0,14109,0,0,0,218,13,0,2022-07-04T07:42:22,377,6.298376666666667,1656909756.090173,2022-07-04T07:42:36,377322,6.2887,2400.3155078537675
1656909757,94400,3102761,2124,2124,54667,54667,0,0,19134,19134,19128,19128,0,0,14276,881,33412,19131,2124,0,325,118,0,0,14186,0,0,0,42,13,0,2022-07-04T07:42:37,392,6.534906666666667,1656909769.822433,2022-07-04T07:42:49,391788,6.5298,2485.0169801347943
1656909770,658800,3116185,2133,2133,54907,54907,0,0,19214,19214,19208,19208,0,0,14347,881,33563,19211,2133,0,327,119,0,0,14257,0,0,0,122,13,0,2022-07-04T07:42:50,405,6.76098,1656909780.531297,2022-07-04T07:43:00,405212,6.753533333333333,2566.6544672250748
1656909780,873200,3126265,2136,2136,55015,55015,0,0,19256,19256,19250,19250,0,0,14368,892,33626,19253,2136,0,330,120,0,0,14277,0,0,0,175,13,0,2022-07-04T07:43:00,415,6.93122,1656909790.4711719,2022-07-04T07:43:10,415292,6.921533333333333,2623.708770999141
1656909794,249200,3139641,2140,2140,55180,55180,0,0,19320,19320,19314,19314,0,0,14401,904,33723,19317,2140,0,333,121,0,0,14309,0,0,0,255,13,0,2022-07-04T07:43:14,429,7.1541533333333325,1656909803.381589,2022-07-04T07:43:23,428668,7.144466666666667,2702.1472372607054
1656909803,164100,3149111,2147,2147,55348,55348,0,0,19377,19377,19371,19371,0,0,14448,904,33827,19374,2147,0,334,122,0,0,14355,0,0,0,52,13,0,2022-07-04T07:43:23,438,7.302735,1656909814.254668,2022-07-04T07:43:34,438138,7.3023,2756.2142807766845
1656909826,539200,3172152,2158,2158,55692,55692,0,0,19499,19499,19493,19493,0,0,14537,915,34038,19496,2158,0,338,123,0,0,14443,0,0,0,185,13,0,2022-07-04T07:43:46,461,7.69232,1656909838.232041,2022-07-04T07:43:58,461179,7.6863166666666665,2895.922243996957
1656909850,331600,3195653,2172,2172,56039,56039,0,0,19620,19620,19614,19614,0,0,14628,927,34250,19617,2172,0,342,124,0,0,14533,0,0,0,62,13,0,2022-07-04T07:44:10,485,8.08886,1656909862.7335958,2022-07-04T07:44:22,484680,8.078,3043.6967251821816
1656909864,777800,3210099,2181,2181,56285,56285,0,0,19700,19700,19694,19694,0,0,14705,927,34407,19697,2181,0,343,124,0,0,14610,0,0,0,142,13,0,2022-07-04T07:44:24,499,8.32963,1656909873.3445928,2022-07-04T07:44:33,499126,8.318766666666667,3118.156344169381
1656909868,488800,3213810,2185,2185,56361,56361,0,0,19726,19726,19720,19720,0,0,14725,927,34453,19723,2185,0,343,124,0,0,14630,0,0,0,168,13,0,2022-07-04T07:44:28,503,8.39148,1656909886.324929,2022-07-04T07:44:46,502837,8.380616666666667,3138.5078194350835
1656909883,553300,3228874,2192,2192,56545,56545,0,0,19790,19790,19784,19784,0,0,14774,943,34566,19787,2192,0,345,124,0,0,14678,0,0,0,248,13,0,2022-07-04T07:44:43,518,8.642555,1656909896.733857,2022-07-04T07:44:56,517901,8.631683333333333,3233.173517469064
1656909911,264400,3256585,2207,2207,56964,56964,0,0,19934,19934,19928,19928,0,0,14890,959,34826,19931,2207,0,349,126,0,0,14793,0,0,0,152,13,0,2022-07-04T07:45:11,546,9.104406666666668,1656909920.4745328,2022-07-04T07:45:20,545612,9.093533333333333,3405.882215668939
1656909916,199400,3261520,2210,2210,57045,57045,0,0,19960,19960,19954,19954,0,0,14916,959,34878,19957,2210,0,349,126,0,0,14819,0,0,0,178,13,0,2022-07-04T07:45:16,551,9.186656666666666,1656909930.793817,2022-07-04T07:45:30,550547,9.175783333333333,3433.2404846852437
1656909944,585900,3289906,2223,2223,57423,57423,0,0,20096,20096,20090,20090,0,0,15009,983,35107,20093,2223,0,354,127,0,0,14910,0,0,0,82,13,0,2022-07-04T07:45:44,579,9.659765,1656909954.746233,2022-07-04T07:45:54,578933,9.648883333333334,3598.8207071132806
1656909953,573400,3299237,2231,2231,57586,57586,0,0,20149,20149,20143,20143,0,0,15058,983,35209,20146,2231,0,355,128,0,0,14959,0,0,0,135,13,0,2022-07-04T07:45:53,588,9.809556666666667,1656909964.734437,2022-07-04T07:46:04,588264,9.8044,3655.4349564775885
1656909967,272500,3312592,2236,2236,57762,57762,0,0,20215,20215,20209,20209,0,0,15097,997,35314,20212,2236,0,357,128,0,0,14997,0,0,0,215,13,0,2022-07-04T07:46:07,602,10.037875000000001,1656909979.096408,2022-07-04T07:46:19,601619,10.026983333333334,3740.467582661484
1656909990,702600,3336022,2247,2247,58067,58067,0,0,20329,20329,20323,20323,0,0,15163,1016,35494,20326,2247,0,361,129,0,0,15061,0,0,0,92,13,0,2022-07-04T07:46:30,625,10.428376666666667,1656910002.645133,2022-07-04T07:46:42,625049,10.417483333333333,3879.5475358850354
1656909999,608800,3344928,2254,2254,58225,58225,0,0,20382,20382,20376,20376,0,0,15208,1016,35592,20379,2254,0,362,130,0,0,15106,0,0,0,145,13,0,2022-07-04T07:46:39,634,10.576813333333332,1656910013.224853,2022-07-04T07:46:53,633955,10.565916666666668,3930.3623777867574
1656910013,337900,3358771,2265,2265,58473,58473,0,0,20462,20462,20456,20456,0,0,15285,1016,35749,20459,2265,0,363,130,0,0,15183,0,0,0,225,13,0,2022-07-04T07:46:53,648,10.805631666666667,1656910023.6348639,2022-07-04T07:47:03,647798,10.796633333333334,4012.3317370842833
1656910026,957200,3372276,2272,2272,58661,58661,0,0,20532,20532,20526,20526,0,0,15326,1026,35860,20529,2272,0,366,130,0,0,15223,0,0,0,49,13,0,2022-07-04T07:47:06,661,11.03262,1656910036.675837,2022-07-04T07:47:16,661303,11.021716666666666,4095.662048279771
1656910036,894200,3382213,2279,2279,58807,58807,0,0,20578,20578,20572,20572,0,0,15373,1026,35953,20575,2279,0,368,130,0,0,15269,0,0,0,102,13,0,2022-07-04T07:47:16,671,11.198236666666666,1656910046.855005,2022-07-04T07:47:26,671240,11.187333333333333,4153.893101997333
1656910041,460200,3386779,2279,2279,58867,58867,0,0,20607,20607,20601,20601,0,0,15375,1031,35984,20604,2279,0,369,130,0,0,15271,0,0,0,129,13,0,2022-07-04T07:47:21,676,11.274336666666667,1656910056.745105,2022-07-04T07:47:36,675806,11.263433333333333,4180.649969389343
1656910059,748600,3405067,2288,2288,59121,59121,0,0,20696,20696,20690,20690,0,0,15442,1048,36140,20693,2288,0,371,130,0,0,15337,0,0,0,235,13,0,2022-07-04T07:47:39,694,11.579143333333333,1656910071.224973,2022-07-04T07:47:51,694094,11.568233333333334,4285.075167876402
1656910073,998900,3419317,2300,2300,59366,59366,0,0,20776,20776,20770,20770,0,0,15515,1048,36293,20773,2300,0,372,130,0,0,15410,0,0,0,59,13,0,2022-07-04T07:47:53,708,11.816648333333335,1656910081.375113,2022-07-04T07:48:01,708344,11.805733333333334,4370.626936749255
1656910082,819900,3428138,2306,2306,59527,59527,0,0,20829,20829,20823,20823,0,0,15564,1048,36395,20826,2306,0,372,130,0,0,15459,0,0,0,112,13,0,2022-07-04T07:48:02,717,11.963664999999999,1656910095.8751209,2022-07-04T07:48:15,717165,11.95275,4424.9040409876525
1656910096,701900,3442144,2316,2316,59768,59768,0,0,20909,20909,20903,20903,0,0,15635,1048,36546,20906,2316,0,373,131,0,0,15530,0,0,0,192,13,0,2022-07-04T07:48:16,731,12.195031666666667,1656910106.0965369,2022-07-04T07:48:26,731171,12.186183333333334,4511.871899972437
1656910109,424700,3455413,2327,2327,60011,60011,0,0,20989,20989,20983,20983,0,0,15707,1048,36698,20986,2327,0,374,131,0,0,15602,0,0,0,16,13,0,2022-07-04T07:48:29,744,12.407078333333335,1656910119.895885,2022-07-04T07:48:39,744440,12.407333333333334,4593.156536659304
1656910119,204200,3465100,2333,2333,60171,60171,0,0,21041,21041,21035,21034,0,0,15757,1048,36800,21038,2333,0,374,131,0,0,15652,0,0,0,69,13,0,2022-07-04T07:48:39,754,12.57007,1656910130.514992,2022-07-04T07:48:50,754127,12.568783333333332,4650.277285188446
1656910128,819500,3474451,2340,2340,60335,60335,0,0,21095,21095,21089,21089,0,0,15806,1048,36903,21092,2340,0,374,131,0,0,15701,0,0,0,122,13,0,2022-07-04T07:48:48,763,12.730324999999999,1656910144.215229,2022-07-04T07:49:04,763478,12.724633333333333,4734.697414614568
1656910142,797300,3488114,2346,2346,60519,60519,0,0,21161,21161,21155,21155,0,0,15852,1062,37015,21158,2346,0,376,131,0,0,15746,0,0,0,202,13,0,2022-07-04T07:49:02,777,12.963288333333333,1656910154.5861568,2022-07-04T07:49:14,777141,12.95235,4785.649825061825
1656910152,415500,3497926,2350,2350,60624,60624,0,0,21200,21200,21194,21194,0,0,15875,1076,37077,21197,2350,0,378,131,0,0,15768,0,0,0,255,13,0,2022-07-04T07:49:12,787,13.123591666666666,1656910164.915688,2022-07-04T07:49:24,786953,13.115883333333333,4845.88895191422
1656910166,244700,3511561,2357,2357,60808,60808,0,0,21266,21266,21260,21260,0,0,15920,1090,37188,21263,2357,0,380,131,0,0,15812,0,0,0,79,13,0,2022-07-04T07:49:26,801,13.354078333333332,1656910178.927053,2022-07-04T07:49:38,800588,13.343133333333332,4930.943367910257
1656910190,544700,3535861,2370,2370,61172,61172,0,0,21392,21392,21386,21386,0,0,16019,1097,37413,21389,2370,0,383,131,0,0,15910,0,0,0,212,13,0,2022-07-04T07:49:50,825,13.759078333333333,1656910202.3946528,2022-07-04T07:50:02,824888,13.748133333333334,5083.271392480306
1656910203,861900,3549450,2381,2381,61415,61415,0,0,21472,21472,21466,21466,0,0,16091,1097,37565,21469,2381,0,385,131,0,0,15982,0,0,0,36,13,0,2022-07-04T07:50:03,838,13.981031666666667,1656910213.7269208,2022-07-04T07:50:13,838477,13.974616666666666,5163.715912448474
1656910217,489000,3562805,2393,2393,61658,61658,0,0,21551,21551,21545,21545,0,0,16164,1097,37717,21548,2393,0,385,131,0,0,16055,0,0,0,115,13,0,2022-07-04T07:50:17,852,14.20815,1656910226.6954808,2022-07-04T07:50:26,851832,14.1972,5251.830756901273
1656910226,987200,3572303,2400,2400,61821,61821,0,0,21605,21605,21599,21599,0,0,16212,1097,37819,21602,2400,0,386,131,0,0,16103,0,0,0,169,13,0,2022-07-04T07:50:26,861,14.366453333333334,1656910237.2742078,2022-07-04T07:50:37,861330,14.355500000000001,5311.756923525251
1656910230,987700,3582303,2403,2403,61925,61925,0,0,21644,21644,21638,21638,0,0,16235,1111,37881,21641,2403,0,388,131,0,0,16125,0,0,0,222,13,0,2022-07-04T07:50:30,865,14.433128333333334,1656910247.864081,2022-07-04T07:50:47,871330,14.522166666666667,5367.37230579609
1656910249,157000,3595472,2414,2414,62170,62170,0,0,21724,21724,21718,21718,0,0,16309,1111,38035,21721,2414,0,389,131,0,0,16199,0,0,0,46,13,0,2022-07-04T07:50:49,884,14.73595,1656910261.654769,2022-07-04T07:51:01,884499,14.74165,5471.360133260438
1656910263,795100,3610110,2427,2427,62420,62420,0,0,21803,21803,21797,21797,0,0,16388,1111,38193,21800,2427,0,391,131,0,0,16278,0,0,0,125,13,0,2022-07-04T07:51:03,898,14.979918333333334,1656910272.3648329,2022-07-04T07:51:12,899137,14.985616666666665,5553.080710703064
1656910286,748000,3633167,2447,2447,62825,62825,0,0,21936,21936,21930,21930,0,0,16507,1111,38445,21933,2447,0,392,131,0,0,16397,0,0,0,2,13,0,2022-07-04T07:51:26,921,15.362466666666668,1656910296.254016,2022-07-04T07:51:36,922194,15.3699,5694.718002879367
1656910309,643500,3656352,2467,2467,63224,63224,0,0,22069,22069,22063,22063,0,0,16620,1111,38691,22066,2467,0,393,131,0,0,16510,0,0,0,135,13,0,2022-07-04T07:51:49,944,15.744058333333333,1656910320.7723129,2022-07-04T07:52:00,945379,15.756316666666667,5823.871976697877
