time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909582,739857,2927813,nan,nan,161,10,2,2022-07-04T07:39:42,217,3.6289976166666666,1656909590.0333638,2022-07-04T07:39:50,216840,3.614,1422.9053875804339
1656909598,161597,2943234,nan,nan,32,10,2,2022-07-04T07:39:58,233,3.886026616666667,1656909605.9944649,2022-07-04T07:40:05,232261,3.8710166666666668,1499.4758917153556
1656909613,602378,2958675,0.29205322265625,7.331999778747559,158,10,2,2022-07-04T07:40:13,248,4.143372966666666,1656909622.135484,2022-07-04T07:40:22,247702,4.1283666666666665,1589.35991260826
1656909629,100057,2974173,nan,nan,34,10,2,2022-07-04T07:40:29,264,4.401667616666667,1656909638.087385,2022-07-04T07:40:38,263200,4.386666666666667,1682.806127267149
1656909644,365229,2989438,nan,nan,160,10,2,2022-07-04T07:40:44,279,4.65608715,1656909654.508132,2022-07-04T07:40:54,278465,4.641083333333333,1776.2644592315646
1656909676,264470,3021337,nan,nan,172,10,2,2022-07-04T07:41:16,311,5.187741166666667,1656909682.7989728,2022-07-04T07:41:22,310364,5.1727333333333325,1976.6951398592607
1656909693,90663,3038163,nan,nan,58,10,2,2022-07-04T07:41:33,328,5.468177716666667,1656909699.65812,2022-07-04T07:41:39,327190,5.453166666666666,2087.7997032698217
1656909709,12128,3054153,nan,nan,190,10,2,2022-07-04T07:41:49,344,5.733535466666667,1656909715.499821,2022-07-04T07:41:55,343180,5.719666666666667,2190.838662180861
1656909722,456550,3067597,0.311279296875,7.515999794006348,44,10,2,2022-07-04T07:42:02,357,5.957609166666667,1656909730.800777,2022-07-04T07:42:10,356624,5.943733333333333,2275.858203648063
1656909737,890187,3083031,nan,nan,176,10,2,2022-07-04T07:42:17,372,6.214836450000001,1656909747.209888,2022-07-04T07:42:27,372058,6.200966666666667,2370.8191033268486
1656909753,669436,3098810,0.2545166015625,7.315999984741211,49,10,2,2022-07-04T07:42:33,388,6.477823933333334,1656909763.3002799,2022-07-04T07:42:43,387837,6.46395,2464.2607413487704
1656909799,523245,3144886,nan,nan,174,10,2,2022-07-04T07:43:19,434,7.242054083333333,1656909807.781944,2022-07-04T07:43:27,433913,7.231883333333333,2733.9040079991037
1656909830,209397,3175572,nan,nan,176,10,2,2022-07-04T07:43:50,465,7.7534899500000005,1656909839.4424798,2022-07-04T07:43:59,464599,7.743316666666667,2918.9944799966356
1656909847,404144,3192476,nan,nan,62,10,2,2022-07-04T07:44:07,482,8.040069066666666,1656909855.6025128,2022-07-04T07:44:15,481503,8.02505,3034.2603775427965
1656909862,511618,3207583,nan,nan,188,10,2,2022-07-04T07:44:22,497,8.2918603,1656909871.714412,2022-07-04T07:44:31,496610,8.276833333333334,3106.1126195973866
1656909879,244768,3224316,nan,nan,74,10,2,2022-07-04T07:44:39,514,8.570746133333333,1656909887.535713,2022-07-04T07:44:47,513343,8.555716666666665,3206.5146721174224
1656909895,412815,3240484,0.28839111328125,7.263999938964844,206,10,2,2022-07-04T07:44:55,530,8.840213583333334,1656909903.273597,2022-07-04T07:45:03,529511,8.825183333333333,3307.589102593868
1656909910,317282,3255389,nan,nan,76,10,2,2022-07-04T07:45:10,545,9.088621366666667,1656909919.3335478,2022-07-04T07:45:19,544416,9.0736,3400.5906333303824
1656909938,664655,3283736,nan,nan,58,10,2,2022-07-04T07:45:38,573,9.561077583333335,1656909947.8262448,2022-07-04T07:45:47,572763,9.546050000000001,3561.522610618476
1656909971,865019,3316936,nan,nan,76,10,2,2022-07-04T07:46:11,606,10.114416983333333,1656909980.256685,2022-07-04T07:46:20,605963,10.099383333333332,3769.2301944374317
1656909985,928755,3331000,nan,nan,198,10,2,2022-07-04T07:46:25,620,10.348812583333334,1656909995.184448,2022-07-04T07:46:35,620027,10.333783333333335,3852.8841949665093
1656910000,711876,3345783,0.318603515625,7.452000141143799,52,10,2,2022-07-04T07:46:40,635,10.595197933333333,1656910011.354629,2022-07-04T07:46:51,634810,10.580166666666665,3937.0906989481614
1656910017,357401,3362428,0.318603515625,7.443999767303467,194,10,2,2022-07-04T07:46:57,652,10.87262335,1656910027.244477,2022-07-04T07:47:07,651455,10.857583333333334,4035.495372404247
1656910032,224584,3377296,nan,nan,64,10,2,2022-07-04T07:47:12,667,11.120409733333334,1656910039.327057,2022-07-04T07:47:19,666323,11.105383333333332,4126.529042408284
1656910047,666780,3392738,nan,nan,190,10,2,2022-07-04T07:47:27,682,11.377779666666667,1656910055.127177,2022-07-04T07:47:35,681765,11.36275,4215.229223297951
1656910063,462605,3408534,0.29296875,7.21999979019165,66,10,2,2022-07-04T07:47:43,698,11.641043416666667,1656910071.224973,2022-07-04T07:47:51,697561,11.626016666666667,4307.945920661254
1656910080,59492,3425131,nan,nan,208,10,2,2022-07-04T07:48:00,715,11.9176582,1656910088.236264,2022-07-04T07:48:08,714158,11.902633333333334,4409.7141225786645
1656910094,744769,3439816,nan,nan,72,10,2,2022-07-04T07:48:14,729,12.162412816666667,1656910104.315208,2022-07-04T07:48:24,728843,12.147383333333332,4498.663180752241
1656910111,114210,3456499,nan,nan,214,10,2,2022-07-04T07:48:31,746,12.435236833333333,1656910120.546181,2022-07-04T07:48:40,745526,12.425433333333332,4603.113210320332
1656910141,252826,3486323,nan,nan,210,10,2,2022-07-04T07:49:01,776,12.9375471,1656910152.2356598,2022-07-04T07:49:12,775350,12.922500000000001,4780.868194207134
1656910157,732601,3502803,nan,nan,86,10,2,2022-07-04T07:49:17,792,13.212210016666667,1656910164.386621,2022-07-04T07:49:24,791830,13.197166666666668,4878.773476759946
1656910173,112806,3518183,nan,nan,218,10,2,2022-07-04T07:49:33,808,13.468546766666666,1656910181.1054878,2022-07-04T07:49:41,807210,13.4535,4973.487161461315
1656910189,731340,3534802,0.318603515625,7.400000095367432,98,10,2,2022-07-04T07:49:49,824,13.745522333333334,1656910197.4849958,2022-07-04T07:49:57,823829,13.730483333333332,5078.13954034032
1656910204,662641,3549733,0.3057861328125,7.308000087738037,224,10,2,2022-07-04T07:50:04,839,13.99437735,1656910213.7269208,2022-07-04T07:50:13,838760,13.979333333333333,5168.95731612398
1656910221,218159,3566289,nan,nan,110,10,2,2022-07-04T07:50:21,856,14.27030265,1656910229.665664,2022-07-04T07:50:29,855316,14.255266666666667,5274.806761056426
1656910230,392002,3581462,nan,nan,236,10,2,2022-07-04T07:50:30,865,14.423200033333334,1656910245.593813,2022-07-04T07:50:45,870489,14.50815,5357.347139639261
1656910252,224775,3598295,nan,nan,122,10,2,2022-07-04T07:50:52,887,14.787079583333334,1656910261.654769,2022-07-04T07:51:01,887322,14.7887,5486.660495159764
1656910269,471714,3615542,nan,nan,8,10,2,2022-07-04T07:51:09,904,15.074528566666666,1656910277.826629,2022-07-04T07:51:17,904569,15.07615,5588.6781244927815
1656910314,93018,3660163,nan,nan,126,10,2,2022-07-04T07:51:54,949,15.818216966666666,1656910323.182837,2022-07-04T07:52:03,949190,15.819833333333333,5852.298721006312
1656910330,923085,3676993,nan,nan,6,10,2,2022-07-04T07:52:10,965,16.098718083333335,1656910339.4322839,2022-07-04T07:52:19,966020,16.10033333333333,5967.517248784217
1656910347,353002,3693423,nan,nan,144,10,2,2022-07-04T07:52:27,982,16.372550033333333,1656910355.111821,2022-07-04T07:52:35,982450,16.374166666666667,6070.73035928462
1656910360,482585,3706553,0.22796630859375,7.392000198364258,254,10,2,2022-07-04T07:52:40,995,16.591376416666666,1656910370.392273,2022-07-04T07:52:50,995580,16.593,6149.26717628238
1656910376,172890,3722243,0.2874755859375,7.355999946594238,130,10,2,2022-07-04T07:52:56,1011,16.852881500000002,1656910386.5814,2022-07-04T07:53:06,1011270,16.854499999999998,6244.600620212399
1656910391,334755,3737405,0.27923583984375,7.139999866485596,0,10,2,2022-07-04T07:53:11,1026,17.10557925,1656910402.421372,2022-07-04T07:53:22,1026432,17.1072,6333.439716787239
1656910407,729138,3753799,0.24993896484375,7.1519999504089355,136,10,2,2022-07-04T07:53:27,1042,17.378818966666664,1656910418.2007718,2022-07-04T07:53:38,1042826,17.380433333333333,6430.642568890056
1656910422,795545,3768866,nan,nan,6,10,2,2022-07-04T07:53:42,1057,17.629925749999998,1656910430.492049,2022-07-04T07:53:50,1057893,17.63155,6526.038162333329
1656910439,103194,3785173,0.2838134765625,7.343999862670898,148,10,2,2022-07-04T07:53:59,1074,17.9017199,1656910446.470228,2022-07-04T07:54:06,1074200,17.903333333333332,6628.15321695001
1656910454,155703,3800226,0.2728271484375,7.3480000495910645,18,10,2,2022-07-04T07:54:14,1089,18.15259505,1656910462.981597,2022-07-04T07:54:22,1089253,18.154216666666667,6724.023922272239
1656910469,488775,3815559,0.28106689453125,7.119999885559082,144,10,2,2022-07-04T07:54:29,1104,18.40814625,1656910478.520352,2022-07-04T07:54:38,1104586,18.409766666666666,6817.29521543084
1656910484,553195,3830623,0.281982421875,7.116000175476074,14,10,2,2022-07-04T07:54:44,1119,18.659219916666665,1656910494.270664,2022-07-04T07:54:54,1119650,18.660833333333336,6912.720179169015
1656910499,161269,3845231,nan,nan,140,10,2,2022-07-04T07:54:59,1134,18.902687816666667,1656910511.191545,2022-07-04T07:55:11,1134258,18.9043,6993.704010455193
1656910514,323066,3860393,0.303955078125,7.320000171661377,10,10,2,2022-07-04T07:55:14,1149,19.15538443333333,1656910526.678937,2022-07-04T07:55:26,1149420,19.157,7084.389580331887
1656910547,555762,3893626,0.2252197265625,7.343999862670898,32,10,2,2022-07-04T07:55:47,1182,19.7092627,1656910555.488657,2022-07-04T07:55:55,1182653,19.710883333333335,7281.425303854246
1656910562,557690,3908628,0.238037109375,7.331999778747559,158,10,2,2022-07-04T07:56:02,1197,19.959294833333335,1656910571.0180478,2022-07-04T07:56:11,1197655,19.960916666666666,7374.290598886363
1656910579,145692,3925216,0.30303955078125,7.300000190734863,39,10,2,2022-07-04T07:56:19,1214,20.235761533333335,1656910587.1766999,2022-07-04T07:56:27,1214243,20.237383333333334,7500.994194174441
1656910594,224778,3940295,0.28472900390625,7.084000110626221,170,10,2,2022-07-04T07:56:34,1229,20.487079633333334,1656910603.1810648,2022-07-04T07:56:43,1229322,20.488699999999998,7605.525588794259
1656910609,214281,3955284,nan,nan,40,10,2,2022-07-04T07:56:49,1244,20.736904683333332,1656910618.767009,2022-07-04T07:56:58,1244311,20.738516666666666,7699.748775652577
1656910639,344067,3985414,nan,nan,36,10,2,2022-07-04T07:57:19,1274,21.239067783333333,1656910651.227953,2022-07-04T07:57:31,1274441,21.240683333333333,7882.943914640573
