time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909181,807000,2528142,41.30645792692815,100130.45700736577,24.331546870212932,99.9159927368164,27,13,1,2022-07-04T07:33:01,-184,-3.0532166666666667,1656909189.313437,2022-07-04T07:33:09,-182831,-3.0471833333333334,96.94843008679912
1656909183,135000,2529470,40.409024692244046,99997.57267643933,24.378026546167895,111.0915298461914,39,13,1,2022-07-04T07:33:03,-182,-3.0310833333333336,1656909196.594573,2022-07-04T07:33:16,-181503,-3.02505,96.83228531506649
1656909222,68900,2567447,41.463224071200806,100126.997017906,23.875525101961966,100.20629119873047,9,13,1,2022-07-04T07:33:42,-143,-2.3821849999999998,1656909229.5939288,2022-07-04T07:33:49,-143526,-2.3921,96.59381866455078
1656909230,468700,2575802,41.43942352536114,100122.5940118424,23.94521457749318,100.57683563232422,75,13,1,2022-07-04T07:33:50,-135,-2.242188333333333,1656909238.4197369,2022-07-04T07:33:58,-135171,-2.25285,96.59381866455078
