time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914850,523900,8195815,303,75367,230,13,1,2022-07-04T09:07:30,5485,91.42539833333333,1656914858.518436,2022-07-04T09:07:38,5484842,91.41403333333332,9832.688114852774
1656914863,946800,8209338,291,75517,81,13,1,2022-07-04T09:07:43,5498,91.64911333333333,1656914872.809437,2022-07-04T09:07:52,5498365,91.63941666666666,9679.871947497135
1656914875,364300,8220655,262,75426,171,13,1,2022-07-04T09:07:55,5510,91.839405,1656914883.9383879,2022-07-04T09:08:03,5509682,91.82803333333332,9550.122231008616
1656914887,694300,8232985,253,75362,11,13,1,2022-07-04T09:08:07,5522,92.044905,1656914898.429152,2022-07-04T09:08:18,5522012,92.03353333333332,9409.051301150175
1656914914,639300,8259930,230,75435,216,13,1,2022-07-04T09:08:34,5549,92.49398833333333,1656914923.448561,2022-07-04T09:08:43,5548957,92.48261666666667,9108.007963468262
1656914927,3300,8272294,226,75469,58,13,1,2022-07-04T09:08:47,5562,92.700055,1656914934.2482,2022-07-04T09:08:54,5561321,92.68868333333333,8972.896900135518
1656914938,398300,8283689,227,75370,146,13,1,2022-07-04T09:08:58,5573,92.88997166666667,1656914948.5090408,2022-07-04T09:09:08,5572716,92.8786,8848.68069776655
1656914950,799300,8296090,230,75435,244,13,1,2022-07-04T09:09:10,5585,93.096655,1656914960.268884,2022-07-04T09:09:20,5585117,93.08528333333334,8714.277883831526
1656914963,163300,8308454,217,75469,84,13,1,2022-07-04T09:09:23,5598,93.30272166666667,1656914974.459401,2022-07-04T09:09:34,5597481,93.29135,8582.931713181923
1656914976,660300,8321951,205,75437,191,13,1,2022-07-04T09:09:36,5611,93.52767166666666,1656914985.4305599,2022-07-04T09:09:45,5610978,93.5163,8437.7744140625
1656914989,993300,8335284,196,75354,41,13,1,2022-07-04T09:09:49,5624,93.74988833333333,1656914996.3791559,2022-07-04T09:09:56,5624311,93.73851666666665,8295.629053999226
1656915002,469300,8347760,191,75466,139,13,1,2022-07-04T09:10:02,5637,93.95782166666666,1656915010.5383248,2022-07-04T09:10:10,5636787,93.94645,8166.549203138577
1656915013,823300,8359114,181,75425,227,13,1,2022-07-04T09:10:13,5648,94.147055,1656915021.359313,2022-07-04T09:10:21,5648141,94.13568333333333,8049.595080111452
1656915026,153300,8371444,187,75354,69,13,1,2022-07-04T09:10:26,5661,94.352555,1656915035.648176,2022-07-04T09:10:35,5660471,94.34118333333332,7924.217020854262
1656915038,629300,8383920,185,75466,168,13,1,2022-07-04T09:10:38,5673,94.56048833333332,1656915046.41778,2022-07-04T09:10:46,5672947,94.54911666666666,7798.6184642332
1656915051,24500,8396315,174,75450,8,13,1,2022-07-04T09:10:51,5686,94.767075,1656915060.4509408,2022-07-04T09:11:00,5685342,94.75569999999999,7673.077556571633
1656915063,331300,8408622,171,75370,106,13,1,2022-07-04T09:11:03,5698,94.97218833333334,1656915071.417832,2022-07-04T09:11:11,5697649,94.96081666666667,7547.603824042866
1656915075,791300,8421082,171,75427,204,13,1,2022-07-04T09:11:15,5710,95.179855,1656915085.358445,2022-07-04T09:11:25,5710109,95.16848333333334,7422.766439142528
1656915088,202300,8433493,188,75382,44,13,1,2022-07-04T09:11:28,5723,95.38670499999999,1656915096.4178798,2022-07-04T09:11:36,5722520,95.37533333333334,7303.459272249598
1656915101,612300,8446903,169,75459,151,13,1,2022-07-04T09:11:41,5736,95.610205,1656915110.8988569,2022-07-04T09:11:50,5735930,95.59883333333333,7172.981471110245
1656915113,962700,8459261,164,75341,249,13,1,2022-07-04T09:11:53,5748,95.816045,1656915121.567445,2022-07-04T09:12:01,5748288,95.80479999999999,7050.849513180405
1656915125,370700,8470669,159,75395,81,13,1,2022-07-04T09:12:05,5760,96.00617833333334,1656915132.598717,2022-07-04T09:12:12,5759696,95.99493333333334,6941.5535409868635
1656915136,752700,8482051,157,75463,171,13,1,2022-07-04T09:12:16,5771,96.19587833333334,1656915146.648577,2022-07-04T09:12:26,5771078,96.18463333333334,6833.777609735272
1656915149,120000,8494418,141,75425,11,13,1,2022-07-04T09:12:29,5784,96.402,1656915157.6275249,2022-07-04T09:12:37,5783445,96.39075,6718.256655217351
1656915162,602000,8507900,118,75425,118,13,1,2022-07-04T09:12:42,5797,96.6267,1656915172.0274038,2022-07-04T09:12:52,5796927,96.61545,6590.294304058234
1656915174,941100,8520239,114,75457,216,13,1,2022-07-04T09:12:54,5809,96.83235166666667,1656915182.6481009,2022-07-04T09:13:02,5809266,96.82109999999999,6476.408028051364
1656915187,299300,8532597,100,75355,58,13,1,2022-07-04T09:13:07,5822,97.03832166666666,1656915196.6889758,2022-07-04T09:13:16,5821624,97.02706666666667,6357.0300226410345
1656915199,787300,8545085,100,75432,154,13,1,2022-07-04T09:13:19,5834,97.246455,1656915207.5470889,2022-07-04T09:13:27,5834112,97.2352,6241.555794481959
1656915212,117300,8557415,75,75364,252,13,1,2022-07-04T09:13:32,5847,97.451955,1656915222.096993,2022-07-04T09:13:42,5846442,97.4407,6129.653681926647
1656915225,640300,8570938,70,75517,103,13,1,2022-07-04T09:13:45,5860,97.67733833333334,1656915233.0073678,2022-07-04T09:13:53,5859965,97.66608333333333,6008.874559191408
1656915237,973300,8583271,69,75371,201,13,1,2022-07-04T09:13:57,5872,97.88288833333333,1656915247.207044,2022-07-04T09:14:07,5872298,97.87163333333334,5901.164649830674
1656915249,287300,8594585,78,75362,33,13,1,2022-07-04T09:14:09,5884,98.071455,1656915258.377992,2022-07-04T09:14:18,5883612,98.0602,5803.044512826362
1656915261,800300,8607098,80,75517,131,13,1,2022-07-04T09:14:21,5896,98.280005,1656915272.387601,2022-07-04T09:14:32,5896125,98.26875,5695.592023185888
1656915274,133300,8619431,82,75371,227,13,1,2022-07-04T09:14:34,5909,98.485555,1656915283.136689,2022-07-04T09:14:43,5908458,98.4743,5587.577761983471
1656915287,580300,8632878,103,75463,70,13,1,2022-07-04T09:14:47,5922,98.70967166666667,1656915297.5579128,2022-07-04T09:14:57,5921905,98.69841666666666,5473.831014385795
1656915299,991300,8645289,111,75370,168,13,1,2022-07-04T09:14:59,5934,98.91652166666667,1656915308.468864,2022-07-04T09:15:08,5934316,98.90526666666666,5371.376397878371
1656915312,392300,8657690,116,75435,8,13,1,2022-07-04T09:15:12,5947,99.12320500000001,1656915319.626504,2022-07-04T09:15:19,5946717,99.11195,5269.755870872788
1656915324,756300,8670054,105,75469,106,13,1,2022-07-04T09:15:24,5959,99.32927166666667,1656915334.437144,2022-07-04T09:15:34,5959081,99.31801666666667,5166.202704242357
1656915337,167300,8682465,102,75367,204,13,1,2022-07-04T09:15:37,5972,99.53612166666667,1656915345.107524,2022-07-04T09:15:45,5971492,99.52486666666667,5065.728888384415
1656915344,430300,8689947,378,75654,2,13,1,2022-07-04T09:15:44,5979,99.65717166666667,1656915359.377168,2022-07-04T09:15:59,5978974,99.64956666666667,4986.731732987985
1656915350,254100,8701538,412,75956,71,13,1,2022-07-04T09:15:50,5985,99.75423500000001,1656915369.5780919,2022-07-04T09:16:09,5990565,99.84275,4909.541036643329
1656915373,304900,8718589,370,75331,169,13,1,2022-07-04T09:16:13,6008,100.138415,1656915383.4373689,2022-07-04T09:16:23,6007616,100.12693333333333,4764.52197265625
1656915386,160100,8731444,351,75853,231,13,1,2022-07-04T09:16:26,6021,100.35266833333334,1656915394.3568969,2022-07-04T09:16:34,6020471,100.34118333333332,4659.656370247901
1656915404,187900,8754472,331,75054,108,13,1,2022-07-04T09:16:44,6039,100.65313166666667,1656915418.0070958,2022-07-04T09:16:58,6043499,100.72498333333333,4465.520630597439
1656915420,726800,8766009,45,75021,171,13,1,2022-07-04T09:17:00,6055,100.92878,1656915428.806129,2022-07-04T09:17:08,6055036,100.91726666666666,4371.0288299974645
1656915433,274900,8778771,6,75162,251,13,1,2022-07-04T09:17:13,6068,101.137915,1656915442.67848,2022-07-04T09:17:22,6067798,101.12996666666666,4267.504412191272
1656915443,921700,8789378,6,75852,56,13,1,2022-07-04T09:17:23,6078,101.31536166666666,1656915453.29848,2022-07-04T09:17:33,6078405,101.30675,4180.533136729785
1656915456,110000,8801392,5,75475,128,13,1,2022-07-04T09:17:36,6091,101.51849999999999,1656915467.436205,2022-07-04T09:17:47,6090419,101.50698333333334,4080.9054470784704
1656915470,490300,8815936,5,75174,208,13,1,2022-07-04T09:17:50,6105,101.75817166666667,1656915478.346168,2022-07-04T09:17:58,6104963,101.74938333333333,3962.9845905662305
1656915481,161300,8826443,7,75310,21,13,1,2022-07-04T09:18:01,6116,101.93602166666666,1656915492.3673759,2022-07-04T09:18:12,6115470,101.92450000000001,3866.2203706540217
1656915495,55400,8840337,288,75603,93,13,1,2022-07-04T09:18:15,6130,102.16759,1656915503.2161798,2022-07-04T09:18:23,6129364,102.15606666666666,3759.112950519488
1656915507,107700,8852700,29926,75948,173,13,1,2022-07-04T09:18:27,6142,102.36846166666666,1656915513.4757679,2022-07-04T09:18:33,6141727,102.36211666666667,3669.3249241854955
1656915520,485200,8865071,77527,75693,234,13,1,2022-07-04T09:18:40,6155,102.59142,1656915526.855433,2022-07-04T09:18:46,6154098,102.5683,3569.072048654242
1656915529,868800,8874151,131322,76029,31,13,1,2022-07-04T09:18:49,6164,102.74781333333334,1656915537.055424,2022-07-04T09:18:57,6163178,102.71963333333333,3496.4084826498383
1656915541,252900,8885535,132296,75681,103,13,1,2022-07-04T09:19:01,6176,102.93754833333334,1656915550.698833,2022-07-04T09:19:10,6174562,102.90936666666667,3406.4547912491257
1656915560,628700,8909911,135510,75954,236,13,1,2022-07-04T09:19:20,6195,103.26047833333334,1656915572.217064,2022-07-04T09:19:32,6198938,103.31563333333334,3214.217391559094
1656915571,314900,8920597,121170,75080,41,13,1,2022-07-04T09:19:31,6206,103.43858166666668,1656915585.885228,2022-07-04T09:19:45,6209624,103.49373333333332,3131.2385261206314
1656915584,400100,8933682,62688,75430,113,13,1,2022-07-04T09:19:44,6219,103.65666833333333,1656915596.935724,2022-07-04T09:19:56,6222709,103.71181666666666,3028.8991085338985
1656915604,513100,8953795,22985,75592,238,13,1,2022-07-04T09:20:04,6239,103.991885,1656915621.5852408,2022-07-04T09:20:21,6242822,104.04703333333333,2871.7955386349145
1656915620,226100,8969508,21945,75159,70,13,1,2022-07-04T09:20:20,6255,104.25376833333333,1656915634.955628,2022-07-04T09:20:34,6258535,104.30891666666666,2751.8369533209125
1656915632,309400,8981591,19073,75850,131,13,1,2022-07-04T09:20:32,6267,104.45515666666667,1656915645.5453088,2022-07-04T09:20:45,6270618,104.5103,2662.0294572407356
1656915645,302300,8994584,19072,76039,211,13,1,2022-07-04T09:20:45,6280,104.671705,1656915656.295377,2022-07-04T09:20:56,6283611,104.72685,2563.5951058196765
1656915657,76700,9006633,70464,75272,18,13,1,2022-07-04T09:20:57,6292,104.86794499999999,1656915669.475045,2022-07-04T09:21:09,6295660,104.92766666666667,2472.738590846793
1656915663,755600,9013037,70462,75304,61,13,1,2022-07-04T09:21:03,6298,104.97926000000001,1656915679.96498,2022-07-04T09:21:19,6302064,105.0344,2424.921679659983
1656915692,109000,9041390,168252,76169,213,13,1,2022-07-04T09:21:32,6327,105.45181666666667,1656915704.414752,2022-07-04T09:21:44,6330417,105.50695,2221.33648555826
1656915707,493700,9053108,186105,75837,28,13,1,2022-07-04T09:21:47,6342,105.70822833333334,1656915718.644873,2022-07-04T09:21:58,6342135,105.70225,2138.5260700678796
1656915719,682600,9065601,186089,75230,98,13,1,2022-07-04T09:21:59,6354,105.91137666666667,1656915729.246073,2022-07-04T09:22:09,6354628,105.91046666666666,2051.1312767255604
1656915729,566000,9075180,134681,75749,151,13,1,2022-07-04T09:22:09,6364,106.0761,1656915739.7848039,2022-07-04T09:22:19,6364207,106.07011666666668,1979.4298282194977
1656915742,187900,9087802,134684,75790,223,13,1,2022-07-04T09:22:22,6377,106.28646499999999,1656915752.864845,2022-07-04T09:22:32,6376829,106.28048333333332,1891.8876283568613
1656915777,197200,9122811,53107,75201,171,13,1,2022-07-04T09:22:57,6412,106.86995333333333,1656915787.8648798,2022-07-04T09:23:07,6411838,106.86396666666666,1651.7176618691487
1656915803,64100,9148520,35247,75529,57,13,1,2022-07-04T09:23:23,6438,107.30106833333333,1656915812.485885,2022-07-04T09:23:32,6437547,107.29244999999999,1474.461121620393
1656915815,346200,9160802,35245,75035,128,13,1,2022-07-04T09:23:35,6450,107.50577,1656915822.830633,2022-07-04T09:23:42,6449829,107.49714999999999,1386.2534922458415
1656915837,920300,9183660,13045,75930,5,13,1,2022-07-04T09:23:57,6472,107.88200499999999,1656915847.2145889,2022-07-04T09:24:07,6472687,107.87811666666667,1221.212691451427
1656915863,457200,9209140,25492,75091,146,13,1,2022-07-04T09:24:23,6498,108.30762,1656915871.416108,2022-07-04T09:24:31,6498167,108.30278333333334,1043.686239828136
1656915873,357400,9218947,25492,75078,208,13,1,2022-07-04T09:24:33,6508,108.47262333333333,1656915882.134585,2022-07-04T09:24:42,6507974,108.46623333333334,971.845773990107
1656915884,11400,9229467,25491,75731,15,13,1,2022-07-04T09:24:44,6519,108.65019000000001,1656915895.1387799,2022-07-04T09:24:55,6518494,108.64156666666666,948.4970703125
