time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909499,61800,2844390,2843256,2581681,1892,1021,2,169,308,2840839,92,13,3,2022-07-04T07:38:19,134,2.2343633333333335,1656909506.456969,2022-07-04T07:38:26,133417,2.2236166666666666,902.554976506219
1656909538,108000,2883590,2881885,2581681,1917,1046,2,194,316,2882943,57,13,3,2022-07-04T07:38:58,173,2.8851333333333335,1656909545.85008,2022-07-04T07:39:05,172617,2.87695,1137.1014474906726
1656909613,992300,2959502,2958200,2581681,1967,1096,2,244,330,2955888,245,13,3,2022-07-04T07:40:13,248,4.149871666666667,1656909622.135484,2022-07-04T07:40:22,248529,4.14215,1592.0517637321875
1656909651,863900,2997189,2996321,2581681,1992,1121,2,269,337,2992430,210,13,3,2022-07-04T07:40:51,286,4.781065,1656909657.347748,2022-07-04T07:40:57,286216,4.770266666666667,1820.7175305184364
1656909691,576600,3036901,3036033,2581681,2017,1146,2,294,345,3034387,175,13,3,2022-07-04T07:41:31,326,5.442943333333333,1656909697.788365,2022-07-04T07:41:37,325928,5.432133333333334,2078.071550452744
1656909729,759400,3075328,3073995,2581681,2042,1171,2,319,352,3070918,142,13,3,2022-07-04T07:42:09,364,6.079323333333334,1656909738.273144,2022-07-04T07:42:18,364355,6.072583333333333,2322.8135122564827
1656909807,598200,3153211,3152343,2581681,2092,1221,2,369,367,3149568,72,13,3,2022-07-04T07:43:27,442,7.376636666666667,1656909814.8963408,2022-07-04T07:43:34,442238,7.370633333333333,2783.385365734221
1656909840,608900,3192032,3190380,2581681,2117,1246,2,394,375,3191585,39,13,3,2022-07-04T07:44:00,475,7.926815,1656909855.073701,2022-07-04T07:44:15,481059,8.01765,3012.356620602148
1656909963,948800,3309612,3308052,2581681,2192,1321,2,469,397,3306736,192,13,3,2022-07-04T07:46:03,598,9.98248,1656909972.0887809,2022-07-04T07:46:12,598639,9.977316666666667,3719.9604646777907
1656910001,136000,3346455,3345587,2581681,2217,1346,2,494,404,3343323,157,13,3,2022-07-04T07:46:41,636,10.602266666666667,1656910011.354629,2022-07-04T07:46:51,635482,10.591366666666666,3939.6776852340195
1656910040,805400,3386124,3385081,2581681,2242,1371,2,519,412,3385738,122,13,3,2022-07-04T07:47:20,675,11.263423333333332,1656910047.396121,2022-07-04T07:47:27,675151,11.252516666666667,4176.812825988491
1656910078,700500,3424283,3423003,2581681,2267,1396,2,544,419,3422394,89,13,3,2022-07-04T07:47:58,713,11.895008333333333,1656910087.504917,2022-07-04T07:48:07,713310,11.888499999999999,4401.726323448552
1656910156,590700,3502231,3501183,2581681,2317,1446,2,594,434,3501329,19,13,3,2022-07-04T07:49:16,791,13.193178333333332,1656910169.2065089,2022-07-04T07:49:29,791258,13.187633333333334,4871.774867970922
1656910195,612900,3541193,3539757,2581681,2342,1471,2,619,441,3537911,242,13,3,2022-07-04T07:49:55,830,13.843548333333333,1656910203.604964,2022-07-04T07:50:03,830220,13.837,5112.531588064037
1656910272,47400,3618362,3617494,2581681,2392,1521,2,669,456,3616394,172,13,3,2022-07-04T07:51:12,907,15.117456666666667,1656910280.215045,2022-07-04T07:51:20,907389,15.12315,5605.523215301389
1656910310,348700,3657057,3655641,2581681,2417,1546,2,694,463,3652738,139,13,3,2022-07-04T07:51:50,945,15.755811666666666,1656910319.6524918,2022-07-04T07:51:59,946084,15.768066666666666,5827.21862787147
1656910349,233200,3695671,3694662,2581681,2442,1571,2,719,471,3694905,104,13,3,2022-07-04T07:52:29,984,16.40388666666667,1656910356.251909,2022-07-04T07:52:36,984698,16.411633333333334,6082.306917577992
1656910389,389600,3735703,3734835,2581681,2467,1596,2,744,478,3731679,69,13,3,2022-07-04T07:53:09,1024,17.073159999999998,1656910397.0822558,2022-07-04T07:53:17,1024730,17.078833333333332,6321.922244168002
1656910465,371400,3811684,3810640,2581681,2517,1646,2,794,493,3810858,1,13,3,2022-07-04T07:54:25,1100,18.339523333333332,1656910472.416853,2022-07-04T07:54:32,1100711,18.345183333333335,6792.863317253901
1656910505,134800,3851447,3850579,2581681,2542,1671,2,819,500,3847875,222,13,3,2022-07-04T07:55:05,1140,19.002246666666668,1656910514.010681,2022-07-04T07:55:14,1140474,19.0079,7030.391196994997
1656910543,671200,3890197,3888649,2581681,2567,1696,2,844,508,3889477,189,13,3,2022-07-04T07:55:43,1178,19.64452,1656910552.538513,2022-07-04T07:55:52,1179224,19.65373333333333,7257.612663861761
1656910620,840200,3967287,3966275,2581681,2617,1746,2,894,522,3963050,119,13,3,2022-07-04T07:57:00,1255,20.930670000000003,1656910628.80716,2022-07-04T07:57:08,1256314,20.938566666666667,7769.52552598136
1656910659,343200,4006048,4004206,2581681,2642,1771,2,919,530,4004896,86,13,3,2022-07-04T07:57:39,1294,21.572386666666667,1656910671.406368,2022-07-04T07:57:51,1295075,21.584583333333335,8003.803262213002
1656910737,840100,4083641,4082447,2581681,2692,1821,2,969,545,4083443,16,13,3,2022-07-04T07:58:57,1372,22.880668333333332,1656910745.2853558,2022-07-04T07:59:05,1372668,22.877799999999997,8524.91824409015
1656910776,279700,4121970,4120577,2581681,2717,1846,2,994,552,4120082,239,13,3,2022-07-04T07:59:36,1411,23.521328333333333,1656910785.835741,2022-07-04T07:59:45,1410997,23.516616666666668,8787.212291588583
1656910854,364100,4200045,4198262,2581681,2767,1896,2,1044,567,4198891,169,13,3,2022-07-04T08:00:54,1489,24.822735,1656910862.7347798,2022-07-04T08:01:02,1489072,24.817866666666664,9280.496459831335
1656910892,508700,4238083,4237062,2581681,2792,1921,2,1069,574,4235971,136,13,3,2022-07-04T08:01:32,1527,25.458478333333336,1656910901.724753,2022-07-04T08:01:41,1527110,25.451833333333333,9525.756809518049
1656910931,114400,4276708,4275367,2581681,2817,1946,2,1094,581,4272678,101,13,3,2022-07-04T08:02:11,1566,26.101906666666665,1656910938.4818199,2022-07-04T08:02:18,1565735,26.09558333333333,9789.02522481065
1656910968,984100,4314293,4312976,2581681,2842,1971,2,1119,588,4309311,66,13,3,2022-07-04T08:02:48,1603,26.733068333333332,1656910978.431109,2022-07-04T08:02:58,1603320,26.721999999999998,10060.23242161485
1656911046,59200,4391502,4389942,2581681,2892,2021,2,1169,603,4387916,254,13,3,2022-07-04T08:04:06,1681,28.01765333333333,1656911054.281492,2022-07-04T08:04:14,1680529,28.008816666666668,10598.311795214166
1656911084,263700,4429572,4428670,2581681,2917,2046,2,1194,610,4425206,219,13,3,2022-07-04T08:04:44,1719,28.654395,1656911089.7791278,2022-07-04T08:04:49,1718599,28.643316666666667,10809.157731822113
1656911162,339500,4507771,4506458,2581681,2967,2096,2,1244,625,4504676,151,13,3,2022-07-04T08:06:02,1797,29.955658333333336,1656911171.6977239,2022-07-04T08:06:11,1796798,29.946633333333335,11297.56639943455
1656911239,481000,4584789,4582727,2581681,3017,2146,2,1294,640,4583572,83,13,3,2022-07-04T08:07:19,1874,31.24135,1656911247.192297,2022-07-04T08:07:27,1873816,31.23026666666667,11741.981683602313
1656911277,429200,4622737,4621835,2581681,3042,2171,2,1319,647,4619879,48,13,3,2022-07-04T08:07:57,1912,31.873820000000002,1656911283.3059049,2022-07-04T08:08:03,1911764,31.86273333333333,11983.104456409443
1656911316,526500,4661834,4660551,2581681,3067,2196,2,1344,655,4661611,13,13,3,2022-07-04T08:08:36,1951,32.525441666666666,1656911329.634825,2022-07-04T08:08:49,1950861,32.51435,12215.841144995029
1656911353,565800,4698873,4697577,2581681,3092,2221,2,1369,662,4698641,236,13,3,2022-07-04T08:09:13,1988,33.142763333333335,1656911365.179549,2022-07-04T08:09:25,1987900,33.13166666666667,12431.577902209448
1656911391,870300,4737392,4736370,2581681,3117,2246,2,1394,669,4735245,201,13,3,2022-07-04T08:09:51,2026,33.781171666666665,1656911400.4445848,2022-07-04T08:10:00,2026419,33.77365,12674.084055361143
1656911429,225400,4774533,4773400,2581681,3142,2271,2,1419,676,4771939,166,13,3,2022-07-04T08:10:29,2064,34.403756666666666,1656911438.515832,2022-07-04T08:10:38,2063560,34.39266666666666,12919.284852855284
1656911468,526800,4814197,4813186,2581681,3167,2296,2,1444,684,4813811,133,13,3,2022-07-04T08:11:08,2103,35.05878,1656911475.371989,2022-07-04T08:11:15,2103224,35.053733333333334,13153.273115097512
1656911506,809700,4852117,4850484,2581681,3192,2321,2,1469,691,4850677,98,13,3,2022-07-04T08:11:46,2141,35.69682833333333,1656911514.632889,2022-07-04T08:11:54,2141144,35.68573333333333,13335.700795358282
1656911583,173300,4928635,4927051,2581681,3242,2371,2,1519,705,4923796,30,13,3,2022-07-04T08:13:03,2218,36.969555,1656911591.550045,2022-07-04T08:13:11,2217662,36.96103333333333,13701.299329437648
1656911621,138700,4966446,4965578,2581681,3267,2396,2,1544,713,4965530,251,13,3,2022-07-04T08:13:41,2256,37.602311666666665,1656911627.740356,2022-07-04T08:13:47,2255473,37.59121666666667,13910.693345602964
1656911734,856100,5081163,5079701,2581681,3342,2471,2,1619,735,5080940,148,13,3,2022-07-04T08:15:34,2369,39.49760166666667,1656911745.6580448,2022-07-04T08:15:45,2370190,39.503166666666665,14497.43717052163
1656911773,795400,5120102,5119234,2581681,3367,2496,2,1644,742,5117384,113,13,3,2022-07-04T08:16:13,2408,40.146589999999996,1656911781.767444,2022-07-04T08:16:21,2409129,40.15215,14706.998719824163
1656911811,167100,5157473,5156143,2581681,3392,2521,2,1669,749,5154036,80,13,3,2022-07-04T08:16:51,2446,40.76945166666667,1656911820.036404,2022-07-04T08:17:00,2446500,40.775,14905.447514781938
1656911849,217100,5195524,5194656,2581681,3417,2546,2,1694,756,5190706,45,13,3,2022-07-04T08:17:29,2484,41.403618333333334,1656911857.506036,2022-07-04T08:17:37,2484551,41.40918333333333,15175.867545250094
1656911887,663500,5234184,5232900,2581681,3442,2571,2,1719,764,5232283,10,13,3,2022-07-04T08:18:07,2522,42.04439166666667,1656911896.6745808,2022-07-04T08:18:16,2523211,42.05351666666666,15368.666770009577
1656911926,132700,5272439,5271571,2581681,3467,2596,2,1744,771,5268920,233,13,3,2022-07-04T08:18:46,2561,42.685545000000005,1656911937.603528,2022-07-04T08:18:57,2561466,42.6911,15611.509158124125
1656911965,261000,5311567,5310045,2581681,3492,2621,2,1769,779,5310835,198,13,3,2022-07-04T08:19:25,2600,43.33768333333333,1656911979.5139039,2022-07-04T08:19:39,2600594,43.34323333333334,15796.075999821232
1656912082,955000,5428484,5427092,2581681,3567,2696,2,1844,801,5425482,95,13,3,2022-07-04T08:21:22,2717,45.29925,1656912090.74172,2022-07-04T08:21:30,2717511,45.29185,16346.250933799969
1656912159,891800,5505472,5504604,2581681,3617,2746,2,1894,816,5504120,27,13,3,2022-07-04T08:22:39,2794,46.58153,1656912166.719761,2022-07-04T08:22:46,2794499,46.57498333333333,16727.672828805775
1656912198,581900,5544406,5543063,2581681,3642,2771,2,1919,823,5541164,248,13,3,2022-07-04T08:23:18,2833,47.226365,1656912206.9000518,2022-07-04T08:23:26,2833433,47.22388333333333,17077.484792970394
1656912277,179600,5622580,5621712,2581681,3692,2821,2,1969,838,5619916,180,13,3,2022-07-04T08:24:37,2912,48.53632666666667,1656912284.5322568,2022-07-04T08:24:44,2911607,48.526783333333334,17578.196069122274
1656912316,865400,5662265,5660477,2581681,3717,2846,2,1994,846,5662117,145,13,3,2022-07-04T08:25:16,2951,49.19775666666667,1656912325.053912,2022-07-04T08:25:25,2951292,49.1882,17753.798560963027
1656912354,90000,5699854,5697785,2581681,3742,2871,2,2019,853,5698779,110,13,3,2022-07-04T08:25:54,2989,49.81816666666667,1656912362.024225,2022-07-04T08:26:02,2988881,49.81468333333333,17921.210963864738
1656912392,448400,5737848,5736980,2581681,3767,2896,2,2044,860,5735529,77,13,3,2022-07-04T08:26:32,3027,50.45747333333334,1656912399.865584,2022-07-04T08:26:39,3026875,50.447916666666664,18111.10521979963
1656912431,706500,5777260,5775558,2581681,3792,2921,2,2069,867,5772634,42,13,3,2022-07-04T08:27:11,3066,51.111774999999994,1656912439.9813159,2022-07-04T08:27:19,3066287,51.10478333333333,18310.29847121983
1656912469,943800,5815660,5814143,2581681,3817,2946,2,2094,875,5814872,7,13,3,2022-07-04T08:27:49,3104,51.74906333333333,1656912479.4030728,2022-07-04T08:27:59,3104687,51.74478333333333,18495.52398498804
1656912508,136800,5853679,5852519,2581681,3842,2971,2,2119,882,5851598,230,13,3,2022-07-04T08:28:28,3143,52.38561333333334,1656912515.519141,2022-07-04T08:28:35,3142706,52.378433333333334,18666.551075208034
1656912546,258200,5891800,5890399,2581681,3867,2996,2,2144,889,5888445,195,13,3,2022-07-04T08:29:06,3181,53.020970000000005,1656912555.2108488,2022-07-04T08:29:15,3180827,53.013783333333336,18851.06716724216
1656912623,129900,5968436,5966671,2581681,3917,3046,2,2194,904,5967164,127,13,3,2022-07-04T08:30:23,3258,54.302164999999995,1656912631.1622128,2022-07-04T08:30:31,3257463,54.291050000000006,19202.00122442682
1656912659,623700,6005930,6005062,2581681,3942,3071,2,2219,911,6003700,92,13,3,2022-07-04T08:30:59,3294,54.910395,1656912667.482244,2022-07-04T08:31:07,3294957,54.915949999999995,19379.315280373292
1656912699,233100,6045539,6043908,2581681,3967,3096,2,2244,918,6040641,57,13,3,2022-07-04T08:31:39,3334,55.57055166666667,1656912706.922533,2022-07-04T08:31:46,3334566,55.5761,19576.44252535909
1656912738,17500,6084323,6082214,2581681,3992,3121,2,2269,926,6082676,24,13,3,2022-07-04T08:32:18,3373,56.21695833333333,1656912747.2128248,2022-07-04T08:32:27,3373350,56.2225,19768.787566570732
1656912894,222100,6239528,6238660,2581681,4092,3221,2,2369,955,6234561,142,13,3,2022-07-04T08:34:54,3529,58.820368333333334,1656912901.285236,2022-07-04T08:35:01,3528555,58.80925,20494.753388568934
1656912933,112400,6278418,6276718,2581681,4117,3246,2,2394,963,6276545,107,13,3,2022-07-04T08:35:33,3568,59.46854,1656912940.525049,2022-07-04T08:35:40,3567445,59.45741666666667,20694.85653523285
1656912971,181500,6316487,6315354,2581681,4142,3271,2,2419,970,6313263,74,13,3,2022-07-04T08:36:11,3606,60.103025,1656912980.5654728,2022-07-04T08:36:20,3605514,60.0919,20901.555052772404
1656913010,934800,6356265,6355397,2581681,4167,3296,2,2444,978,6355076,39,13,3,2022-07-04T08:36:50,3645,60.76558,1656913017.246412,2022-07-04T08:36:57,3645292,60.754866666666665,21127.716687808017
1656913048,165100,6393669,6392370,2581681,4192,3321,2,2469,985,6391505,4,13,3,2022-07-04T08:37:28,3683,61.386085,1656913057.056249,2022-07-04T08:37:37,3682696,61.37826666666667,21323.016509072986
1656913086,741300,6432071,6431169,2581681,4217,3346,2,2494,992,6428270,227,13,3,2022-07-04T08:38:06,3721,62.02902166666667,1656913097.456796,2022-07-04T08:38:17,3721098,62.018299999999996,21507.06769110901
1656913126,836300,6472166,6471298,2581681,4242,3371,2,2519,1000,6469850,192,13,3,2022-07-04T08:38:46,3761,62.697271666666666,1656913133.745916,2022-07-04T08:38:53,3761193,62.686550000000004,21693.077327006064
1656913203,268900,6548812,6547767,2581681,4292,3421,2,2569,1015,6548261,124,13,3,2022-07-04T08:40:03,3838,63.97114833333333,1656913209.977757,2022-07-04T08:40:09,3837839,63.96398333333333,22082.665807335885
1656913243,29800,6588828,6587441,2581681,4317,3446,2,2594,1022,6585204,89,13,3,2022-07-04T08:40:43,3878,64.63383,1656913250.787304,2022-07-04T08:40:50,3877855,64.63091666666666,22305.52841918007
1656913359,610300,6705054,6703399,2581681,4392,3521,2,2669,1044,6701085,242,13,3,2022-07-04T08:42:39,3994,66.57683833333333,1656913367.137681,2022-07-04T08:42:47,3994081,66.56801666666667,22944.683756514885
1656913395,888700,6741332,6740464,2581681,4417,3546,2,2694,1051,6737780,207,13,3,2022-07-04T08:43:15,4030,67.18147833333333,1656913406.149312,2022-07-04T08:43:26,4030359,67.17265,23111.985393845633
1656913435,116500,6780580,6779448,2581681,4442,3571,2,2719,1059,6779375,174,13,3,2022-07-04T08:43:55,4070,67.835275,1656913442.566668,2022-07-04T08:44:02,4069607,67.82678333333334,23317.102443921627
1656913473,366600,6819114,6817764,2581681,4467,3596,2,2744,1066,6816582,139,13,3,2022-07-04T08:44:33,4108,68.47277666666668,1656913482.447357,2022-07-04T08:44:42,4108141,68.46901666666666,23521.33997965927
1656913551,707400,6897254,6896386,2581681,4517,3646,2,2794,1081,6895101,71,13,3,2022-07-04T08:45:51,4186,69.77845666666667,1656913558.9979608,2022-07-04T08:45:58,4186281,69.77135,23956.954521919975
1656913628,348900,6973653,6972642,2581681,4567,3696,2,2844,1096,6973455,1,13,3,2022-07-04T08:47:08,4263,71.055815,1656913638.155712,2022-07-04T08:47:18,4262680,71.04466666666667,24371.5004549807
1656913668,146900,7013451,7012549,2581681,4592,3721,2,2869,1103,7009920,224,13,3,2022-07-04T08:47:48,4303,71.719115,1656913674.915685,2022-07-04T08:47:54,4302478,71.70796666666666,24575.287308827123
1656913783,49400,7128353,7126957,2581681,4667,3796,2,2944,1125,7125975,121,13,3,2022-07-04T08:49:43,4418,73.63415666666667,1656913790.957036,2022-07-04T08:49:50,4417380,73.623,25110.841685554304
1656913821,275100,7166843,7165515,2581681,4692,3821,2,2969,1132,7162674,86,13,3,2022-07-04T08:50:21,4456,74.27125166666666,1656913830.566756,2022-07-04T08:50:30,4455870,74.2645,25305.83823822167
1656913860,864600,7206502,7205600,2581681,4717,3846,2,2994,1140,7204710,51,13,3,2022-07-04T08:51:00,4495,74.93107666666667,1656913872.845588,2022-07-04T08:51:12,4495529,74.92548333333335,25535.456124772856
1656913899,507000,7245014,7243721,2581681,4742,3871,2,3019,1147,7241440,18,13,3,2022-07-04T08:51:39,4534,75.57511666666666,1656913907.075661,2022-07-04T08:51:47,4534041,75.56735,25753.562691433883
1656913977,288600,7322766,7321898,2581681,4792,3921,2,3069,1162,7320248,204,13,3,2022-07-04T08:52:57,4612,76.87147666666667,1656913988.9053168,2022-07-04T08:53:08,4611793,76.86321666666666,26146.53723599551
1656914016,52900,7361602,7360039,2581681,4817,3946,2,3094,1169,7356657,171,13,3,2022-07-04T08:53:36,4651,77.51754833333332,1656914024.085388,2022-07-04T08:53:44,4650629,77.51048333333333,26312.49036324344
1656914053,404100,7398953,7397939,2581681,4842,3971,2,3119,1177,7398517,136,13,3,2022-07-04T08:54:13,4688,78.14006833333333,1656914060.285641,2022-07-04T08:54:20,4687980,78.133,26474.35419147849
1656914092,781400,7438330,7437202,2581681,4867,3996,2,3144,1184,7435526,101,13,3,2022-07-04T08:54:52,4727,78.79635666666667,1656914105.815317,2022-07-04T08:55:05,4727357,78.78928333333333,25990.996169180213
1656914130,295200,7475691,7474300,2581681,4892,4021,2,3169,1191,7472156,68,13,3,2022-07-04T08:55:30,4765,79.42158666666666,1656914139.6249769,2022-07-04T08:55:39,4764718,79.41196666666666,24399.354762769708
1656914169,922900,7515224,7514356,2581681,4917,4046,2,3194,1199,7513722,33,13,3,2022-07-04T08:56:09,4804,80.08204833333333,1656914175.887212,2022-07-04T08:56:15,4804251,80.07085000000001,22715.104322624822
1656914208,294900,7553596,7552041,2581681,4942,4071,2,3219,1206,7550424,254,13,3,2022-07-04T08:56:48,4843,80.72158166666667,1656914216.995597,2022-07-04T08:56:56,4842623,80.71038333333333,21392.986054689896
1656914322,11400,7667313,7666150,2581681,5017,4146,2,3294,1228,7665641,151,13,3,2022-07-04T08:58:42,4957,82.61685666666668,1656914330.9059799,2022-07-04T08:58:50,4956340,82.60566666666666,18218.011794957525
1656914360,7300,7705623,7704542,2581681,5042,4171,2,3319,1235,7702437,118,13,3,2022-07-04T08:59:20,4995,83.25012166666667,1656914367.4760768,2022-07-04T08:59:27,4994650,83.24416666666666,17310.24072989221
1656914398,141100,7743442,7742115,2581681,5067,4196,2,3344,1242,7738773,83,13,3,2022-07-04T08:59:58,5033,83.885685,1656914406.617588,2022-07-04T09:00:06,5032469,83.87448333333333,16455.342322410914
1656914436,817900,7782115,7781247,2581681,5092,4221,2,3369,1250,7780951,48,13,3,2022-07-04T09:00:36,5071,84.53029833333333,1656914443.457088,2022-07-04T09:00:43,5071142,84.51903333333333,15690.06620023914
1656914475,967200,7821448,7819978,2581681,5117,4246,2,3394,1257,7817798,15,13,3,2022-07-04T09:01:15,5110,85.18278666666667,1656914483.548025,2022-07-04T09:01:23,5110475,85.17458333333335,15006.504080637082
1656914553,20100,7898316,7897414,2581681,5167,4296,2,3444,1272,7896675,201,13,3,2022-07-04T09:02:33,5188,86.46700166666666,1656914559.5784569,2022-07-04T09:02:39,5187343,86.45571666666666,13751.26508745652
1656914590,17700,7935638,7934285,2581681,5192,4321,2,3469,1279,7933235,168,13,3,2022-07-04T09:03:10,5225,87.08362833333334,1656914599.51846,2022-07-04T09:03:19,5224665,87.07775,13201.745163757967
1656914667,995900,8013777,8012142,2581681,5242,4371,2,3519,1294,8012044,98,13,3,2022-07-04T09:04:27,5302,88.383265,1656914676.2197318,2022-07-04T09:04:36,5302804,88.38006666666666,12092.917888670094
1656914699,437900,8044845,8043977,2581681,5267,4396,2,3544,1300,8043011,65,13,3,2022-07-04T09:04:59,5334,88.90729833333333,1656914709.398496,2022-07-04T09:05:09,5333872,88.89786666666667,11676.74797551799
1656914727,385500,8073048,8072180,2581681,5292,4421,2,3569,1305,8068825,30,13,3,2022-07-04T09:05:27,5362,89.37309166666667,1656914735.758725,2022-07-04T09:05:35,5362075,89.36791666666666,11317.10577039838
1656914784,1200,8129563,8128695,2581681,5342,4471,2,3619,1316,8125614,218,13,3,2022-07-04T09:06:24,5419,90.31668666666666,1656914794.220852,2022-07-04T09:06:34,5418590,90.30983333333333,10616.286480834196
1656914812,618000,8157909,8157041,2581681,5367,4496,2,3644,1322,8156611,183,13,3,2022-07-04T09:06:52,5447,90.79363333333335,1656914820.7994878,2022-07-04T09:07:00,5446936,90.78226666666666,10277.744231860861
1656914840,787100,8186078,8185210,2581681,5392,4521,2,3669,1327,8182460,148,13,3,2022-07-04T09:07:20,5475,91.26311833333332,1656914847.5385568,2022-07-04T09:07:27,5475105,91.25174999999999,9946.064530510144
1656914869,133500,8214424,8213519,2581681,5417,4546,2,3694,1333,8213471,115,13,3,2022-07-04T09:07:49,5504,91.73555833333333,1656914875.158537,2022-07-04T09:07:55,5503451,91.72418333333333,9620.358530577236
1656914897,296500,8242587,8241719,2581681,5442,4571,2,3719,1338,8239280,80,13,3,2022-07-04T09:08:17,5532,92.20494166666667,1656914907.1031408,2022-07-04T09:08:27,5531614,92.19356666666665,9300.9087101403
1656914925,639500,8270930,8269885,2581681,5467,4596,2,3744,1344,8270254,45,13,3,2022-07-04T09:08:45,5560,92.67732500000001,1656914933.6784089,2022-07-04T09:08:53,5559957,92.66595000000001,8987.827166377601
1656914953,808500,8299099,8298231,2581681,5492,4621,2,3769,1349,8296090,12,13,3,2022-07-04T09:09:13,5588,93.14680833333334,1656914961.4296598,2022-07-04T09:09:21,5588126,93.13543333333334,8682.389460937498
1656914982,154500,8327445,8326400,2581681,5517,4646,2,3794,1355,8327100,233,13,3,2022-07-04T09:09:42,5617,93.61924166666667,1656914991.610328,2022-07-04T09:09:51,5616472,93.60786666666667,8378.190876585191
1656915010,320500,8355611,8354743,2581681,5542,4671,2,3819,1360,8352959,198,13,3,2022-07-04T09:10:10,5645,94.088675,1656915018.458173,2022-07-04T09:10:18,5644638,94.0773,8085.552591289081
1656915038,483500,8383774,8382906,2581681,5567,4696,2,3844,1365,8378734,165,13,3,2022-07-04T09:10:38,5673,94.55805833333334,1656915045.6594808,2022-07-04T09:10:45,5672801,94.54668333333333,7800.089309247296
1656915066,829500,8412120,8411252,2581681,5592,4721,2,3869,1371,8409731,130,13,3,2022-07-04T09:11:06,5701,95.03049166666666,1656915076.898429,2022-07-04T09:11:16,5701147,95.01911666666666,7512.55517718425
1656915123,336900,8468635,8467767,2581681,5642,4771,2,3919,1382,8466591,62,13,3,2022-07-04T09:12:03,5758,95.97228166666667,1656915130.7077448,2022-07-04T09:12:10,5757662,95.96103333333333,6961.047372114155
1656915151,500200,8496798,8495930,2581681,5667,4796,2,3944,1387,8492400,27,13,3,2022-07-04T09:12:31,5786,96.44167,1656915158.247768,2022-07-04T09:12:38,5785825,96.43041666666666,6695.530925526068
1656915179,843300,8525141,8524273,2581681,5692,4821,2,3969,1393,8523374,248,13,3,2022-07-04T09:12:59,5814,96.914055,1656915188.317797,2022-07-04T09:13:08,5814168,96.9028,6428.613383327002
1656915208,12500,8553310,8552442,2581681,5717,4846,2,3994,1398,8549210,215,13,3,2022-07-04T09:13:28,5843,97.38354166666666,1656915215.448309,2022-07-04T09:13:35,5842337,97.37228333333334,6167.995294112842
1656915236,358500,8581656,8580788,2581681,5742,4871,2,4019,1404,8580220,180,13,3,2022-07-04T09:13:56,5871,97.855975,1656915242.258729,2022-07-04T09:14:02,5870683,97.84471666666667,5915.034871188094
1656915292,867500,8638165,8637297,2581681,5792,4921,2,4069,1415,8637040,112,13,3,2022-07-04T09:14:52,5927,98.79779166666667,1656915301.087976,2022-07-04T09:15:01,5927192,98.78653333333334,5429.707474958015
