time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909330,19316,2675257,46.0625,76,10,0,2022-07-04T07:35:30,-35,-0.5830114,1656909337.7466118,2022-07-04T07:35:37,-35716,-0.5952666666666667,98.48669455072674
1656909346,41923,2691230,46.0625,212,10,0,2022-07-04T07:35:46,-19,-0.31596795,1656909354.369196,2022-07-04T07:35:54,-19743,-0.32904999999999995,98.55122567231143
1656909362,49299,2707224,46.0625,92,10,0,2022-07-04T07:36:02,-3,-0.04917835,1656909369.462688,2022-07-04T07:36:09,-3749,-0.062483333333333335,98.32928304048835
1656909373,49321,2718224,46.125,186,10,0,2022-07-04T07:36:13,8,0.13415535,1656909384.804761,2022-07-04T07:36:24,7251,0.12085,136.71109724281268
1656909391,59327,2736235,45.5625,82,10,0,2022-07-04T07:36:31,26,0.43432211666666665,1656909400.656612,2022-07-04T07:36:40,25262,0.4210333333333333,241.59947515199056
1656909423,80251,2768262,44.75,94,10,0,2022-07-04T07:37:03,58,0.9680041833333333,1656909432.271324,2022-07-04T07:37:12,57289,0.9548166666666666,439.8138289976719
1656909442,60224,2787328,44.0625,0,10,0,2022-07-04T07:37:22,77,1.2843370666666667,1656909449.061461,2022-07-04T07:37:29,76355,1.2725833333333334,553.768138478522
1656909458,60241,2803259,43.75,132,10,0,2022-07-04T07:37:38,93,1.5510040166666668,1656909464.993185,2022-07-04T07:37:44,92286,1.5381,658.2775848985143
1656909474,80233,2819282,43.5,12,10,0,2022-07-04T07:37:54,109,1.8180038833333334,1656909480.765256,2022-07-04T07:38:00,108309,1.80515,760.1104465769091
1656909489,80272,2834333,43.3125,138,10,0,2022-07-04T07:38:09,124,2.0680045333333332,1656909497.006569,2022-07-04T07:38:17,123360,2.056,846.3419951359298
1656909521,100240,2866281,42.875,150,10,0,2022-07-04T07:38:41,156,2.6016706666666667,1656909529.1495478,2022-07-04T07:38:49,155308,2.5884666666666667,1036.8817795593286
1656909537,110252,2882301,42.5625,26,10,0,2022-07-04T07:38:57,172,2.8685042,1656909545.131121,2022-07-04T07:39:05,171328,2.8554666666666666,1130.9742284480906
1656909553,110246,2898320,42.25,162,10,0,2022-07-04T07:39:13,188,3.1351707666666666,1656909562.0221288,2022-07-04T07:39:22,187347,3.12245,1230.940924270333
1656909569,110817,2914342,41.9375,38,10,0,2022-07-04T07:39:29,204,3.40184695,1656909578.202044,2022-07-04T07:39:38,203369,3.389483333333333,1318.5951629861852
1656909584,110233,2929283,41.6875,164,10,0,2022-07-04T07:39:44,219,3.6518372166666664,1656909590.6230528,2022-07-04T07:39:50,218310,3.6385,1435.7921921403652
1656909599,110986,2944360,41.4375,34,10,0,2022-07-04T07:39:59,234,3.9018497666666665,1656909606.5553439,2022-07-04T07:40:06,233387,3.8897833333333334,1502.724359581337
1656909615,165831,2960340,41.125,166,10,0,2022-07-04T07:40:15,250,4.169430516666667,1656909622.724552,2022-07-04T07:40:22,249367,4.156116666666667,1599.379223037639
1656909631,160681,2976421,40.875,42,10,0,2022-07-04T07:40:31,266,4.43601135,1656909638.63782,2022-07-04T07:40:38,265448,4.424133333333333,1695.143481426686
1656909647,201004,2992378,40.625,178,10,0,2022-07-04T07:40:47,282,4.703350066666667,1656909654.508132,2022-07-04T07:40:54,281405,4.690083333333333,1794.3714935804483
1656909679,201141,3024377,39.875,190,10,0,2022-07-04T07:41:19,314,5.2366856833333335,1656909687.0491328,2022-07-04T07:41:27,313404,5.2234,1995.4361260649246
1656909694,201048,3039388,39.625,60,10,0,2022-07-04T07:41:34,329,5.486684133333333,1656909703.2686439,2022-07-04T07:41:43,328415,5.473583333333334,2094.9341454732116
1656909710,152637,3055455,39.3125,192,10,0,2022-07-04T07:41:50,345,5.752543950000001,1656909716.639485,2022-07-04T07:41:56,344482,5.741366666666667,2198.1879517416796
1656909725,166690,3070441,39.0625,62,10,0,2022-07-04T07:42:05,360,6.002778166666667,1656909732.559269,2022-07-04T07:42:12,359468,5.991133333333334,2292.611609439245
1656909741,162663,3086414,38.75,194,10,0,2022-07-04T07:42:21,376,6.269377716666667,1656909748.499764,2022-07-04T07:42:28,375441,6.25735,2390.076549969939
1656909756,162655,3101493,38.4375,61,10,0,2022-07-04T07:42:36,391,6.519377583333333,1656909764.515796,2022-07-04T07:42:44,390520,6.508666666666667,2479.370345102226
1656909772,172702,3117415,38.0,196,10,0,2022-07-04T07:42:52,407,6.7862117,1656909779.948876,2022-07-04T07:42:59,406442,6.774033333333334,2575.035845786355
1656909788,172633,3133478,37.8125,72,10,0,2022-07-04T07:43:08,423,7.052877216666667,1656909796.131321,2022-07-04T07:43:16,422505,7.0417499999999995,2666.0480464253046
1656909802,961085,3148428,37.5,198,10,0,2022-07-04T07:43:22,437,7.299351416666667,1656909812.052088,2022-07-04T07:43:32,437455,7.290916666666666,2754.9702542972063
1656909818,961120,3164424,37.1875,78,10,0,2022-07-04T07:43:38,453,7.5660186666666664,1656909828.163352,2022-07-04T07:43:48,453451,7.557516666666667,2853.014572266705
1656909832,961084,3178451,37.0625,194,10,0,2022-07-04T07:43:52,467,7.799351400000001,1656909841.1421678,2022-07-04T07:44:01,467478,7.791300000000001,2946.5735164806188
1656909848,312128,3193538,36.75,64,10,0,2022-07-04T07:44:08,483,8.055202133333333,1656909856.7223558,2022-07-04T07:44:16,482565,8.04275,3037.1871688165165
1656909864,332114,3209552,36.3125,196,10,0,2022-07-04T07:44:24,499,8.3222019,1656909872.24448,2022-07-04T07:44:32,498579,8.30965,3115.787726190069
1656909881,349395,3226530,36.0,82,10,0,2022-07-04T07:44:41,516,8.605823249999998,1656909888.6631758,2022-07-04T07:44:48,515557,8.592616666666666,3219.5369557434665
1656909896,362118,3241545,35.6875,208,10,0,2022-07-04T07:44:56,531,8.8560353,1656909903.8044488,2022-07-04T07:45:03,530572,8.842866666666668,3313.58499182248
1656909911,392126,3256566,35.375,78,10,0,2022-07-04T07:45:11,546,9.106535433333333,1656909919.9034438,2022-07-04T07:45:19,545593,9.093216666666667,3406.59582542588
1656909920,392423,3271589,35.0625,204,10,0,2022-07-04T07:45:20,555,9.256540383333334,1656909932.3837879,2022-07-04T07:45:32,560616,9.3436,3456.496363431956
1656909941,392386,3286610,34.75,70,10,0,2022-07-04T07:45:41,576,9.606539766666666,1656909948.4044359,2022-07-04T07:45:48,575637,9.59395,3578.7046684542634
1656909956,402423,3301580,34.4375,192,10,0,2022-07-04T07:45:56,591,9.85670705,1656909964.1841278,2022-07-04T07:46:04,590607,9.843449999999999,3673.255680747769
1656909973,402386,3318576,34.125,78,10,0,2022-07-04T07:46:13,608,10.140039766666666,1656909980.834249,2022-07-04T07:46:20,607603,10.126716666666665,3778.769885472286
1656909987,402414,3332574,33.8125,190,10,0,2022-07-04T07:46:27,622,10.373373566666666,1656909995.184448,2022-07-04T07:46:35,621601,10.360016666666667,3861.115017775933
1656910002,402429,3347583,33.625,60,10,0,2022-07-04T07:46:42,637,10.623373816666666,1656910011.9858289,2022-07-04T07:46:51,636610,10.610166666666666,3947.4023941753035
1656910020,402374,3365678,33.1875,212,10,0,2022-07-04T07:47:00,655,10.9233729,1656910028.344913,2022-07-04T07:47:08,654705,10.911750000000001,4055.026355209896
1656910048,402407,3393576,32.75,192,10,0,2022-07-04T07:47:28,683,11.390040116666666,1656910056.2151358,2022-07-04T07:47:36,682603,11.376716666666665,4219.237228843222
1656910066,402448,3411603,32.4375,84,10,0,2022-07-04T07:47:46,701,11.6900408,1656910073.1662638,2022-07-04T07:47:53,700630,11.677166666666666,4324.277557336191
1656910081,402374,3426598,32.0,210,10,0,2022-07-04T07:48:01,716,11.940039566666666,1656910088.776176,2022-07-04T07:48:08,715625,11.927083333333334,4417.103707021581
1656910096,400764,3441595,31.5625,80,10,0,2022-07-04T07:48:16,731,12.190012733333333,1656910104.8668609,2022-07-04T07:48:24,730622,12.177033333333332,4509.839526630492
1656910128,88384,3473605,30.5625,92,10,0,2022-07-04T07:48:48,763,12.718139733333334,1656910136.857533,2022-07-04T07:48:56,762632,12.710533333333332,4728.278383763164
1656910144,413176,3489596,30.375,228,10,0,2022-07-04T07:49:04,779,12.9902196,1656910152.7765288,2022-07-04T07:49:12,778623,12.97705,4792.408536166669
1656910161,413153,3506621,30.0,110,10,0,2022-07-04T07:49:21,796,13.27355255,1656910169.2065089,2022-07-04T07:49:29,795648,13.2608,4901.331249785501
1656910175,413414,3520609,29.75,230,10,0,2022-07-04T07:49:35,810,13.506890233333333,1656910181.645385,2022-07-04T07:49:41,809636,13.493933333333333,4987.801339318318
1656910190,413196,3535616,29.5,100,10,0,2022-07-04T07:49:50,825,13.7568866,1656910198.1160529,2022-07-04T07:49:58,824643,13.74405,5082.441674908976
1656910223,433204,3568618,28.625,122,10,0,2022-07-04T07:50:23,858,14.307220066666668,1656910230.195184,2022-07-04T07:50:30,857645,14.294083333333333,5288.484619752921
1656910236,433398,3582657,28.3125,238,10,0,2022-07-04T07:50:36,871,14.523889966666667,1656910246.144913,2022-07-04T07:50:46,871684,14.528066666666666,5407.901856410604
1656910254,433381,3600626,27.875,134,10,0,2022-07-04T07:50:54,889,14.823889683333334,1656910262.2935848,2022-07-04T07:51:02,889653,14.82755,5497.6964080498
1656910270,453077,3616651,27.375,10,10,0,2022-07-04T07:51:10,905,15.090884616666667,1656910278.404453,2022-07-04T07:51:18,905678,15.094633333333332,5595.0962782783
1656910286,453401,3632671,27.0,142,10,0,2022-07-04T07:51:26,921,15.357556683333334,1656910294.473928,2022-07-04T07:51:34,921698,15.361633333333334,5693.052486221129
1656910316,453382,3662623,26.375,138,10,0,2022-07-04T07:51:56,951,15.857556366666667,1656910326.90338,2022-07-04T07:52:06,951650,15.860833333333334,5868.934344523079
1656910332,453373,3678679,26.0,14,10,0,2022-07-04T07:52:12,967,16.124222883333335,1656910339.972229,2022-07-04T07:52:19,967706,16.128433333333334,5977.475216963981
1656910348,453418,3694632,25.5625,146,10,0,2022-07-04T07:52:28,983,16.390890300000002,1656910355.671752,2022-07-04T07:52:35,983659,16.394316666666665,6077.505725480606
1656910362,453393,3708651,25.3125,6,10,0,2022-07-04T07:52:42,997,16.624223216666667,1656910371.002528,2022-07-04T07:52:51,997678,16.627966666666666,6160.76929636873
1656910378,453410,3724702,24.875,138,10,0,2022-07-04T07:52:58,1013,16.890890166666665,1656910387.2010279,2022-07-04T07:53:07,1013729,16.895483333333335,6256.930419210211
1656910393,453389,3739631,24.5,8,10,0,2022-07-04T07:53:13,1028,17.140889816666668,1656910402.9508278,2022-07-04T07:53:22,1028658,17.144299999999998,6345.984377282256
1656910409,463405,3755678,24.1875,144,10,0,2022-07-04T07:53:29,1044,17.407723416666666,1656910418.731376,2022-07-04T07:53:38,1044705,17.411749999999998,6440.923350234011
1656910442,463153,3788636,23.25,166,10,0,2022-07-04T07:54:02,1077,17.957719216666664,1656910451.250056,2022-07-04T07:54:11,1077663,17.96105,6648.025583641412
1656910456,463418,3802666,22.875,30,10,0,2022-07-04T07:54:16,1091,18.191056966666668,1656910464.101472,2022-07-04T07:54:24,1091693,18.194883333333333,6737.5867698505
1656910471,463393,3817662,22.5,152,10,0,2022-07-04T07:54:31,1106,18.44105655,1656910479.7314,2022-07-04T07:54:39,1106689,18.444816666666668,6828.934361963954
1656910486,463411,3832674,22.125,22,10,0,2022-07-04T07:54:46,1121,18.69105685,1656910496.0994449,2022-07-04T07:54:56,1121701,18.695016666666668,6923.279212177046
1656910501,463401,3847642,21.75,148,10,0,2022-07-04T07:55:01,1136,18.941056683333333,1656910512.301208,2022-07-04T07:55:12,1136669,18.944483333333334,7007.960667318551
1656910518,473245,3864653,21.1875,38,10,0,2022-07-04T07:55:18,1153,19.22455408333333,1656910528.389833,2022-07-04T07:55:28,1153680,19.228,7109.307634735743
1656910534,473399,3880644,20.875,170,10,0,2022-07-04T07:55:34,1169,19.491223316666666,1656910544.339416,2022-07-04T07:55:44,1169671,19.494516666666666,7204.891222427779
1656910567,473398,3913689,20.0,192,10,0,2022-07-04T07:56:07,1202,20.041223300000002,1656910576.277781,2022-07-04T07:56:16,1202716,20.045266666666667,7410.2390028833715
1656910583,483447,3929718,19.5,72,10,0,2022-07-04T07:56:23,1218,20.30805745,1656910592.378809,2022-07-04T07:56:32,1218745,20.312416666666664,7534.628288407048
1656910597,483411,3943673,19.125,188,10,0,2022-07-04T07:56:37,1232,20.54139018333333,1656910604.8385758,2022-07-04T07:56:44,1232700,20.545,7626.363654521747
1656910612,483418,3958689,18.625,58,10,0,2022-07-04T07:56:52,1247,20.7913903,1656910621.107945,2022-07-04T07:57:01,1247716,20.795266666666667,7719.500280420837
1656910628,483389,3974707,18.1875,194,10,0,2022-07-04T07:57:08,1263,21.058056483333335,1656910637.707264,2022-07-04T07:57:17,1263734,21.06223333333333,7814.928058302228
1656910645,503415,3991685,17.6875,80,10,0,2022-07-04T07:57:25,1280,21.34172358333333,1656910654.006976,2022-07-04T07:57:34,1280712,21.3452,7920.272298280051
1656910676,503458,4022677,16.875,82,10,0,2022-07-04T07:57:56,1311,21.858390966666665,1656910685.805969,2022-07-04T07:58:05,1311704,21.861733333333333,8120.2012211386
1656910692,503405,4038677,16.25,218,10,0,2022-07-04T07:58:12,1327,22.12505675,1656910701.818301,2022-07-04T07:58:21,1327704,22.1284,8231.366895578227
1656910724,287069,4069687,15.1875,220,10,0,2022-07-04T07:58:44,1359,22.654784483333334,1656910734.2056248,2022-07-04T07:58:54,1358714,22.645233333333334,8433.626448934992
1656910756,287382,4101684,14.1875,232,10,0,2022-07-04T07:59:16,1391,23.188123033333333,1656910762.9756808,2022-07-04T07:59:22,1390711,23.178516666666667,8649.782769374831
1656910786,317242,4131729,13.125,228,10,0,2022-07-04T07:59:46,1421,23.6886207,1656910794.695216,2022-07-04T07:59:54,1420756,23.679266666666667,8848.276269238588
1656910801,317192,4146720,12.8125,98,10,0,2022-07-04T08:00:01,1436,23.938619866666667,1656910810.644521,2022-07-04T08:00:10,1435747,23.92911666666667,8937.293285519945
1656910816,459154,4161718,12.3125,220,10,0,2022-07-04T08:00:16,1451,24.190985899999998,1656910823.0338879,2022-07-04T08:00:23,1450745,24.17908333333333,9032.68272127794
1656910833,459163,4178739,11.75,110,10,0,2022-07-04T08:00:33,1468,24.474319383333334,1656910839.854384,2022-07-04T08:00:39,1467766,24.462766666666667,9150.107811470645
1656910848,542050,4193714,11.1875,232,10,0,2022-07-04T08:00:48,1483,24.725700833333335,1656910855.4598808,2022-07-04T08:00:55,1482741,24.71235,9256.667596322164
1656910880,542052,4225720,10.25,244,10,0,2022-07-04T08:01:20,1515,25.2590342,1656910888.653012,2022-07-04T08:01:28,1514747,25.245783333333335,9436.53628091666
1656910895,542199,4240737,9.75,110,10,0,2022-07-04T08:01:35,1530,25.50903665,1656910903.992368,2022-07-04T08:01:43,1529764,25.496066666666664,9549.537137146885
1656910911,592349,4256820,9.25,246,10,0,2022-07-04T08:01:51,1546,25.77653915,1656910919.713217,2022-07-04T08:01:59,1545847,25.764116666666666,9668.678817248303
1656910928,602221,4273797,8.75,132,10,0,2022-07-04T08:02:08,1563,26.06003701666667,1656910936.682221,2022-07-04T08:02:16,1562824,26.04706666666667,9774.015896076566
1656910941,652232,4286832,8.375,242,10,0,2022-07-04T08:02:21,1576,26.277537199999998,1656910948.65378,2022-07-04T08:02:28,1575859,26.264316666666666,9861.313503160758
1656910957,649650,4302849,7.75,118,10,0,2022-07-04T08:02:37,1592,26.544160833333333,1656910964.973996,2022-07-04T08:02:44,1591876,26.531266666666667,9987.222266609175
1656910973,672227,4318880,7.3125,254,10,0,2022-07-04T08:02:53,1608,26.811203783333333,1656910981.3010008,2022-07-04T08:03:01,1607907,26.79845,10090.504932473103
1656911005,671762,4350850,6.3125,6,10,0,2022-07-04T08:03:25,1640,27.344529366666666,1656911013.5208318,2022-07-04T08:03:33,1639877,27.33128333333333,10323.466206942161
1656911021,691744,4366864,5.75,142,10,0,2022-07-04T08:03:41,1656,27.611529066666666,1656911029.5303838,2022-07-04T08:03:49,1655891,27.598183333333335,10426.895118308794
1656911036,691723,4381968,5.3125,8,10,0,2022-07-04T08:03:56,1671,27.861528716666665,1656911045.4132838,2022-07-04T08:04:05,1670995,27.849916666666665,10538.82731986992
1656911052,691748,4397923,4.8125,144,10,0,2022-07-04T08:04:12,1687,28.1281958,1656911061.9995968,2022-07-04T08:04:21,1686950,28.115833333333335,10637.948806627426
1656911068,691439,4413911,4.4375,24,10,0,2022-07-04T08:04:28,1703,28.394857316666666,1656911077.469497,2022-07-04T08:04:37,1702938,28.3823,10722.816121253869
1656911084,691383,4429898,4.0625,156,10,0,2022-07-04T08:04:44,1719,28.661523050000003,1656911090.509393,2022-07-04T08:04:50,1718925,28.64875,10811.824635406449
1656911099,691366,4444890,3.5,26,10,0,2022-07-04T08:04:59,1734,28.911522766666668,1656911106.1001399,2022-07-04T08:05:06,1733917,28.898616666666666,10902.987681251481
1656911114,691328,4459872,3.0625,152,10,0,2022-07-04T08:05:14,1749,29.161522133333335,1656911121.8288689,2022-07-04T08:05:21,1748899,29.148316666666666,11029.274117252693
1656911122,691136,4473900,2.6875,12,10,0,2022-07-04T08:05:22,1757,29.294852266666666,1656911137.8893569,2022-07-04T08:05:37,1762927,29.382116666666665,11080.781321212327
1656911144,760971,4489934,2.25,144,10,0,2022-07-04T08:05:44,1779,29.66268285,1656911153.969961,2022-07-04T08:05:53,1778961,29.649350000000002,11200.816198273313
1656911159,760946,4504961,1.875,14,10,0,2022-07-04T08:05:59,1794,29.912682433333334,1656911169.8592238,2022-07-04T08:06:09,1793988,29.899800000000003,11284.846051750488
1656911192,850955,4538048,1.125,36,10,0,2022-07-04T08:06:32,1827,30.464182583333336,1656911199.3589609,2022-07-04T08:06:39,1827075,30.45125,11466.060242132202
1656911208,850904,4554055,0.875,168,10,0,2022-07-04T08:06:48,1843,30.7308484,1656911214.9872248,2022-07-04T08:06:54,1843082,30.718033333333334,11559.810433273782
1656911223,850585,4569054,0.6875,38,10,0,2022-07-04T08:07:03,1858,30.980843083333333,1656911232.020273,2022-07-04T08:07:12,1858081,30.968016666666664,11643.40018827217
1656911240,870618,4586060,0.375,184,10,0,2022-07-04T08:07:20,1875,31.264510299999998,1656911247.72692,2022-07-04T08:07:27,1875087,31.25145,11751.471935310785
1656911255,870291,4601072,0.0625,50,10,0,2022-07-04T08:07:35,1890,31.514504849999998,1656911263.638437,2022-07-04T08:07:43,1890099,31.501649999999998,11848.897763760779
1656911272,880315,4618126,-0.125,192,10,0,2022-07-04T08:07:52,1907,31.798005250000003,1656911280.538756,2022-07-04T08:08:00,1907153,31.785883333333334,11954.264825337106
1656911287,880323,4633083,-0.25,62,10,0,2022-07-04T08:08:07,1922,32.04800538333333,1656911296.216812,2022-07-04T08:08:16,1922110,32.03516666666666,12049.471545330844
1656911302,881049,4648150,-0.375,188,10,0,2022-07-04T08:08:22,1937,32.29801748333333,1656911312.616109,2022-07-04T08:08:32,1937177,32.28628333333333,12134.560188818048
1656911319,900310,4665113,-0.6875,71,10,0,2022-07-04T08:08:39,1954,32.58167183333333,1656911329.634825,2022-07-04T08:08:49,1954140,32.569,12241.142981043238
1656911334,900338,4680091,-0.875,196,10,0,2022-07-04T08:08:54,1969,32.8316723,1656911342.08498,2022-07-04T08:09:02,1969118,32.81863333333333,12331.344515226127
1656911351,20353,4696229,-1.0625,72,10,0,2022-07-04T08:09:11,1986,33.10033921666666,1656911358.09492,2022-07-04T08:09:18,1985256,33.0876,12415.218151642639
1656911366,19608,4711282,-1.1875,198,10,0,2022-07-04T08:09:26,2001,33.3503268,1656911374.725401,2022-07-04T08:09:34,2000309,33.338483333333336,12522.075105900796
1656911382,19599,4727194,-1.3125,74,10,0,2022-07-04T08:09:42,2017,33.616993316666665,1656911390.7534928,2022-07-04T08:09:50,2016221,33.603683333333336,12618.37032007304
1656911398,19598,4743307,-1.5,210,10,0,2022-07-04T08:09:58,2033,33.88365996666667,1656911407.11356,2022-07-04T08:10:07,2032334,33.872233333333334,12708.31606711556
1656911415,39189,4760321,-1.5625,96,10,0,2022-07-04T08:10:15,2050,34.16731981666667,1656911423.8640049,2022-07-04T08:10:23,2049348,34.1558,12822.667011035735
1656911431,39148,4776247,-1.625,228,10,0,2022-07-04T08:10:31,2066,34.433985799999995,1656911439.757217,2022-07-04T08:10:39,2065274,34.42123333333333,12929.25459902387
1656911447,38810,4792317,-1.75,108,10,0,2022-07-04T08:10:47,2082,34.70064683333333,1656911456.0348198,2022-07-04T08:10:56,2081344,34.68906666666667,13025.02102291873
1656911465,49161,4810262,-1.8125,0,10,0,2022-07-04T08:11:05,2100,35.00081935,1656911472.542109,2022-07-04T08:11:12,2099289,34.988150000000005,13135.508894860024
1656911479,49196,4824232,-1.6875,120,10,0,2022-07-04T08:11:19,2114,35.23415326666667,1656911484.974408,2022-07-04T08:11:24,2113259,35.220983333333336,13196.312093286495
1656911495,48733,4840302,-1.625,252,10,0,2022-07-04T08:11:35,2130,35.50081221666667,1656911501.7145479,2022-07-04T08:11:41,2129329,35.48881666666667,13274.014277048274
1656911511,98769,4856280,-1.6875,128,10,0,2022-07-04T08:11:51,2146,35.76831281666667,1656911518.152168,2022-07-04T08:11:58,2145307,35.755116666666666,13360.427156744261
1656911527,138730,4872317,-1.625,8,10,0,2022-07-04T08:12:07,2162,36.0356455,1656911534.681769,2022-07-04T08:12:14,2161344,36.0224,13453.132058372952
1656911544,108768,4889292,-1.625,150,10,0,2022-07-04T08:12:24,2179,36.318479466666666,1656911550.850744,2022-07-04T08:12:30,2178319,36.30531666666666,13540.921455731626
1656911560,128192,4905315,-1.4375,30,10,0,2022-07-04T08:12:40,2195,36.58546986666667,1656911567.481185,2022-07-04T08:12:47,2194342,36.57236666666667,13595.523494658353
1656911574,117936,4919344,-1.25,146,10,0,2022-07-04T08:12:54,2209,36.81863226666667,1656911583.041349,2022-07-04T08:13:03,2208371,36.80618333333334,13658.566884220529
1656911590,138231,4935314,-1.1875,26,10,0,2022-07-04T08:13:10,2225,37.08563718333333,1656911599.331944,2022-07-04T08:13:19,2224341,37.07235,13732.598216300863
1656911606,137852,4951314,-1.0625,158,10,0,2022-07-04T08:13:26,2241,37.35229753333333,1656911615.309892,2022-07-04T08:13:35,2240341,37.339016666666666,13814.638868499873
1656911631,167065,4982392,-1.1875,164,10,0,2022-07-04T08:13:51,2266,37.76945108333334,1656911644.459152,2022-07-04T08:14:04,2271419,37.85698333333333,14032.242580518609
1656911654,167513,4999383,-1.1875,50,10,0,2022-07-04T08:14:14,2289,38.15279188333333,1656911660.6519399,2022-07-04T08:14:20,2288410,38.140166666666666,14127.560903931046
1656911670,167534,5015427,-1.0625,186,10,0,2022-07-04T08:14:30,2305,38.4194589,1656911676.4792168,2022-07-04T08:14:36,2304454,38.40756666666667,14200.539034867274
1656911685,167277,5030347,-0.8125,52,10,0,2022-07-04T08:14:45,2320,38.66945461666667,1656911692.588969,2022-07-04T08:14:52,2319374,38.65623333333333,14264.39533855266
1656911699,167279,5044357,-0.625,172,10,0,2022-07-04T08:14:59,2334,38.90278798333333,1656911708.53774,2022-07-04T08:15:08,2333384,38.88973333333333,14329.979872024825
1656911714,177210,5060362,-0.5625,48,10,0,2022-07-04T08:15:14,2349,39.152953499999995,1656911726.840013,2022-07-04T08:15:26,2349389,39.156483333333334,14398.654684468891
1656911731,167171,5077352,-0.6875,190,10,0,2022-07-04T08:15:31,2366,39.436119516666665,1656911740.128952,2022-07-04T08:15:40,2366379,39.43965,14478.816394701975
1656911747,176166,5093382,-0.625,66,10,0,2022-07-04T08:15:47,2382,39.7029361,1656911755.907656,2022-07-04T08:15:55,2382409,39.70681666666667,14560.556797909867
1656911763,166825,5109375,-0.5625,202,10,0,2022-07-04T08:16:03,2398,39.96944708333333,1656911772.6566648,2022-07-04T08:16:12,2398402,39.97336666666667,14650.928581103637
1656911779,167137,5125457,-0.4375,78,10,0,2022-07-04T08:16:19,2414,40.23611895,1656911788.396613,2022-07-04T08:16:28,2414484,40.2414,14736.941513140082
1656911797,167377,5143345,-0.3125,230,10,0,2022-07-04T08:16:37,2432,40.536122950000006,1656911805.0376248,2022-07-04T08:16:45,2432372,40.53953333333333,14832.92462085444
1656911813,167182,5159384,-0.25,106,10,0,2022-07-04T08:16:53,2448,40.802786366666666,1656911821.1670449,2022-07-04T08:17:01,2448411,40.806850000000004,14915.799666411713
1656911829,167181,5175376,-0.1875,242,10,0,2022-07-04T08:17:09,2464,41.069453016666664,1656911837.1257849,2022-07-04T08:17:17,2464403,41.07338333333333,15012.445173296164
1656911843,176068,5189354,-0.25,98,10,0,2022-07-04T08:17:23,2478,41.30293446666667,1656911853.4855928,2022-07-04T08:17:33,2478381,41.306349999999995,15136.835379273864
1656911859,176179,5205355,-0.25,234,10,0,2022-07-04T08:17:39,2494,41.56960298333333,1656911869.885213,2022-07-04T08:17:49,2494382,41.573033333333335,15229.694010305
1656911875,176141,5221374,-0.125,114,10,0,2022-07-04T08:17:55,2510,41.83626901666666,1656911882.9945009,2022-07-04T08:18:02,2510401,41.84001666666666,15305.061267380834
1656911891,176182,5237392,-0.0625,246,10,0,2022-07-04T08:18:11,2526,42.10293636666667,1656911899.074609,2022-07-04T08:18:19,2526419,42.10698333333333,15390.638971986607
