time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909446,672700,2792002,39.64991263248676,94415.97600124856,33.09495740412888,591.740966796875,44,13,2,2022-07-04T07:37:26,81,1.3612116666666667,1656909455.452369,2022-07-04T07:37:35,81029,1.3504833333333333,583.8066197821515
1656909456,533000,2801862,39.49019712065065,93664.19534157353,33.119017248861894,658.2314453125,97,13,2,2022-07-04T07:37:36,91,1.52555,1656909463.852973,2022-07-04T07:37:43,90889,1.5148166666666667,648.2719982902233
1656909463,880900,2809384,39.50840467464643,93132.38781769779,33.13513911587095,705.5292358398438,142,13,2,2022-07-04T07:37:43,98,1.648015,1656909471.5037599,2022-07-04T07:37:51,98411,1.6401833333333333,696.8670587649934
1656909471,101000,2816554,39.34836998439141,92623.94397601383,33.15371894898555,750.953857421875,187,13,2,2022-07-04T07:37:51,106,1.76835,1656909479.594596,2022-07-04T07:37:59,105581,1.7596833333333335,741.917020955295
1656909478,788300,2824117,39.21900083258117,92111.30172097772,33.17731214363247,796.9600830078125,230,13,2,2022-07-04T07:37:58,113,1.8964716666666668,1656909487.966917,2022-07-04T07:38:07,113144,1.8857333333333335,787.8898411945358
1656909495,685500,2841014,39.364341497546775,91110.62595863186,33.251723750373024,887.3662109375,72,13,2,2022-07-04T07:38:15,130,2.1780916666666665,1656909504.218056,2022-07-04T07:38:24,130041,2.16735,882.6484542517463
1656909518,676000,2864378,38.4983701549307,89492.74672162982,33.34499349367653,1035.25390625,205,13,2,2022-07-04T07:38:38,153,2.5612666666666666,1656909528.5102038,2022-07-04T07:38:48,153405,2.55675,1023.1528903536531
1656909526,540900,2871869,39.22826429651259,89136.60464421604,33.38993940356986,1068.0997314453125,250,13,2,2022-07-04T07:38:46,161,2.6923483333333333,1656909536.94098,2022-07-04T07:38:56,160896,2.6816,1067.1196343701795
1656909534,580100,2879908,39.11742222185078,88640.01948769507,33.39139624350069,1114.0770263671875,37,13,2,2022-07-04T07:38:54,169,2.826335,1656909544.570737,2022-07-04T07:39:04,168935,2.8155833333333335,1115.353508105586
1656909542,153300,2887481,39.02127402011983,88144.37231666846,33.4417320247784,1160.1748046875,82,13,2,2022-07-04T07:39:02,177,2.952555,1656909553.0903928,2022-07-04T07:39:13,176508,2.9418,1161.9438317329439
1656909551,204400,2896532,38.88647505358422,87515.38726467446,33.459832251733985,1218.979248046875,135,13,2,2022-07-04T07:39:11,186,3.1034066666666664,1656909557.8420088,2022-07-04T07:39:17,185559,3.09265,1218.887236349495
1656909559,45500,2904373,38.77531397283455,87062.91814253194,33.50486049889475,1261.493896484375,180,13,2,2022-07-04T07:39:19,194,3.2340916666666666,1656909566.067597,2022-07-04T07:39:26,193400,3.2233333333333336,1263.277266046041
1656909566,637600,2911965,38.657764474001304,86600.27425788417,33.560840006268336,1305.15185546875,223,13,2,2022-07-04T07:39:26,201,3.3606266666666667,1656909574.5918598,2022-07-04T07:39:34,200992,3.3498666666666663,1304.6404057525053
1656909574,181700,2919823,38.54979795039117,86123.88003158063,33.57309317717578,1350.302978515625,12,13,2,2022-07-04T07:39:34,209,3.486361666666667,1656909582.3032,2022-07-04T07:39:42,208850,3.4808333333333334,1348.3229386250885
1656909578,133600,2923565,38.49741187330737,85873.60433770122,33.60642570418319,1374.1068115234375,39,13,2,2022-07-04T07:39:38,213,3.552226666666667,1656909590.6230528,2022-07-04T07:39:50,212592,3.5432,1379.5888571451258
1656909585,404800,2936731,38.317255109901545,85057.2845246488,33.65221353101036,1452.136474609375,110,13,2,2022-07-04T07:39:45,220,3.6734133333333334,1656909598.9135199,2022-07-04T07:39:58,225758,3.7626333333333335,1447.9661005558194
1656909599,131900,2944458,37.72855388160936,84509.22853207086,33.69744429549449,1504.865478515625,153,13,2,2022-07-04T07:39:59,234,3.902198333333333,1656909606.5553439,2022-07-04T07:40:06,233485,3.8914166666666667,1502.7959197710475
1656909613,944100,2959454,37.411046520434525,83525.57684707604,33.73383249775848,1600.2032470703125,243,13,2,2022-07-04T07:40:13,248,4.149068333333333,1656909623.306,2022-07-04T07:40:23,248481,4.14135,1591.7190119916513
1656909621,848200,2967174,37.937777153086884,83150.81351155548,33.74931974356369,1636.7674560546875,30,13,2,2022-07-04T07:40:21,256,4.280803333333334,1656909631.08618,2022-07-04T07:40:31,256201,4.270016666666667,1639.387857789885
1656909630,608100,2976168,37.82278414961702,82529.16004786974,33.745254435044075,1697.715087890625,84,13,2,2022-07-04T07:40:30,265,4.426801666666666,1656909639.196709,2022-07-04T07:40:39,265195,4.4199166666666665,1691.8350721784043
1656909638,920400,2984246,37.7247207880557,82102.64426441788,33.784478001340446,1739.746337890625,129,13,2,2022-07-04T07:40:38,273,4.56534,1656909646.767125,2022-07-04T07:40:46,273273,4.554550000000001,1740.8959474937117
1656909648,196600,2993776,37.59088204079344,81488.32892979935,33.78061868279649,1800.5980224609375,182,13,2,2022-07-04T07:40:48,283,4.719943333333333,1656909655.0475008,2022-07-04T07:40:55,282803,4.713383333333334,1799.9967550041026
1656909654,94700,2999420,37.52060879278579,81193.46678642313,33.77057655581559,1829.937744140625,217,13,2,2022-07-04T07:40:54,289,4.818245,1656909663.5173159,2022-07-04T07:41:03,288447,4.80745,1833.3218732276164
1656909661,224300,3006784,36.68404194414218,80591.19500174026,33.812832421516006,1890.1370849609375,6,13,2,2022-07-04T07:41:01,296,4.937071666666667,1656909671.0993118,2022-07-04T07:41:11,295811,4.930183333333333,1880.1225110911703
1656909671,419900,3016745,36.60035374612037,79945.21829119552,33.830054569561554,1955.113525390625,59,13,2,2022-07-04T07:41:11,306,5.106998333333333,1656909679.317484,2022-07-04T07:41:19,305772,5.0962,1945.7651829968383
1656909679,132200,3024457,36.41764543229658,79461.69068985555,33.859220087942234,2004.029052734375,104,13,2,2022-07-04T07:41:19,314,5.2355366666666665,1656909687.579372,2022-07-04T07:41:27,313484,5.224733333333333,1994.9961645132203
1656909686,585700,3032085,36.23621516706155,78955.53378839018,33.89375730364033,2055.49267578125,147,13,2,2022-07-04T07:41:26,321,5.3597616666666665,1656909695.298156,2022-07-04T07:41:35,321112,5.351866666666667,2045.8436974406088
1656909694,7400,3039332,36.866111957504316,78599.62849074404,33.93013340030992,2091.83984375,192,13,2,2022-07-04T07:41:34,329,5.483456666666667,1656909704.0192358,2022-07-04T07:41:44,328359,5.47265,2093.6899189537594
1656909702,856200,3048473,35.99058217057327,77931.23048929716,33.966867577584026,2160.4638671875,245,13,2,2022-07-04T07:41:42,337,5.630936666666667,1656909711.7798438,2022-07-04T07:41:51,337500,5.625,2151.1442695710043
1656909710,838200,3056231,36.59715954163514,77536.89449298862,34.041588235766966,2201.175537109375,34,13,2,2022-07-04T07:41:50,345,5.76397,1656909720.209872,2022-07-04T07:42:00,345258,5.7543,2202.6056292866906
1656909714,138900,3059830,36.53966388034153,77320.02269448347,34.03136640490143,2223.6376953125,50,13,2,2022-07-04T07:41:54,349,5.818981666666667,1656909724.769897,2022-07-04T07:42:04,348857,5.814283333333334,2224.345005656065
1656909729,711200,3075280,35.58204711530091,76265.64214815479,34.07946758607228,2333.5751953125,140,13,2,2022-07-04T07:42:09,364,6.07852,1656909741.270561,2022-07-04T07:42:21,364307,6.071783333333333,2322.4861437669406
1656909742,199600,3087592,36.1014203835399,75666.80737910305,34.1335932360152,2396.565185546875,210,13,2,2022-07-04T07:42:22,377,6.2866599999999995,1656909749.07156,2022-07-04T07:42:29,376619,6.276983333333334,2396.178583705174
1656909750,109800,3095502,35.975250094254534,75218.91989737547,34.151158591410216,2443.94189453125,255,13,2,2022-07-04T07:42:30,385,6.418496666666667,1656909757.2402449,2022-07-04T07:42:37,384529,6.408816666666667,2442.7275131506995
1656909757,482400,3103149,35.84364988024836,74807.49930840674,34.20124779189725,2487.6640625,44,13,2,2022-07-04T07:42:37,392,6.5413733333333335,1656909765.152452,2022-07-04T07:42:45,392176,6.536266666666666,2487.3683685432497
1656909766,890900,3112283,35.67787221542115,74242.46257248668,34.27870458806918,2548.030517578125,97,13,2,2022-07-04T07:42:46,401,6.698181666666667,1656909773.531632,2022-07-04T07:42:53,401310,6.6885,2545.898049707766
1656909771,310800,3116837,35.60280921164413,74037.56058641906,34.26322246045311,2570.0126953125,124,13,2,2022-07-04T07:42:51,406,6.771846666666666,1656909782.2728078,2022-07-04T07:43:02,405864,6.764399999999999,2570.246171946879
1656909779,643200,3125035,35.4587523036653,73585.96087606603,34.297117485682946,2618.638671875,167,13,2,2022-07-04T07:42:59,414,6.9107199999999995,1656909788.731444,2022-07-04T07:43:08,414062,6.901033333333333,2616.6908935339025
1656909787,257200,3132649,35.324278103787584,73185.80025528587,34.34170326441408,2661.929443359375,212,13,2,2022-07-04T07:43:07,422,7.03762,1656909796.751468,2022-07-04T07:43:16,421676,7.027933333333333,2660.6702702397797
1656909797,27200,3142419,35.1709585967943,72659.37139935295,34.41346552540066,2719.17138671875,9,13,2,2022-07-04T07:43:17,432,7.200453333333333,1656909804.71482,2022-07-04T07:43:24,431446,7.190766666666667,2718.650560953301
1656909827,94200,3172707,34.30343065392371,70972.69472896487,34.57806178612567,2904.87890625,187,13,2,2022-07-04T07:43:47,462,7.70157,1656909837.0552008,2022-07-04T07:43:57,461734,7.695566666666666,2899.037846627212
1656909828,729900,3174467,33.92556672340017,70844.80767701898,34.55982954863548,2919.1044921875,195,13,2,2022-07-04T07:43:48,463,7.728831666666666,1656909844.743224,2022-07-04T07:44:04,463494,7.724900000000001,2905.645976632624
1656909836,949500,3188271,34.42576564015856,70189.50946650813,34.603954938355095,2992.329833984375,19,13,2,2022-07-04T07:43:56,471,7.865825,1656909853.204773,2022-07-04T07:44:13,477298,7.9549666666666665,2986.547783313039
1656909850,753600,3196075,34.29640358406114,69742.61400414827,34.626677152426396,3042.5859375,64,13,2,2022-07-04T07:44:10,485,8.095893333333333,1656909861.522732,2022-07-04T07:44:21,485102,8.085033333333334,3045.056997959576
1656909859,621800,3204943,34.15650112587063,69291.50931922204,34.61711387122963,3093.58251953125,117,13,2,2022-07-04T07:44:19,494,8.243696666666667,1656909866.3726768,2022-07-04T07:44:26,493970,8.232833333333334,3090.707268986496
1656909867,785800,3213107,34.0095718383789,68916.57202795379,34.66691579895992,3136.17333984375,160,13,2,2022-07-04T07:44:27,502,8.379763333333333,1656909878.2429159,2022-07-04T07:44:38,502134,8.3689,3134.142493345643
1656909871,321800,3216643,33.27429019210622,68646.15708949031,34.67312644752192,3167.008056640625,179,13,2,2022-07-04T07:44:31,506,8.438696666666667,1656909882.183956,2022-07-04T07:44:42,505670,8.427833333333334,3157.2775228421106
1656909887,141300,3232462,32.97915711624091,67774.80354540137,34.7132161153988,3267.041748046875,11,13,2,2022-07-04T07:44:47,522,8.702355,1656909898.516232,2022-07-04T07:44:58,521489,8.691483333333334,3255.374103915141
1656909907,444400,3252765,33.320604453377044,66772.17778927009,34.81808259277632,3383.446533203125,127,13,2,2022-07-04T07:45:07,542,9.04074,1656909914.0443199,2022-07-04T07:45:14,541792,9.029866666666667,3383.581752890591
1656909915,496400,3260817,33.18996635710073,66358.05859824631,34.85141364912888,3431.939697265625,170,13,2,2022-07-04T07:45:15,550,9.17494,1656909922.6534438,2022-07-04T07:45:22,549844,9.164066666666667,3429.5265519150785
1656909917,712400,3263033,33.15067914284939,66260.5427862549,34.88938864584436,3443.396484375,189,13,2,2022-07-04T07:45:17,552,9.211873333333333,1656909930.225569,2022-07-04T07:45:30,552060,9.200999999999999,3441.019901206778
1656909929,399900,3274720,32.96989429731859,65718.19055176583,34.88541299899313,3507.355712890625,250,13,2,2022-07-04T07:45:29,564,9.406665,1656909937.7691839,2022-07-04T07:45:37,563747,9.395783333333332,3508.78202847874
1656909937,530900,3282851,32.83159094229486,65326.53014779014,34.90798712133936,3553.811767578125,39,13,2,2022-07-04T07:45:37,572,9.542181666666666,1656909946.084013,2022-07-04T07:45:46,571878,9.5313,3554.6979320516543
1656909945,236900,3290557,32.68498323055685,64925.71535686632,34.95210351746838,3601.588134765625,84,13,2,2022-07-04T07:45:45,580,9.670615,1656909953.644176,2022-07-04T07:45:53,579584,9.659733333333332,3602.9213752697433
1656909956,167400,3301831,32.49333952410855,64326.20526857884,34.97502451576078,3673.497802734375,145,13,2,2022-07-04T07:45:56,591,9.85279,1656909970.3425128,2022-07-04T07:46:10,590858,9.847633333333333,3671.7752120205264
1656909967,660500,3312980,32.29562752920765,63745.500816829,35.01943800858355,3743.67333984375,217,13,2,2022-07-04T07:46:07,602,10.044341666666666,1656909977.825461,2022-07-04T07:46:17,602007,10.033449999999998,3742.861529701732
1656909970,862800,3316459,32.24611974730635,63590.866906241456,35.01442358879941,3762.447021484375,233,13,2,2022-07-04T07:46:10,605,10.097713333333333,1656909985.566161,2022-07-04T07:46:25,605486,10.091433333333333,3762.9305675594564
1656909984,134600,3329454,31.988040913631473,62922.95222021638,35.03236977477052,3843.967529296875,57,13,2,2022-07-04T07:46:24,619,10.318909999999999,1656909990.374297,2022-07-04T07:46:30,618481,10.308016666666667,3842.6848997405496
1656909992,181600,3337501,31.85005847537343,62564.9703517599,35.060166224735696,3887.949462890625,102,13,2,2022-07-04T07:46:32,627,10.453026666666666,1656909998.244477,2022-07-04T07:46:38,626528,10.442133333333334,3887.808189764351
1656909998,905800,3344225,31.715909086031047,62243.59317613716,35.16300183536557,3927.608642578125,137,13,2,2022-07-04T07:46:38,633,10.565096666666667,1656910006.667549,2022-07-04T07:46:46,633252,10.5542,3926.16171530512
1656910007,766900,3353086,31.55461068104205,61808.30047029919,35.19088204784235,3981.591064453125,190,13,2,2022-07-04T07:46:47,642,10.712781666666666,1656910014.9154809,2022-07-04T07:46:54,642113,10.701883333333335,3980.1235156112134
1656910017,701200,3363020,31.38053649005326,61338.16909857484,35.218815110441305,4040.2421875,254,13,2,2022-07-04T07:46:57,652,10.878353333333333,1656910030.716073,2022-07-04T07:47:10,652047,10.86745,4037.7005585775228
1656910045,382500,3390701,30.30288103308742,59995.677914681844,35.33781563451425,4209.75830078125,147,13,2,2022-07-04T07:47:25,680,11.339708333333334,1656910053.8550608,2022-07-04T07:47:33,679728,11.3288,4202.783504330388
1656910054,807600,3400126,30.48653509385922,59622.314133198815,35.35813915936735,4257.45166015625,200,13,2,2022-07-04T07:47:34,689,11.496793333333333,1656910062.955113,2022-07-04T07:47:42,689153,11.485883333333334,4254.135416460764
1656910062,49400,3407552,30.001369790153355,59247.625962147795,35.36091555772148,4305.55712890625,245,13,2,2022-07-04T07:47:42,697,11.61749,1656910070.6248488,2022-07-04T07:47:50,696579,11.609649999999998,4299.70348437901
1656910069,853600,3415172,29.930463691603677,58913.27150171399,35.37199899825422,4348.6923828125,34,13,2,2022-07-04T07:47:49,704,11.74756,1656910079.196485,2022-07-04T07:47:59,704199,11.73665,4343.449656177519
1656910086,219900,3431538,29.63789677841653,58138.45068044421,35.400307922516646,4449.423828125,130,13,2,2022-07-04T07:48:06,721,12.020331666666667,1656910094.725124,2022-07-04T07:48:14,720565,12.009416666666668,4443.613493572401
1656910093,777000,3439095,29.43188680597559,57751.88830126024,35.406752059325946,4500.087890625,175,13,2,2022-07-04T07:48:13,728,12.146283333333335,1656910103.186009,2022-07-04T07:48:23,728122,12.135366666666666,4492.189530198476
1656910100,749100,3446381,29.91609084061929,57464.48482429141,35.43617923155976,4537.9345703125,220,13,2,2022-07-04T07:48:20,735,12.262485,1656910112.185137,2022-07-04T07:48:32,735408,12.2568,4539.186539834551
1656910108,829200,3454461,29.752559898194157,57095.772999123445,35.41036414033541,4586.71435546875,7,13,2,2022-07-04T07:48:28,743,12.397153333333334,1656910119.316197,2022-07-04T07:48:39,743488,12.391466666666668,4589.550817536545
1656910125,960500,3471592,29.366730261979683,56344.524832191375,35.535141779376346,4686.8994140625,106,13,2,2022-07-04T07:48:45,760,12.682675,1656910135.746464,2022-07-04T07:48:55,760619,12.676983333333334,4709.596050119515
1656910127,675500,3473307,28.758285406961136,56220.8268501023,35.5647665623882,4703.4990234375,114,13,2,2022-07-04T07:48:47,762,12.711258333333335,1656910140.406776,2022-07-04T07:49:00,762334,12.705566666666666,4724.6533569082585
1656910142,94300,3487411,29.017313132243817,55663.1281269599,35.70745747397595,4778.7109375,194,13,2,2022-07-04T07:49:02,777,12.951571666666666,1656910148.626329,2022-07-04T07:49:08,776438,12.940633333333333,4783.473364667641
1656910150,986400,3496767,28.844202041841708,55242.73519927973,35.814802663007754,4835.81201171875,247,13,2,2022-07-04T07:49:10,785,13.099773333333333,1656910156.8758168,2022-07-04T07:49:16,785794,13.096566666666666,4836.712712443006
1656910166,775700,3512092,28.606254685850967,54525.87468786942,35.741234996376534,4933.99951171875,81,13,2,2022-07-04T07:49:26,801,13.362928333333334,1656910172.725296,2022-07-04T07:49:32,801119,13.351983333333333,4934.197819274229
1656910174,779700,3520096,28.478178584989017,54179.45473595085,35.7737265998219,4981.82421875,124,13,2,2022-07-04T07:49:34,809,13.496328333333334,1656910181.1054878,2022-07-04T07:49:41,809123,13.485383333333335,4983.826717071342
1656910189,841700,3535158,28.22873413523778,53484.38642202824,35.785397857790144,5078.53564453125,204,13,2,2022-07-04T07:49:49,824,13.747361666666666,1656910196.88546,2022-07-04T07:49:56,824185,13.736416666666665,5078.835850955753
1656910197,60400,3542761,28.114711743175576,53170.604623798485,35.83905594035891,5122.52978515625,249,13,2,2022-07-04T07:49:57,832,13.867673333333332,1656910205.426997,2022-07-04T07:50:05,831788,13.863133333333334,5120.782040334828
1656910204,780000,3550096,27.466351876055796,52819.95892486913,35.85744017621183,5171.94287109375,38,13,2,2022-07-04T07:50:04,839,13.996333333333332,1656910213.154825,2022-07-04T07:50:13,839123,13.985383333333335,5169.725511950038
1656910212,396000,3557712,27.35648249086744,52453.81667313934,35.82597061047193,5223.8251953125,81,13,2,2022-07-04T07:50:12,847,14.123266666666666,1656910221.32542,2022-07-04T07:50:21,846739,14.112316666666667,5219.5774995373495
1656910221,823700,3567244,27.223297980486517,52036.37083920002,35.794598043840516,5283.33642578125,134,13,2,2022-07-04T07:50:21,856,14.280395,1656910229.665664,2022-07-04T07:50:29,856271,14.271183333333333,5278.5376056066625
1656910227,638200,3572954,27.121732947156875,51783.65046531875,35.76842859246827,5319.55224609375,171,13,2,2022-07-04T07:50:27,862,14.377303333333334,1656910237.2742078,2022-07-04T07:50:37,861981,14.36635,5316.0198067012
1656910235,756200,3581072,27.54300501516127,51437.95460362985,35.740274026275756,5369.326171875,214,13,2,2022-07-04T07:50:35,870,14.512603333333335,1656910244.988304,2022-07-04T07:50:44,870099,14.501650000000001,5404.524368010216
1656910244,47700,3590577,26.718667816245965,50992.49537484068,35.76988764124558,5433.8671875,11,13,2,2022-07-04T07:50:44,879,14.650794999999999,1656910253.3136358,2022-07-04T07:50:53,879604,14.660066666666667,5445.87777583454
1656910251,888000,3598203,26.604966727975828,50644.50487412221,35.775590213167554,5484.60546875,56,13,2,2022-07-04T07:50:51,886,14.781466666666667,1656910261.073448,2022-07-04T07:51:01,887230,14.787166666666668,5484.980848060924
1656910258,899000,3605518,27.107679932731322,50376.21626171275,35.75786457391813,5523.916015625,101,13,2,2022-07-04T07:50:58,893,14.898316666666666,1656910269.4649758,2022-07-04T07:51:09,894545,14.909083333333333,5523.7433486143545
1656910268,463000,3615052,26.91700629543857,50015.329453050595,35.79039966540593,5577.0634765625,154,13,2,2022-07-04T07:51:08,903,15.057716666666666,1656910277.826629,2022-07-04T07:51:17,904079,15.067983333333332,5582.160794810894
1656910276,508100,3622823,26.759549141626145,49669.00242873001,35.8068692823862,5628.35986328125,197,13,2,2022-07-04T07:51:16,911,15.191801666666667,1656910285.525605,2022-07-04T07:51:25,911850,15.1975,5634.69637405209
1656910293,253300,3639568,25.782554438651367,48950.474485513536,35.889472483043605,5735.72021484375,39,13,2,2022-07-04T07:51:33,928,15.470888333333333,1656910302.4739158,2022-07-04T07:51:42,928595,15.476583333333334,5731.495743186839
1656910307,193400,3653508,26.117586729299752,48495.22254849741,35.97320275017479,5804.40576171875,119,13,2,2022-07-04T07:51:47,942,15.703223333333334,1656910318.534493,2022-07-04T07:51:58,942535,15.708916666666665,5810.544370513452
1656910310,300400,3657009,26.048919380005465,48350.46493557318,35.968104304050065,5826.3564453125,137,13,2,2022-07-04T07:51:50,945,15.755006666666667,1656910323.182837,2022-07-04T07:52:03,946036,15.767266666666666,5826.989411689274
1656910323,12500,3669327,25.79820415554716,47796.461510043126,36.03760734706444,5910.8564453125,207,13,2,2022-07-04T07:52:03,958,15.966875,1656910331.182956,2022-07-04T07:52:11,958354,15.972566666666667,5915.162391404852
1656910330,952500,3677267,25.640429583638273,47441.79248283438,36.04859556739126,5965.37255859375,252,13,2,2022-07-04T07:52:10,965,16.099208333333333,1656910339.4322839,2022-07-04T07:52:19,966294,16.1049,5967.709409929944
1656910342,826900,3689265,24.93427999040805,46931.522350744446,36.07669998952058,6044.388671875,68,13,2,2022-07-04T07:52:22,977,16.297115,1656910355.111821,2022-07-04T07:52:35,978292,16.304866666666666,6042.862717874117
1656910361,267900,3707582,24.787685181255277,46243.36598510114,36.1087005917418,6152.06298828125,164,13,2,2022-07-04T07:52:41,996,16.604465,1656910371.002528,2022-07-04T07:52:51,996609,16.61015,6153.85046772204
1656910368,351100,3714939,24.91639477210565,45991.28527669699,36.161243810315945,6191.83154296875,209,13,2,2022-07-04T07:52:48,1003,16.722518333333333,1656910378.651381,2022-07-04T07:52:58,1003966,16.732766666666667,6199.057109474766
1656910376,826200,3723140,24.752553563223977,45687.5535624325,36.151009772464846,6239.982421875,254,13,2,2022-07-04T07:52:56,1011,16.86377,1656910386.5814,2022-07-04T07:53:06,1012167,16.86945,6248.132788745567
1656910384,47400,3730361,23.967525177435732,45374.72381981167,36.184071101203656,6289.85107421875,41,13,2,2022-07-04T07:53:04,1019,16.984123333333333,1656910394.830977,2022-07-04T07:53:14,1019388,16.9898,6290.1836138074395
1656910392,143500,3738457,24.439882768770712,45115.534019249266,36.214919906336654,6331.3798828125,86,13,2,2022-07-04T07:53:12,1027,17.11905833333333,1656910402.421372,2022-07-04T07:53:22,1027484,17.12473333333333,6338.228383188345
1656910399,396300,3745710,24.286262481409743,44855.170097655326,36.262645072816746,6373.29248046875,131,13,2,2022-07-04T07:53:19,1034,17.239938333333335,1656910410.4814599,2022-07-04T07:53:30,1034737,17.245616666666667,6381.252585301711
1656910409,54100,3755572,23.907163230359675,44486.3734586777,36.28955605610729,6432.99951171875,184,13,2,2022-07-04T07:53:29,1044,17.400901666666666,1656910418.731376,2022-07-04T07:53:38,1044599,17.409983333333333,6438.49505549741
1656910440,445900,3786759,23.428740345594996,43296.61773277828,36.36911805777181,6628.39697265625,114,13,2,2022-07-04T07:54:00,1075,17.924098333333333,1656910447.0900638,2022-07-04T07:54:07,1075786,17.92976666666667,6636.094607303507
1656910447,331900,3793645,23.291090442133488,43043.21575408876,36.41134804669524,6670.57568359375,149,13,2,2022-07-04T07:54:07,1082,18.038864999999998,1656910455.3766,2022-07-04T07:54:15,1082672,18.044533333333334,6680.9658922630215
1656910455,197100,3801510,23.120226006551185,42726.439298463665,36.44304844980225,6723.58984375,194,13,2,2022-07-04T07:54:15,1090,18.16995166666667,1656910463.521705,2022-07-04T07:54:23,1090537,18.175616666666667,6730.1443958920145
1656910457,379100,3803692,23.08445629674179,42664.918261336104,36.464111527982176,6733.921875,210,13,2,2022-07-04T07:54:17,1092,18.206318333333336,1656910471.2399569,2022-07-04T07:54:31,1092719,18.211983333333333,6742.968394269527
1656910471,122100,3817435,22.784885536938965,42152.31087336204,36.49582888632086,6820.48681640625,26,13,2,2022-07-04T07:54:31,1106,18.435368333333333,1656910479.1881518,2022-07-04T07:54:39,1106462,18.441033333333333,6826.922651730519
1656910477,220300,3823533,22.66512138726305,41939.571387166514,36.50113848817744,6856.666015625,61,13,2,2022-07-04T07:54:37,1112,18.537005,1656910487.900632,2022-07-04T07:54:47,1112560,18.542666666666666,6865.08833134166
1656910484,604600,3831091,21.82230566590524,41606.17527252106,36.53807815488118,6913.66259765625,106,13,2,2022-07-04T07:54:44,1119,18.660076666666665,1656910495.486285,2022-07-04T07:54:55,1120118,18.668633333333332,6913.05408755548
1656910492,243400,3838730,22.11388898901571,41400.25276207854,36.58003426604325,6949.05126953125,151,13,2,2022-07-04T07:54:52,1127,18.787390000000002,1656910503.2295558,2022-07-04T07:55:03,1127757,18.79595,6954.15267147069
1656910502,118500,3848431,21.490483080852595,41040.47103313932,36.579991779996824,7011.2275390625,204,13,2,2022-07-04T07:55:02,1137,18.951975,1656910511.7701359,2022-07-04T07:55:11,1137458,18.957633333333334,7012.01756833662
1656910507,340500,3853997,22.054486395065965,40894.11366978384,36.62725884600439,7036.6484375,239,13,2,2022-07-04T07:55:07,1142,19.039008333333335,1656910519.490717,2022-07-04T07:55:19,1143024,19.0504,7043.314716717816
1656910517,200600,3863513,21.858394240489748,40583.89678446718,36.63772493695378,7090.771484375,36,13,2,2022-07-04T07:55:17,1152,19.203343333333333,1656910527.8086638,2022-07-04T07:55:27,1152540,19.209,7101.666557725138
1656910524,762600,3871075,21.69551671807533,40337.26129366083,36.63769117930198,7134.04443359375,81,13,2,2022-07-04T07:55:24,1159,19.32937666666667,1656910536.320636,2022-07-04T07:55:36,1160102,19.335033333333335,7147.109508493768
1656910532,225600,3878538,21.54381733080236,40079.11559569057,36.67957743368208,7179.564453125,124,13,2,2022-07-04T07:55:32,1167,19.45376,1656910543.7903209,2022-07-04T07:55:43,1167565,19.459416666666666,7191.9741503023715
1656910541,597900,3888124,21.360820306028494,39768.20765745548,36.6533069965487,7234.708984375,177,13,2,2022-07-04T07:55:41,1176,19.609965,1656910551.998368,2022-07-04T07:55:51,1177151,19.619183333333336,7245.7285880348245
1656910551,257000,3897569,21.166645860679296,39440.38433355924,36.6794047874339,7293.23193359375,230,13,2,2022-07-04T07:55:51,1186,19.770950000000003,1656910560.381393,2022-07-04T07:56:00,1186596,19.7766,7305.300628796654
1656910556,903000,3903215,21.051993712814966,39247.19544012404,36.72645634801296,7327.904296875,11,13,2,2022-07-04T07:55:56,1191,19.86505,1656910568.60986,2022-07-04T07:56:08,1192242,19.8707,7340.3421983115995
1656910566,566000,3913092,20.56687942182564,38887.6575384041,36.75745974437722,7392.8056640625,64,13,2,2022-07-04T07:56:06,1201,20.0261,1656910576.277781,2022-07-04T07:56:16,1202119,20.035316666666667,7403.492144725968
1656910576,90100,3922506,19.95721679442149,38464.97720562749,36.72027271705284,7469.72900390625,118,13,2,2022-07-04T07:56:16,1211,20.184835,1656910584.75914,2022-07-04T07:56:24,1211533,20.192216666666663,7477.1592552373595
1656910583,338700,3929945,20.476499629844692,38178.31145232715,36.72600601318014,7522.29150390625,161,13,2,2022-07-04T07:56:23,1218,20.305645000000002,1656910592.378809,2022-07-04T07:56:32,1218972,20.3162,7533.505948800987
1656910588,210100,3934924,20.372706694839348,38007.955781533965,36.73636559772822,7553.6796875,187,13,2,2022-07-04T07:56:28,1223,20.386835,1656910600.7813969,2022-07-04T07:56:40,1223951,20.399183333333333,7566.271415787691
1656910597,878400,3944190,20.19546057576117,37673.68110266051,36.825011051505065,7615.60400390625,240,13,2,2022-07-04T07:56:37,1232,20.547973333333335,1656910605.428932,2022-07-04T07:56:45,1233217,20.553616666666667,7628.88950101739
1656910606,816600,3953128,20.048234786335364,37369.596298448385,36.85094217230134,7672.322265625,38,13,2,2022-07-04T07:56:46,1241,20.696943333333333,1656910613.90066,2022-07-04T07:56:53,1242155,20.702583333333333,7684.855073969416
