time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912769,53600,6115358,1,2,0,3,4055,1359,6113306,0,161939,204,13,0,2022-07-04T08:32:49,3404,56.73422666666667,1656912781.6939719,2022-07-04T08:33:01,3404385,56.73975,19911.522363059597
1656912783,546400,6129851,1,2,0,3,4063,1362,6129296,0,244087,27,13,0,2022-07-04T08:33:03,3418,56.975773333333336,1656912791.853397,2022-07-04T08:33:11,3418878,56.981300000000005,19976.92099933252
1656912792,252500,6138557,1,2,0,3,4070,1364,6138357,0,114412,81,13,0,2022-07-04T08:33:12,3427,57.120875,1656912805.833596,2022-07-04T08:33:25,3427584,57.1264,20017.104432320924
1656912820,638700,6166117,1,2,0,3,4092,1367,6158901,0,373977,240,13,0,2022-07-04T08:33:40,3455,57.59397833333333,1656912826.885133,2022-07-04T08:33:46,3455144,57.58573333333333,20143.794289749218
1656912834,246700,6185696,1,2,0,3,4098,1371,6185621,-1,855976,91,13,0,2022-07-04T08:33:54,3469,57.82077833333334,1656912850.6540198,2022-07-04T08:34:10,3474723,57.91205,20229.434046224527
1656912859,329900,6204635,1,2,0,3,4108,1375,6203034,0,344098,197,13,0,2022-07-04T08:34:19,3494,58.23883166666667,1656912874.22452,2022-07-04T08:34:34,3493662,58.2277,20330.632057461193
1656912872,577600,6217997,1,2,0,3,4115,1379,6216800,-1,885898,21,13,0,2022-07-04T08:34:32,3507,58.459626666666665,1656912884.7842438,2022-07-04T08:34:44,3507024,58.450399999999995,20388.020911869713
1656912886,930800,6232236,1,2,0,3,4121,1382,6226404,4,999939,101,13,0,2022-07-04T08:34:46,3521,58.69884666666667,1656912898.4148839,2022-07-04T08:34:58,3521263,58.68771666666667,20456.169639167485
1656912895,879900,6241185,1,2,0,3,4127,1384,6235682,0,194627,154,13,0,2022-07-04T08:34:55,3530,58.84799833333333,1656912909.184617,2022-07-04T08:35:09,3530212,58.836866666666666,20503.664194779136
1656912910,432100,6255737,1,2,0,3,4138,1391,6255123,0,204319,234,13,0,2022-07-04T08:35:10,3545,59.090535,1656912922.096204,2022-07-04T08:35:22,3544764,59.0794,20579.325893287627
1656912924,107900,6269527,1,2,0,3,4149,1394,6266430,-1,885866,57,13,0,2022-07-04T08:35:24,3559,59.318464999999996,1656912932.765796,2022-07-04T08:35:32,3558554,59.30923333333333,20648.936054307862
1656912946,935300,6292240,1,2,0,3,4167,1400,6288095,0,213936,190,13,0,2022-07-04T08:35:46,3581,59.69892166666667,1656912957.0356529,2022-07-04T08:35:57,3581267,59.68778333333333,20767.596148473855
1656912956,374100,6302043,1,2,0,3,4174,1401,6299739,-1,635820,244,13,0,2022-07-04T08:35:56,3591,59.856235,1656912967.7950048,2022-07-04T08:36:07,3591070,59.85116666666667,20823.5106987838
1656912970,249300,6315554,1,2,0,3,4180,1404,6313263,0,114482,67,13,0,2022-07-04T08:36:10,3605,60.08748833333333,1656912981.7950559,2022-07-04T08:36:21,3604581,60.076350000000005,20896.41881562422
1656912985,295500,6330600,1,2,0,3,4192,1406,6325822,0,313805,147,13,0,2022-07-04T08:36:25,3620,60.338258333333336,1656912992.3573608,2022-07-04T08:36:32,3619627,60.32711666666667,20982.68294491982
1656912998,509500,6344058,1,2,0,3,4198,1407,6342029,-1,756046,227,13,0,2022-07-04T08:36:38,3633,60.55849166666667,1656913005.9578688,2022-07-04T08:36:45,3633085,60.55141666666667,21061.178114830815
1656913008,999600,6354329,1,2,0,3,4201,1409,6351051,0,334465,24,13,0,2022-07-04T08:36:48,3643,60.73332666666667,1656913016.716332,2022-07-04T08:36:56,3643356,60.72260000000001,21117.64030736657
1656913031,589800,6376919,1,2,0,3,4218,1413,6370530,0,454533,157,13,0,2022-07-04T08:37:11,3666,61.10983,1656913039.856504,2022-07-04T08:37:19,3665946,61.0991,21236.03226774185
1656913040,63400,6385517,1,2,0,3,4226,1416,6383008,-1,875561,210,13,0,2022-07-04T08:37:20,3675,61.25105666666666,1656913051.5257208,2022-07-04T08:37:31,3674544,61.242399999999996,21278.6723495887
1656913053,272000,6398601,1,2,0,3,4237,1420,6394312,0,174123,34,13,0,2022-07-04T08:37:33,3688,61.471199999999996,1656913065.3464,2022-07-04T08:37:45,3687628,61.46046666666667,21347.176099261414
1656913062,798900,6408128,1,2,0,3,4241,1422,6401047,0,383963,87,13,0,2022-07-04T08:37:42,3697,61.629981666666666,1656913075.5368688,2022-07-04T08:37:55,3697155,61.61925,21391.458763377133
1656913076,904100,6422233,1,2,0,3,4253,1426,6421390,0,244536,167,13,0,2022-07-04T08:37:56,3711,61.86506833333333,1656913089.5687928,2022-07-04T08:38:09,3711260,61.85433333333334,21460.480424334077
1656913090,836100,6436165,1,2,0,3,4262,1426,6421390,0,244536,247,13,0,2022-07-04T08:38:10,3725,62.09726833333333,1656913100.425901,2022-07-04T08:38:20,3725192,62.086533333333335,21527.685054204554
1656913104,140100,6449469,1,2,0,3,4267,1426,6421390,0,244536,71,13,0,2022-07-04T08:38:24,3739,62.319001666666665,1656913113.986393,2022-07-04T08:38:33,3738496,62.30826666666667,21591.025503175424
1656913109,995100,6455324,1,2,0,3,4269,1426,6421390,0,244536,97,13,0,2022-07-04T08:38:29,3744,62.416585000000005,1656913124.726541,2022-07-04T08:38:44,3744351,62.40585,21614.65930074897
1656913128,388100,6473717,1,2,0,3,4280,1426,6421390,0,244536,204,13,0,2022-07-04T08:38:48,3763,62.723135,1656913135.4861078,2022-07-04T08:38:55,3762744,62.7124,21699.107150162024
1656913137,480500,6482809,1,2,0,3,4288,1429,6478910,0,394242,1,13,0,2022-07-04T08:38:57,3772,62.874675,1656913149.2761679,2022-07-04T08:39:09,3771836,62.86393333333333,21746.69248532558
1656913152,8600,6497337,1,2,0,3,4299,1434,6496989,0,114162,81,13,0,2022-07-04T08:39:12,3787,63.11681,1656913159.946061,2022-07-04T08:39:19,3786364,63.10606666666667,21818.29877107473
1656913161,265600,6506594,1,2,0,3,4305,1434,6496989,0,114162,134,13,0,2022-07-04T08:39:21,3796,63.27109333333333,1656913173.2156808,2022-07-04T08:39:33,3795621,63.26035,21864.12452252675
1656913169,996700,6515325,1,2,0,3,4313,1437,6514109,0,324022,187,13,0,2022-07-04T08:39:29,3804,63.41661166666667,1656913182.9658608,2022-07-04T08:39:42,3804352,63.40586666666666,21907.18047127909
1656913179,273700,6524602,1,2,0,3,4316,1437,6514109,0,324022,240,13,0,2022-07-04T08:39:39,3814,63.57122833333334,1656913193.4669678,2022-07-04T08:39:53,3813629,63.56048333333333,21953.953622855395
1656913193,637700,6539180,1,2,0,3,4320,1438,6535028,-1,786042,64,13,0,2022-07-04T08:39:53,3828,63.810628333333334,1656913207.0159569,2022-07-04T08:40:07,3828207,63.80345,22032.194313306696
1656913244,721600,6590519,1,2,0,3,4346,1444,6588517,-1,646226,101,13,0,2022-07-04T08:40:44,3879,64.66202666666666,1656913251.8465838,2022-07-04T08:40:51,3879546,64.6591,22315.682111726368
1656913254,185600,6599629,1,2,0,3,4352,1447,6594104,0,394101,154,13,0,2022-07-04T08:40:54,3889,64.81976,1656913265.816509,2022-07-04T08:41:05,3888656,64.81093333333334,22368.684785806636
1656913268,490600,6613934,1,2,0,3,4363,1451,6612364,0,162954,234,13,0,2022-07-04T08:41:08,3903,65.05817666666667,1656913275.7366118,2022-07-04T08:41:15,3902961,65.04934999999999,22453.03097374424
1656913287,117800,6632561,1,2,0,3,4375,1453,6627347,0,374080,84,13,0,2022-07-04T08:41:27,3922,65.36863,1656913299.777372,2022-07-04T08:41:39,3921588,65.3598,22559.09825281529
1656913301,363400,6646807,1,2,0,3,4383,1455,6641012,0,224142,164,13,0,2022-07-04T08:41:41,3936,65.60605666666667,1656913310.186544,2022-07-04T08:41:50,3935834,65.59723333333334,22639.91052763008
1656913314,933100,6660376,1,2,0,3,4393,1459,6655944,0,444804,244,13,0,2022-07-04T08:41:54,3949,65.83221833333333,1656913323.996969,2022-07-04T08:42:03,3949403,65.82338333333333,22711.320822409776
1656913319,664200,6665107,1,2,0,3,4396,1459,6655944,0,444804,14,13,0,2022-07-04T08:41:59,3954,65.91107000000001,1656913334.538161,2022-07-04T08:42:14,3954134,65.90223333333333,22736.805583091238
1656913346,253100,6691696,1,2,0,3,4411,1466,6689438,0,194661,174,13,0,2022-07-04T08:42:26,3981,66.35421833333334,1656913358.356925,2022-07-04T08:42:38,3980723,66.34538333333333,22875.546685928064
1656913361,302100,6706745,1,2,0,3,4418,1466,6689438,0,194661,254,13,0,2022-07-04T08:42:41,3996,66.605035,1656913372.6161969,2022-07-04T08:42:52,3995772,66.5962,22954.58594452312
1656913374,792800,6720390,1,2,0,3,4430,1469,6718087,-1,845685,78,13,0,2022-07-04T08:42:54,4009,66.82988,1656913383.217193,2022-07-04T08:43:03,4009417,66.82361666666667,23019.13107447745
1656913383,804900,6729492,1,2,0,3,4439,1471,6728217,-1,755562,131,13,0,2022-07-04T08:43:03,4018,66.98008166666666,1656913393.376128,2022-07-04T08:43:13,4018519,66.97531666666666,23060.741259432452
1656913396,613500,6742056,1,2,0,3,4450,1475,6739250,0,244503,211,13,0,2022-07-04T08:43:16,4031,67.19355833333333,1656913407.236213,2022-07-04T08:43:27,4031083,67.18471666666667,23115.590465836096
1656913405,694100,6751157,1,2,0,3,4458,1477,6747269,0,284284,8,13,0,2022-07-04T08:43:25,4040,67.34490166666667,1656913417.6862729,2022-07-04T08:43:37,4040184,67.3364,23165.716064127813
1656913419,932300,6765395,1,2,0,3,4464,1480,6763515,0,294653,88,13,0,2022-07-04T08:43:39,4054,67.582205,1656913431.286192,2022-07-04T08:43:51,4054422,67.5737,23240.080848292066
1656913428,610300,6774073,1,2,0,3,4472,1482,6771556,0,164479,141,13,0,2022-07-04T08:43:48,4063,67.72683833333333,1656913441.4364278,2022-07-04T08:44:01,4063100,67.71833333333333,23283.667335878203
1656913443,267500,6788730,1,2,0,3,4483,1488,6788407,0,344300,221,13,0,2022-07-04T08:44:03,4078,67.971125,1656913451.496476,2022-07-04T08:44:11,4077757,67.96261666666666,23359.455190329307
1656913452,490500,6797953,1,2,0,3,4486,1488,6788407,0,344300,18,13,0,2022-07-04T08:44:12,4087,68.12484166666667,1656913465.066797,2022-07-04T08:44:25,4086980,68.11633333333333,23408.116649535772
1656913466,639500,6812476,1,2,0,3,4495,1490,6811716,-1,820281,98,13,0,2022-07-04T08:44:26,4101,68.36065833333333,1656913476.2170808,2022-07-04T08:44:36,4101503,68.35838333333332,23484.61056420432
1656913479,988600,6825451,1,2,0,3,4507,1494,6821733,0,284281,177,13,0,2022-07-04T08:44:39,4114,68.58314333333333,1656913490.246681,2022-07-04T08:44:50,4114478,68.57463333333334,23559.775580995814
1656913489,183500,6834646,1,2,0,3,4513,1497,6830660,0,394275,231,13,0,2022-07-04T08:44:49,4124,68.73639166666666,1656913500.116673,2022-07-04T08:45:00,4123673,68.72788333333332,23614.108139054788
1656913502,896800,6848443,1,2,0,3,4520,1499,6846685,0,114726,54,13,0,2022-07-04T08:45:02,4137,68.96494666666668,1656913513.6859648,2022-07-04T08:45:13,4137470,68.95783333333334,23683.561113295927
1656913508,505900,6854052,1,2,0,3,4524,1501,6851300,0,384227,81,13,0,2022-07-04T08:45:08,4143,69.05843166666666,1656913524.496448,2022-07-04T08:45:24,4143079,69.05131666666666,23715.24604399485
1656913521,718800,6867265,1,2,0,3,4531,1503,6860629,0,325810,161,13,0,2022-07-04T08:45:21,4156,69.27864666666666,1656913534.847728,2022-07-04T08:45:34,4156292,69.27153333333334,23785.09421292299
1656913536,258900,6881805,1,2,0,3,4538,1506,6880030,0,341923,241,13,0,2022-07-04T08:45:36,4171,69.52098166666666,1656913547.7759528,2022-07-04T08:45:47,4170832,69.51386666666667,23873.3968720562
1656913545,529000,6891075,1,2,0,3,4546,1508,6884588,0,154514,38,13,0,2022-07-04T08:45:45,4180,69.67548333333335,1656913558.3860729,2022-07-04T08:45:58,4180102,69.66836666666667,23927.38201317208
1656913559,699000,6905245,1,2,0,3,4559,1512,6904872,0,204468,118,13,0,2022-07-04T08:45:59,4194,69.91165,1656913572.018352,2022-07-04T08:46:12,4194272,69.90453333333333,23999.264694084824
1656913568,138000,6919666,1,2,0,3,4565,1513,6917641,-6,18086,197,13,0,2022-07-04T08:46:08,4203,70.0523,1656913582.836241,2022-07-04T08:46:22,4208693,70.14488333333334,24045.63116239117
1656913583,506400,6928810,1,2,0,3,4573,1517,6926662,0,114609,251,13,0,2022-07-04T08:46:23,4218,70.30844,1656913596.7772849,2022-07-04T08:46:36,4217837,70.29728333333334,24131.11777585776
1656913619,844500,6965148,1,2,0,3,4595,1523,6964652,0,254065,207,13,0,2022-07-04T08:46:59,4254,70.914075,1656913631.676005,2022-07-04T08:47:11,4254175,70.90291666666667,24321.439119438088
1656913634,541600,6979845,1,2,0,3,4607,1526,6971517,0,344226,31,13,0,2022-07-04T08:47:14,4269,71.15902666666666,1656913642.255776,2022-07-04T08:47:22,4268872,71.14786666666667,24400.337944890067
1656913648,442700,6993746,1,2,0,3,4618,1529,6987544,0,234616,111,13,0,2022-07-04T08:47:28,4283,71.39071166666666,1656913665.9458928,2022-07-04T08:47:45,4282773,71.37955000000001,24474.481856737882
1656913667,81300,7012749,1,2,0,3,4627,1533,7009702,-1,880240,217,13,0,2022-07-04T08:47:47,4302,71.70135499999999,1656913679.796365,2022-07-04T08:47:59,4301776,71.69626666666666,24570.513295375255
1656913680,781700,7026085,1,2,0,3,4638,1537,7020817,0,324162,41,13,0,2022-07-04T08:48:00,4315,71.929695,1656913690.7670488,2022-07-04T08:48:10,4315112,71.91853333333333,24635.89242483651
1656913693,917700,7039221,1,2,0,3,4648,1541,7037798,0,164189,121,13,0,2022-07-04T08:48:13,4328,72.14862833333333,1656913701.336297,2022-07-04T08:48:21,4328248,72.13746666666665,24699.22564861129
1656913703,148700,7048452,1,2,0,3,4654,1541,7037798,0,164189,174,13,0,2022-07-04T08:48:23,4338,72.30247833333333,1656913714.306957,2022-07-04T08:48:34,4337479,72.29131666666667,24746.28300823139
1656913711,869800,7057173,1,2,0,3,4661,1543,7054866,0,234263,227,13,0,2022-07-04T08:48:31,4346,72.44783000000001,1656913724.7556078,2022-07-04T08:48:44,4346200,72.43666666666667,24765.548434485012
1656913726,947000,7072250,1,2,0,3,4668,1545,7067579,0,314308,51,13,0,2022-07-04T08:48:46,4361,72.69911666666667,1656913738.495836,2022-07-04T08:48:58,4361277,72.68795,24844.933511688087
1656913734,482900,7085960,1,2,0,3,4674,1549,7084974,-7,950035,131,13,0,2022-07-04T08:48:54,4369,72.824715,1656913749.356096,2022-07-04T08:49:09,4374987,72.91645,24877.58080204733
1656913744,672900,7089976,1,2,0,3,4677,1551,7088410,0,234601,158,13,0,2022-07-04T08:49:04,4379,72.99454833333333,1656913760.046344,2022-07-04T08:49:20,4379003,72.98338333333332,24925.467430563796
1656913762,510500,7107814,1,2,0,3,4687,1554,7103407,0,344293,8,13,0,2022-07-04T08:49:22,4397,73.29184166666667,1656913773.795637,2022-07-04T08:49:33,4396841,73.28068333333334,25007.592479982566
1656913771,283800,7117081,1,2,0,3,4693,1557,7116324,-1,505837,61,13,0,2022-07-04T08:49:31,4406,73.43806333333333,1656913783.8164558,2022-07-04T08:49:43,4406108,73.43513333333334,25062.561843983956
1656913786,329100,7131632,1,2,0,3,4701,1559,7125420,0,374137,141,13,0,2022-07-04T08:49:46,4421,73.68881833333333,1656913797.735792,2022-07-04T08:49:57,4420659,73.67765,25123.394597852814
1656913801,90000,7146393,1,2,0,3,4714,1561,7135574,0,314188,221,13,0,2022-07-04T08:50:01,4436,73.93483333333333,1656913808.4362879,2022-07-04T08:50:08,4435420,73.92366666666666,25199.801287604238
1656913823,783800,7169458,1,2,0,3,4732,1567,7168550,-1,893044,98,13,0,2022-07-04T08:50:23,4458,74.31306333333333,1656913832.9867399,2022-07-04T08:50:32,4458485,74.30808333333333,25321.866593841027
1656913828,392300,7173695,1,2,0,3,4735,1568,7170702,0,371536,124,13,0,2022-07-04T08:50:28,4463,74.38987166666668,1656913843.54634,2022-07-04T08:50:43,4462722,74.3787,25352.30105160333
1656913841,907400,7192523,1,2,0,3,4745,1571,7191574,-1,687224,231,13,0,2022-07-04T08:50:41,4476,74.61512333333333,1656913857.465729,2022-07-04T08:50:57,4481550,74.69250000000001,25441.016675693834
1656913856,833300,7202470,1,2,0,3,4754,1574,7200675,-1,665910,28,13,0,2022-07-04T08:50:56,4491,74.86388833333334,1656913867.996676,2022-07-04T08:51:07,4491497,74.85828333333333,25514.340275073126
1656913870,780300,7216083,1,2,0,3,4760,1575,7213262,0,334027,108,13,0,2022-07-04T08:51:10,4505,75.09633833333334,1656913880.895545,2022-07-04T08:51:20,4505110,75.08516666666667,25593.80577347843
1656913884,627300,7230054,1,2,0,3,4767,1578,7227065,-1,875990,188,13,0,2022-07-04T08:51:24,4519,75.32712166666667,1656913891.616149,2022-07-04T08:51:31,4519081,75.31801666666667,25663.95710940722
1656913894,14400,7239317,1,2,0,3,4773,1581,7233739,0,363929,241,13,0,2022-07-04T08:51:34,4529,75.48357333333334,1656913905.28686,2022-07-04T08:51:45,4528344,75.47240000000001,25722.23496099024
1656913931,150600,7276453,1,2,0,3,4798,1585,7262389,0,364535,198,13,0,2022-07-04T08:52:11,4566,76.10251,1656913939.755648,2022-07-04T08:52:19,4565480,76.09133333333332,25914.961360793677
1656913940,134500,7285582,1,2,0,3,4800,1586,7277536,-1,854935,251,13,0,2022-07-04T08:52:20,4575,76.25224166666666,1656913950.3857489,2022-07-04T08:52:30,4574609,76.24348333333334,25957.20195786756
1656913944,668700,7289971,1,2,0,3,4804,1588,7288019,0,314070,21,13,0,2022-07-04T08:52:24,4579,76.32781166666668,1656913960.355885,2022-07-04T08:52:40,4578998,76.31663333333333,25980.136564712924
1656913973,124300,7318601,1,2,0,3,4818,1595,7317320,-1,825401,181,13,0,2022-07-04T08:52:53,4608,76.80207166666668,1656913984.02772,2022-07-04T08:53:04,4607628,76.79379999999999,26132.349520401352
1656913986,695900,7331998,1,2,0,3,4824,1596,7329980,0,174663,5,13,0,2022-07-04T08:53:06,4621,77.02826499999999,1656913997.966205,2022-07-04T08:53:17,4621025,77.01708333333333,26185.290853151044
1656913995,930900,7341233,1,2,0,3,4832,1596,7329980,0,174663,58,13,0,2022-07-04T08:53:15,4630,77.18218166666666,1656914008.48628,2022-07-04T08:53:28,4630260,77.171,26228.196099903555
1656914024,70700,7369903,1,2,0,3,4855,1603,7369703,-1,716139,218,13,0,2022-07-04T08:53:44,4659,77.65117833333333,1656914032.565716,2022-07-04T08:53:52,4658930,77.64883333333334,26346.06020559314
1656914033,441800,7379314,1,2,0,3,4863,1608,7378733,-1,790011,15,13,0,2022-07-04T08:53:53,4668,77.80736333333333,1656914042.845232,2022-07-04T08:54:02,4668341,77.80568333333333,26389.397170913173
1656914046,551800,7392100,1,2,0,3,4873,1611,7388686,0,224046,95,13,0,2022-07-04T08:54:06,4681,78.02586333333333,1656914057.465204,2022-07-04T08:54:17,4681127,78.01878333333335,26435.43272297102
1656914060,259900,7405808,1,2,0,3,4885,1616,7405574,0,137263,174,13,0,2022-07-04T08:54:20,4695,78.25433166666667,1656914068.0157769,2022-07-04T08:54:28,4694835,78.24725,26493.629894430826
1656914069,504900,7415053,1,2,0,3,4891,1616,7405574,0,137263,228,13,0,2022-07-04T08:54:29,4704,78.408415,1656914081.240244,2022-07-04T08:54:41,4704080,78.40133333333333,26468.004967135254
1656914083,551900,7429374,1,2,0,3,4902,1618,7426184,-1,880772,51,13,0,2022-07-04T08:54:43,4718,78.64253166666667,1656914092.31508,2022-07-04T08:54:52,4718401,78.64001666666667,26289.276001541777
1656914087,651100,7433199,1,2,0,3,4906,1619,7430596,0,274214,78,13,0,2022-07-04T08:54:47,4722,78.71085166666667,1656914102.078881,2022-07-04T08:55:02,4722226,78.70376666666667,26175.978536583036
1656914102,583700,7447979,1,2,0,3,4913,1620,7443024,0,152673,158,13,0,2022-07-04T08:55:02,4737,78.95972833333333,1656914115.695189,2022-07-04T08:55:15,4737006,78.9501,25597.71033389404
1656914116,231800,7461941,1,2,0,3,4919,1623,7461832,-1,820130,238,13,0,2022-07-04T08:55:16,4751,79.18719666666667,1656914126.765229,2022-07-04T08:55:26,4750968,79.1828,25004.283187438752
1656914129,104900,7474500,1,2,0,3,4929,1626,7469667,0,174222,61,13,0,2022-07-04T08:55:29,4764,79.40174833333334,1656914140.736456,2022-07-04T08:55:40,4763527,79.39211666666667,24450.363636177008
1656914143,947900,7489343,1,2,0,3,4936,1628,7489143,0,143983,141,13,0,2022-07-04T08:55:43,4778,79.64913166666666,1656914151.6963608,2022-07-04T08:55:51,4778370,79.6395,23821.629430310484
1656914153,93900,7498489,1,2,0,3,4943,1632,7497121,0,124075,194,13,0,2022-07-04T08:55:53,4788,79.801565,1656914165.225273,2022-07-04T08:56:05,4787516,79.79193333333333,23428.194510624344
1656914167,987700,7513288,1,2,0,3,4949,1635,7512161,6,384609,18,13,0,2022-07-04T08:56:07,4802,80.04979499999999,1656914175.887212,2022-07-04T08:56:15,4802315,80.03858333333332,22758.823057989943
1656914181,56600,7526357,1,2,0,3,4958,1638,7523515,0,224063,98,13,0,2022-07-04T08:56:21,4816,80.26761,1656914189.356385,2022-07-04T08:56:29,4815384,80.2564,22380.77821124382
1656914189,639800,7535206,1,2,0,3,4966,1643,7534884,-1,868596,151,13,0,2022-07-04T08:56:29,4824,80.41066333333333,1656914199.955097,2022-07-04T08:56:39,4824233,80.40388333333334,22082.96211356409
1656914212,979800,7558281,1,2,0,3,4980,1649,7557710,5,71,28,13,0,2022-07-04T08:56:52,4847,80.79966333333333,1656914224.085224,2022-07-04T08:57:04,4847308,80.78846666666666,21175.154328545756
1656914215,730700,7567297,1,2,0,3,4983,1651,7567222,-7,969254,81,13,0,2022-07-04T08:56:55,4850,80.84551166666667,1656914234.459297,2022-07-04T08:57:14,4856324,80.93873333333333,21047.246946221712
1656914249,859900,7595161,1,2,0,3,4997,1657,7595077,0,154112,241,13,0,2022-07-04T08:57:29,4884,81.41433166666667,1656914258.534428,2022-07-04T08:57:38,4884188,81.40313333333333,20154.478754679392
1656914254,9900,7599311,1,2,0,3,5000,1657,7595077,0,154112,12,13,0,2022-07-04T08:57:34,4889,81.48349833333333,1656914272.584909,2022-07-04T08:57:52,4888338,81.47229999999999,20032.939128798742
1656914272,212800,7617618,1,2,0,3,5009,1662,7616889,-1,895865,118,13,0,2022-07-04T08:57:52,4907,81.78688000000001,1656914282.744628,2022-07-04T08:58:02,4906645,81.77741666666667,19521.555447431023
1656914286,375200,7631676,1,2,0,3,5019,1666,7627297,0,354275,198,13,0,2022-07-04T08:58:06,4921,82.02292000000001,1656914293.2748718,2022-07-04T08:58:13,4920703,82.01171666666667,19131.64214668672
1656914295,37800,7640713,1,2,0,3,5022,1667,7634302,-1,625683,251,13,0,2022-07-04T08:58:15,4930,82.16729666666667,1656914307.025848,2022-07-04T08:58:27,4929740,82.16233333333334,18900.043451216137
1656914309,420200,7654721,1,2,0,3,5032,1672,7651408,0,114758,75,13,0,2022-07-04T08:58:29,4944,82.40700333333332,1656914317.835321,2022-07-04T08:58:37,4943748,82.3958,18536.576983601077
1656914332,715300,7678016,1,2,0,3,5046,1676,7669562,0,315538,208,13,0,2022-07-04T08:58:52,4967,82.795255,1656914341.639592,2022-07-04T08:59:01,4967043,82.78405,17956.637715214787
1656914345,460400,7690761,1,2,0,3,5057,1681,7689247,0,314374,32,13,0,2022-07-04T08:59:05,4980,83.00767333333333,1656914352.196029,2022-07-04T08:59:12,4979788,82.99646666666666,17649.565369141095
1656914354,258600,7699559,1,2,0,3,5065,1683,7697025,0,144911,85,13,0,2022-07-04T08:59:14,4989,83.15431,1656914366.2863848,2022-07-04T08:59:26,4988586,83.1431,17444.430668375935
1656914368,269100,7713804,1,2,0,3,5076,1687,7709432,-1,765478,165,13,0,2022-07-04T08:59:28,5003,83.38781833333334,1656914376.846372,2022-07-04T08:59:36,5002831,83.38051666666667,17119.66709853068
1656914382,66700,7727367,1,2,0,3,5083,1690,7726855,0,414196,244,13,0,2022-07-04T08:59:42,5017,83.61777833333333,1656914390.396492,2022-07-04T08:59:50,5016394,83.60656666666667,16810.604592572654
1656914404,540700,7749950,1,2,0,3,5097,1695,7743772,-1,890847,121,13,0,2022-07-04T09:00:04,5039,83.99234499999999,1656914414.987761,2022-07-04T09:00:14,5038977,83.98295,16316.52273985883
1656914413,908600,7759480,1,2,0,3,5104,1698,7758721,-1,725403,175,13,0,2022-07-04T09:00:13,5048,84.14847666666667,1656914425.4468129,2022-07-04T09:00:25,5048507,84.14178333333332,16116.064972787928
1656914428,160700,7773457,1,2,0,3,5112,1702,7773382,6,489,254,13,0,2022-07-04T09:00:28,5063,84.38601166666668,1656914439.3174078,2022-07-04T09:00:39,5062484,84.37473333333334,15785.868137494197
1656914437,241700,7782538,1,2,0,3,5120,1704,7777866,0,254796,52,13,0,2022-07-04T09:00:37,5072,84.53736166666665,1656914450.1596599,2022-07-04T09:00:50,5071565,84.52608333333333,15683.705706827577
1656914446,300900,7791597,1,2,0,3,5128,1707,7788037,0,372213,105,13,0,2022-07-04T09:00:46,5081,84.68834833333334,1656914460.8747919,2022-07-04T09:01:00,5080624,84.67706666666666,15524.369584094165
1656914465,469900,7810766,1,2,0,3,5136,1707,7788037,0,372213,211,13,0,2022-07-04T09:01:05,5100,85.00783166666666,1656914474.097625,2022-07-04T09:01:14,5099793,84.99655,15190.787045272642
1656914474,851000,7820331,1,2,0,3,5139,1709,7818990,0,310315,8,13,0,2022-07-04T09:01:14,5109,85.16418333333333,1656914485.28522,2022-07-04T09:01:25,5109358,85.15596666666667,15026.099276080318
1656914488,213200,7833509,1,2,0,3,5150,1712,7831360,0,134063,88,13,0,2022-07-04T09:01:28,5123,85.38688666666667,1656914499.248353,2022-07-04T09:01:39,5122536,85.3756,14800.590855224988
1656914497,525900,7843076,1,2,0,3,5157,1715,7843001,-1,745654,141,13,0,2022-07-04T09:01:37,5132,85.54209833333333,1656914510.167613,2022-07-04T09:01:50,5132103,85.53505,14645.167271440618
1656914507,93500,7852389,1,2,0,3,5164,1716,7846189,0,254631,195,13,0,2022-07-04T09:01:47,5142,85.70155833333334,1656914523.168228,2022-07-04T09:02:03,5141416,85.69026666666667,14486.192590303424
1656914521,56800,7866352,1,2,0,3,5171,1720,7864644,0,294834,18,13,0,2022-07-04T09:02:01,5156,85.93428,1656914533.258257,2022-07-04T09:02:13,5155379,85.92298333333333,14255.749618911084
1656914548,169100,7893464,1,2,0,3,5192,1727,7889502,0,106724,178,13,0,2022-07-04T09:02:28,5183,86.38615166666666,1656914557.758816,2022-07-04T09:02:37,5182491,86.37485,13825.549339695031
1656914558,130900,7903426,1,2,0,3,5200,1731,7903015,0,294404,231,13,0,2022-07-04T09:02:38,5193,86.55218166666667,1656914568.6886358,2022-07-04T09:02:48,5192453,86.54088333333334,13673.00247019397
1656914571,385200,7916680,1,2,0,3,5210,1733,7914499,0,272442,55,13,0,2022-07-04T09:02:51,5206,86.77308666666666,1656914582.6683118,2022-07-04T09:03:02,5205707,86.76178333333334,13474.828529302073
1656914585,555500,7931035,1,2,0,3,5222,1739,7929249,-1,815501,135,13,0,2022-07-04T09:03:05,5220,87.00925833333334,1656914593.6282358,2022-07-04T09:03:13,5220062,87.00103333333333,13268.39149943831
