time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909128,433000,2462293,41.835880279541016,3.3132855892181396,0.0,199,12,0,2022-07-04T07:32:08,-237,-3.9427833333333333,1656909142.994237,2022-07-04T07:32:22,-248680,-4.144666666666667,96.99426705154303
1656909139,485000,2473293,41.47199630737305,3.29343318939209,0.0,64,12,0,2022-07-04T07:32:19,-226,-3.758583333333333,1656909147.8414478,2022-07-04T07:32:27,-237680,-3.9613333333333336,96.9473333778827
1656909148,123000,2482293,41.637474060058594,3.31471586227417,0.0,163,12,0,2022-07-04T07:32:28,-217,-3.614616666666667,1656909156.367588,2022-07-04T07:32:36,-228680,-3.8113333333333332,97.26270456819199
1656909154,768000,2488293,41.66583251953125,3.293323040008545,0.0,229,12,0,2022-07-04T07:32:34,-211,-3.5038666666666667,1656909164.9018168,2022-07-04T07:32:44,-222680,-3.7113333333333336,97.0922462277351
1656909163,761000,2497293,41.63928985595703,3.294360637664795,0.0,72,12,0,2022-07-04T07:32:43,-202,-3.3539833333333333,1656909172.6279118,2022-07-04T07:32:52,-213680,-3.5613333333333332,96.97906391713371
1656909171,439000,2505293,41.64854431152344,3.29453706741333,0.0,160,12,0,2022-07-04T07:32:51,-194,-3.2260166666666668,1656909181.029724,2022-07-04T07:33:01,-205680,-3.428,97.12421770684675
1656909187,747000,2521293,41.77302932739258,3.293102264404297,0.0,80,12,0,2022-07-04T07:33:07,-178,-2.9542166666666665,1656909196.4105608,2022-07-04T07:33:16,-189680,-3.1613333333333333,96.57758350825434
1656909191,31000,2524293,41.668758392333984,3.2935657501220703,0.0,113,12,0,2022-07-04T07:33:11,-174,-2.8994833333333334,1656909204.480504,2022-07-04T07:33:24,-186680,-3.1113333333333335,96.3223573661106
1656909200,628000,2534293,41.846866607666016,3.2931904792785645,0.0,223,12,0,2022-07-04T07:33:20,-165,-2.7395333333333336,1656909213.2720559,2022-07-04T07:33:33,-176680,-2.944666666666667,96.78915727469341
1656909208,224000,2542293,41.854164123535156,3.297079086303711,0.0,55,12,0,2022-07-04T07:33:28,-157,-2.6129333333333333,1656909220.511644,2022-07-04T07:33:40,-168680,-2.8113333333333332,96.7501696456264
1656909212,991000,2551293,41.866966247558594,3.2932345867156982,0.0,154,12,0,2022-07-04T07:33:32,-153,-2.5334833333333333,1656909228.779933,2022-07-04T07:33:48,-159680,-2.6613333333333333,96.48450378303299
1656909227,888000,2560293,41.88507843017578,3.2934553623199463,0.0,253,12,0,2022-07-04T07:33:47,-138,-2.2852,1656909236.901476,2022-07-04T07:33:56,-150680,-2.5113333333333334,96.15202740742572
1656909236,86000,2568293,41.882041931152344,3.2979421615600586,0.0,85,12,0,2022-07-04T07:33:56,-129,-2.1485666666666665,1656909245.372568,2022-07-04T07:34:05,-142680,-2.378,97.03309514337505
1656909243,170000,2575293,41.891807556152344,3.316236734390259,0.0,162,12,0,2022-07-04T07:34:03,-122,-2.0305,1656909253.300561,2022-07-04T07:34:13,-135680,-2.2613333333333334,97.586623735824
1656909253,148000,2585293,41.97634506225586,3.313688039779663,0.0,16,12,0,2022-07-04T07:34:13,-112,-1.8642,1656909262.060097,2022-07-04T07:34:22,-125680,-2.094666666666667,96.99566141832705
1656909261,173000,2593293,41.927120208740234,3.293543815612793,0.0,104,12,0,2022-07-04T07:34:21,-104,-1.73045,1656909270.1381679,2022-07-04T07:34:30,-117680,-1.9613333333333334,97.1818618774414
1656909268,314000,2600293,41.8893928527832,3.2932345867156982,0.0,181,12,0,2022-07-04T07:34:28,-97,-1.6114333333333335,1656909277.657881,2022-07-04T07:34:37,-110680,-1.8446666666666667,97.1818618774414
1656909337,266000,2669293,42.15743637084961,3.2977652549743652,0.0,172,12,0,2022-07-04T07:35:37,-28,-0.4622333333333334,1656909345.842756,2022-07-04T07:35:45,-41680,-0.6946666666666667,98.21590824244213
1656909345,544000,2677293,42.07550811767578,3.293654203414917,0.0,4,12,0,2022-07-04T07:35:45,-20,-0.32426666666666665,1656909354.727136,2022-07-04T07:35:54,-33680,-0.5613333333333334,98.35427157971776
1656909352,628000,2684293,42.103668212890625,3.293984889984131,0.0,81,12,0,2022-07-04T07:35:52,-13,-0.2062,1656909363.004065,2022-07-04T07:36:03,-26680,-0.44466666666666665,98.2000576207426
1656909357,860000,2689293,42.02531814575195,3.313173770904541,0.0,136,12,0,2022-07-04T07:35:57,-8,-0.119,1656909369.8492248,2022-07-04T07:36:09,-21680,-0.36133333333333334,97.60189056396484
