time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909197,357500,2544107,2544107,2544107,16761,740,-11,0,161,2542840,121,13,4,2022-07-04T07:33:17,-168,-2.7940416666666668,1656909205.0093448,2022-07-04T07:33:25,-166866,-2.7811000000000003,96.63007953154242
1656909235,600500,2581248,2581248,2581248,17015,755,-11,0,163,2553142,119,13,4,2022-07-04T07:33:55,-130,-2.156658333333333,1656909244.772837,2022-07-04T07:34:04,-129725,-2.1620833333333334,96.9682659095637
1656909352,171700,2697827,2697827,2697827,17681,791,-11,0,175,2688253,17,13,4,2022-07-04T07:35:52,-13,-0.213805,1656909361.224604,2022-07-04T07:36:01,-13146,-0.21910000000000002,98.26009273160123
