time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656909744,58600,3089450,0,2,1122784,2,1132839,2,1122784,2,1132791,225,13,0,2022-07-04T07:42:24,379,6.317643333333334,378477,6.30795,2406.78756207543,75569.99004267425
1656909745,550200,3091206,0,2,1122784,2,1132839,2,1122784,2,1132791,234,13,0,2022-07-04T07:42:25,380,6.342503333333334,380233,6.3372166666666665,2416.089530644188,75481.98243392941
1656909748,97800,3093490,0,2,1122784,2,1132839,2,1122784,2,1132791,243,13,0,2022-07-04T07:42:28,383,6.384963333333333,382517,6.375283333333333,2432.379798381764,75328.02418379685
1656909749,490800,3094882,0,2,1122784,2,1132839,2,1122784,2,1132791,252,13,0,2022-07-04T07:42:29,384,6.40818,383909,6.398483333333333,2439.6215303387803,75259.67552703942
1656909750,581800,3095973,0,2,1122784,2,1132839,2,1122784,2,1132791,4,13,0,2022-07-04T07:42:30,385,6.426363333333333,385000,6.416666666666667,2445.370956574745,75205.44729605866
1656909751,818800,3097211,0,2,1122784,2,1132839,2,1122784,2,1132791,13,13,0,2022-07-04T07:42:31,386,6.44698,386238,6.4373,2452.5989293429284,75137.3143907266
1656909753,222400,3098888,0,2,1122784,2,1132839,2,1122784,2,1132791,23,13,0,2022-07-04T07:42:33,388,6.470373333333333,387915,6.46525,2462.0715571891374,75048.1049901442
1656909755,15400,3100681,0,2,1122784,2,1132839,2,1122784,2,1132791,31,13,0,2022-07-04T07:42:35,390,6.500256666666667,389708,6.495133333333333,2473.327572668506,74942.2036048064
1656909756,863400,3102530,0,2,1122784,2,1132839,2,1122784,2,1132791,40,13,0,2022-07-04T07:42:36,391,6.531056666666667,391557,6.52595,2483.775617687878,74844.01894491402
1656909758,228900,3103620,0,2,1122784,2,1132839,2,1122784,2,1132791,49,13,0,2022-07-04T07:42:38,393,6.553815,392647,6.544116666666667,2491.2260078125,74774.064
1656909759,353900,3104745,0,2,1122784,2,1132839,2,1122784,2,1132791,57,13,0,2022-07-04T07:42:39,394,6.572565,393772,6.562866666666666,2498.759004335902,74703.39321723189
1656909760,702900,3106095,0,2,1122784,2,1132839,2,1122784,2,1132791,67,13,0,2022-07-04T07:42:40,395,6.595048333333334,395122,6.585366666666667,2507.6245735278544,74620.30345430695
1656909762,991900,3108383,0,2,1122784,2,1132839,2,1122784,2,1132791,76,13,0,2022-07-04T07:42:42,397,6.6331983333333335,397410,6.623500000000001,2523.6221679463824,74470.5226752176
1656909765,180900,3110572,0,2,1122784,2,1132839,2,1122784,2,1132791,84,13,0,2022-07-04T07:42:45,400,6.6696816666666665,399599,6.659983333333333,2537.131466218278,74344.22918201916
1656909766,271900,3111664,0,2,1122784,2,1132839,2,1122784,2,1132791,93,13,0,2022-07-04T07:42:46,401,6.687865,400691,6.678183333333333,2542.3634231245705,74295.36021998167
1656909767,362900,3112754,0,2,1122784,2,1132839,2,1122784,2,1132791,102,13,0,2022-07-04T07:42:47,402,6.706048333333333,401781,6.69635,2547.791169152654,74244.70016207456
1656909768,857900,3114249,0,2,1122784,2,1132839,2,1122784,2,1132791,111,13,0,2022-07-04T07:42:48,403,6.730964999999999,403276,6.721266666666667,2555.4100875441945,74173.63479707648
1656909770,427800,3115954,0,2,1122784,2,1132839,2,1122784,2,1132791,120,13,0,2022-07-04T07:42:50,405,6.75713,404981,6.7496833333333335,2564.4352157922676,74089.51968193467
1656909771,801500,3117574,0,2,1122784,2,1132839,2,1122784,2,1132791,129,13,0,2022-07-04T07:42:51,406,6.780024999999999,406601,6.776683333333334,2572.7230852485054,74012.34349939751
1656909774,208200,3119599,0,2,1122784,2,1132839,2,1122784,2,1132791,137,13,0,2022-07-04T07:42:54,409,6.8201366666666665,408626,6.810433333333333,2584.0298815104165,73907.16266666667
1656909775,333200,3120725,0,2,1122784,2,1132839,2,1122784,2,1132791,146,13,0,2022-07-04T07:42:55,410,6.838886666666666,409752,6.8292,2590.5200807423,73846.85110470702
1656909778,456200,3123847,0,2,1122784,2,1132839,2,1122784,2,1132791,164,13,0,2022-07-04T07:42:58,413,6.890936666666667,412874,6.881233333333333,2610.6569889068605,73659.9390625
1656909780,642200,3126034,0,2,1122784,2,1132839,2,1122784,2,1132791,173,13,0,2022-07-04T07:43:00,415,6.92737,415061,6.917683333333333,2622.049737620176,73554.37194473964
1656909782,258200,3127649,0,2,1122784,2,1132839,2,1122784,2,1132791,182,13,0,2022-07-04T07:43:02,417,6.954303333333333,416676,6.944599999999999,2630.4412982266763,73476.69124797407
1656909783,492200,3128883,0,2,1122784,2,1132839,2,1122784,2,1132791,190,13,0,2022-07-04T07:43:03,418,6.97487,417910,6.965166666666667,2636.9888429300813,73416.13198900092
1656909784,617200,3130009,0,2,1122784,2,1132839,2,1122784,2,1132791,200,13,0,2022-07-04T07:43:04,419,6.993620000000001,419036,6.983933333333334,2643.109270758139,73359.55141579732
1656909786,193200,3131584,0,2,1122784,2,1132839,2,1122784,2,1132791,209,13,0,2022-07-04T07:43:06,421,7.019886666666666,420611,7.010183333333333,2653.219468379478,73266.17658930374
1656909787,907200,3133298,0,2,1122784,2,1132839,2,1122784,2,1132791,217,13,0,2022-07-04T07:43:07,422,7.048453333333333,422325,7.038749999999999,2664.495946617243,73162.13840653728
1656909790,72200,3135464,0,2,1122784,2,1132839,2,1122784,2,1132791,226,13,0,2022-07-04T07:43:10,425,7.084536666666667,424491,7.07485,2677.336523211792,73043.81355932204
1656909791,163200,3136554,0,2,1122784,2,1132839,2,1122784,2,1132791,235,13,0,2022-07-04T07:43:11,426,7.102720000000001,425581,7.093016666666667,2683.561696142963,72986.51748031496
1656909794,18200,3139410,0,2,1122784,2,1132839,2,1122784,2,1132791,253,13,0,2022-07-04T07:43:14,429,7.150303333333333,428437,7.140616666666667,2701.630249292569,72820.4628871391
1656909795,925200,3141316,0,2,1122784,2,1132839,2,1122784,2,1132791,6,13,0,2022-07-04T07:43:15,430,7.182086666666667,430343,7.172383333333333,2713.3660237397476,72712.6291706387
1656909797,757200,3143148,0,2,1122784,2,1132839,2,1122784,2,1132791,14,13,0,2022-07-04T07:43:17,432,7.21262,432175,7.202916666666667,2722.665842016993,72627.34610983981
1656909799,247200,3144639,0,2,1122784,2,1132839,2,1122784,2,1132791,23,13,0,2022-07-04T07:43:19,434,7.237453333333334,433666,7.227766666666667,2730.7862075918792,72552.94777027775
1656909800,150900,3145763,0,2,1122784,2,1132839,2,1122784,2,1132791,33,13,0,2022-07-04T07:43:20,435,7.252515,434790,7.2465,2736.317683121133,72502.3061411549
1656909801,346900,3146959,0,2,1122784,2,1132839,2,1122784,2,1132791,41,13,0,2022-07-04T07:43:21,436,7.272448333333333,435986,7.2664333333333335,2742.966082547559,72441.46734110403
1656909802,669100,3148616,0,2,1122784,2,1132839,2,1122784,2,1132791,50,13,0,2022-07-04T07:43:22,437,7.294485,437643,7.2940499999999995,2750.2621875284512,72374.77505756308
1656909805,327000,3150939,0,2,1122784,2,1132839,2,1122784,2,1132791,59,13,0,2022-07-04T07:43:25,440,7.338783333333334,439966,7.332766666666667,2770.785748059588,72187.37848786927
1656909806,931000,3152543,0,2,1122784,2,1132839,2,1122784,2,1132791,67,13,0,2022-07-04T07:43:26,441,7.365516666666666,441570,7.3595,2779.382482205259,72108.99083409716
1656909808,22000,3153635,0,2,1122784,2,1132839,2,1122784,2,1132791,77,13,0,2022-07-04T07:43:28,443,7.3837,442662,7.3777,2785.7146096793363,72051.3061411549
1656909809,256000,3154868,0,2,1122784,2,1132839,2,1122784,2,1132791,86,13,0,2022-07-04T07:43:29,444,7.4042666666666666,443895,7.39825,2793.1929578993054,71983.22222222222
1656909810,541300,3156418,0,2,1122784,2,1132839,2,1122784,2,1132791,94,13,0,2022-07-04T07:43:30,445,7.425688333333333,445445,7.424083333333333,2801.0847965371217,71911.42936209466
1656909812,316300,3158194,0,2,1122784,2,1132839,2,1122784,2,1132791,103,13,0,2022-07-04T07:43:32,447,7.4552716666666665,447221,7.453683333333333,2812.2193195697623,71810.25464788733
1656909814,138300,3160015,0,2,1122784,2,1132839,2,1122784,2,1132791,112,13,0,2022-07-04T07:43:34,449,7.485638333333333,449042,7.484033333333333,2822.7023359409327,71715.09900410076
1656909815,534300,3161411,0,2,1122784,2,1132839,2,1122784,2,1132791,121,13,0,2022-07-04T07:43:35,450,7.5089049999999995,450438,7.5073,2830.2625856618065,71646.53437213566
1656909816,625300,3162503,0,2,1122784,2,1132839,2,1122784,2,1132791,130,13,0,2022-07-04T07:43:36,451,7.527088333333333,451530,7.525499999999999,2836.9550377063274,71585.89993935719
1656909820,187300,3166064,0,2,1122784,2,1132839,2,1122784,2,1132791,147,13,0,2022-07-04T07:43:40,455,7.586455,455091,7.58485,2859.9728959731774,71377.61565654217
1656909822,335200,3167948,0,2,1122784,2,1132839,2,1122784,2,1132791,156,13,0,2022-07-04T07:43:42,457,7.622253333333333,456975,7.61625,2870.9473011529267,71278.48507462686
1656909823,949200,3169561,0,2,1122784,2,1132839,2,1122784,2,1132791,166,13,0,2022-07-04T07:43:43,458,7.6491533333333335,458588,7.643133333333334,2879.7925519010623,71198.66482649843
1656909825,217200,3170829,0,2,1122784,2,1132839,2,1122784,2,1132791,174,13,0,2022-07-04T07:43:45,460,7.670286666666667,459856,7.664266666666666,2887.6414894502605,71127.90375802017
1656909826,308200,3171921,0,2,1122784,2,1132839,2,1122784,2,1132791,183,13,0,2022-07-04T07:43:46,461,7.68847,460948,7.6824666666666666,2893.7507609452355,71072.86534653466
1656909827,957200,3173569,0,2,1122784,2,1132839,2,1122784,2,1132791,192,13,0,2022-07-04T07:43:47,462,7.715953333333333,462596,7.709933333333334,2903.0293773757094,70989.33248712555
1656909829,208000,3175204,0,2,1122784,2,1132839,2,1122784,2,1132791,200,13,0,2022-07-04T07:43:49,464,7.736800000000001,464231,7.737183333333333,2908.5630995362817,70939.57332463011
1656909831,499000,3177496,0,2,1122784,2,1132839,2,1122784,2,1132791,210,13,0,2022-07-04T07:43:51,466,7.774983333333334,466523,7.775383333333334,2927.0177896120126,70773.75827905697
1656909832,590000,3178586,0,2,1122784,2,1132839,2,1122784,2,1132791,219,13,0,2022-07-04T07:43:52,467,7.793166666666666,467613,7.79355,2950.737209500534,70561.28792822186
1656909835,435000,3181432,0,2,1122784,2,1132839,2,1122784,2,1132791,236,13,0,2022-07-04T07:43:55,470,7.840583333333333,470459,7.840983333333333,2984.1225660091195,70262.71094123268
1656909837,160900,3183157,0,2,1122784,2,1132839,2,1122784,2,1132791,245,13,0,2022-07-04T07:43:57,472,7.869348333333334,472184,7.8697333333333335,2993.214108803523,70181.6420681551
1656909833,347400,3185042,0,2,1122784,2,1132839,2,1122784,2,1132791,254,13,0,2022-07-04T07:43:53,468,7.80579,474069,7.90115,2973.0532288110558,70361.53781512605
1656909835,239500,3186561,0,2,1122784,2,1132839,2,1122784,2,1132791,7,13,0,2022-07-04T07:43:55,470,7.837325000000001,475588,7.926466666666667,2983.284995028203,70270.1834687052
1656909836,330500,3187651,0,2,1122784,2,1132839,2,1122784,2,1132791,16,13,0,2022-07-04T07:43:56,471,7.855508333333333,476678,7.944633333333333,2976.3376252069065,70332.28700225393
1656909837,421500,3188742,0,2,1122784,2,1132839,2,1122784,2,1132791,24,13,0,2022-07-04T07:43:57,472,7.873691666666667,477769,7.962816666666667,2995.9460810514993,70157.28509249185
1656909839,259500,3190581,0,2,1122784,2,1132839,2,1122784,2,1132791,33,13,0,2022-07-04T07:43:59,474,7.904325,479608,7.9934666666666665,3008.593262021654,70044.64267990075
1656909841,289700,3192712,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T07:44:01,476,7.938161666666667,481739,8.028983333333333,3017.8374571896175,69962.40295102107
1656909849,9600,3194330,0,2,1122784,2,1132839,2,1122784,2,1132791,51,13,0,2022-07-04T07:44:09,484,8.066826666666666,483357,8.055950000000001,3030.0560590287723,69853.81668194318
1656909850,100600,3195422,0,2,1122784,2,1132839,2,1122784,2,1132791,60,13,0,2022-07-04T07:44:10,485,8.08501,484449,8.07415,3035.86203515625,69802.27733333333
1656909851,225600,3196546,0,2,1122784,2,1132839,2,1122784,2,1132791,69,13,0,2022-07-04T07:44:11,486,8.10376,485573,8.092883333333333,3043.00602729698,69738.8919990292
1656909852,718700,3198183,0,2,1122784,2,1132839,2,1122784,2,1132791,77,13,0,2022-07-04T07:44:12,487,8.128645,487210,8.120166666666666,3053.363450031269,69647.08732565191
1656909854,393100,3199954,0,2,1122784,2,1132839,2,1122784,2,1132791,87,13,0,2022-07-04T07:44:14,489,8.156551666666667,488981,8.149683333333334,3064.462526392425,69548.81406044678
1656909856,198100,3201758,0,2,1122784,2,1132839,2,1122784,2,1132791,96,13,0,2022-07-04T07:44:16,491,8.186635,490785,8.17975,3074.402594926378,69460.8962536023
1656909857,911800,3203232,0,2,1122784,2,1132839,2,1122784,2,1132791,104,13,0,2022-07-04T07:44:17,492,8.215196666666667,492259,8.204316666666667,3082.9491768459507,69385.37198466972
1656909859,2800,3204324,0,2,1122784,2,1132839,2,1122784,2,1132791,113,13,0,2022-07-04T07:44:19,494,8.23338,493351,8.222516666666667,3087.655587844079,69343.81668194318
1656909860,93800,3205414,0,2,1122784,2,1132839,2,1122784,2,1132791,122,13,0,2022-07-04T07:44:20,495,8.251563333333333,494441,8.240683333333333,3093.301925569947,69293.98684210527
1656909862,411800,3207732,0,2,1122784,2,1132839,2,1122784,2,1132791,131,13,0,2022-07-04T07:44:22,497,8.290196666666667,496759,8.279316666666666,3105.680353149479,69184.84652150823
1656909864,286800,3209608,0,2,1122784,2,1132839,2,1122784,2,1132791,140,13,0,2022-07-04T07:44:24,499,8.321446666666667,498635,8.310583333333334,3115.009137387199,69102.68342245989
1656909865,932800,3211253,0,2,1122784,2,1132839,2,1122784,2,1132791,149,13,0,2022-07-04T07:44:25,500,8.34888,500280,8.338,3123.6474366319444,69026.66755555556
1656909867,166800,3212487,0,2,1122784,2,1132839,2,1122784,2,1132791,157,13,0,2022-07-04T07:44:27,502,8.369446666666667,501514,8.358566666666666,3130.435689323339,68966.98703403566
1656909868,257800,3213579,0,2,1122784,2,1132839,2,1122784,2,1132791,166,13,0,2022-07-04T07:44:28,503,8.38763,502606,8.376766666666667,3136.3776101345484,68914.77777777778
1656909869,873800,3215194,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T07:44:29,504,8.414563333333334,504221,8.403683333333333,3145.1152845572497,68838.08442088091
1656909872,59800,3217380,0,2,1122784,2,1132839,2,1122784,2,1132791,184,13,0,2022-07-04T07:44:32,507,8.450996666666667,506407,8.440116666666666,3162.0496401973014,68689.58378645575
1656909874,82800,3219404,0,2,1122784,2,1132839,2,1122784,2,1132791,193,13,0,2022-07-04T07:44:34,509,8.484713333333334,508431,8.47385,3174.349255807459,68581.90375802017
1656909875,173800,3220494,0,2,1122784,2,1132839,2,1122784,2,1132791,202,13,0,2022-07-04T07:44:35,510,8.502896666666667,509521,8.492016666666666,3180.643929676412,68526.86417157274
1656909879,824000,3225498,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T07:44:39,514,8.5804,514525,8.575416666666666,3211.069809631476,68261.23744595943
1656909882,88300,3227408,0,2,1122784,2,1132839,2,1122784,2,1132791,237,13,0,2022-07-04T07:44:42,517,8.618138333333333,516435,8.607249999999999,3226.907858180105,68123.31039476169
1656909883,322300,3228643,0,2,1122784,2,1132839,2,1122784,2,1132791,246,13,0,2022-07-04T07:44:43,518,8.638705,517670,8.627833333333333,3233.0366560029506,68069.99083409716
1656909884,413300,3229733,0,2,1122784,2,1132839,2,1122784,2,1132791,255,13,0,2022-07-04T07:44:44,519,8.656888333333335,518760,8.645999999999999,3239.686679182382,68012.18740629686
1656909886,16300,3231336,0,2,1122784,2,1132839,2,1122784,2,1132791,8,13,0,2022-07-04T07:44:46,521,8.683605,520363,8.672716666666668,3249.4295446267083,67927.57127545551
1656909887,883300,3233204,0,2,1122784,2,1132839,2,1122784,2,1132791,17,13,0,2022-07-04T07:44:47,522,8.714721666666666,522231,8.70385,3259.7264653400484,67838.23260359655
1656909890,171300,3235491,0,2,1122784,2,1132839,2,1122784,2,1132791,26,13,0,2022-07-04T07:44:50,525,8.752855,524518,8.741966666666666,3272.6173179619473,67726.50137488543
1656909891,262300,3236582,0,2,1122784,2,1132839,2,1122784,2,1132791,34,13,0,2022-07-04T07:44:51,526,8.771038333333333,525609,8.760150000000001,3278.3677219209217,67676.734375
1656909895,554300,3241208,0,2,1122784,2,1132839,2,1122784,2,1132791,61,13,0,2022-07-04T07:44:55,530,8.842571666666666,530235,8.837250000000001,3306.893555708534,67430.19795539034
1656909897,446300,3243101,0,2,1122784,2,1132839,2,1122784,2,1132791,70,13,0,2022-07-04T07:44:57,532,8.874104999999998,532128,8.8688,3319.2247161699192,67323.83949945593
1656909899,284300,3244604,0,2,1122784,2,1132839,2,1122784,2,1132791,79,13,0,2022-07-04T07:44:59,534,8.904738333333334,533631,8.893849999999999,3328.3146728739403,67245.53437213565
1656909900,375300,3245695,0,2,1122784,2,1132839,2,1122784,2,1132791,87,13,0,2022-07-04T07:45:00,535,8.922921666666667,534722,8.912033333333333,3335.2753389325303,67185.62144821265
1656909901,576300,3246897,0,2,1122784,2,1132839,2,1122784,2,1132791,97,13,0,2022-07-04T07:45:01,536,8.942938333333332,535924,8.932066666666666,3343.731621558359,67112.89826350784
1656909903,272400,3248746,0,2,1122784,2,1132839,2,1122784,2,1132791,106,13,0,2022-07-04T07:45:03,538,8.971206666666665,537773,8.962883333333334,3356.4370780459717,67003.7514450867
1656909905,107400,3250581,0,2,1122784,2,1132839,2,1122784,2,1132791,114,13,0,2022-07-04T07:45:05,540,9.00179,539608,8.993466666666666,3369.147120170441,66894.70435113054
1656909906,497300,3252112,0,2,1122784,2,1132839,2,1122784,2,1132791,123,13,0,2022-07-04T07:45:06,541,9.024955,541139,9.018983333333333,3378.9338940097655,66810.82312733422
1656909907,916400,3253236,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T07:45:07,542,9.048606666666666,542263,9.037716666666666,3386.1992932677153,66748.62144821265
1656909909,150400,3254470,0,2,1122784,2,1132839,2,1122784,2,1132791,141,13,0,2022-07-04T07:45:09,544,9.069173333333334,543497,9.058283333333332,3394.6860832052025,66676.02127659574
1656909910,772400,3256093,0,2,1122784,2,1132839,2,1122784,2,1132791,150,13,0,2022-07-04T07:45:10,545,9.096206666666665,545120,9.085333333333333,3405.721651599531,66581.7137597791
1656909912,684400,3258004,0,2,1122784,2,1132839,2,1122784,2,1132791,159,13,0,2022-07-04T07:45:12,547,9.128073333333333,547031,9.117183333333333,3417.0145877814443,66485.30279503105
1656909914,877400,3260197,0,2,1122784,2,1132839,2,1122784,2,1132791,167,13,0,2022-07-04T07:45:14,549,9.164623333333333,549224,9.153733333333333,3427.4843107144507,66396.02514792899
1656909915,968400,3261289,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T07:45:15,550,9.182806666666666,550316,9.171933333333333,3431.978641611409,66357.72960586617
1656909917,93400,3262413,0,2,1122784,2,1132839,2,1122784,2,1132791,186,13,0,2022-07-04T07:45:17,552,9.201556666666667,551440,9.190666666666667,3437.594158854167,66309.91911111111
1656909918,451400,3263771,0,2,1122784,2,1132839,2,1122784,2,1132791,194,13,0,2022-07-04T07:45:18,553,9.22419,552798,9.2133,3445.961355091601,66238.73461925705
1656909920,328500,3265993,0,2,1122784,2,1132839,2,1122784,2,1132791,203,13,0,2022-07-04T07:45:20,555,9.255474999999999,555020,9.250333333333334,3486.010730212136,65898.8008759124
1656909922,357500,3268021,0,2,1122784,2,1132839,2,1122784,2,1132791,212,13,0,2022-07-04T07:45:22,557,9.289291666666665,557048,9.284133333333333,3469.969980633108,66034.77875175315
1656909924,951500,3270616,0,2,1122784,2,1132839,2,1122784,2,1132791,230,13,0,2022-07-04T07:45:24,559,9.332525,559643,9.327383333333334,3483.508246493863,65919.99249866047
1656909920,387000,3271706,0,2,1122784,2,1132839,2,1122784,2,1132791,239,13,0,2022-07-04T07:45:20,555,9.25645,560733,9.34555,3485.2934663691844,65904.881459854
1656909928,310900,3273630,0,2,1122784,2,1132839,2,1122784,2,1132791,247,13,0,2022-07-04T07:45:28,563,9.388515,562657,9.377616666666666,3502.6321645978737,65758.11878172589
1656909930,482900,3275803,0,2,1122784,2,1132839,2,1122784,2,1132791,0,13,0,2022-07-04T07:45:30,565,9.424714999999999,564830,9.413833333333335,3514.5549058284005,65657.37389867842
1656909932,96900,3277416,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T07:45:32,567,9.451615,566443,9.440716666666667,3522.4911171875,65590.376
1656909936,351900,3281671,0,2,1122784,2,1132839,2,1122784,2,1132791,36,13,0,2022-07-04T07:45:36,571,9.522531666666668,570698,9.511633333333332,3547.65132994571,65378.37288135593
1656909938,533900,3283853,0,2,1122784,2,1132839,2,1122784,2,1132791,44,13,0,2022-07-04T07:45:38,573,9.558898333333333,572880,9.548,3560.3351906334606,65271.69307976756
1656909940,301900,3285622,0,2,1122784,2,1132839,2,1122784,2,1132791,53,13,0,2022-07-04T07:45:40,575,9.588365000000001,574649,9.577483333333333,3570.2671606722297,65188.257698541325
1656909941,392900,3286712,0,2,1122784,2,1132839,2,1122784,2,1132791,63,13,0,2022-07-04T07:45:41,576,9.606548333333334,575739,9.595650000000001,3576.6136885240035,65134.99083409716
1656909942,483900,3287803,0,2,1122784,2,1132839,2,1122784,2,1132791,71,13,0,2022-07-04T07:45:42,577,9.624731666666666,576830,9.613833333333334,3583.6751137449837,65075.76741368868
1656909944,355800,3289675,0,2,1122784,2,1132839,2,1122784,2,1132791,80,13,0,2022-07-04T07:45:44,579,9.655930000000001,578702,9.645033333333334,3596.9941236525196,64964.184046487055
1656909946,291900,3291611,0,2,1122784,2,1132839,2,1122784,2,1132791,89,13,0,2022-07-04T07:45:46,581,9.688198333333334,580638,9.6773,3609.9126147337897,64856.09654502398
1656909947,826800,3293300,0,2,1122784,2,1132839,2,1122784,2,1132791,97,13,0,2022-07-04T07:45:47,582,9.713780000000002,582327,9.70545,3620.0213464934886,64771.61142397425
1656909949,72300,3294392,0,2,1122784,2,1132839,2,1122784,2,1132791,107,13,0,2022-07-04T07:45:49,584,9.734538333333335,583419,9.72365,3626.7799066875127,64715.18185467683
1656909950,163300,3295482,0,2,1122784,2,1132839,2,1122784,2,1132791,116,13,0,2022-07-04T07:45:50,585,9.752721666666668,584509,9.741816666666667,3632.7073130873587,64665.721099434115
1656909951,289400,3296952,0,2,1122784,2,1132839,2,1122784,2,1132791,124,13,0,2022-07-04T07:45:51,586,9.77149,585979,9.766316666666667,3639.5759639206562,64608.45180350009
1656909953,189400,3298853,0,2,1122784,2,1132839,2,1122784,2,1132791,133,13,0,2022-07-04T07:45:53,588,9.803156666666666,587880,9.798,3653.3360774586936,64493.8429073857
1656909954,883400,3300546,0,2,1122784,2,1132839,2,1122784,2,1132791,142,13,0,2022-07-04T07:45:54,589,9.83139,589573,9.826216666666665,3663.6100472209123,64408.379840546695
1656909956,639400,3302302,0,2,1122784,2,1132839,2,1122784,2,1132791,151,13,0,2022-07-04T07:45:56,591,9.860656666666667,591329,9.855483333333332,3674.4528359375004,64318.27733333333
1656909957,764400,3303428,0,2,1122784,2,1132839,2,1122784,2,1132791,160,13,0,2022-07-04T07:45:57,592,9.879406666666666,592455,9.87425,3681.8859356278335,64256.582383419685
1656909962,858400,3308522,0,2,1122784,2,1132839,2,1122784,2,1132791,186,13,0,2022-07-04T07:46:02,597,9.964306666666666,597549,9.95915,3714.80787775935,63983.853056646105
1656909964,372400,3310035,0,2,1122784,2,1132839,2,1122784,2,1132791,196,13,0,2022-07-04T07:46:04,599,9.98954,599062,9.984366666666666,3723.560389240896,63911.498153438784
1656909965,807500,3311126,0,2,1122784,2,1132839,2,1122784,2,1132791,204,13,0,2022-07-04T07:46:05,600,10.013458333333334,600153,10.002550000000001,3730.07621935778,63857.68233387358
1656909967,41500,3312361,0,2,1122784,2,1132839,2,1122784,2,1132791,213,13,0,2022-07-04T07:46:07,602,10.034025000000002,601388,10.023133333333334,3738.1840142438314,63790.77657266811
1656909968,556000,3313875,0,2,1122784,2,1132839,2,1122784,2,1132791,222,13,0,2022-07-04T07:46:08,603,10.059266666666668,602902,10.048366666666668,3748.6322934684717,63704.63544988216
1656909969,959100,3315412,0,2,1122784,2,1132839,2,1122784,2,1132791,230,13,0,2022-07-04T07:46:09,604,10.082651666666667,604439,10.073983333333333,3758.044578128593,63627.11010424473
1656909971,725800,3317322,0,2,1122784,2,1132839,2,1122784,2,1132791,240,13,0,2022-07-04T07:46:11,606,10.112096666666668,606349,10.105816666666668,3768.9548415273402,63537.35118434603
1656909973,276800,3318872,0,2,1122784,2,1132839,2,1122784,2,1132791,249,13,0,2022-07-04T07:46:13,608,10.137946666666666,607899,10.13165,3777.983949600066,63463.13198900092
1656909977,398800,3322994,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T07:46:17,612,10.206646666666668,612021,10.200349999999998,3803.8879524674753,63250.62281061449
1656909979,210000,3324704,0,2,1122784,2,1132839,2,1122784,2,1132791,28,13,0,2022-07-04T07:46:19,614,10.236833333333333,613731,10.22885,3813.9781394202237,63168.00080690211
1656909980,981000,3326476,0,2,1122784,2,1132839,2,1122784,2,1132791,37,13,0,2022-07-04T07:46:20,615,10.26635,615503,10.258383333333335,3823.832189585465,63087.39758604206
1656909982,390600,3327709,0,2,1122784,2,1132839,2,1122784,2,1132791,46,13,0,2022-07-04T07:46:22,617,10.289843333333332,616736,10.278933333333333,3831.692610026041,63023.15466666667
1656909983,515600,3328834,0,2,1122784,2,1132839,2,1122784,2,1132791,54,13,0,2022-07-04T07:46:23,618,10.308593333333333,617861,10.297683333333334,3838.060113932291,62971.16666666667
1656909984,865600,3330185,0,2,1122784,2,1132839,2,1122784,2,1132791,63,13,0,2022-07-04T07:46:24,619,10.331093333333333,619212,10.3202,3847.0112002848377,62898.13288477712
1656909987,6600,3332325,0,2,1122784,2,1132839,2,1122784,2,1132791,73,13,0,2022-07-04T07:46:27,622,10.366776666666668,621352,10.355866666666666,3859.4529986147736,62796.7252945648
1656909989,380600,3334699,0,2,1122784,2,1132839,2,1122784,2,1132791,81,13,0,2022-07-04T07:46:29,624,10.406343333333332,623726,10.395433333333333,3872.4707087008055,62690.77528548124
1656909991,562600,3336881,0,2,1122784,2,1132839,2,1122784,2,1132791,99,13,0,2022-07-04T07:46:31,626,10.44271,625908,10.4318,3884.1131456411836,62596.13198900092
1656909992,987600,3338306,0,2,1122784,2,1132839,2,1122784,2,1132791,107,13,0,2022-07-04T07:46:32,627,10.466460000000001,627333,10.455549999999999,3892.9215559238733,62524.61697722567
1656909994,842600,3340162,0,2,1122784,2,1132839,2,1122784,2,1132791,117,13,0,2022-07-04T07:46:34,629,10.497376666666666,629189,10.486483333333332,3905.0668134964326,62426.10310822619
1656909996,244800,3341727,0,2,1122784,2,1132839,2,1122784,2,1132791,126,13,0,2022-07-04T07:46:36,631,10.520746666666668,630754,10.512566666666666,3913.5820822062274,62357.10799031477
1656909998,252800,3343571,0,2,1122784,2,1132839,2,1122784,2,1132791,134,13,0,2022-07-04T07:46:38,633,10.554213333333333,632598,10.543299999999999,3923.7765859375,62274.58933333333
