time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656909104,35000,2450371,1,2,0,3,1683,577,2434283,0,264254,91,13,0,2022-07-04T07:31:44,-261,-4.3494166666666665,-260602,-4.343366666666666,96.91263626581693,100166.204793418
1656909107,374400,2454094,1,2,0,3,1687,580,2454069,-1,616129,118,13,0,2022-07-04T07:31:47,-258,-4.293760000000001,-256879,-4.281316666666667,96.06877698398472,100176.25003903607
1656909113,295600,2459631,1,2,0,3,1690,581,2454932,0,384202,145,13,0,2022-07-04T07:31:53,-252,-4.195073333333333,-251342,-4.189033333333334,96.2651063759976,100173.91292392301
1656909117,759600,2464095,1,2,0,3,1690,581,2454932,0,384202,171,13,0,2022-07-04T07:31:57,-248,-4.120673333333333,-246878,-4.114633333333333,95.52457611676557,100182.7281553398
1656909122,504600,2468840,1,2,0,3,1695,583,2466626,0,364082,198,13,0,2022-07-04T07:32:02,-243,-4.04159,-242133,-4.03555,96.28601774088541,100173.664
1656909126,999700,2473659,1,2,0,3,1698,584,2472378,-1,676193,224,13,0,2022-07-04T07:32:06,-239,-3.966671666666667,-237314,-3.955233333333333,97.16359743864639,100163.21739130435
1656909130,994700,2477654,1,2,0,3,1699,584,2472378,-1,676193,251,13,0,2022-07-04T07:32:10,-235,-3.9000883333333336,-233319,-3.8886499999999997,96.06107636657836,100176.34170522142
1656909136,473800,2482809,1,2,0,3,1701,585,2481737,0,324190,22,13,0,2022-07-04T07:32:16,-229,-3.80877,-228164,-3.8027333333333333,96.68814763925181,100168.87713310581
1656909140,182800,2486518,1,2,0,3,1705,585,2481737,0,324190,48,13,0,2022-07-04T07:32:20,-225,-3.7469533333333334,-224455,-3.7409166666666667,96.24027627327611,100174.20852017937
1656909146,110200,2492445,1,2,0,3,1707,587,2488434,0,374211,75,13,0,2022-07-04T07:32:26,-219,-3.6481633333333336,-218528,-3.6421333333333332,96.49206188203523,100171.21128553245
1656909150,31200,2496366,1,2,0,3,1708,587,2488434,0,374211,101,13,0,2022-07-04T07:32:30,-215,-3.582813333333333,-214607,-3.576783333333333,97.34962582771259,100161.0029250457
1656909155,240100,2501575,1,2,0,3,1713,589,2497764,0,155474,128,13,0,2022-07-04T07:32:35,-210,-3.495998333333333,-209398,-3.4899666666666667,96.1546169179607,100175.22823098075
1656909159,757100,2506092,1,2,0,3,1716,589,2497764,0,155474,155,13,0,2022-07-04T07:32:39,-206,-3.420715,-204881,-3.4146833333333335,96.99041921050878,100165.27888232133
1656909164,418100,2510753,1,2,0,3,1720,589,2497764,0,155474,181,13,0,2022-07-04T07:32:44,-201,-3.3430316666666666,-200220,-3.337,96.19296303809399,100174.77176901925
1656909168,917900,2515529,1,2,0,3,1723,590,2512611,-1,723808,208,13,0,2022-07-04T07:32:48,-197,-3.268035,-195444,-3.2573999999999996,97.33743770000434,100161.14800225098
1656909173,124400,2519459,1,2,0,3,1726,591,2518120,0,276582,234,13,0,2022-07-04T07:32:53,-192,-3.1979266666666666,-191514,-3.1919,96.22327856310534,100174.41088328075
1656909178,426400,2524761,1,2,0,3,1729,591,2518120,0,276582,5,13,0,2022-07-04T07:32:58,-187,-3.10956,-186212,-3.103533333333333,97.12810480453314,100163.63992336247
1656909182,255600,2528590,1,2,0,3,1733,593,2526158,0,154332,33,13,0,2022-07-04T07:33:02,-183,-3.0457400000000003,-182383,-3.0397166666666666,96.14271536045105,100175.36988543371
1656909187,506600,2534105,1,2,0,3,1737,594,2529728,-1,736089,61,13,0,2022-07-04T07:33:07,-178,-2.9582233333333336,-176868,-2.9478,96.9280574816319,100166.02125304406
1656909191,604300,2538353,1,2,0,3,1741,596,2537797,-1,585686,88,13,0,2022-07-04T07:33:11,-174,-2.889928333333333,-172620,-2.8770000000000002,97.2188915139293,100162.55916993831
1656909196,690300,2543439,1,2,0,3,1741,596,2537797,-1,585686,114,13,0,2022-07-04T07:33:16,-169,-2.8051616666666663,-167534,-2.7922333333333333,96.47408423650131,100171.42531840988
1656909202,405200,2548171,1,2,0,3,1745,597,2544681,0,982916,141,13,0,2022-07-04T07:33:22,-163,-2.709913333333333,-162802,-2.7133666666666665,95.70080614323605,100180.63028953229
1656909206,98200,2557596,1,2,0,3,1749,599,2556137,-1,836195,194,13,0,2022-07-04T07:33:26,-159,-2.6483633333333336,-153377,-2.5562833333333335,96.75995875595777,100168.0222374273
1656909209,978200,2561312,1,2,0,3,1752,601,2559491,0,294595,227,13,0,2022-07-04T07:33:29,-156,-2.583696666666667,-149661,-2.49435,96.25116368343954,100174.07894736843
1656909221,449500,2566827,1,2,0,3,1756,602,2566442,5,956332,3,13,0,2022-07-04T07:33:41,-144,-2.3925083333333332,-144146,-2.402433333333333,96.20318613031016,100174.65005562958
1656909224,641500,2570019,1,2,0,3,1758,602,2566442,5,956332,36,13,0,2022-07-04T07:33:44,-141,-2.3393083333333333,-140954,-2.3492333333333333,96.04546112311662,100176.52755783264
1656909229,624700,2575182,1,2,0,3,1762,603,2571118,-1,820211,69,13,0,2022-07-04T07:33:49,-136,-2.2562550000000003,-135791,-2.263183333333333,96.90355058844062,100166.31297318106
1656909233,41300,2578374,1,2,0,3,1764,604,2575652,0,224610,101,13,0,2022-07-04T07:33:53,-132,-2.1993116666666666,-132599,-2.209983333333333,96.80340528002583,100167.5050916497
1656909238,616500,2583949,1,2,0,3,1768,606,2582432,0,314209,132,13,0,2022-07-04T07:33:58,-127,-2.1063916666666667,-127024,-2.1170666666666667,97.33717408484765,100161.15117219079
1656909242,121700,2587640,1,2,0,3,1771,607,2587098,-1,814499,158,13,0,2022-07-04T07:34:02,-123,-2.0479716666666667,-123333,-2.0555499999999998,97.9221322801802,100154.18788121188
1656909247,390900,2592909,1,2,0,3,1772,607,2587098,-1,814499,185,13,0,2022-07-04T07:34:07,-118,-1.9601516666666667,-118064,-1.9677333333333331,96.84583282470703,100167.0
1656909252,64700,2597397,1,2,0,3,1774,608,2595242,0,185834,212,13,0,2022-07-04T07:34:12,-113,-1.882255,-113576,-1.8929333333333331,97.63151581660968,100157.64732754683
1656909256,839700,2602172,1,2,0,3,1779,608,2595242,0,185834,238,13,0,2022-07-04T07:34:16,-109,-1.8026716666666667,-108801,-1.81335,97.11702767432446,100163.77176901925
1656909261,592600,2607240,1,2,0,3,1783,609,2606727,-1,685523,9,13,0,2022-07-04T07:34:21,-104,-1.7234566666666666,-103733,-1.7288833333333333,98.41890006686975,100148.27435568388
1656909265,777700,2611110,1,2,0,3,1786,611,2608908,0,214084,35,13,0,2022-07-04T07:34:25,-100,-1.653705,-99863,-1.6643833333333333,97.55773109535983,100158.52564577012
1656909271,443700,2616777,1,2,0,3,1791,611,2608908,0,214084,62,13,0,2022-07-04T07:34:31,-94,-1.5592716666666666,-94196,-1.5699333333333334,97.90978759759828,100154.33482100465
1656909275,143900,2620476,1,2,0,3,1795,613,2617817,0,204185,89,13,0,2022-07-04T07:34:35,-90,-1.4976016666666667,-90497,-1.5082833333333334,97.76795494869651,100156.0231839258
1656909280,305100,2625637,1,2,0,3,1800,616,2625587,0,254126,115,13,0,2022-07-04T07:34:40,-85,-1.4115816666666667,-85336,-1.4222666666666666,98.08827274994908,100152.21013372757
1656909284,148100,2629480,1,2,0,3,1803,616,2625587,0,254126,142,13,0,2022-07-04T07:34:44,-81,-1.3475316666666666,-81493,-1.3582166666666666,98.41871064563047,100148.2766789635
1656909289,462100,2634794,1,2,0,3,1803,616,2625587,0,254126,168,13,0,2022-07-04T07:34:49,-76,-1.258965,-76179,-1.26965,97.68922925860569,100156.96033755274
1656909293,870100,2639202,1,2,0,3,1805,616,2625587,0,254126,195,13,0,2022-07-04T07:34:53,-72,-1.1854983333333335,-71771,-1.1961833333333334,97.84497220014568,100155.10638297872
1656909303,249400,2648955,1,2,0,3,1808,618,2647767,-1,890210,248,13,0,2022-07-04T07:35:03,-62,-1.0291766666666666,-62018,-1.0336333333333334,98.08779064695659,100152.2158845084
1656909307,599500,2652931,1,2,0,3,1811,619,2649748,0,374103,19,13,0,2022-07-04T07:35:07,-58,-0.956675,-58042,-0.9673666666666667,97.77287823627691,100155.96457765668
1656909312,835600,2658321,1,2,0,3,1816,620,2654291,-1,846119,45,13,0,2022-07-04T07:35:12,-53,-0.8694066666666667,-52652,-0.8775333333333334,98.10303037626979,100152.03450564035
1656909316,567600,2661899,1,2,0,3,1819,621,2658766,0,154078,72,13,0,2022-07-04T07:35:16,-49,-0.8072066666666667,-49074,-0.8179,97.61388817612006,100157.85714285714
1656909326,125400,2671581,1,2,0,3,1824,622,2671406,-1,875883,125,13,0,2022-07-04T07:35:26,-39,-0.64791,-39392,-0.6565333333333334,98.76381230181573,100144.16861265793
1656909331,186000,2676517,1,2,0,3,1828,624,2675896,0,344324,152,13,0,2022-07-04T07:35:31,-34,-0.5635666666666667,-34456,-0.5742666666666667,97.66969391437945,100157.1928687196
1656909336,220000,2681551,1,2,0,3,1830,624,2675896,0,344324,178,13,0,2022-07-04T07:35:36,-29,-0.4796666666666667,-29422,-0.4903666666666667,98.26473609195479,100150.10955302366
1656909340,459000,2685790,1,2,0,3,1834,624,2675896,0,344324,205,13,0,2022-07-04T07:35:40,-25,-0.4090166666666667,-25183,-0.4197166666666667,97.82452557188773,100155.34977908689
1656909345,909100,2691240,1,2,0,3,1839,626,2688404,0,163933,232,13,0,2022-07-04T07:35:45,-20,-0.3181816666666667,-19733,-0.32888333333333336,98.03089634676158,100152.89316770187
1656909349,585100,2694916,1,2,0,3,1842,626,2688404,0,163933,2,13,0,2022-07-04T07:35:49,-16,-0.256915,-16057,-0.26761666666666667,97.67619628717274,100157.11545341957
1656909354,883500,2700538,1,2,0,3,1847,627,2695255,-1,676408,29,13,0,2022-07-04T07:35:54,-11,-0.16860833333333333,-10435,-0.17391666666666666,97.82503198111178,100155.34370902064
1656909359,461400,2704792,1,2,0,3,1850,628,2700770,0,323918,55,13,0,2022-07-04T07:35:59,-6,-0.09230999999999999,-6181,-0.10301666666666667,99.15066341041336,100139.56357334173
1656909364,743400,2710074,1,2,0,3,1850,628,2700770,0,323918,82,13,0,2022-07-04T07:36:04,-1,-0.004276666666666667,-899,-0.014983333333333333,98.07702632649739,100152.344
1656909369,779400,2715110,1,2,0,3,1853,628,2700770,0,323918,109,13,0,2022-07-04T07:36:09,4,0.07965666666666667,4137,0.06895,115.16121341658054,99949.23038090867
1656909379,259600,2724904,1,2,0,3,1855,629,2723125,-1,686240,162,13,0,2022-07-04T07:36:19,14,0.23766,13931,0.23218333333333332,176.21217268729654,99226.03843189076
1656909383,204800,2728535,1,2,0,3,1858,630,2725226,0,314265,188,13,0,2022-07-04T07:36:23,18,0.3034133333333333,17562,0.2927,193.81134380245996,99018.3603305785
1656909388,181300,2733686,1,2,0,3,1863,631,2729724,-1,825589,215,13,0,2022-07-04T07:36:28,23,0.386355,22713,0.37855,224.9934553393653,98651.26167338232
1656909392,333000,2737663,1,2,0,3,1866,632,2734156,0,174720,242,13,0,2022-07-04T07:36:32,27,0.45554999999999995,26690,0.44483333333333336,251.14812200951,98344.19313850063
1656909397,585000,2742915,1,2,0,3,1867,632,2734156,0,174720,12,13,0,2022-07-04T07:36:37,32,0.5430833333333334,31942,0.5323666666666667,279.69733052807345,98009.92031213053
1656909402,19800,2747595,1,2,0,3,1870,633,2743385,-1,754825,39,13,0,2022-07-04T07:36:42,37,0.6169966666666666,36622,0.6103666666666666,309.8592652168211,97657.7583782517
1656909406,354900,2751930,1,2,0,3,1874,635,2750236,0,124626,65,13,0,2022-07-04T07:36:46,41,0.6892483333333334,40957,0.6826166666666666,337.20381784396704,97339.37866666667
1656909411,919000,2757494,1,2,0,3,1879,637,2754710,0,414602,92,13,0,2022-07-04T07:36:51,46,0.7819833333333333,46521,0.77535,374.0671043395996,96911.5
1656909421,480400,2766809,1,2,0,3,1882,639,2764988,6,372,145,13,0,2022-07-04T07:37:01,56,0.9413400000000001,55836,0.9306,429.5006842084235,96270.95594020456
1656909424,933400,2770262,1,2,0,3,1884,639,2764988,6,372,172,13,0,2022-07-04T07:37:04,59,0.99889,59289,0.98815,450.65465530968936,96027.42621448213
1656909429,243600,2774807,1,2,0,3,1888,640,2773144,-1,765645,198,13,0,2022-07-04T07:37:09,64,1.0707266666666666,63834,1.0639,479.37992514942124,95697.55278246205
1656909433,882600,2779211,1,2,0,3,1892,642,2777472,0,394152,225,13,0,2022-07-04T07:37:13,68,1.1480433333333333,68238,1.1373,505.0580678182824,95403.42621448213
1656909438,310100,2783933,1,2,0,3,1896,644,2783173,-1,869459,252,13,0,2022-07-04T07:37:18,73,1.221835,72960,1.216,533.4391195967391,95079.2043918919
1656909442,557700,2787886,1,2,0,3,1900,645,2786447,0,294641,22,13,0,2022-07-04T07:37:22,77,1.2926283333333333,76913,1.2818833333333333,556.455424889405,94816.93375394322
1656909447,361700,2792894,1,2,0,3,1901,646,2792304,-1,796050,49,13,0,2022-07-04T07:37:27,82,1.372695,81921,1.36535,589.7784558492004,94438.26046986721
1656909451,438800,2796767,1,2,0,3,1905,647,2794435,0,204162,75,13,0,2022-07-04T07:37:31,86,1.4406466666666666,85794,1.4299,614.9014777842277,94153.56549591341
1656909457,268000,2802596,1,2,0,3,1909,649,2801284,0,384153,102,13,0,2022-07-04T07:37:37,92,1.5378,91623,1.52705,653.5376177402289,93717.11090742439
1656909461,175000,2806503,1,2,0,3,1912,649,2801284,0,384153,129,13,0,2022-07-04T07:37:41,96,1.6029166666666665,95530,1.5921666666666667,679.1173780886479,93429.07534802423
1656909465,875900,2811378,1,2,0,3,1916,650,2806993,-1,825995,155,13,0,2022-07-04T07:37:45,100,1.681265,100405,1.6734166666666668,708.8943367691836,93094.64906734113
1656909470,50000,2815502,1,2,0,3,1920,652,2814753,-1,875995,182,13,0,2022-07-04T07:37:50,105,1.7508333333333332,104529,1.7421499999999999,736.3053699005815,92787.6820622986
1656909474,889300,2820217,1,2,0,3,1924,653,2819159,0,124314,208,13,0,2022-07-04T07:37:54,109,1.8314883333333334,109244,1.8207333333333333,764.3877558441582,92474.02383134738
1656909479,904300,2825232,1,2,0,3,1929,653,2819159,0,124314,235,13,0,2022-07-04T07:37:59,114,1.9150716666666667,114259,1.9043166666666667,794.8142900783213,92135.17587939698
1656909483,976300,2829304,1,2,0,3,1931,653,2819159,0,124314,6,13,0,2022-07-04T07:38:03,118,1.9829383333333332,118331,1.9721833333333334,816.5384211553334,91893.8496791934
1656909488,583100,2834225,1,2,0,3,1935,655,2834100,-1,889640,32,13,0,2022-07-04T07:38:08,123,2.0597183333333335,123252,2.0542,843.8749045798688,91590.91732840205
1656909492,786500,2838114,1,2,0,3,1938,656,2836264,0,314441,59,13,0,2022-07-04T07:38:12,127,2.129775,127141,2.1190166666666665,866.4899967345091,91340.92057761733
1656909498,24100,2843456,1,2,0,3,1942,657,2843183,-1,895617,85,13,0,2022-07-04T07:38:18,133,2.217068333333333,132483,2.20805,895.2144273396361,91024.17953861585
1656909502,110600,2847438,1,2,0,3,1945,658,2844292,0,104549,112,13,0,2022-07-04T07:38:22,137,2.2851766666666666,136465,2.2744166666666668,917.674432136928,90777.15580286169
1656909507,240700,2852992,1,2,0,3,1949,659,2851436,-1,576138,139,13,0,2022-07-04T07:38:27,142,2.370678333333333,142019,2.366983333333333,952.4968958224429,90395.19798350138
1656909512,1700,2857753,1,2,0,3,1949,659,2851436,-1,576138,165,13,0,2022-07-04T07:38:32,147,2.4500283333333335,146780,2.4463333333333335,982.4177727237072,90068.06599073508
1656909516,806800,2862134,1,2,0,3,1953,662,2861342,0,124049,192,13,0,2022-07-04T07:38:36,151,2.5301133333333334,151161,2.51935,1007.8648384606155,89790.62247372676
1656909522,89900,2867417,1,2,0,3,1958,664,2864674,0,373952,218,13,0,2022-07-04T07:38:42,157,2.618165,156444,2.6073999999999997,1041.689225790278,89422.88966202784
1656909525,921900,2871249,1,2,0,3,1960,664,2864674,0,373952,245,13,0,2022-07-04T07:38:45,160,2.6820316666666666,160276,2.671266666666667,1062.4903645288985,89197.34448160535
1656909531,378100,2876705,1,2,0,3,1964,666,2873829,0,264644,16,13,0,2022-07-04T07:38:51,166,2.772968333333333,165732,2.7622,1095.5542924896322,88839.81300268097
1656909535,52100,2880379,1,2,0,3,1966,666,2873829,0,264644,42,13,0,2022-07-04T07:38:55,170,2.8342016666666665,169406,2.8234333333333335,1117.1360928377571,88607.06463878327
1656909540,119300,2885770,1,2,0,3,1971,668,2885313,-1,830595,69,13,0,2022-07-04T07:39:00,175,2.918655,174797,2.9132833333333332,1150.0737349547262,88252.79363957598
1656909544,383300,2889710,1,2,0,3,1975,669,2886215,0,324099,95,13,0,2022-07-04T07:39:04,179,2.9897216666666666,178737,2.9789499999999998,1175.6093811284095,87978.94193548388
1656909549,460400,2894787,1,2,0,3,1979,672,2894078,0,389327,122,13,0,2022-07-04T07:39:09,184,3.07434,183814,3.0635666666666665,1206.4023001302082,87649.62133333333
1656909553,340100,2898821,1,2,0,3,1983,673,2897421,-1,845790,149,13,0,2022-07-04T07:39:13,188,3.1390016666666667,187848,3.1308000000000002,1232.302729356194,87373.39498432602
1656909558,426500,2903753,1,2,0,3,1987,675,2901859,0,324555,175,13,0,2022-07-04T07:39:18,193,3.2237750000000003,192780,3.213,1257.5215461026135,87105.12803889789
1656909562,662000,2908153,1,2,0,3,1991,676,2906362,-1,835534,202,13,0,2022-07-04T07:39:22,197,3.294366666666667,197180,3.2863333333333333,1282.8537370691347,86836.32462311558
1656909567,109600,2912436,1,2,0,3,1994,677,2910874,0,164663,228,13,0,2022-07-04T07:39:27,202,3.3684933333333333,201463,3.3577166666666667,1306.8349159583381,86582.4802933089
1656909571,955600,2917282,1,2,0,3,1998,677,2910874,0,164663,255,13,0,2022-07-04T07:39:31,206,3.44926,206309,3.438483333333333,1336.4822446697076,86269.49808847625
1656909576,95900,2921422,1,2,0,3,2001,679,2919896,0,314219,26,13,0,2022-07-04T07:39:36,211,3.518265,210449,3.5074833333333335,1359.8297233530957,86023.65610726389
1656909581,215600,2926646,1,2,0,3,2004,680,2923277,-1,895726,52,13,0,2022-07-04T07:39:41,216,3.6035933333333334,215673,3.59455,1405.07616275792,85549.054501413
1656909584,888600,2930319,1,2,0,3,2004,680,2923277,-1,895726,79,13,0,2022-07-04T07:39:44,219,3.66481,219346,3.6557666666666666,1449.3464367187498,85086.3664
1656909584,751800,2936077,1,2,0,3,2009,682,2932326,0,314106,105,13,0,2022-07-04T07:39:44,219,3.66253,225104,3.7517333333333336,1448.57640234375,85094.392
1656909588,309000,2939798,1,2,0,3,2012,683,2939192,-1,836275,132,13,0,2022-07-04T07:39:48,223,3.7218166666666668,228825,3.8137499999999998,1471.8647379410397,84851.91019855595
1656909599,603900,2944929,1,2,0,3,2013,684,2943939,6,163998,159,13,0,2022-07-04T07:39:59,234,3.9100650000000003,233956,3.8992666666666667,1501.7752308652314,84541.26094003241
1656909603,715500,2949235,1,2,0,3,2017,685,2947362,-1,805683,185,13,0,2022-07-04T07:40:03,238,3.9785916666666665,238262,3.971033333333333,1527.5183110494804,84274.67524446732
1656909608,464200,2953789,1,2,0,3,2021,687,2953005,0,404454,212,13,0,2022-07-04T07:40:08,243,4.057736666666667,242816,4.0469333333333335,1553.740171941238,84003.79560036663
1656909612,891100,2958400,1,2,0,3,2025,688,2957542,-1,815935,238,13,0,2022-07-04T07:40:12,247,4.131518333333333,247427,4.123783333333333,1585.4555433417377,83677.14248272576
1656909617,196100,2962705,1,2,0,3,2027,688,2957542,-1,815935,9,13,0,2022-07-04T07:40:17,252,4.203268333333333,251732,4.195533333333334,1610.37311902667,83421.22195290859
1656909622,578200,2967903,1,2,0,3,2028,689,2965619,0,184172,36,13,0,2022-07-04T07:40:22,257,4.2929699999999995,256930,4.282166666666667,1643.139947916767,83085.64005921905
1656909626,561300,2971886,1,2,0,3,2032,691,2969028,0,374137,62,13,0,2022-07-04T07:40:26,261,4.359355,260913,4.34855,1669.1875625475914,82819.6791024229
1656909631,777500,2977236,1,2,0,3,2036,693,2977036,0,100428,89,13,0,2022-07-04T07:40:31,266,4.446291666666666,266263,4.437716666666666,1702.8520238192598,82476.9323957168
1656909635,452400,2980777,1,2,0,3,2039,694,2978127,0,133969,115,13,0,2022-07-04T07:40:35,270,4.5075400000000005,269804,4.496733333333333,1720.1929697900139,82300.85542168675
1656909641,11400,2986336,1,2,0,3,2043,694,2978127,0,133969,142,13,0,2022-07-04T07:40:41,276,4.60019,275363,4.589383333333333,1753.2850629661225,81965.64667747164
1656909645,16600,2990595,1,2,0,3,2046,695,2989481,-1,746252,169,13,0,2022-07-04T07:40:45,280,4.666943333333333,279622,4.6603666666666665,1781.3211125125483,81682.53948013732
1656909650,105700,2995430,1,2,0,3,2048,696,2995007,0,254146,195,13,0,2022-07-04T07:40:50,285,4.751761666666667,284457,4.74095,1807.1383452725784,81422.53437213565
1656909654,832700,3000157,1,2,0,3,2051,696,2995007,0,254146,222,13,0,2022-07-04T07:40:54,289,4.830545,289184,4.819733333333334,1833.842982579341,81154.31691449814
1656909659,336700,3004661,1,2,0,3,2054,696,2995007,0,254146,248,13,0,2022-07-04T07:40:59,294,4.905611666666667,293688,4.8948,1865.268474799138,80839.56736938588
1656909664,365800,3010124,1,2,0,3,2058,699,3008970,-1,565974,19,13,0,2022-07-04T07:41:04,299,4.98943,299151,4.98585,1901.4113284229197,80478.81962132585
1656909668,518900,3013843,1,2,0,3,2062,700,3011061,0,434168,46,13,0,2022-07-04T07:41:08,303,5.058648333333333,302870,5.047833333333333,1926.8133328180613,80226.06532663316
1656909673,796700,3019315,1,2,0,3,2067,701,3017811,-1,805840,72,13,0,2022-07-04T07:41:13,308,5.146611666666667,308342,5.139033333333333,1961.4338021261315,79882.60230278513
1656909677,790100,3023114,1,2,0,3,2070,702,3020008,0,194446,99,13,0,2022-07-04T07:41:17,312,5.213168333333333,312141,5.20235,1986.0286209608983,79639.36359763112
1656909683,120200,3028444,1,2,0,3,2074,704,3024457,0,444017,125,13,0,2022-07-04T07:41:23,318,5.302003333333333,317471,5.291183333333334,2021.124534174148,79293.25202593193
1656909687,209700,3032708,1,2,0,3,2078,705,3031369,-1,825523,152,13,0,2022-07-04T07:41:27,322,5.370161666666666,321735,5.36225,2050.155930832501,79007.90077352595
1656909692,400,3037324,1,2,0,3,2082,707,3035860,0,324423,179,13,0,2022-07-04T07:41:32,327,5.450006666666667,326351,5.439183333333333,2079.348617595669,78721.79560036663
1656909696,860400,3042184,1,2,0,3,2086,707,3035860,0,324423,205,13,0,2022-07-04T07:41:36,331,5.531006666666667,331211,5.520183333333334,2112.206491501267,78400.7881081081
1656909700,915100,3046307,1,2,0,3,2089,709,3044943,0,323888,232,13,0,2022-07-04T07:41:40,335,5.598585,335334,5.5889,2137.635525571437,78153.07791017415
1656909705,634400,3051410,1,2,0,3,2093,711,3050730,-1,840276,2,13,0,2022-07-04T07:41:45,340,5.67724,340437,5.6739500000000005,2168.919373315854,77849.21570365119
1656909709,850200,3055242,1,2,0,3,2096,712,3051561,0,383850,29,13,0,2022-07-04T07:41:49,344,5.7475033333333325,344269,5.737816666666666,2194.8373965241185,77598.19360465117
1656909715,581300,3060973,1,2,0,3,2101,715,3060685,0,298607,56,13,0,2022-07-04T07:41:55,350,5.843021666666667,350000,5.833333333333333,2231.894846918049,77240.43364377183
1656909724,712300,3070104,1,2,0,3,2104,715,3060685,0,298607,109,13,0,2022-07-04T07:42:04,359,5.995205,359131,5.985516666666666,2290.67238301776,76675.70816491512
1656909728,664200,3074232,1,2,0,3,2107,716,3073311,-1,823950,135,13,0,2022-07-04T07:42:08,363,6.06107,363259,6.054316666666667,2315.7411396683015,76435.89499725123
1656909733,280300,3078976,1,2,0,3,2108,717,3075739,-1,872158,162,13,0,2022-07-04T07:42:13,368,6.138005000000001,368003,6.133383333333333,2344.512276500048,76161.40328829823
1656909738,468600,3083860,1,2,0,3,2109,718,3082747,0,304333,189,13,0,2022-07-04T07:42:18,373,6.224476666666666,372887,6.214783333333333,2372.234568216411,75897.65657677491
1656909742,671600,3088063,1,2,0,3,2111,718,3082747,0,304333,215,13,0,2022-07-04T07:42:22,377,6.294526666666667,377090,6.284833333333333,2397.564745601441,75657.33913840514
1656909748,97800,3093489,1,2,0,3,2116,720,3091939,0,264662,242,13,0,2022-07-04T07:42:28,383,6.384963333333333,382516,6.375266666666667,2432.379798381764,75328.02418379685
1656909751,818800,3097210,1,2,0,3,2119,720,3091939,0,264662,12,13,0,2022-07-04T07:42:31,386,6.44698,386237,6.437283333333334,2452.5989293429284,75137.3143907266
1656909756,863400,3102529,1,2,0,3,2124,721,3097613,-1,725649,39,13,0,2022-07-04T07:42:36,391,6.531056666666667,391556,6.525933333333333,2483.775617687878,74844.01894491402
1656909760,702900,3106094,1,2,0,3,2126,722,3103197,0,274519,66,13,0,2022-07-04T07:42:40,395,6.595048333333334,395121,6.58535,2507.6245735278544,74620.30345430695
1656909766,271900,3111663,1,2,0,3,2130,722,3103197,0,274519,92,13,0,2022-07-04T07:42:46,401,6.687865,400690,6.678166666666667,2542.3634231245705,74295.36021998167
1656909770,427800,3115953,1,2,0,3,2133,723,3114754,-1,865959,119,13,0,2022-07-04T07:42:50,405,6.75713,404980,6.749666666666667,2564.4352157922676,74089.51968193467
1656909775,333200,3120724,1,2,0,3,2135,725,3118152,0,381747,145,13,0,2022-07-04T07:42:55,410,6.838886666666666,409751,6.829183333333333,2590.5200807423,73846.85110470702
1656909780,642200,3126033,1,2,0,3,2136,725,3118152,0,381747,172,13,0,2022-07-04T07:43:00,415,6.92737,415060,6.917666666666666,2622.049737620176,73554.37194473964
1656909784,617200,3130008,1,2,0,3,2137,725,3118152,0,381747,199,13,0,2022-07-04T07:43:04,419,6.993620000000001,419035,6.983916666666667,2643.109270758139,73359.55141579732
1656909790,72200,3135463,1,2,0,3,2140,725,3118152,0,381747,225,13,0,2022-07-04T07:43:10,425,7.084536666666667,424490,7.074833333333333,2677.336523211792,73043.81355932204
1656909794,18200,3139409,1,2,0,3,2140,725,3118152,0,381747,252,13,0,2022-07-04T07:43:14,429,7.150303333333333,428436,7.1406,2701.630249292569,72820.4628871391
1656909799,247200,3144638,1,2,0,3,2143,725,3118152,0,381747,22,13,0,2022-07-04T07:43:19,434,7.237453333333334,433665,7.22775,2730.7862075918792,72552.94777027775
1656909802,669100,3148615,1,2,0,3,2147,728,3148415,-1,830110,49,13,0,2022-07-04T07:43:22,437,7.294485,437642,7.294033333333333,2750.2621875284512,72374.77505756308
1656909808,22000,3153634,1,2,0,3,2148,729,3150480,0,333969,76,13,0,2022-07-04T07:43:28,443,7.3837,442661,7.377683333333334,2785.7146096793363,72051.3061411549
1656909812,316300,3158193,1,2,0,3,2152,730,3156368,-1,735378,102,13,0,2022-07-04T07:43:32,447,7.4552716666666665,447220,7.453666666666667,2812.2193195697623,71810.25464788733
1656909816,625300,3162502,1,2,0,3,2154,730,3156368,-1,735378,129,13,0,2022-07-04T07:43:36,451,7.527088333333333,451529,7.525483333333333,2836.9550377063274,71585.89993935719
1656909822,335200,3167947,1,2,0,3,2155,731,3166846,0,264976,155,13,0,2022-07-04T07:43:42,457,7.622253333333333,456974,7.616233333333333,2870.9473011529267,71278.48507462686
1656909826,308200,3171920,1,2,0,3,2158,731,3166846,0,264976,182,13,0,2022-07-04T07:43:46,461,7.68847,460947,7.68245,2893.7507609452355,71072.86534653466
