time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910867,626300,4212936,137,75523,251,13,1,2022-07-04T08:01:07,1502,25.043771666666665,1501963,25.032716666666666,9359.379359809027
1656910869,992100,4215302,134,75714,6,13,1,2022-07-04T08:01:09,1504,25.083201666666664,1504329,25.07215,9375.048827415803
1656910872,256100,4217566,133,75698,14,13,1,2022-07-04T08:01:12,1507,25.120935,1506593,25.109883333333336,9388.7861328125
1656910876,465800,4221776,133,75638,40,13,1,2022-07-04T08:01:16,1511,25.191096666666667,1510803,25.18005,9412.447324600906
1656910877,616100,4222926,134,75640,49,13,1,2022-07-04T08:01:17,1512,25.21026833333333,1511953,25.199216666666665,9418.329562111647
1656910880,138700,4225449,137,75821,59,13,1,2022-07-04T08:01:20,1515,25.252311666666667,1514476,25.241266666666668,9433.286035156249
1656910881,145700,4226456,134,75718,67,13,1,2022-07-04T08:01:21,1516,25.269095,1515483,25.25805,9439.096827256944
1656910882,161700,4227472,135,75723,75,13,1,2022-07-04T08:01:22,1517,25.286028333333334,1516499,25.274983333333335,9445.225884008365
1656910885,471700,4230782,134,75825,94,13,1,2022-07-04T08:01:25,1520,25.341195000000003,1519809,25.33015,9471.593064612362
1656910882,678000,4232988,134,75001,102,13,1,2022-07-04T08:01:22,1517,25.294633333333334,1522015,25.36691666666667,9476.747034911521
1656910888,806300,4234116,134,75069,112,13,1,2022-07-04T08:01:28,1523,25.396771666666666,1523143,25.385716666666667,9494.175897567658
1656910890,836000,4236146,133,75066,120,13,1,2022-07-04T08:01:30,1525,25.430600000000002,1525173,25.41955,9510.124985789713
1656910891,852000,4237162,135,76082,128,13,1,2022-07-04T08:01:31,1526,25.447533333333336,1526189,25.436483333333335,9518.654746447435
1656910892,821700,4238396,135,75093,139,13,1,2022-07-04T08:01:32,1527,25.463694999999998,1527423,25.45705,9528.485732598718
1656910895,203700,4240778,139,75192,147,13,1,2022-07-04T08:01:35,1530,25.503395,1529805,25.496750000000002,9547.156767171859
1656910896,132600,4241846,140,75050,155,13,1,2022-07-04T08:01:36,1531,25.518876666666664,1530873,25.51455,9554.550186882807
1656910898,564200,4243874,141,75051,165,13,1,2022-07-04T08:01:38,1533,25.559403333333332,1532901,25.548350000000003,9570.297634946437
1656910899,580200,4244890,140,75051,173,13,1,2022-07-04T08:01:39,1534,25.57633666666667,1533917,25.565283333333333,9577.67442358994
1656910900,726400,4246036,145,76197,182,13,1,2022-07-04T08:01:40,1535,25.59544,1535063,25.584383333333335,9587.721146150916
1656910902,892400,4248306,138,76076,192,13,1,2022-07-04T08:01:42,1537,25.631539999999998,1537333,25.622216666666667,9606.45703125
1656910904,22600,4249436,141,75953,200,13,1,2022-07-04T08:01:44,1539,25.650376666666666,1538463,25.64105,9614.946349294221
1656910906,343300,4251653,137,75010,208,13,1,2022-07-04T08:01:46,1541,25.689055,1540680,25.678,9631.649174856002
1656910907,357300,4252667,136,75008,218,13,1,2022-07-04T08:01:47,1542,25.705955,1541694,25.6949,9639.598267292338
1656910908,373300,4253683,134,75005,227,13,1,2022-07-04T08:01:48,1543,25.722888333333334,1542710,25.711833333333335,9645.860506416131
1656910909,577500,4254887,132,75201,235,13,1,2022-07-04T08:01:49,1544,25.742958333333334,1543914,25.7319,9655.204837039606
1656910911,729400,4257039,134,75301,245,13,1,2022-07-04T08:01:51,1546,25.77882333333333,1546066,25.767766666666667,9669.594402846378
1656910913,672000,4259136,133,76200,253,13,1,2022-07-04T08:01:53,1548,25.8112,1548163,25.802716666666665,9681.523416367614
1656910914,687900,4260152,133,75941,5,13,1,2022-07-04T08:01:54,1549,25.828131666666664,1549179,25.819650000000003,9686.910124026123
1656910915,689900,4261154,130,75933,16,13,1,2022-07-04T08:01:55,1550,25.844831666666668,1550181,25.83635,9692.135066622383
1656910918,77600,4263387,131,76135,24,13,1,2022-07-04T08:01:58,1553,25.88462666666667,1552414,25.873566666666665,9708.104723011364
1656910919,302300,4264611,131,76215,32,13,1,2022-07-04T08:01:59,1554,25.905038333333334,1553638,25.893966666666664,9716.125424087631
1656910921,422400,4266732,132,75955,42,13,1,2022-07-04T08:02:01,1556,25.940373333333334,1555759,25.92931666666667,9729.308254435911
1656910922,205900,4267750,133,75744,50,13,1,2022-07-04T08:02:02,1557,25.953431666666667,1556777,25.946283333333334,9733.849516861663
1656910923,456400,4268766,133,75743,59,13,1,2022-07-04T08:02:03,1558,25.974273333333333,1557793,25.963216666666664,9741.372831154045
1656910924,466400,4269776,135,75733,69,13,1,2022-07-04T08:02:04,1559,25.991106666666667,1558803,25.980050000000002,9747.895757547549
1656910926,621600,4272045,134,75849,77,13,1,2022-07-04T08:02:06,1561,26.027026666666664,1561072,26.017866666666666,9762.419698321124
1656910927,794100,4273218,132,75004,85,13,1,2022-07-04T08:02:07,1562,26.046568333333333,1562245,26.037416666666665,9770.347055576223
1656910930,232100,4275656,135,75319,95,13,1,2022-07-04T08:02:10,1565,26.087201666666665,1564683,26.07805,9784.356188056954
1656910931,66200,4276660,134,75306,104,13,1,2022-07-04T08:02:11,1566,26.101103333333334,1565687,26.094783333333332,9790.121662962038
1656910932,366500,4277676,129,75306,112,13,1,2022-07-04T08:02:12,1567,26.122775,1566703,26.111716666666666,9796.9680327736
1656910933,387500,4278697,127,75286,122,13,1,2022-07-04T08:02:13,1568,26.139791666666667,1567724,26.128733333333333,9802.605577058031
1656910935,722500,4281032,123,75593,130,13,1,2022-07-04T08:02:15,1570,26.178708333333336,1570059,26.16765,9817.730220366806
1656910937,957500,4283381,125,75765,138,13,1,2022-07-04T08:02:17,1572,26.215958333333333,1572408,26.206799999999998,9834.222313969678
1656910939,172500,4284596,125,75850,149,13,1,2022-07-04T08:02:19,1574,26.23620833333333,1573623,26.227050000000002,9842.051266427012
1656910940,302800,4285612,124,75862,157,13,1,2022-07-04T08:02:20,1575,26.255046666666665,1574639,26.243983333333333,9848.71088054128
1656910941,307600,4286617,121,75849,165,13,1,2022-07-04T08:02:21,1576,26.271793333333335,1575644,26.260733333333334,9855.989470786237
1656910942,323600,4287633,122,75849,175,13,1,2022-07-04T08:02:22,1577,26.288726666666665,1576660,26.27766666666667,9864.718619528086
1656910945,392800,4290702,123,75400,183,13,1,2022-07-04T08:02:25,1580,26.33988,1579729,26.32881666666667,9889.883971497253
1656910946,502800,4291812,124,75310,192,13,1,2022-07-04T08:02:26,1581,26.35838,1580839,26.347316666666664,9898.520110748626
1656910948,649600,4293959,120,75377,202,13,1,2022-07-04T08:02:28,1583,26.39416,1582986,26.383100000000002,9916.284801787351
1656910949,665600,4294975,123,75377,210,13,1,2022-07-04T08:02:29,1584,26.411093333333334,1584002,26.400033333333333,9924.268159945004
1656910950,683600,4295993,122,75376,218,13,1,2022-07-04T08:02:30,1585,26.428060000000002,1585020,26.416999999999998,9932.275046903644
1656910952,389600,4298010,122,75084,228,13,1,2022-07-04T08:02:32,1587,26.456493333333334,1587037,26.45061666666667,9949.551907689558
1656910954,994000,4300303,125,76165,237,13,1,2022-07-04T08:02:34,1589,26.4999,1589330,26.488833333333332,9968.07017646423
1656910956,173700,4301483,122,75027,245,13,1,2022-07-04T08:02:36,1591,26.519561666666668,1590510,26.5085,9976.720779068535
1656910957,189700,4302499,121,75027,255,13,1,2022-07-04T08:02:37,1592,26.536495,1591526,26.525433333333336,9983.598247916188
1656910958,192700,4303502,126,75027,7,13,1,2022-07-04T08:02:38,1593,26.553211666666666,1592529,26.54215,9990.85371930578
1656910960,206700,4305516,127,76018,15,13,1,2022-07-04T08:02:40,1595,26.58677833333333,1594543,26.575716666666665,10005.03611171658
1656910961,961400,4307535,129,75719,26,13,1,2022-07-04T08:02:41,1596,26.61602333333333,1596562,26.609366666666666,10019.368888397026
1656910963,175000,4308748,128,75760,34,13,1,2022-07-04T08:02:43,1598,26.63625,1597775,26.629583333333336,10028.217858275608
1656910965,575900,4310885,137,75753,42,13,1,2022-07-04T08:02:45,1600,26.676265,1599912,26.665200000000002,10039.111278645832
1656910966,600900,4311910,135,75764,52,13,1,2022-07-04T08:02:46,1601,26.693348333333333,1600937,26.68228333333333,10044.821563860563
1656910967,618900,4312928,136,75766,60,13,1,2022-07-04T08:02:47,1602,26.710314999999998,1601955,26.69925,10051.08984375
1656910968,836400,4314145,136,75749,69,13,1,2022-07-04T08:02:48,1603,26.730606666666667,1603172,26.719533333333334,10059.7410995293
1656910970,837300,4316421,135,75643,79,13,1,2022-07-04T08:02:50,1605,26.763955,1605448,26.75746666666667,10074.213699807375
1656910973,152000,4318461,132,75602,87,13,1,2022-07-04T08:02:53,1608,26.802533333333333,1607488,26.79146666666667,10087.130027986306
1656910974,311000,4319620,133,75746,95,13,1,2022-07-04T08:02:54,1609,26.821849999999998,1608647,26.810783333333333,10094.626617580023
1656910975,327200,4320636,132,75746,105,13,1,2022-07-04T08:02:55,1610,26.838786666666667,1609663,26.827716666666667,10100.321451614058
1656910976,345000,4321654,128,75618,114,13,1,2022-07-04T08:02:56,1611,26.85575,1610681,26.844683333333332,10107.34747060505
1656910978,247900,4323771,129,75465,122,13,1,2022-07-04T08:02:58,1613,26.887465000000002,1612798,26.879966666666668,10121.862595726338
1656910980,314900,4325838,130,75200,132,13,1,2022-07-04T08:03:00,1615,26.921915000000002,1614865,26.914416666666668,10133.65860020879
1656910981,332900,4326856,132,75203,140,13,1,2022-07-04T08:03:01,1616,26.938881666666667,1615883,26.931383333333333,10138.844837449384
1656910982,550000,4327859,133,75192,148,13,1,2022-07-04T08:03:02,1617,26.959166666666665,1616886,26.9481,10145.15409458066
1656910983,560000,4328869,136,75186,159,13,1,2022-07-04T08:03:03,1618,26.976,1617896,26.96493333333333,10150.91091888176
1656910985,677200,4330986,138,75096,167,13,1,2022-07-04T08:03:05,1620,27.011286666666667,1620013,27.000216666666667,10164.075089387872
1656910987,932100,4333345,141,75293,175,13,1,2022-07-04T08:03:07,1622,27.048868333333335,1622372,27.039533333333335,10178.882290637352
1656910989,223100,4334636,144,75500,185,13,1,2022-07-04T08:03:09,1624,27.070384999999998,1623663,27.06105,10187.736673092533
1656910990,107900,4335651,144,75499,193,13,1,2022-07-04T08:03:10,1625,27.085131666666665,1624678,27.07796666666667,10193.889984202891
1656910991,148900,4336692,144,75538,202,13,1,2022-07-04T08:03:11,1626,27.102481666666666,1625719,27.09531666666667,10200.492077149083
1656910992,402100,4337711,144,75511,212,13,1,2022-07-04T08:03:12,1627,27.123368333333335,1626738,27.1123,10207.76404400538
1656910994,122400,4339755,142,75144,220,13,1,2022-07-04T08:03:14,1629,27.15204,1628782,27.146366666666665,10220.625315372701
1656910996,364300,4341997,141,75265,228,13,1,2022-07-04T08:03:16,1631,27.189405,1631024,27.183733333333333,10234.389403689056
1656910998,399100,4344032,138,75266,238,13,1,2022-07-04T08:03:18,1633,27.223318333333335,1633059,27.21765,10247.452034883721
1656911000,425100,4346058,137,75266,255,13,1,2022-07-04T08:03:20,1635,27.257085,1635085,27.251416666666668,10260.596127059109
1656911002,522600,4348076,137,76031,9,13,1,2022-07-04T08:03:22,1637,27.292043333333332,1637103,27.285050000000002,10275.069618367806
1656911003,527600,4349081,135,75863,17,13,1,2022-07-04T08:03:23,1638,27.30879333333333,1638108,27.3018,10282.060082246702
1656911005,772800,4351326,134,75670,25,13,1,2022-07-04T08:03:25,1640,27.34621333333333,1640353,27.33921666666667,10298.73872157752
1656911006,797600,4352351,137,75691,36,13,1,2022-07-04T08:03:26,1641,27.363293333333335,1641378,27.356299999999997,10306.308303231406
1656911011,164800,4356718,137,75686,62,13,1,2022-07-04T08:03:31,1646,27.43608,1645745,27.42908333333333,10346.19402393125
1656911007,545200,4358976,133,75595,70,13,1,2022-07-04T08:03:27,1642,27.375753333333332,1648003,27.466716666666667,10363.021484375
1656911014,673100,4360186,134,75590,79,13,1,2022-07-04T08:03:34,1649,27.494551666666666,1649213,27.48688333333333,10372.644080958311
1656911015,892900,4361202,133,75590,89,13,1,2022-07-04T08:03:35,1650,27.514881666666668,1650229,27.50381666666667,10381.347773057198
1656911016,913900,4362223,137,75606,97,13,1,2022-07-04T08:03:36,1651,27.531898333333334,1651250,27.520833333333332,10388.757573506246
1656911019,156100,4364465,134,75819,105,13,1,2022-07-04T08:03:39,1654,27.569268333333333,1653492,27.5582,10408.4423828125
1656911021,41500,4366794,138,76092,115,13,1,2022-07-04T08:03:41,1656,27.600691666666666,1655821,27.597016666666665,10422.11107855553
1656911022,122900,4367876,137,76064,124,13,1,2022-07-04T08:03:42,1657,27.618715,1656903,27.61505,10431.206489939172
1656911024,152700,4369906,139,75947,132,13,1,2022-07-04T08:03:44,1659,27.652545,1658933,27.648883333333334,10444.435594985895
1656911026,465700,4372219,142,75218,150,13,1,2022-07-04T08:03:46,1661,27.691095,1661246,27.687433333333335,10461.81455176442
1656911028,752100,4374395,143,75279,158,13,1,2022-07-04T08:03:48,1663,27.729201666666665,1663422,27.7237,10478.993646783194
1656911031,11700,4376524,145,75041,169,13,1,2022-07-04T08:03:51,1666,27.766861666666667,1665551,27.759183333333333,10494.39773134542
1656911032,226000,4377535,146,75036,177,13,1,2022-07-04T08:03:52,1667,27.787100000000002,1666562,27.77603333333333,10502.49141474985
1656911033,228000,4378537,144,75035,185,13,1,2022-07-04T08:03:53,1668,27.803800000000003,1667564,27.792733333333334,10510.077940104167
1656911034,244000,4379553,144,75045,195,13,1,2022-07-04T08:03:54,1669,27.820733333333333,1668580,27.809666666666665,10518.117531221355
1656911036,657200,4381966,146,75433,203,13,1,2022-07-04T08:03:56,1671,27.860953333333335,1670993,27.84988333333333,10538.493440055492
1656911038,935800,4384244,148,75496,212,13,1,2022-07-04T08:03:58,1673,27.89893,1673271,27.88785,10554.592125505455
1656911039,948000,4385257,147,75387,222,13,1,2022-07-04T08:03:59,1674,27.9158,1674284,27.904733333333336,10560.314498007783
1656911043,233000,4388542,143,75614,238,13,1,2022-07-04T08:04:03,1678,27.97055,1677569,27.95948333333333,10580.922168828849
1656911044,361700,4389670,142,75525,248,13,1,2022-07-04T08:04:04,1679,27.989361666666664,1678697,27.97828333333333,10588.135439385711
1656911046,447700,4391890,141,75469,1,13,1,2022-07-04T08:04:06,1681,28.024128333333334,1680917,28.015283333333333,10600.671769172513
1656911047,787000,4393230,147,75789,9,13,1,2022-07-04T08:04:07,1682,28.04645,1682257,28.03761666666667,10608.511222496812
1656911048,799000,4394242,151,75781,19,13,1,2022-07-04T08:04:08,1683,28.063316666666665,1683269,28.054483333333334,10613.92795302743
1656911049,949100,4395258,152,75638,27,13,1,2022-07-04T08:04:09,1684,28.082485000000002,1684285,28.071416666666668,10620.024952917334
1656911051,807100,4397370,151,75716,35,13,1,2022-07-04T08:04:11,1686,28.113451666666666,1686397,28.106616666666664,10633.110205923353
1656911054,232300,4399795,154,76024,46,13,1,2022-07-04T08:04:14,1689,28.153871666666664,1688822,28.147033333333333,10647.744799522887
1656911055,282300,4400845,151,75007,54,13,1,2022-07-04T08:04:15,1690,28.17137166666667,1689872,28.164533333333335,10653.95309323354
1656911054,482700,4405146,153,75168,80,13,1,2022-07-04T08:04:14,1689,28.158045,1694173,28.236216666666667,10649.225329756362
1656911061,16200,4406325,155,75339,89,13,1,2022-07-04T08:04:21,1696,28.266936666666666,1695352,28.25586666666667,10684.698226702763
1656911062,792300,4408505,153,75160,99,13,1,2022-07-04T08:04:22,1697,28.296538333333334,1697532,28.292199999999998,10694.731440017884
1656911065,461000,4410770,151,75119,107,13,1,2022-07-04T08:04:25,1700,28.34101666666667,1699797,28.32995,10711.093088250414
1656911066,477000,4411786,155,75094,115,13,1,2022-07-04T08:04:26,1701,28.357950000000002,1700813,28.346883333333334,10711.382330307046
1656911069,681300,4414990,163,75235,134,13,1,2022-07-04T08:04:29,1704,28.411355,1704017,28.400283333333334,10735.376758760618
1656911070,852200,4416161,166,75232,142,13,1,2022-07-04T08:04:30,1705,28.430870000000002,1705188,28.419800000000002,10758.951250703594
1656911068,6000,4418315,164,75303,152,13,1,2022-07-04T08:04:28,1703,28.383433333333336,1707342,28.4557,10744.143076795213
1656911069,11000,4419320,173,75288,160,13,1,2022-07-04T08:04:29,1704,28.400183333333334,1708347,28.47245,10749.224318484043
1656911070,25000,4420334,174,75285,168,13,1,2022-07-04T08:04:30,1705,28.417083333333334,1709361,28.48935,10746.345853770565
1656911072,61000,4422370,174,75296,179,13,1,2022-07-04T08:04:32,1707,28.451016666666664,1711397,28.52328333333333,10764.368941618899
1656911079,336200,4424645,177,75564,187,13,1,2022-07-04T08:04:39,1714,28.57227,1713672,28.5612,10778.716238477939
1656911080,52700,4425746,177,75442,195,13,1,2022-07-04T08:04:40,1715,28.584211666666665,1714773,28.579549999999998,10783.576563582596
1656911081,455500,4426764,180,75438,205,13,1,2022-07-04T08:04:41,1716,28.607591666666668,1715791,28.596516666666666,10790.775175015136
1656911083,486500,4428795,182,75419,213,13,1,2022-07-04T08:04:43,1718,28.641441666666665,1717822,28.630366666666664,10801.567046875
1656911084,501300,4429809,183,75424,222,13,1,2022-07-04T08:04:44,1719,28.658354999999997,1718836,28.647266666666667,10808.955165817422
1656911086,546400,4431855,186,75137,232,13,1,2022-07-04T08:04:46,1721,28.692439999999998,1720882,28.68136666666667,10823.332542595252
1656911088,492300,4434105,188,75129,240,13,1,2022-07-04T08:04:48,1723,28.724871666666665,1723132,28.718866666666667,10835.66476064365
1656911089,814200,4435123,191,76147,248,13,1,2022-07-04T08:04:49,1724,28.746903333333332,1724150,28.735833333333336,10842.770629411094
1656911090,835200,4436144,193,75958,2,13,1,2022-07-04T08:04:50,1725,28.76392,1725171,28.752850000000002,10847.904617323557
1656911091,851200,4437160,194,75958,11,13,1,2022-07-04T08:04:51,1726,28.780853333333333,1726187,28.769783333333333,10853.309426200161
1656911093,557200,4439210,195,75968,19,13,1,2022-07-04T08:04:53,1728,28.809286666666665,1728237,28.80395,10865.69044537525
1656911095,721500,4441374,196,75669,29,13,1,2022-07-04T08:04:55,1730,28.845358333333333,1730401,28.840016666666667,10878.198784271144
1656911096,862400,4442515,196,75721,37,13,1,2022-07-04T08:04:56,1731,28.864373333333333,1731542,28.859033333333333,10885.018929399763
1656911098,889200,4444542,202,75651,45,13,1,2022-07-04T08:04:58,1733,28.898153333333333,1733569,28.892816666666665,10895.71355778156
1656911100,915400,4446568,196,75646,64,13,1,2022-07-04T08:05:00,1735,28.931923333333334,1735595,28.926583333333333,10908.96700282333
1656911102,962500,4448615,192,75253,72,13,1,2022-07-04T08:05:02,1737,28.96604166666667,1737642,28.9607,10921.810893554688
1656911105,655500,4450964,197,75520,82,13,1,2022-07-04T08:05:05,1740,29.010925,1739991,28.99985,10938.722954671008
1656911106,657300,4451966,195,75442,90,13,1,2022-07-04T08:05:06,1741,29.02762166666667,1740993,29.01655,10944.246222383232
1656911107,667300,4452976,197,75441,99,13,1,2022-07-04T08:05:07,1742,29.044455000000003,1742003,29.033383333333333,10950.894104283627
1656911109,875600,4455184,198,75631,109,13,1,2022-07-04T08:05:09,1744,29.08126,1744211,29.070183333333333,10968.26540776341
1656911111,692700,4457395,197,75429,117,13,1,2022-07-04T08:05:11,1746,29.111545,1746422,29.107033333333334,10985.055842512797
1656911113,879500,4459582,195,75338,125,13,1,2022-07-04T08:05:13,1748,29.147991666666666,1748609,29.143483333333332,11013.49846675042
1656911116,907500,4462610,191,75323,152,13,1,2022-07-04T08:05:16,1751,29.198458333333335,1751637,29.193949999999997,11037.693894525966
1656911118,932500,4464635,194,76093,162,13,1,2022-07-04T08:05:18,1753,29.232208333333332,1753662,29.227700000000002,11040.413898072258
1656911114,88900,4465642,192,75972,170,13,1,2022-07-04T08:05:14,1749,29.151481666666665,1754669,29.244483333333335,11020.90640569256
1656911116,242000,4467895,191,76005,178,13,1,2022-07-04T08:05:16,1751,29.187366666666666,1756922,29.282033333333334,11042.967063140546
1656911117,256800,4468910,186,75680,189,13,1,2022-07-04T08:05:17,1752,29.20428,1757937,29.298949999999998,11021.120370140003
1656911118,620400,4469929,183,75687,197,13,1,2022-07-04T08:05:18,1753,29.227006666666668,1758956,29.31593333333333,11037.014232348793
1656911120,651400,4471960,184,75661,205,13,1,2022-07-04T08:05:20,1755,29.260856666666665,1760987,29.349783333333335,11077.056918721803
1656911122,675600,4473984,186,75338,215,13,1,2022-07-04T08:05:22,1757,29.294593333333335,1763011,29.383516666666665,11093.25467408946
1656911124,822400,4476131,182,75286,223,13,1,2022-07-04T08:05:24,1759,29.330373333333334,1765158,29.4193,11104.121408632896
1656911126,868400,4478177,185,75305,242,13,1,2022-07-04T08:05:26,1761,29.364473333333333,1767204,29.4534,11121.931885297523
1656911133,871300,4479180,189,75297,250,13,1,2022-07-04T08:05:33,1768,29.481188333333332,1768207,29.47011666666667,11132.057707229182
1656911135,967100,4481640,196,75315,2,13,1,2022-07-04T08:05:35,1770,29.516118333333335,1770667,29.511116666666666,11142.30388705284
1656911138,615000,4483923,196,75418,12,13,1,2022-07-04T08:05:38,1773,29.56025,1772950,29.549166666666668,11161.035941268086
1656911139,702300,4485011,198,75256,21,13,1,2022-07-04T08:05:39,1774,29.578371666666666,1774038,29.5673,11167.238405806203
1656911140,718300,4486027,201,75257,29,13,1,2022-07-04T08:05:40,1775,29.595305,1775054,29.584233333333334,11173.67949684206
1656911143,977200,4489285,196,75479,47,13,1,2022-07-04T08:05:43,1778,29.649620000000002,1778312,29.63853333333333,11196.690299479167
1656911146,305000,4491613,186,75452,55,13,1,2022-07-04T08:05:46,1781,29.68841666666667,1780640,29.677333333333333,11211.237307705393
1656911147,554900,4492863,188,75582,66,13,1,2022-07-04T08:05:47,1782,29.709248333333335,1781890,29.69816666666667,11220.065650953875
1656911149,579400,4494888,184,75568,74,13,1,2022-07-04T08:05:49,1784,29.742990000000002,1783915,29.731916666666667,11229.904546875001
1656911150,604400,4495913,184,75579,82,13,1,2022-07-04T08:05:50,1785,29.76007333333333,1784940,29.749000000000002,11235.35036523726
1656911151,835600,4497144,185,75794,92,13,1,2022-07-04T08:05:51,1786,29.780593333333336,1786171,29.769516666666668,11243.555428937409
1656911153,927300,4499520,186,76006,100,13,1,2022-07-04T08:05:53,1788,29.815455,1788547,29.809116666666668,11256.343183273415
1656911154,952300,4500545,187,75900,109,13,1,2022-07-04T08:05:54,1789,29.832538333333332,1789572,29.826199999999996,11261.860689853682
1656911157,290500,4502599,185,75835,119,13,1,2022-07-04T08:05:57,1792,29.871508333333335,1791626,29.860433333333333,11271.772827931656
1656911158,306500,4503615,183,75835,127,13,1,2022-07-04T08:05:58,1793,29.888441666666665,1792642,29.877366666666667,11277.273958227815
1656911159,367500,4504676,185,75881,135,13,1,2022-07-04T08:05:59,1794,29.906125,1793703,29.89505,11283.319465723765
1656911160,585100,4505893,183,75082,145,13,1,2022-07-04T08:06:00,1795,29.926418333333334,1794920,29.915333333333333,11290.627670832724
1656911162,811700,4508243,187,75279,154,13,1,2022-07-04T08:06:02,1797,29.963528333333333,1797270,29.9545,11300.183963227537
1656911163,831100,4509393,185,75288,162,13,1,2022-07-04T08:06:03,1798,29.980518333333336,1798420,29.973666666666666,11306.20045342412
1656911164,840500,4510403,184,75280,172,13,1,2022-07-04T08:06:04,1799,29.997341666666667,1799430,29.9905,11311.042607734109
1656911167,125800,4512434,181,75274,180,13,1,2022-07-04T08:06:07,1802,30.03543,1801461,30.024350000000002,11320.2080078125
1656911168,331800,4513640,180,75439,188,13,1,2022-07-04T08:06:08,1803,30.055529999999997,1802667,30.044449999999998,11323.157499010309
1656911170,552500,4516013,181,75749,199,13,1,2022-07-04T08:06:10,1805,30.092541666666666,1805040,30.084,11342.325825529602
1656911171,694200,4517155,180,75781,207,13,1,2022-07-04T08:06:11,1806,30.111569999999997,1806182,30.103033333333332,11348.772714558781
1656911172,781800,4518394,179,75879,215,13,1,2022-07-04T08:06:12,1807,30.129696666666668,1807421,30.123683333333336,11354.209467092609
1656911174,101600,4519410,177,75870,225,13,1,2022-07-04T08:06:14,1809,30.151693333333334,1808437,30.140616666666666,11361.519578417852
1656911176,128600,4521437,183,75879,233,13,1,2022-07-04T08:06:16,1811,30.185476666666666,1810464,30.1744,11372.66974503699
1656911177,147600,4522456,182,75888,242,13,1,2022-07-04T08:06:17,1812,30.20246,1811483,30.19138333333333,11379.096889910119
1656911178,985900,4524509,182,75894,252,13,1,2022-07-04T08:06:18,1813,30.23309833333333,1813536,30.2256,11389.980418564877
1656911181,320700,4526843,180,75879,4,13,1,2022-07-04T08:06:21,1816,30.272011666666668,1815870,30.264499999999998,11401.86164448265
1656911182,551700,4527860,180,75894,12,13,1,2022-07-04T08:06:22,1817,30.292528333333333,1816887,30.28145,11407.18909440149
1656911183,567800,4528876,177,75900,22,13,1,2022-07-04T08:06:23,1818,30.309463333333333,1817903,30.298383333333334,11411.394122543825
1656911184,585700,4529894,174,75902,31,13,1,2022-07-04T08:06:24,1819,30.326428333333336,1818921,30.315350000000002,11415.8623046875
1656911186,563600,4532006,174,75722,39,13,1,2022-07-04T08:06:26,1821,30.359393333333333,1821033,30.35055,11428.229533523478
1656911187,466400,4533009,173,75614,49,13,1,2022-07-04T08:06:27,1822,30.37444,1822036,30.36726666666667,11434.23447317295
1656911189,682400,4535225,173,75643,57,13,1,2022-07-04T08:06:29,1824,30.411373333333334,1824252,30.4042,11446.793296748729
1656911190,939700,4536248,177,75662,65,13,1,2022-07-04T08:06:30,1825,30.43232833333333,1825275,30.42125,11451.168343353018
1656911191,955700,4537264,181,75664,76,13,1,2022-07-04T08:06:31,1826,30.449261666666665,1826291,30.43818333333333,11456.343349886858
1656911192,958700,4538267,190,75657,84,13,1,2022-07-04T08:06:32,1827,30.465978333333332,1827294,30.454900000000002,11460.594047175757
1656911195,362700,4540671,190,75029,92,13,1,2022-07-04T08:06:35,1830,30.506044999999997,1829698,30.494966666666667,11478.096823862279
1656911197,764700,4543073,195,75178,102,13,1,2022-07-04T08:06:37,1832,30.546078333333334,1832100,30.535,11492.982558679252
1656911198,769700,4544078,196,75168,110,13,1,2022-07-04T08:06:38,1833,30.562828333333336,1833105,30.551750000000002,11499.269578276462
1656911199,785700,4545094,200,75165,119,13,1,2022-07-04T08:06:39,1834,30.579761666666666,1834121,30.568683333333336,11505.728360771367
1656911200,797700,4546106,200,75161,129,13,1,2022-07-04T08:06:40,1835,30.596628333333335,1835133,30.58555,11512.556726112727
1656911202,814700,4548123,203,75145,137,13,1,2022-07-04T08:06:42,1837,30.630245,1837150,30.61916666666667,11528.155543854222
1656911205,896100,4551204,204,75073,145,13,1,2022-07-04T08:06:45,1840,30.681601666666666,1840231,30.670516666666668,11543.385545438066
1656911206,903900,4552212,204,75046,155,13,1,2022-07-04T08:06:46,1841,30.698398333333333,1841239,30.687316666666668,11547.74111145745
1656911207,906900,4553215,203,75038,164,13,1,2022-07-04T08:06:47,1842,30.715115,1842242,30.70403333333333,11552.917672469352
1656911213,301000,4558609,203,75800,190,13,1,2022-07-04T08:06:53,1848,30.805016666666667,1847636,30.79393333333333,11585.877997594163
1656911209,341800,4559814,204,75891,198,13,1,2022-07-04T08:06:49,1844,30.73903,1848841,30.814016666666664,11561.510249594714
1656911215,410700,4560823,202,75812,209,13,1,2022-07-04T08:06:55,1850,30.84017833333333,1849850,30.83083333333333,11596.704515365558
1656911217,572500,4562881,205,75838,217,13,1,2022-07-04T08:06:57,1852,30.876208333333334,1851908,30.865133333333333,11607.537259753093
1656911218,590500,4563899,210,75847,225,13,1,2022-07-04T08:06:58,1853,30.893175,1852926,30.882099999999998,11613.008222459326
1656911220,734500,4566043,210,75549,235,13,1,2022-07-04T08:07:00,1855,30.928908333333332,1855070,30.91783333333333,11626.583609965312
