time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909861,314000,3206635,3206587,3206587,2128,0,0,0,0,0,127,13,0,2022-07-04T07:44:21,496,8.2719,495662,8.261033333333334,3099.9773913407653
1656909901,42500,3246363,3246315,3246315,2153,0,0,0,0,0,92,13,0,2022-07-04T07:45:01,536,8.934041666666667,535390,8.923166666666667,3339.7537113402987
1656909940,969100,3286289,3286241,3286241,2178,0,0,0,0,0,59,13,0,2022-07-04T07:45:40,575,9.599485,575316,9.588600000000001,3574.0673699130116
1656909978,633200,3324128,3324080,3324080,2203,0,0,0,0,0,24,13,0,2022-07-04T07:46:18,613,10.227219999999999,613155,10.219249999999999,3810.7746808280717
1656910016,658400,3361977,3361929,3361929,2228,0,0,0,0,0,245,13,0,2022-07-04T07:46:56,651,10.860973333333334,651004,10.850066666666667,4031.071755726899
1656910056,647800,3401966,3401918,3401918,2253,0,0,0,0,0,212,13,0,2022-07-04T07:47:36,691,11.527463333333333,690993,11.51655,4263.652696895408
1656910093,825200,3439143,3439095,3439095,2278,0,0,0,0,0,177,13,0,2022-07-04T07:48:13,728,12.147086666666667,728170,12.136166666666666,4492.431268070031
1656910132,559700,3478191,3478143,3478143,2303,0,0,0,0,0,142,13,0,2022-07-04T07:48:52,767,12.792661666666667,767218,12.786966666666666,4724.815883325845
1656910172,645900,3517962,3517914,3517914,2328,0,0,0,0,0,109,13,0,2022-07-04T07:49:32,807,13.460765,806989,13.449816666666667,4970.419353029744
1656910210,591200,3555907,3555859,3555859,2353,0,0,0,0,0,74,13,0,2022-07-04T07:50:10,845,14.093186666666666,844934,14.082233333333333,5207.031662395501
1656910248,325200,3594640,3594592,3594592,2378,0,0,0,0,0,39,13,0,2022-07-04T07:50:48,883,14.722086666666666,883667,14.727783333333333,5453.320187542965
1656910287,344200,3633763,3633715,3633715,2403,0,0,0,0,0,6,13,0,2022-07-04T07:51:27,922,15.372403333333333,922790,15.379833333333332,5698.29060861417
1656910325,803800,3672118,3672070,3672070,2428,0,0,0,0,0,227,13,0,2022-07-04T07:52:05,960,16.01339666666667,961145,16.019083333333334,5935.228309555493
1656910365,524200,3711838,3711790,3711790,2453,0,0,0,0,0,192,13,0,2022-07-04T07:52:45,1000,16.675403333333332,1000865,16.681083333333333,6179.121708017658
1656910442,375200,3788688,3788640,3788640,2503,0,0,0,0,0,124,13,0,2022-07-04T07:54:02,1077,17.956253333333333,1077715,17.961916666666664,6647.396617208105
1656910481,503600,3827816,3827768,3827768,2528,0,0,0,0,0,89,13,0,2022-07-04T07:54:41,1116,18.608393333333332,1116843,18.614050000000002,6891.553460441611
1656910520,861900,3867174,3867126,3867126,2553,0,0,0,0,0,56,13,0,2022-07-04T07:55:20,1155,19.264365,1156201,19.270016666666667,7123.2471076372585
1656910559,155400,3905831,3905522,3905522,2578,0,0,0,0,0,21,13,0,2022-07-04T07:55:59,1194,19.90259,1194858,19.9143,7356.411978123106
1656910597,926700,3944238,3944190,3944190,2603,0,0,0,0,0,242,13,0,2022-07-04T07:56:37,1232,20.548778333333335,1233265,20.55441666666667,7626.480620269097
1656910636,453400,3983118,3982807,3982807,2628,0,0,0,0,0,209,13,0,2022-07-04T07:57:16,1271,21.190890000000003,1272145,21.202416666666668,7863.788608638214
1656910675,9500,4021320,4021272,4021272,2653,0,0,0,0,0,174,13,0,2022-07-04T07:57:55,1310,21.833491666666664,1310347,21.839116666666666,8107.209062877591
1656910714,307500,4059844,4059796,4059796,2678,0,0,0,0,0,139,13,0,2022-07-04T07:58:34,1349,22.48845833333333,1348871,22.481183333333334,8368.257522127062
1656910754,177800,4099714,4099476,4099476,2703,0,0,0,0,0,106,13,0,2022-07-04T07:59:14,1389,23.152963333333332,1388741,23.145683333333334,8637.385999350437
1656910791,777200,4137313,4137265,4137265,2728,0,0,0,0,0,71,13,0,2022-07-04T07:59:51,1426,23.77962,1426340,23.772333333333332,8880.667419256764
1656910831,149600,4176543,4176495,4176495,2753,0,0,0,0,0,36,13,0,2022-07-04T08:00:31,1466,24.435826666666667,1465570,24.426166666666667,9133.011113188142
1656910869,798900,4215109,4215061,4215061,2778,0,0,0,0,0,3,13,0,2022-07-04T08:01:09,1504,25.079981666666665,1504136,25.068933333333334,9373.763954134894
1656910908,323500,4253633,4253585,4253585,2803,0,0,0,0,0,224,13,0,2022-07-04T08:01:48,1543,25.722058333333333,1542660,25.711000000000002,9645.557877484818
1656910946,600800,4291910,4291862,4291862,2828,0,0,0,0,0,189,13,0,2022-07-04T08:02:26,1581,26.36001333333333,1580937,26.34895,9899.28258070055
1656910984,52200,4329361,4329313,4329313,2853,0,0,0,0,0,156,13,0,2022-07-04T08:03:04,1619,26.984203333333333,1618388,26.973133333333333,10153.981705788841
1656911022,713900,4368467,4368419,4368419,2878,0,0,0,0,0,121,13,0,2022-07-04T08:03:42,1657,27.628565,1657494,27.6249,10436.17725758087
1656911061,139200,4406448,4406400,4406400,2903,0,0,0,0,0,86,13,0,2022-07-04T08:04:21,1696,28.268986666666667,1695475,28.257916666666667,10685.407068765666
1656911139,988500,4485297,4485249,4485249,2953,0,0,0,0,0,18,13,0,2022-07-04T08:05:39,1774,29.583141666666666,1774324,29.572066666666668,11168.871023621718
1656911177,47800,4522356,4522308,4522308,2978,0,0,0,0,0,239,13,0,2022-07-04T08:06:17,1812,30.20079666666667,1811383,30.189716666666666,11378.467420765528
1656911216,115700,4561424,4561376,4561376,3003,0,0,0,0,0,206,13,0,2022-07-04T08:06:56,1851,30.851928333333333,1850451,30.84085,11599.000931573539
1656911255,58100,4600366,4600318,4600318,3028,0,0,0,0,0,171,13,0,2022-07-04T08:07:35,1890,31.500968333333333,1889393,31.489883333333335,11844.401452034115
1656911293,85400,4638393,4638345,4638345,3053,0,0,0,0,0,136,13,0,2022-07-04T08:08:13,1928,32.13475666666667,1927420,32.123666666666665,12079.413529015812
1656911331,559500,4676867,4676819,4676819,3078,0,0,0,0,0,103,13,0,2022-07-04T08:08:51,1966,32.77599166666667,1965894,32.7649,12312.765646832353
1656911369,221200,4714529,4714481,4714481,3103,0,0,0,0,0,68,13,0,2022-07-04T08:09:29,2004,33.403686666666665,2003556,33.3926,12539.838785242508
1656911406,773500,4752375,4752327,4752327,3128,0,0,0,0,0,33,13,0,2022-07-04T08:10:06,2041,34.029558333333334,2041402,34.02336666666667,12762.288123597848
1656911445,151600,4790459,4790411,4790411,3153,0,0,0,0,0,0,13,0,2022-07-04T08:10:45,2080,34.66919333333333,2079486,34.6581,13013.579496354168
1656911484,606400,4829914,4829866,4829866,3178,0,0,0,0,0,221,13,0,2022-07-04T08:11:24,2119,35.326773333333335,2118941,35.31568333333333,13222.858890274487
1656911521,402900,4866710,4866662,4866662,3203,0,0,0,0,0,186,13,0,2022-07-04T08:12:01,2156,35.94004833333334,2155737,35.92895,13418.366652273064
1656911561,206700,4906514,4906466,4906466,3228,0,0,0,0,0,153,13,0,2022-07-04T08:12:41,2196,36.603445,2195541,36.59235,13599.265495079739
1656911630,759200,4982067,4982019,4982019,3278,0,0,0,0,0,83,13,0,2022-07-04T08:13:50,2265,37.76265333333333,2271094,37.85156666666667,14030.06783519993
1656911675,171000,5020478,5020430,5020430,3303,0,0,0,0,0,50,13,0,2022-07-04T08:14:35,2310,38.502849999999995,2309505,38.49175,14237.786929908385
1656911712,734000,5059041,5058993,5058993,3328,0,0,0,0,0,15,13,0,2022-07-04T08:15:12,2347,39.1289,2348068,39.13446666666667,14390.718651359131
1656911750,6200,5096313,5096265,5096265,3353,0,0,0,0,0,236,13,0,2022-07-04T08:15:50,2385,39.75010333333333,2385340,39.75566666666667,14576.175894386764
1656911789,43600,5135454,5135406,5135406,3378,0,0,0,0,0,203,13,0,2022-07-04T08:16:29,2424,40.400726666666664,2424481,40.40801666666667,14788.915824176078
1656911825,474900,5171781,5171733,5171733,3403,0,0,0,0,0,168,13,0,2022-07-04T08:17:05,2460,41.007915000000004,2460808,41.013466666666666,14987.421050282828
1656911864,604200,5211085,5211037,5211037,3428,0,0,0,0,0,133,13,0,2022-07-04T08:17:44,2499,41.660070000000005,2500112,41.668533333333336,15254.182965634476
1656911903,352500,5249659,5249611,5249611,3453,0,0,0,0,0,100,13,0,2022-07-04T08:18:23,2538,42.305875,2538686,42.31143333333333,15472.96254852831
1656911941,574900,5287881,5287833,5287833,3478,0,0,0,0,0,65,13,0,2022-07-04T08:19:01,2576,42.942915,2576908,42.94846666666667,15683.473759166149
1656911979,917100,5326467,5326419,5326419,3503,0,0,0,0,0,30,13,0,2022-07-04T08:19:39,2614,43.58195166666667,2615494,43.59156666666667,15884.18677175897
1656912019,995500,5365525,5365477,5365477,3528,0,0,0,0,0,253,13,0,2022-07-04T08:20:19,2654,44.249925,2654552,44.242533333333334,16067.202189970387
1656912059,638800,5405168,5405120,5405120,3553,0,0,0,0,0,218,13,0,2022-07-04T08:20:59,2694,44.91064666666667,2694195,44.90325,16236.315597842562
1656912097,957700,5443721,5443673,5443673,3578,0,0,0,0,0,183,13,0,2022-07-04T08:21:37,2732,45.549295,2732748,45.5458,16417.443443884113
1656912136,64600,5481645,5481597,5481597,3603,0,0,0,0,0,150,13,0,2022-07-04T08:22:16,2771,46.18441,2770672,46.17786666666667,16598.396814848762
1656912175,735800,5521430,5521382,5521382,3628,0,0,0,0,0,115,13,0,2022-07-04T08:22:55,2810,46.845596666666665,2810457,46.84095,16853.699164348527
1656912213,913200,5559314,5559266,5559266,3653,0,0,0,0,0,80,13,0,2022-07-04T08:23:33,2848,47.48188666666667,2848341,47.47235,17211.05324126588
1656912293,95800,5638496,5638448,5638448,3703,0,0,0,0,0,12,13,0,2022-07-04T08:24:53,2928,48.80159666666667,2927523,48.79205,17647.88451523388
1656912331,165400,5676565,5676517,5676517,3728,0,0,0,0,0,233,13,0,2022-07-04T08:25:31,2966,49.43609,2965592,49.42653333333333,17815.065177804194
1656912369,848300,5715248,5715200,5715200,3753,0,0,0,0,0,200,13,0,2022-07-04T08:26:09,3004,50.080805000000005,3004275,50.07125,17997.336603036103
1656912408,88600,5753672,5753624,5753624,3778,0,0,0,0,0,165,13,0,2022-07-04T08:26:48,3043,50.71814333333334,3042699,50.71165,18190.31021675928
1656912447,314600,5792714,5792404,5792404,3803,0,0,0,0,0,130,13,0,2022-07-04T08:27:27,3082,51.37191,3081741,51.36235,18388.59173305559
1656912484,787100,5830186,5830138,5830138,3828,0,0,0,0,0,97,13,0,2022-07-04T08:28:04,3119,51.996451666666665,3119213,51.98688333333334,18560.69307422191
1656912523,443200,5868985,5868937,5868937,3853,0,0,0,0,0,62,13,0,2022-07-04T08:28:43,3158,52.64072,3158012,52.63353333333334,18742.323193808497
1656912561,425000,5907101,5907053,5907053,3878,0,0,0,0,0,27,13,0,2022-07-04T08:29:21,3196,53.27375,3196128,53.268800000000006,18922.50071676911
1656912594,430900,5945737,5945689,5945689,3903,0,0,0,0,0,250,13,0,2022-07-04T08:29:54,3229,53.82384833333333,3234764,53.912733333333335,19098.52203002611
1656912637,929800,5983460,5983412,5983412,3928,0,0,0,0,0,215,13,0,2022-07-04T08:30:37,3272,54.548829999999995,3272487,54.541450000000005,19291.000409318276
1656912675,163900,6021784,6021736,6021736,3953,0,0,0,0,0,180,13,0,2022-07-04T08:31:15,3310,55.16939833333333,3310811,55.18018333333334,19453.239852343035
1656912714,854200,6061160,6061112,6061112,3978,0,0,0,0,0,147,13,0,2022-07-04T08:31:54,3349,55.83090333333334,3350187,55.83645,19655.965643204894
1656912753,286500,6099592,6099544,6099544,4003,0,0,0,0,0,112,13,0,2022-07-04T08:32:33,3388,56.47144166666667,3388619,56.47698333333334,19840.81199126979
1656912791,714300,6138134,6138086,6138086,4028,0,0,0,0,0,77,13,0,2022-07-04T08:33:11,3426,57.111905,3427161,57.119350000000004,20014.203125
1656912832,35000,6177514,6177466,6177466,4053,0,0,0,0,0,44,13,0,2022-07-04T08:33:52,3467,57.78391666666666,3466541,57.77568333333333,20221.84488558997
1656912870,545000,6215851,6215803,6215803,4078,0,0,0,0,0,9,13,0,2022-07-04T08:34:30,3505,58.42575,3504878,58.414633333333335,20373.30844516212
1656912909,865300,6255171,6255123,6255123,4103,0,0,0,0,0,230,13,0,2022-07-04T08:35:09,3544,59.081088333333334,3544198,59.069966666666666,20573.101134235574
1656912948,412500,6293718,6293407,6293407,4128,0,0,0,0,0,197,13,0,2022-07-04T08:35:48,3583,59.72354166666666,3582745,59.71241666666666,20778.276838410682
1656912987,53700,6332359,6332311,6332311,4153,0,0,0,0,0,162,13,0,2022-07-04T08:36:27,3622,60.36756166666667,3621386,60.356433333333335,20991.120903629126
1656913026,609000,6371939,6371891,6371891,4178,0,0,0,0,0,127,13,0,2022-07-04T08:37:06,3661,61.02681666666667,3660966,61.0161,21209.959313774634
1656913063,925100,6409255,6409207,6409207,4203,0,0,0,0,0,94,13,0,2022-07-04T08:37:43,3698,61.64875166666666,3698282,61.63803333333333,21399.569956683168
1656913142,139300,6487803,6487755,6487755,4253,0,0,0,0,0,24,13,0,2022-07-04T08:39:02,3777,62.95232166666666,3776830,62.94716666666667,21774.697637861347
1656913180,206900,6525536,6525488,6525488,4278,0,0,0,0,0,247,13,0,2022-07-04T08:39:40,3815,63.58678166666667,3814563,63.57605,21959.678264036018
1656913219,448500,6564893,6564845,6564845,4303,0,0,0,0,0,212,13,0,2022-07-04T08:40:19,3854,64.24080833333333,3853920,64.232,22167.526772796962
1656913258,495700,6604196,6604148,6604148,4328,0,0,0,0,0,177,13,0,2022-07-04T08:40:58,3893,64.891595,3893223,64.88705,22399.842332208806
1656913296,436100,6641880,6641832,6641832,4353,0,0,0,0,0,144,13,0,2022-07-04T08:41:36,3931,65.523935,3930907,65.51511666666667,22611.424661890018
1656913335,965300,6681409,6681361,6681361,4378,0,0,0,0,0,109,13,0,2022-07-04T08:42:15,3970,66.182755,3970436,66.17393333333334,22820.328354513887
1656913374,210000,6719808,6719504,6719504,4403,0,0,0,0,0,74,13,0,2022-07-04T08:42:54,4009,66.82016666666667,4008835,66.81391666666667,23014.12955560065
1656913450,975700,6796439,6796391,6796391,4453,0,0,0,0,0,6,13,0,2022-07-04T08:44:10,4085,68.099595,4085466,68.0911,23401.555703125
1656913488,498400,6833961,6833678,6833678,4478,0,0,0,0,0,227,13,0,2022-07-04T08:44:48,4123,68.72497333333334,4122988,68.71646666666668,23605.665917190378
1656913567,464300,6913011,6912963,6912963,4528,0,0,0,0,0,159,13,0,2022-07-04T08:46:07,4202,70.04107166666667,4202038,70.03396666666666,24039.64820675106
1656913605,689700,6950994,6950946,6950946,4553,0,0,0,0,0,124,13,0,2022-07-04T08:46:45,4240,70.67816166666667,4240021,70.66701666666667,24251.089062916002
1656913644,242000,6989546,6989498,6989498,4578,0,0,0,0,0,91,13,0,2022-07-04T08:47:24,4279,71.3207,4278573,71.30955,24451.08923660353
1656913683,291900,7028700,7028652,7028652,4603,0,0,0,0,0,56,13,0,2022-07-04T08:48:03,4318,71.97153166666666,4317727,71.96211666666666,24649.428730271935
1656913721,28100,7066332,7066284,7066284,4628,0,0,0,0,0,21,13,0,2022-07-04T08:48:41,4356,72.60046833333334,4355359,72.58931666666668,24822.658460588795
1656913759,848200,7105152,7105104,7105104,4653,0,0,0,0,0,244,13,0,2022-07-04T08:49:19,4394,73.24747,4394179,73.23631666666667,24997.984375
1656913798,482300,7143786,7143473,7143473,4678,0,0,0,0,0,209,13,0,2022-07-04T08:49:58,4433,73.89137166666666,4432813,73.88021666666667,25192.95308150473
1656913876,818700,7222122,7222074,7222074,4728,0,0,0,0,0,141,13,0,2022-07-04T08:51:16,4511,75.19697833333333,4511149,75.18581666666667,25611.087890625
1656913914,743400,7260411,7260363,7260363,4753,0,0,0,0,0,106,13,0,2022-07-04T08:51:54,4549,75.82905666666667,4549438,75.82396666666666,25831.236586980864
1656913993,148200,7338451,7338403,7338403,4803,0,0,0,0,0,38,13,0,2022-07-04T08:53:13,4628,77.13580333333333,4627478,77.12463333333334,26206.713271017918
1656914030,708800,7376492,7376444,7376444,4828,0,0,0,0,0,3,13,0,2022-07-04T08:53:50,4665,77.76181333333334,4665519,77.75865,26381.27456191826
1656914069,81200,7414630,7414582,7414582,4853,0,0,0,0,0,224,13,0,2022-07-04T08:54:29,4704,78.40135333333333,4703657,78.39428333333333,26530.172705948644
1656914108,201000,7454101,7454053,7454053,4878,0,0,0,0,0,191,13,0,2022-07-04T08:55:08,4743,79.05335,4743128,79.05213333333333,25344.359116516123
1656914145,706200,7491102,7491054,7491054,4903,0,0,0,0,0,156,13,0,2022-07-04T08:55:45,4780,79.67843666666666,4780129,79.66881666666667,23737.25668162095
1656914185,454900,7530756,7530708,7530708,4928,0,0,0,0,0,121,13,0,2022-07-04T08:56:25,4820,80.340915,4819783,80.32971666666667,22226.811240313607
1656914216,862900,7568430,7568382,7568382,4953,0,0,0,0,0,88,13,0,2022-07-04T08:56:56,4851,80.86438166666667,4857457,80.95761666666667,20996.04197031806
1656914299,516100,7644992,7644944,7644944,5003,0,0,0,0,0,18,13,0,2022-07-04T08:58:19,4934,82.241935,4934019,82.23365,18785.1506368445
1656914337,517500,7682819,7682771,7682771,5028,0,0,0,0,0,241,13,0,2022-07-04T08:58:57,4972,82.87529166666667,4971846,82.8641,17841.961084297658
1656914375,571900,7720873,7720825,7720825,5053,0,0,0,0,0,206,13,0,2022-07-04T08:59:35,5010,83.50953166666666,5009900,83.49833333333332,16959.976685736252
1656914413,221800,7758794,7758746,7758746,5078,0,0,0,0,0,171,13,0,2022-07-04T09:00:13,5048,84.13703000000001,5047821,84.13034999999999,16130.961949937835
1656914452,803100,7798100,7798052,7798052,5103,0,0,0,0,0,138,13,0,2022-07-04T09:00:52,5087,84.79671833333333,5087127,84.78545000000001,15407.455878888346
1656914491,328400,7836625,7836577,7836577,5128,0,0,0,0,0,103,13,0,2022-07-04T09:01:31,5126,85.43880666666668,5125652,85.42753333333333,14747.636666001357
1656914529,362900,7874659,7874611,7874611,5153,0,0,0,0,0,68,13,0,2022-07-04T09:02:09,5164,86.072715,5163686,86.06143333333333,14121.746233028756
1656914568,247000,7913815,7913767,7913767,5178,0,0,0,0,0,35,13,0,2022-07-04T09:02:48,5203,86.72078333333334,5202842,86.71403333333333,13520.40589138635
1656914605,756400,7951164,7951116,7951116,5203,0,0,0,0,0,0,13,0,2022-07-04T09:03:25,5240,87.34594,5240191,87.33651666666667,12976.427813018527
1656914644,374900,7990027,7989979,7989979,5228,0,0,0,0,0,221,13,0,2022-07-04T09:04:04,5279,87.98958166666667,5279054,87.98423333333334,12424.617138507321
1656914682,535900,8027943,8027895,8027895,5253,0,0,0,0,0,188,13,0,2022-07-04T09:04:42,5317,88.62559833333333,5316970,88.61616666666667,11899.719183004125
1656914710,583400,8056146,8056098,8056098,5278,0,0,0,0,0,153,13,0,2022-07-04T09:05:10,5345,89.09305666666667,5345173,89.08621666666666,11535.810926215276
1656914738,895600,8084458,8084410,8084410,5303,0,0,0,0,0,118,13,0,2022-07-04T09:05:38,5373,89.56492666666666,5373485,89.55808333333333,11167.015248619831
1656914767,101900,8112664,8112616,8112616,5328,0,0,0,0,0,85,13,0,2022-07-04T09:06:07,5402,90.03503166666665,5401691,90.02818333333333,10819.290051594016
1656914795,274200,8140836,8140788,8140788,5353,0,0,0,0,0,50,13,0,2022-07-04T09:06:35,5430,90.50457,5429863,90.49771666666668,10481.56761975157
1656914823,885100,8169176,8169128,8169128,5378,0,0,0,0,0,15,13,0,2022-07-04T09:07:03,5458,90.98141833333334,5458203,90.97005,10143.443848640865
1656914852,51100,8197342,8197294,8197294,5403,0,0,0,0,0,238,13,0,2022-07-04T09:07:32,5487,91.45085166666667,5486369,91.43948333333333,9816.218921681664
1656914880,397500,8225688,8225640,8225640,5428,0,0,0,0,0,203,13,0,2022-07-04T09:08:00,5515,91.92329166666667,5514715,91.91191666666667,9492.671290136628
1656914908,566500,8253857,8253809,8253809,5453,0,0,0,0,0,168,13,0,2022-07-04T09:08:28,5543,92.392775,5542884,92.3814,9175.280655290444
1656914936,909500,8282200,8282152,8282152,5478,0,0,0,0,0,135,13,0,2022-07-04T09:08:56,5571,92.86515833333333,5571227,92.85378333333333,8865.17294250545
1656914965,72500,8310363,8310315,8310315,5503,0,0,0,0,0,100,13,0,2022-07-04T09:09:25,5600,93.33454166666667,5599390,93.32316666666667,8561.331825017183
1656914993,418500,8338709,8338661,8338661,5528,0,0,0,0,0,65,13,0,2022-07-04T09:09:53,5628,93.806975,5627736,93.7956,8259.772675763355
1656915021,587500,8366878,8366830,8366830,5553,0,0,0,0,0,32,13,0,2022-07-04T09:10:21,5656,94.27645833333332,5655905,94.26508333333332,7971.098236637838
1656915049,933500,8395224,8395176,8395176,5578,0,0,0,0,0,253,13,0,2022-07-04T09:10:49,5684,94.74889166666667,5684251,94.73751666666666,7684.463171992739
1656915078,96500,8423387,8423339,8423339,5603,0,0,0,0,0,218,13,0,2022-07-04T09:11:18,5713,95.21827499999999,5712414,95.20689999999999,7400.894949891876
1656915106,331900,8451730,8451682,8451682,5628,0,0,0,0,0,185,13,0,2022-07-04T09:11:46,5741,95.688865,5740757,95.67928333333333,7123.828289814173
1656915134,600900,8479899,8479851,8479851,5653,0,0,0,0,0,150,13,0,2022-07-04T09:12:14,5769,96.160015,5768926,96.14876666666667,6855.021759799636
1656915162,947200,8508245,8508197,8508197,5678,0,0,0,0,0,115,13,0,2022-07-04T09:12:42,5797,96.63245333333333,5797272,96.6212,6587.829293486304
1656915191,113500,8536411,8536363,8536363,5703,0,0,0,0,0,82,13,0,2022-07-04T09:13:11,5826,97.10189166666667,5825438,97.09063333333333,6320.80484942498
1656915219,276500,8564574,8564526,8564526,5728,0,0,0,0,0,47,13,0,2022-07-04T09:13:39,5854,97.571275,5853601,97.56001666666666,6065.965041828532
1656915247,622500,8592920,8592872,8592872,5753,0,0,0,0,0,12,13,0,2022-07-04T09:14:07,5882,98.04370833333334,5881947,98.03245,5817.440336685808
1656915275,791500,8621089,8621041,8621041,5778,0,0,0,0,0,235,13,0,2022-07-04T09:14:35,5910,98.51319166666667,5910116,98.50193333333333,5573.510582142241
1656915304,137500,8649435,8649387,8649387,5803,0,0,0,0,0,200,13,0,2022-07-04T09:15:04,5939,98.985625,5938462,98.97436666666667,5336.735492720983
1656915332,300500,8677598,8677550,8677550,5828,0,0,0,0,0,165,13,0,2022-07-04T09:15:32,5967,99.45500833333334,5966625,99.44375,5105.358292367236
1656915367,629000,8712913,8712865,8712865,5853,0,0,0,0,0,132,13,0,2022-07-04T09:16:07,6002,100.04381666666667,6001940,100.03233333333333,4809.7088082191885
1656915445,897900,8791354,8791306,8791306,5903,0,0,0,0,0,62,13,0,2022-07-04T09:17:25,6080,101.34829833333333,6080381,101.33968333333334,4164.971039258818
1656915483,68500,8828350,8828302,8828302,5928,0,0,0,0,0,29,13,0,2022-07-04T09:18:03,6118,101.96780833333334,6117377,101.95628333333335,3856.17942305033
1656915523,459900,8867742,8867694,8867694,5953,0,0,0,0,0,250,13,0,2022-07-04T09:18:43,6158,102.64099833333333,6156769,102.61281666666667,3545.3181568230016
1656915557,676900,8906959,8906911,8906911,5978,0,0,0,0,0,215,13,0,2022-07-04T09:19:17,6192,103.21128166666668,6195986,103.26643333333332,3238.7511457028127
1656915595,550200,8944832,8944784,8944784,6003,0,0,0,0,0,182,13,0,2022-07-04T09:19:55,6230,103.84250333333333,6233859,103.89765000000001,2940.7459521887217
1656915634,907300,8984573,8984525,8984525,6028,0,0,0,0,0,147,13,0,2022-07-04T09:20:34,6269,104.49845499999999,6273600,104.56,2638.2423659830206
1656915673,574600,9022856,9022808,9022808,6053,0,0,0,0,0,112,13,0,2022-07-04T09:21:13,6308,105.14291,6311883,105.19805,2355.949753724812
1656915716,437900,9062052,9062004,9062004,6078,0,0,0,0,0,79,13,0,2022-07-04T09:21:56,6351,105.85729833333333,6351079,105.85131666666666,2074.7050983843183
1656915755,774600,9101692,9101644,9101644,6103,0,0,0,0,0,44,13,0,2022-07-04T09:22:35,6390,106.51290999999999,6390719,106.51198333333333,1798.7036565507808
1656915795,130200,9140744,9140696,9140696,6128,0,0,0,0,0,9,13,0,2022-07-04T09:23:15,6430,107.16883666666666,6429771,107.16284999999999,1528.5276366977714
1656915833,292400,9178748,9178700,9178700,6153,0,0,0,0,0,232,13,0,2022-07-04T09:23:53,6468,107.80487333333333,6467775,107.79625,1261.3111278222725
