time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656910776,963700,4122654,14.987957000732422,241,13,0,2022-07-04T07:59:36,1411,23.532728333333335,1411681,23.528016666666666,8793.174602057506,31757.16694214876
1656910778,565100,4124375,14.987957000732422,249,13,0,2022-07-04T07:59:38,1413,23.559418333333333,1413402,23.5567,8804.101358768266,31706.036078247627
1656910780,222100,4126032,15.002006530761719,1,13,0,2022-07-04T07:59:40,1415,23.587035,1415059,23.584316666666666,8813.239274123118,31663.329865943888
1656910781,587200,4127123,15.01605224609375,11,13,0,2022-07-04T07:59:41,1416,23.609786666666665,1416150,23.602500000000003,8819.161200347222,31635.679288888892
1656910782,712200,4128248,15.01605224609375,19,13,0,2022-07-04T07:59:42,1417,23.628536666666665,1417275,23.62125,8825.683413684943,31605.252044609668
1656910784,326200,4129862,15.030098915100098,28,13,0,2022-07-04T07:59:44,1419,23.655436666666667,1418889,23.648149999999998,8836.378740932536,31555.399293909973
1656910786,859200,4132395,15.030098915100098,38,13,0,2022-07-04T07:59:46,1421,23.697653333333335,1421422,23.690366666666666,8850.88253072893,31487.8966651439
1656910788,781200,4134317,15.044144630432129,46,13,0,2022-07-04T07:59:48,1423,23.729686666666666,1423344,23.7224,8861.466839124083,31438.707057745192
1656910791,106200,4136642,15.044144630432129,64,13,0,2022-07-04T07:59:51,1426,23.768436666666666,1425669,23.76115,8876.134739320287,31370.670033670034
1656910792,460200,4137996,15.044144630432129,73,13,0,2022-07-04T07:59:52,1427,23.791003333333332,1427023,23.783716666666667,8885.055497583991,31329.318624897685
1656910794,30300,4139760,15.058192253112793,81,13,0,2022-07-04T07:59:54,1429,23.817171666666663,1428787,23.813116666666666,8894.958564561057,31283.491782796737
1656910795,851300,4141581,15.044144630432129,91,13,0,2022-07-04T07:59:55,1430,23.84752166666667,1430608,23.843466666666664,8907.297129529588,31226.456914893617
1656910797,389300,4143119,15.07223892211914,99,13,0,2022-07-04T07:59:57,1432,23.873155,1432146,23.8691,8914.927823799462,31191.22741055185
1656910798,674500,4144210,15.044144630432129,107,13,0,2022-07-04T07:59:58,1433,23.894575,1433237,23.887283333333336,8921.76089542994,31159.707057745185
1656910799,765500,4145301,15.058192253112793,118,13,0,2022-07-04T07:59:59,1434,23.912758333333333,1434328,23.905466666666666,8927.980901251418,31131.04594441293
1656910801,797500,4147333,15.086286544799805,126,13,0,2022-07-04T08:00:01,1436,23.946624999999997,1436360,23.93933333333333,8939.643641016584,31077.354037267083
1656910803,870400,4149264,15.086286544799805,134,13,0,2022-07-04T08:00:03,1438,23.981173333333334,1438291,23.971516666666666,8949.800503474256,31030.65510777882
1656910805,739400,4151133,15.086286544799805,144,13,0,2022-07-04T08:00:05,1440,24.01232333333333,1440160,24.002666666666666,8960.995707556725,30979.2376012966
1656910806,973400,4152367,15.086286544799805,152,13,0,2022-07-04T08:00:06,1441,24.032890000000002,1441394,24.023233333333334,8967.536254166667,30949.243377777777
1656910808,98400,4153492,15.086286544799805,161,13,0,2022-07-04T08:00:08,1443,24.051640000000003,1442519,24.041983333333334,8974.386937160834,30917.84221556886
1656910809,320600,4155079,15.086286544799805,171,13,0,2022-07-04T08:00:09,1444,24.07201,1444106,24.068433333333335,8982.250099383518,30881.832159561312
1656910811,672500,4157066,15.086286544799805,179,13,0,2022-07-04T08:00:11,1446,24.11120833333333,1446093,24.10155,8998.541477688626,30807.349549549548
1656910813,775500,4159169,15.058192253112793,187,13,0,2022-07-04T08:00:13,1448,24.146258333333332,1448196,24.136599999999998,9013.098301561344,30740.90044378698
1656910814,866500,4160260,15.058192253112793,197,13,0,2022-07-04T08:00:14,1449,24.16444166666667,1449287,24.154783333333334,9020.921087197581,30705.246623655912
1656910817,347500,4162741,15.030098915100098,214,13,0,2022-07-04T08:00:17,1452,24.205791666666666,1451768,24.196133333333332,9040.63157725853,30615.560856480337
1656910819,217500,4164611,15.01605224609375,224,13,0,2022-07-04T08:00:19,1454,24.236958333333334,1453638,24.2273,9056.047182641569,30545.554244212435
1656910820,701500,4166290,15.002006530761719,232,13,0,2022-07-04T08:00:20,1455,24.261691666666664,1455317,24.255283333333335,9066.214066053362,30499.458469259727
1656910822,354500,4167943,14.987957000732422,240,13,0,2022-07-04T08:00:22,1457,24.289241666666666,1456970,24.282833333333333,9078.408738196324,30444.241951367323
1656910823,674600,4169068,14.97391128540039,251,13,0,2022-07-04T08:00:23,1458,24.311243333333334,1458095,24.301583333333333,9085.381202559292,30412.70705774519
1656910824,765600,4170159,14.987957000732422,3,13,0,2022-07-04T08:00:24,1459,24.329426666666667,1459186,24.319766666666666,9091.885971194688,30383.30888722928
1656910826,340600,4171734,14.97391128540039,11,13,0,2022-07-04T08:00:26,1461,24.355676666666668,1460761,24.346016666666667,9102.761255653782,30334.226315789474
1656910828,600600,4173994,14.97391128540039,21,13,0,2022-07-04T08:00:28,1463,24.393343333333334,1463021,24.383683333333334,9117.946389227538,30265.786362334067
1656910830,478600,4175872,14.97391128540039,29,13,0,2022-07-04T08:00:30,1465,24.424643333333332,1464899,24.414983333333332,9129.589970699544,30213.384855152184
1656910834,188600,4179582,14.97391128540039,56,13,0,2022-07-04T08:00:34,1469,24.486476666666665,1468609,24.476816666666664,9154.055567067579,30103.541627937862
1656910835,694700,4181372,14.959864616394043,64,13,0,2022-07-04T08:00:35,1470,24.511578333333333,1470399,24.506649999999997,9165.34677373684,30052.955356115523
1656910838,312800,4183706,14.97391128540039,74,13,0,2022-07-04T08:00:38,1473,24.55521333333333,1472733,24.54555,9179.663403060982,29988.915647594396
1656910839,673800,4185067,14.97391128540039,83,13,0,2022-07-04T08:00:39,1474,24.577896666666668,1474094,24.568233333333335,9219.152747054737,29812.841002277917
1656910840,764800,4186158,14.97391128540039,91,13,0,2022-07-04T08:00:40,1475,24.596079999999997,1475185,24.586416666666665,9192.046152263612,29933.620151824904
1656910843,918800,4189312,15.002006530761719,109,13,0,2022-07-04T08:00:43,1478,24.648646666666664,1478339,24.638983333333332,9210.477127699734,29851.556362492676
1656910840,143800,4191454,15.002006530761719,117,13,0,2022-07-04T08:00:40,1475,24.58573,1480481,24.674683333333334,9203.29373909987,29883.501594533034
1656910847,759700,4193070,15.002006530761719,128,13,0,2022-07-04T08:00:47,1482,24.71266166666667,1482097,24.701616666666666,9232.970165861594,29751.42523659306
1656910849,27700,4194338,15.002006530761719,136,13,0,2022-07-04T08:00:49,1484,24.733795,1483365,24.72275,9240.414521332206,29718.3813015582
1656910850,118700,4195429,15.002006530761719,144,13,0,2022-07-04T08:00:50,1485,24.751978333333334,1484456,24.74093333333333,9246.541525917659,29691.21587301587
1656910851,637700,4196948,15.002006530761719,154,13,0,2022-07-04T08:00:51,1486,24.777295,1485975,24.76625,9257.990960845347,29640.49724770642
1656910853,114700,4198669,14.97391128540039,162,13,0,2022-07-04T08:00:53,1488,24.80191166666667,1487696,24.794933333333333,9269.822556082278,29588.154677599698
1656910855,313100,4200994,14.959864616394043,171,13,0,2022-07-04T08:00:55,1490,24.838551666666667,1490021,24.833683333333333,9284.772198341503,29522.112722631548
1656910856,774800,4202085,14.97391128540039,181,13,0,2022-07-04T08:00:56,1491,24.86291333333333,1491112,24.85186666666667,9292.271347065478,29489.032813932175
1656910857,865800,4203176,14.97391128540039,189,13,0,2022-07-04T08:00:57,1492,24.881096666666668,1492203,24.87005,9299.34897088989,29457.846677471636
1656910859,133800,4204444,14.959864616394043,197,13,0,2022-07-04T08:00:59,1494,24.90223,1493471,24.891183333333334,9307.60402813675,29421.502685284635
1656910860,961800,4206272,14.959864616394043,207,13,0,2022-07-04T08:01:00,1495,24.93269666666667,1495299,24.92165,9319.151833269367,29370.72276089923
1656910862,616100,4208248,14.959864616394043,216,13,0,2022-07-04T08:01:02,1497,24.96026833333333,1497275,24.954583333333336,9331.26879601447,29317.515961244262
1656910864,636900,4209947,14.959864616394043,224,13,0,2022-07-04T08:01:04,1499,24.993948333333332,1498974,24.982899999999997,9342.748674230694,29267.170724801814
1656910865,727900,4211038,14.959864616394043,234,13,0,2022-07-04T08:01:05,1500,25.01213166666667,1500065,25.001083333333334,9347.294757354206,29247.257561869843
1656910866,818900,4212129,14.97391128540039,242,13,0,2022-07-04T08:01:06,1501,25.030314999999998,1501156,25.019266666666667,9354.184175347222,29217.098074074074
1656910868,427900,4213738,14.945818901062012,250,13,0,2022-07-04T08:01:08,1503,25.057131666666667,1502765,25.046083333333335,9364.646142188067,29171.353667392887
1656910870,636200,4215946,14.97391128540039,5,13,0,2022-07-04T08:01:10,1505,25.093936666666664,1504973,25.08288333333333,9379.016808735749,29108.604922036448
1656910872,500900,4217811,14.97391128540039,13,13,0,2022-07-04T08:01:12,1507,25.125015,1506838,25.113966666666666,9389.662066931334,29062.18411883367
1656910876,487900,4221798,14.97391128540039,39,13,0,2022-07-04T08:01:16,1511,25.191465,1510825,25.180416666666666,9412.560336379562,28962.557165520888
1656910878,321900,4223632,14.959864616394043,48,13,0,2022-07-04T08:01:18,1513,25.222031666666666,1512659,25.210983333333335,9422.38454112535,28919.901460674162
1656910880,597900,4225908,14.959864616394043,58,13,0,2022-07-04T08:01:20,1515,25.259965,1514935,25.248916666666666,9435.93580251736,28861.145
1656910881,688900,4226999,14.97391128540039,66,13,0,2022-07-04T08:01:21,1516,25.278148333333334,1516026,25.267100000000003,9442.322261328483,28833.482309807514
1656910882,779900,4228090,14.97391128540039,74,13,0,2022-07-04T08:01:22,1517,25.296331666666667,1517117,25.285283333333332,9486.614531763316,28642.253058663602
1656910886,92900,4231403,14.945818901062012,93,13,0,2022-07-04T08:01:26,1521,25.351548333333334,1520430,25.340500000000002,9474.494625894664,28694.499132245746
1656910887,973200,4233283,14.903676986694336,101,13,0,2022-07-04T08:01:27,1522,25.382886666666664,1522310,25.37183333333333,9488.13312192427,28635.760152724753
1656910889,587200,4234897,14.889630317687988,111,13,0,2022-07-04T08:01:29,1524,25.409786666666665,1523924,25.398733333333332,9500.03951267361,28584.499733333338
1656910890,858200,4236168,14.889630317687988,119,13,0,2022-07-04T08:01:30,1525,25.43097,1525195,25.419916666666666,9510.304767709174,28540.401293451905
1656910891,949200,4237259,14.861536979675293,127,13,0,2022-07-04T08:01:31,1526,25.449153333333335,1526286,25.438100000000002,9519.640176842304,28500.343420523135
1656910893,414700,4238989,14.833444595336914,138,13,0,2022-07-04T08:01:33,1528,25.473578333333332,1528016,25.466933333333333,9533.334414872748,28441.665938864626
1656910895,325700,4240900,14.81939697265625,146,13,0,2022-07-04T08:01:35,1530,25.505428333333334,1529927,25.498783333333332,9548.127805178896,28378.395665108364
1656910897,141400,4242855,14.805350303649902,154,13,0,2022-07-04T08:01:37,1532,25.53569,1531882,25.531366666666667,9562.012433241012,28319.095518394646
1656910898,636400,4243946,14.77725601196289,164,13,0,2022-07-04T08:01:38,1533,25.56060666666667,1532973,25.54955,9570.810254532826,28281.583318056826
1656910899,727400,4245037,14.77725601196289,172,13,0,2022-07-04T08:01:39,1534,25.57879,1534064,25.567733333333333,9578.964667492379,28246.853371592537
1656910901,470400,4246780,14.76321029663086,181,13,0,2022-07-04T08:01:41,1536,25.60784,1535807,25.596783333333335,9594.168917510353,28182.19125086797
1656910903,137500,4248551,14.749162673950195,191,13,0,2022-07-04T08:01:43,1538,25.635625,1537578,25.6263,9608.298061025827,28122.19426751592
1656910905,287500,4250597,14.721068382263184,199,13,0,2022-07-04T08:01:45,1540,25.67145833333333,1539624,25.6604,9624.159430711492,28054.96656862042
1656910906,415500,4251725,14.707023620605469,207,13,0,2022-07-04T08:01:46,1541,25.690258333333336,1540752,25.679199999999998,9632.215175323363,28020.872918350848
1656910907,652500,4252962,14.721068382263184,217,13,0,2022-07-04T08:01:47,1542,25.710874999999998,1541989,25.699816666666667,9641.480286864115,27981.707057745192
1656910909,9500,4254319,14.692975997924805,226,13,0,2022-07-04T08:01:49,1544,25.733491666666666,1543346,25.722433333333335,9650.686563433233,27942.84368600683
1656910910,427200,4255861,14.692975997924805,234,13,0,2022-07-04T08:01:50,1545,25.75712,1544888,25.74813333333333,9661.647446319334,27896.60712665692
1656910912,638600,4257948,14.707023620605469,244,13,0,2022-07-04T08:01:52,1547,25.793976666666666,1546975,25.782916666666665,9675.163541191296,27839.691470295387
1656910913,992100,4259456,14.707023620605469,252,13,0,2022-07-04T08:01:53,1548,25.816535,1548483,25.808049999999998,9683.267896425297,27805.60604949588
1656910915,83100,4260547,14.721068382263184,4,13,0,2022-07-04T08:01:55,1550,25.834718333333335,1549574,25.826233333333334,9688.97304455494,27781.634573304156
1656910916,362600,4261672,14.721068382263184,15,13,0,2022-07-04T08:01:56,1551,25.856043333333332,1550699,25.844983333333335,9696.116277999261,27751.64650976732
1656910918,124600,4263434,14.721068382263184,23,13,0,2022-07-04T08:01:58,1553,25.88541,1552461,25.87435,9708.412531413898,27700.085422270036
1656910919,983600,4265293,14.707023620605469,31,13,0,2022-07-04T08:01:59,1554,25.916393333333335,1554320,25.90533333333333,9720.414933373919,27649.825974025975
1656910921,594600,4266904,14.721068382263184,41,13,0,2022-07-04T08:02:01,1556,25.94324333333333,1555931,25.932183333333334,9730.306346828655,27608.457627118645
1656910923,221600,4268531,14.735116004943848,49,13,0,2022-07-04T08:02:03,1558,25.970360000000003,1557558,25.9593,9739.877252269993,27568.482309807514
1656910924,312600,4269622,14.707023620605469,58,13,0,2022-07-04T08:02:04,1559,25.988543333333332,1558649,25.977483333333332,9746.881560602373,27539.257561869843
1656910925,403600,4270713,14.735116004943848,68,13,0,2022-07-04T08:02:05,1560,26.00672666666667,1559740,25.99566666666667,9754.131136158792,27509.033491175203
1656910926,818100,4272242,14.735116004943848,76,13,0,2022-07-04T08:02:06,1561,26.030301666666666,1561269,26.02115,9763.748249025284,27468.988653445183
1656910928,627100,4274051,14.721068382263184,84,13,0,2022-07-04T08:02:08,1563,26.060451666666665,1563078,26.0513,9775.570188807678,27419.819329675418
1656910930,404100,4275828,14.721068382263184,94,13,0,2022-07-04T08:02:10,1565,26.09006833333333,1564855,26.080916666666667,9785.545088289151,27378.3919529513
1656910931,534400,4277128,14.735116004943848,103,13,0,2022-07-04T08:02:11,1566,26.108906666666666,1566155,26.10258333333333,9792.870523943824,27347.993611275768
1656910933,52700,4278362,14.735116004943848,111,13,0,2022-07-04T08:02:13,1568,26.134211666666666,1567389,26.12315,9800.604899640524,27315.93180568286
1656910934,143700,4279453,14.749162673950195,121,13,0,2022-07-04T08:02:14,1569,26.152395000000002,1568480,26.141333333333332,9807.281887568293,27288.285729331226
1656910936,42700,4281352,14.749162673950195,129,13,0,2022-07-04T08:02:16,1571,26.184045,1570379,26.17298333333333,9820.13396870782,27235.11980974418
1656910938,4500,4283428,14.735116004943848,137,13,0,2022-07-04T08:02:18,1573,26.216741666666667,1572455,26.207583333333332,9834.52516233634,27175.693486190725
1656910939,517500,4284941,14.735116004943848,148,13,0,2022-07-04T08:02:19,1574,26.241958333333333,1573968,26.2328,9844.125929083397,27136.100389944415
1656910940,722800,4286032,14.735116004943848,156,13,0,2022-07-04T08:02:20,1575,26.262046666666667,1575059,26.250983333333334,9851.580201753657,27105.39184397163
1656910941,850800,4287160,14.707023620605469,164,13,0,2022-07-04T08:02:21,1576,26.280846666666665,1576187,26.269783333333333,9860.450057723936,27068.90013495277
1656910943,332800,4288642,14.707023620605469,174,13,0,2022-07-04T08:02:23,1578,26.305546666666665,1577669,26.294483333333336,9873.567600081971,27014.992933618847
1656910945,414800,4290724,14.67892837524414,182,13,0,2022-07-04T08:02:25,1580,26.340246666666665,1579751,26.329183333333333,9890.055138221154,26947.366153846153
1656910947,282800,4292592,14.636788368225098,191,13,0,2022-07-04T08:02:27,1582,26.37138,1581619,26.360316666666666,9904.893609678398,26886.620217018844
1656910948,771800,4294081,14.62274169921875,201,13,0,2022-07-04T08:02:28,1583,26.396196666666665,1583108,26.385133333333332,9917.244958395395,26836.133822181484
1656910949,862800,4295172,14.636788368225098,209,13,0,2022-07-04T08:02:29,1584,26.41438,1584199,26.40331666666667,9925.819199344065,26801.13382218148
1656910950,953800,4296263,14.594648361206055,217,13,0,2022-07-04T08:02:30,1585,26.432563333333334,1585290,26.421499999999998,9935.201894638145,26762.880688037527
1656910952,436800,4298057,14.594648361206055,227,13,0,2022-07-04T08:02:32,1587,26.45728,1587084,26.4514,9949.88524501654,26703.105658448352
1656910955,40900,4300350,14.552506446838379,236,13,0,2022-07-04T08:02:35,1590,26.500681666666665,1589377,26.489616666666667,9968.414088697971,26627.821816283926
1656910956,691900,4302001,14.538461685180664,244,13,0,2022-07-04T08:02:36,1591,26.528198333333332,1591028,26.517133333333334,9980.331667120188,26579.482309807514
1656910957,782900,4303092,14.538461685180664,254,13,0,2022-07-04T08:02:37,1592,26.546381666666665,1592119,26.535316666666667,9987.74306616941,26549.467582861766
1656910959,19900,4304329,14.538461685180664,6,13,0,2022-07-04T08:02:39,1594,26.566998333333334,1593356,26.555933333333332,9996.922812327539,26512.32420897719
1656910960,273600,4305847,14.538461685180664,14,13,0,2022-07-04T08:02:40,1595,26.587893333333334,1594874,26.581233333333333,10005.597231884754,26477.263086612045
1656910962,108600,4307682,14.5244140625,25,13,0,2022-07-04T08:02:42,1597,26.618476666666666,1596709,26.611816666666666,10020.442197861536,26417.35800747198
1656910964,123100,4309866,14.566554069519043,33,13,0,2022-07-04T08:02:44,1599,26.65205166666667,1598893,26.648216666666666,10033.345800945379,26365.35831932773
1656910965,648100,4310957,14.552506446838379,41,13,0,2022-07-04T08:02:45,1600,26.677468333333334,1599984,26.6664,10039.510258854167,26340.55111111111
1656910966,773100,4312082,14.538461685180664,51,13,0,2022-07-04T08:02:46,1601,26.696218333333334,1601109,26.68515,10045.881876038326,26314.931805682856
1656910967,864100,4313173,14.552506446838379,59,13,0,2022-07-04T08:02:47,1602,26.714401666666667,1602200,26.703333333333333,10052.832174688057,26287.006773618537
1656910969,438500,4315022,14.538461685180664,68,13,0,2022-07-04T08:02:49,1604,26.740641666666665,1604049,26.73415,10064.062255790233,26241.93797790994
1656910971,255500,4316839,14.566554069519043,78,13,0,2022-07-04T08:02:51,1606,26.770925,1605866,26.764433333333333,10076.547310402455,26191.91326592764
1656910973,422200,4318731,14.566554069519043,86,13,0,2022-07-04T08:02:53,1608,26.807036666666665,1607758,26.79596666666667,10088.86032275628,26142.6414910859
1656910974,656200,4319965,14.566554069519043,94,13,0,2022-07-04T08:02:54,1609,26.827603333333332,1608992,26.816533333333332,10096.625853574702,26111.60604949588
1656910975,747200,4321056,14.566554069519043,104,13,0,2022-07-04T08:02:55,1610,26.845786666666665,1610083,26.83471666666667,10103.047784590208,26085.96413199426
1656910977,141200,4322450,14.58060073852539,113,13,0,2022-07-04T08:02:57,1612,26.86902,1611477,26.857950000000002,10113.2244180033,26045.375621890544
1656910978,588100,4324111,14.566554069519043,121,13,0,2022-07-04T08:02:58,1613,26.893134999999997,1613138,26.88563333333333,10123.982327960115,26002.52580963768
1656910980,689100,4326212,14.566554069519043,131,13,0,2022-07-04T08:03:00,1615,26.92815166666667,1615239,26.920650000000002,10135.564975430234,25956.451999325123
1656910982,290200,4327599,14.58060073852539,139,13,0,2022-07-04T08:03:02,1617,26.954836666666665,1616626,26.943766666666665,10143.774614029559,25923.83079743355
1656910983,381200,4328690,14.594648361206055,147,13,0,2022-07-04T08:03:03,1618,26.97302,1617717,26.96195,10149.795403442942,25899.93180568286
1656910984,472200,4329781,14.58060073852539,158,13,0,2022-07-04T08:03:04,1619,26.99120333333333,1618808,26.980133333333335,10156.594464209094,25872.968192219683
1656910986,420200,4331729,14.58060073852539,166,13,0,2022-07-04T08:03:06,1621,27.02367,1620756,27.012600000000003,10168.852093966607,25824.41116290332
1656910988,129100,4333542,14.58060073852539,174,13,0,2022-07-04T08:03:08,1623,27.052151666666667,1622569,27.042816666666667,10180.233424133612,25779.388706945225
1656910989,823100,4335366,14.58060073852539,184,13,0,2022-07-04T08:03:09,1624,27.080385,1624393,27.073216666666667,10191.902626807141,25733.2911093627
1656910990,914100,4336457,14.58060073852539,192,13,0,2022-07-04T08:03:10,1625,27.098568333333333,1625484,27.0914,10199.177495712407,25704.588391083646
1656910992,273300,4337582,14.58060073852539,201,13,0,2022-07-04T08:03:12,1627,27.121221666666667,1626609,27.110149999999997,10206.954865517435,25673.9337244477
1656910993,364300,4338673,14.566554069519043,211,13,0,2022-07-04T08:03:13,1628,27.139405,1627700,27.128333333333334,10214.310892692096,25644.963868904873
1656910995,292400,4340925,14.58060073852539,219,13,0,2022-07-04T08:03:15,1630,27.17154,1629952,27.165866666666666,10228.100052677646,25590.739050253575
1656910997,82300,4342715,14.58060073852539,227,13,0,2022-07-04T08:03:17,1632,27.201371666666667,1631742,27.1957,10259.12424124814,25469.139972464414
1656910998,596300,4344229,14.594648361206055,237,13,0,2022-07-04T08:03:18,1633,27.226605,1633256,27.220933333333335,10248.73141048934,25509.76968130922
1656911000,918300,4346551,14.594648361206055,254,13,0,2022-07-04T08:03:20,1635,27.265305,1635578,27.259633333333333,10263.910612197742,25450.33589128697
1656911002,544800,4348098,14.566554069519043,8,13,0,2022-07-04T08:03:22,1637,27.292413333333332,1637125,27.285416666666666,10275.224034584831,25406.130455635495
1656911004,313800,4349867,14.552506446838379,16,13,0,2022-07-04T08:03:24,1639,27.321896666666664,1638894,27.3149,10287.804923494932,25357.005466541003
1656911006,437800,4351991,14.5244140625,24,13,0,2022-07-04T08:03:26,1641,27.357296666666667,1641018,27.3503,10303.657307067651,25295.227240143373
1656911007,562800,4353116,14.5244140625,35,13,0,2022-07-04T08:03:27,1642,27.376046666666664,1642143,27.36905,10362.939662266534,25065.31651423286
1656911011,843800,4357397,14.468226432800293,61,13,0,2022-07-04T08:03:31,1646,27.44739666666667,1646424,27.4404,10348.405667926409,25121.54928820083
1656911007,790200,4359221,14.454179763793945,69,13,0,2022-07-04T08:03:27,1642,27.379836666666666,1648248,27.4708,10361.88248343326,25069.40602199157
1656911015,420100,4360729,14.41203784942627,78,13,0,2022-07-04T08:03:35,1650,27.507001666666667,1649756,27.495933333333333,10378.192801960187,25006.44200278164
1656911016,654100,4361963,14.41203784942627,88,13,0,2022-07-04T08:03:36,1651,27.52756833333333,1650990,27.5165,10386.71695620417,24973.583318056826
1656911017,779100,4363088,14.397992134094238,96,13,0,2022-07-04T08:03:37,1652,27.546318333333332,1652115,27.53525,10395.902860392955,24938.222436903758
1656911019,401100,4364710,14.36989974975586,104,13,0,2022-07-04T08:03:39,1654,27.573351666666667,1653737,27.562283333333333,10410.216353903577,24883.19007911054
1656911021,237900,4366991,14.36989974975586,114,13,0,2022-07-04T08:03:41,1656,27.603965000000002,1656018,27.6003,10423.762954638152,24831.20012890751
1656911023,133900,4368887,14.36989974975586,123,13,0,2022-07-04T08:03:43,1658,27.635565,1657914,27.631899999999998,10438.8809408298,24773.28029330889
1656911024,224900,4369978,14.36989974975586,131,13,0,2022-07-04T08:03:44,1659,27.653748333333333,1659005,27.650083333333335,10444.978076905223,24749.968559168185
1656911027,78900,4372832,14.341805458068848,149,13,0,2022-07-04T08:03:47,1662,27.701315,1661859,27.69765,10466.421891278727,24668.126258458495
1656911029,271700,4374914,14.36989974975586,157,13,0,2022-07-04T08:03:49,1664,27.737861666666667,1663941,27.73235,10482.58760625591,24606.465478119935
1656911031,183100,4376696,14.341805458068848,168,13,0,2022-07-04T08:03:51,1666,27.769718333333334,1665723,27.76205,10495.54016512251,24557.207113833105
1656911032,621200,4377930,14.341805458068848,176,13,0,2022-07-04T08:03:52,1667,27.793686666666666,1666957,27.78261666666667,10505.386828298611,24519.807466666665
1656911033,746200,4379055,14.341805458068848,184,13,0,2022-07-04T08:03:53,1668,27.812436666666667,1668082,27.80136666666667,10514.145144398773,24486.583318056826
1656911035,92200,4380401,14.327757835388184,194,13,0,2022-07-04T08:03:55,1670,27.834870000000002,1669428,27.823800000000002,10525.157059908002,24444.872056074768
1656911036,977200,4382286,14.313712120056152,202,13,0,2022-07-04T08:03:56,1671,27.866286666666667,1671313,27.855216666666667,10540.85111641066,24385.505340859745
1656911039,538200,4384847,14.28561782836914,211,13,0,2022-07-04T08:03:59,1674,27.90897,1673874,27.8979,10558.058393225305,24320.555522609342
1656911040,629200,4385938,14.313712120056152,221,13,0,2022-07-04T08:04:00,1675,27.927153333333333,1674965,27.916083333333333,10564.281862391395,24297.104927398235
1656911043,255200,4388564,14.313712120056152,237,13,0,2022-07-04T08:04:03,1678,27.97092,1677591,27.95985,10581.064044089206,24233.97091168769
1656911045,87200,4390396,14.313712120056152,247,13,0,2022-07-04T08:04:05,1680,28.001453333333334,1679423,27.990383333333334,10592.56485760783,24190.731716191633
1656911046,640200,4392083,14.327757835388184,0,13,0,2022-07-04T08:04:06,1681,28.027336666666667,1681110,28.0185,10601.798547911352,24156.088469387752
1656911048,439200,4393882,14.341805458068848,8,13,0,2022-07-04T08:04:08,1683,28.05732,1682909,28.048483333333333,10612.1233637337,24117.396620684023
1656911049,664300,4394973,14.341805458068848,18,13,0,2022-07-04T08:04:09,1684,28.077738333333333,1684000,28.066666666666666,10618.419934585529,24093.83079743355
1656911050,755300,4396064,14.355850219726562,26,13,0,2022-07-04T08:04:10,1685,28.095921666666666,1685091,28.08485,10625.186346385926,24068.5243902439
1656911052,4300,4397567,14.355850219726562,34,13,0,2022-07-04T08:04:12,1687,28.116738333333334,1686594,28.1099,10634.306190443993,24034.45086551265
1656911054,254300,4399817,14.38394546508789,45,13,0,2022-07-04T08:04:14,1689,28.154238333333335,1688844,28.1474,10647.874878057779,23983.82350472193
1656911055,983300,4401546,14.36989974975586,53,13,0,2022-07-04T08:04:15,1690,28.183055000000003,1690573,28.17621666666667,10657.427399719654,23948.22670068027
1656911054,579600,4405243,14.397992134094238,79,13,0,2022-07-04T08:04:14,1689,28.15966,1694270,28.237833333333334,10649.798266575945,23976.655299055612
1656911062,85500,4407394,14.42608642578125,88,13,0,2022-07-04T08:04:22,1697,28.284758333333333,1696421,28.273683333333334,10690.775297478978,23824.324297188756
1656911064,155200,4409464,14.41203784942627,98,13,0,2022-07-04T08:04:24,1699,28.319253333333332,1698491,28.308183333333332,10700.409844531961,23788.624112829846
1656911065,508200,4410817,14.440132141113281,106,13,0,2022-07-04T08:04:25,1700,28.341803333333335,1699844,28.330733333333335,10712.634044767683,23743.425438596485
1656911066,599200,4411908,14.42608642578125,114,13,0,2022-07-04T08:04:26,1701,28.359986666666668,1700935,28.348916666666664,10714.065454527745,23738.127182044882
1656911069,878200,4415187,14.454179763793945,133,13,0,2022-07-04T08:04:29,1704,28.41463666666667,1704214,28.403566666666666,10741.660770420378,23636.301186623507
1656911066,687200,4416996,14.468226432800293,141,13,0,2022-07-04T08:04:26,1701,28.361453333333333,1706023,28.433716666666665,10715.997655275873,23730.995012468826
1656911068,203200,4418512,14.482272148132324,151,13,0,2022-07-04T08:04:28,1703,28.38672,1707539,28.458983333333332,10745.140112477837,23623.43510638298
1656911069,331200,4419640,14.482272148132324,159,13,0,2022-07-04T08:04:29,1704,28.405520000000003,1708667,28.47778333333333,10731.14863155241,23675.023225806483
1656911070,568200,4420877,14.496319770812988,167,13,0,2022-07-04T08:04:30,1705,28.426136666666665,1709904,28.4984,10757.290395202705,23578.729226892006
1656911072,183200,4422492,14.482272148132324,178,13,0,2022-07-04T08:04:32,1707,28.453053333333333,1711519,28.525316666666665,10764.564652623218,23551.99517070508
1656911079,358200,4424667,14.482272148132324,186,13,0,2022-07-04T08:04:39,1714,28.572636666666664,1713694,28.561566666666668,10778.865473861471,23499.51802735185
